Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
310,Sergio Hernández,mx MEX,"MF,FW",Pachuca,22-229,2002,7.9,10,7,1,4,5,3,10,30.0,7,8,1,7,4,14,1,0,Matches
311,Alberto Herrera,mx MEX,"MF,FW",Puebla,24-071,2001,10.6,19,8,4,9,6,8,18,44.4,10,10,1,9,13,32,11,0,Matches
312,Héctor Herrera,mx MEX,MF,Toluca,35-016,1990,5.1,13,8,6,6,1,3,6,50.0,3,6,3,3,12,25,3,0,Matches
313,Ozziel Herrera,mx MEX,"FW,MF",UANL,23-347,2001,12.6,17,7,4,11,2,4,17,23.5,13,13,2,11,10,27,12,0,Matches
314,Héctor Holguín,mx MEX,GK,Santos,24-011,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
315,Santiago Homenchenko,uy URU,MF,Pachuca,21-248,2003,5.2,18,11,3,11,4,6,16,37.5,10,6,2,4,6,24,9,0,Matches
316,César Huerta,mx MEX,"FW,MF",UNAM,24-153,2000,14.3,29,21,9,12,8,13,26,50.0,13,12,1,11,3,32,4,0,Matches
317,Rodrigo Huescas,mx MEX,DF,Cruz Azul,21-229,2003,1.0,2,1,0,0,2,0,0,,0,0,0,0,0,2,1,0,Matches
318,Avilés Hurtado,co COL,"FW,MF",FC Juárez,38-015,1987,4.8,6,3,2,3,1,5,12,41.7,7,1,0,1,2,8,0,0,Matches
319,Nicolás Ibáñez,ar ARG,FW,UANL,30-255,1994,21.4,14,10,1,6,7,8,26,30.8,18,12,2,10,3,17,18,1,Matches
320,Oussama Idrissi,ma MAR,"FW,MF",Pachuca,29-068,1996,26.1,41,28,12,21,8,16,33,48.5,17,31,0,31,9,50,5,2,Matches
321,Jefferson Intriago,ec ECU,MF,Mazatlán,28-335,1996,10.4,25,17,10,14,1,15,28,53.6,13,12,5,7,8,33,15,0,Matches
322,Hugo Isaác Rodríguez,mx MEX,DF,Santos,34-331,1990,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,5,0,Matches
323,Mauricio Isais,mx MEX,"DF,MF",León,24-026,2001,3.0,9,4,4,5,0,6,9,66.7,3,5,0,5,4,13,1,0,Matches
324,Omar Israel Mendoza,mx MEX,DF,Querétaro,36-189,1988,21.8,43,29,27,14,2,17,32,53.1,15,26,13,13,28,71,65,0,Matches
325,José Iván Rodríguez,mx MEX,MF,Necaxa,28-322,1996,13.6,35,20,17,15,3,10,17,58.8,7,16,7,9,15,50,27,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Tristhan Jaimes,mx MEX,"MF,FW",Puebla,22-046,2003,0.3,3,1,1,1,1,0,3,0.0,3,0,0,0,0,3,1,0,Matches
327,Cristian Jiménez,mx MEX,"DF,MF",Cruz Azul,22-291,2002,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0,Matches
328,Oscar Jiménez,mx MEX,GK,León,36-205,1988,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
329,Miguel Jiménez Ponce,mx MEX,GK,Puebla,35-052,1990,24.0,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,12,1,Matches
330,Ricardo Jiménez,mx MEX,MF,Necaxa,19-013,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
331,Tahiel Jiménez,mx MEX,"FW,MF",Santos,19-103,2006,10.7,7,3,2,2,3,3,8,37.5,5,5,2,3,3,10,3,1,Matches
332,Joaquim,br BRA,DF,UANL,26-128,1998,27.7,55,41,40,13,2,29,38,76.3,9,36,26,10,36,91,133,1,Matches
333,José Joaquín Esquivel,mx MEX,DF,Mazatlán,27-118,1998,9.0,33,23,20,13,0,17,20,85.0,3,22,13,9,16,49,39,0,Matches
334,Julio José González,mx MEX,GK,Puebla,34-012,1991,6.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,3,2,Matches
335,Julio José González,mx MEX,GK,UNAM,34-012,1991,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,Matches
336,Juan José Sánchez,co COL,DF,UANL,27-116,1998,7.4,10,5,3,6,1,6,7,85.7,1,4,3,1,10,20,39,0,Matches
337,José Juan Macías,mx MEX,"FW,MF",Santos,25-225,1999,0.6,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,Matches
338,Ramón Juárez,mx MEX,DF,América,23-361,2001,18.9,26,16,16,10,0,18,27,66.7,9,18,14,4,32,58,93,0,Matches
339,Jhojan Julio,ec ECU,"FW,DF",Tijuana,27-083,1998,3.7,10,7,5,4,1,6,7,85.7,1,2,0,2,3,13,1,0,Matches
340,Heriberto Jurado,mx MEX,"DF,FW",Necaxa,20-122,2005,10.5,20,18,12,7,1,6,14,42.9,8,13,3,10,10,30,15,0,Matches
341,Sebastián Jurado,mx MEX,GK,FC Juárez,27-219,1997,21.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,4,Matches
342,John Kennedy,br BRA,"MF,FW",Pachuca,22-352,2002,12.4,4,2,1,3,0,1,3,33.3,2,11,0,11,2,6,2,0,Matches
343,Mateo Klimowicz,de GER,"FW,MF",Atlético,24-303,2000,9.3,14,8,3,6,5,4,7,57.1,3,6,0,6,1,15,3,0,Matches
344,Roberto de la Rosa,mx MEX,"FW,MF",Monterrey,25-121,2000,7.1,1,1,1,0,0,0,5,0.0,5,5,0,5,0,1,4,0,Matches
345,Diego Lainez,mx MEX,"FW,DF",UANL,24-330,2000,17.8,36,20,12,20,4,17,30,56.7,13,17,0,17,16,52,14,0,Matches
346,Mauro Laínez,mx MEX,"MF,DF",Mazatlán,28-361,1996,7.4,12,10,7,4,1,7,11,63.6,4,3,0,3,7,19,7,0,Matches
347,Emilio Lara,mx MEX,DF,América,22-352,2002,0.7,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,3,0,Matches
348,Emilio Lara,mx MEX,DF,Necaxa,22-352,2002,21.8,33,23,14,17,2,16,26,61.5,10,34,18,16,28,61,75,2,Matches
349,Pablo Lara,mx MEX,GK,UNAM,19-310,2005,7.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,6,1,Matches
350,Israel Larios,mx MEX,"FW,MF",Atlas,21-359,2003,2.1,8,5,2,4,2,1,3,33.3,2,1,1,0,1,9,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Antonio Leone,mx MEX,DF,Monterrey,21-007,2004,1.1,1,0,0,1,0,0,0,,0,2,1,1,1,2,5,0,Matches
352,Federico Lértora,ar ARG,MF,Querétaro,34-304,1990,25.9,63,37,26,34,3,26,58,44.8,32,40,17,23,18,81,50,1,Matches
353,Mateo Levy,mx MEX,"FW,MF",Cruz Azul,18-195,2006,2.1,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,Matches
354,Emanuel Ley,mx MEX,FW,Tijuana,19-035,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
355,Ángel Leyva,mx MEX,DF,Mazatlán,18-204,2006,0.1,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,Matches
356,Igor Lichnovsky,cl CHI,DF,América,31-059,1994,1.0,3,3,2,1,0,1,1,100.0,0,1,1,0,0,3,3,0,Matches
357,Erik Lira,mx MEX,"DF,MF",Cruz Azul,24-362,2000,29.1,78,46,43,33,2,36,57,63.2,21,34,12,22,27,105,48,1,Matches
358,Aldo López,mx MEX,"MF,DF",Santos,24-347,2000,22.3,35,20,12,21,2,17,36,47.2,19,24,7,17,37,72,28,2,Matches
359,César López,mx MEX,"MF,FW",FC Juárez,23-059,2002,0.9,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,0,0,Matches
360,Cesar López,mx MEX,GK,Atlético,24-329,2000,4.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,3,Matches
361,Daniel López,mx MEX,"FW,MF",Querétaro,25-052,2000,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
362,Eder López,mx MEX,DF,FC Juárez,19-124,2006,2.9,10,6,6,3,1,5,7,71.4,2,3,2,1,4,14,9,0,Matches
363,Edgar López,mx MEX,"FW,MF",Toluca,26-014,1999,6.8,1,1,0,0,1,1,2,50.0,1,4,1,3,7,8,3,0,Matches
364,Pau López,es ESP,GK,Toluca,30-143,1994,10.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,1,Matches
365,Rodrigo López,mx MEX,"MF,DF",UNAM,23-174,2001,11.2,16,13,5,6,5,7,11,63.6,4,8,1,7,5,21,11,0,Matches
366,Santiago López,ca CAN,"MF,FW",UNAM,19-329,2005,1.3,2,1,1,0,1,2,4,50.0,2,0,0,0,0,2,1,0,Matches
367,Victor Lopez,mx MEX,MF,Querétaro,21-362,2003,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
368,Vladimir Loroña,mx MEX,"DF,FW",Santos,26-170,1998,2.7,7,5,5,2,0,4,7,57.1,3,8,3,5,3,10,14,0,Matches
369,Vladimir Loroña,mx MEX,"DF,MF",UANL,26-170,1998,2.8,11,8,7,3,1,10,11,90.9,1,3,1,2,2,13,10,0,Matches
370,Anthony Lozano,hn HON,FW,Santos,32-010,1993,13.8,9,6,3,6,0,4,12,33.3,8,4,2,2,1,10,11,0,Matches
371,Esteban Lozano,mx MEX,"MF,FW",América,22-056,2003,1.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
372,José Lozano,mx MEX,"FW,DF",Atlas,26-212,1998,24.9,30,16,11,15,4,15,26,57.7,11,22,4,18,21,51,30,0,Matches
373,José Luis Rodríguez,pa PAN,"FW,MF",FC Juárez,26-320,1998,21.5,32,22,19,11,2,15,24,62.5,9,21,1,20,16,48,18,0,Matches
374,Israel Luna,mx MEX,"DF,MF",Pachuca,23-043,2002,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
375,Oscar Macías,mx MEX,MF,Atlético,26-300,1998,24.6,54,29,30,22,2,29,52,55.8,23,24,5,19,15,69,21,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Waldo Madrid,mx MEX,FW,Necaxa,21-253,2003,0.3,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
377,Fernando Madrigal,mx MEX,"MF,DF",Tijuana,33-174,1991,3.6,9,5,5,3,1,5,16,31.3,11,5,0,5,0,9,2,0,Matches
378,Madson,br BRA,"FW,MF",FC Juárez,25-252,1999,9.6,6,4,3,3,0,4,12,33.3,8,12,1,11,4,10,4,0,Matches
379,Lisandro Magallán,ar ARG,DF,UNAM,31-220,1993,21.1,39,22,27,11,1,18,27,66.7,9,21,11,10,35,74,108,0,Matches
380,Luis Manuel García,mx MEX,GK,Toluca,32-125,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
381,Óscar Manzanarez,mx MEX,DF,Querétaro,30-011,1995,13.5,23,15,14,7,2,13,20,65.0,7,10,9,1,20,43,77,1,Matches
382,Cristian Mares,mx MEX,"FW,MF",Puebla,20-235,2004,2.2,3,1,1,1,1,2,6,33.3,4,3,0,3,2,5,2,0,Matches
383,Antonio María,mx MEX,"FW,MF",Querétaro,21-023,2004,2.7,1,1,0,1,0,1,4,25.0,3,0,0,0,1,2,2,0,Matches
384,Ricardo Marín,mx MEX,"FW,MF",Puebla,27-048,1998,11.5,13,5,4,7,2,3,9,33.3,6,19,3,16,3,16,13,0,Matches
385,Ricardo Marín,mx MEX,"FW,MF",Guadalajara,27-048,1998,7.0,13,9,1,9,3,4,6,66.7,2,2,0,2,1,14,2,0,Matches
386,Salvador Mariscal,mx MEX,MF,Santos,22-013,2003,16.0,32,25,22,10,0,11,20,55.0,9,34,18,16,21,53,35,0,Matches
387,Ángel Márquez,mx MEX,MF,Atlas,24-318,2000,27.7,59,37,21,31,7,23,50,46.0,27,25,4,21,47,106,27,2,Matches
388,Henry Martín,mx MEX,FW,América,32-168,1992,18.6,20,8,2,14,4,3,10,30.0,7,16,2,14,1,21,16,0,Matches
389,Guillermo Martínez Ayala,mx MEX,FW,UNAM,30-051,1995,18.6,9,6,1,6,2,3,8,37.5,5,7,1,6,3,12,6,0,Matches
390,Gabriel Martínez,mx MEX,DF,Atlético,22-285,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
391,Emilio Martínez González,mx MEX,DF,Necaxa,22-092,2003,9.2,15,10,8,6,1,12,24,50.0,12,10,4,6,5,20,30,1,Matches
392,Raúl Martínez,mx MEX,DF,Guadalajara,22-061,2003,6.8,15,12,8,7,0,9,13,69.2,4,12,9,3,2,17,19,0,Matches
393,Sebastián Martínez,mx MEX,FW,Atlético,22-010,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
394,Alejandro Mayorga,mx MEX,DF,Necaxa,27-341,1997,20.8,42,25,26,14,2,30,45,66.7,15,33,4,29,27,69,57,1,Matches
395,Alan Medina,mx MEX,"MF,DF",Querétaro,27-259,1997,7.9,13,10,8,3,2,3,7,42.9,4,3,0,3,5,18,2,0,Matches
396,Alan Medina,uy URU,"MF,FW",León,27-025,1998,2.4,4,0,2,1,1,2,5,40.0,3,4,2,2,1,5,2,0,Matches
397,Diego Medina,mx MEX,"FW,DF",Santos,24-054,2001,6.3,19,11,7,9,3,10,22,45.5,12,9,2,7,5,24,7,0,Matches
398,Stefan Medina,co COL,DF,Monterrey,32-325,1992,27.7,49,31,29,18,2,28,41,68.3,13,28,16,12,42,91,113,1,Matches
399,Aaron Mejía Montoya,mx MEX,"DF,MF",Tijuana,23-333,2001,20.1,28,18,15,10,3,15,29,51.7,14,19,5,14,13,41,47,1,Matches
400,Ángel Mena,ec ECU,"MF,FW",Pachuca,37-104,1988,1.9,1,0,0,1,0,1,2,50.0,1,3,0,3,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Alex Mendez,us USA,"FW,MF",FC Juárez,24-241,2000,0.7,2,1,1,0,1,2,4,50.0,2,1,0,1,0,2,2,0,Matches
402,Bruno Méndez,uy URU,DF,Toluca,25-237,1999,17.8,23,15,13,7,3,14,24,58.3,10,26,14,12,23,46,71,0,Matches
403,Stiven Mendoza,co COL,"FW,MF",León,32-312,1992,23.2,12,7,5,3,4,6,12,50.0,6,15,0,15,2,14,7,0,Matches
404,Jean Meneses,cl CHI,FW,Toluca,32-050,1993,2.8,3,3,2,1,0,2,3,66.7,1,3,0,3,3,6,3,0,Matches
405,Roberto Meraz,mx MEX,MF,Mazatlán,25-274,1999,19.8,27,21,13,11,3,7,25,28.0,18,19,10,9,15,42,39,0,Matches
406,Lucas Merolla,ar ARG,DF,Mazatlán,29-312,1995,17.5,25,16,18,7,0,8,15,53.3,7,19,13,6,44,69,106,0,Matches
407,Maximiliano Meza,ar ARG,"MF,FW",Monterrey,32-141,1992,2.2,4,1,2,2,0,2,5,40.0,3,2,0,2,1,5,3,1,Matches
408,Andrés Micolta,ec ECU,DF,Pachuca,25-333,1999,6.3,7,5,5,2,0,3,4,75.0,1,9,8,1,5,12,40,2,Matches
409,Kevin Mier,co COL,GK,Cruz Azul,24-352,2000,33.0,2,2,1,1,0,1,2,50.0,1,0,0,0,1,3,13,3,Matches
410,Fernando Monárrez,mx MEX,"DF,FW",Tijuana,25-287,1999,1.2,4,3,1,2,1,2,4,50.0,2,4,0,4,4,8,1,0,Matches
411,Ricardo Monreal,mx MEX,"FW,MF",Necaxa,24-084,2001,13.5,19,13,8,8,3,9,28,32.1,19,15,2,13,11,30,17,0,Matches
412,Pablo Monroy,mx MEX,DF,UNAM,22-287,2002,11.4,19,16,11,7,1,13,23,56.5,10,13,4,9,11,30,31,0,Matches
413,Andres Montaño,mx MEX,"MF,FW",Cruz Azul,22-348,2002,7.1,13,11,5,7,1,7,10,70.0,3,5,2,3,5,18,3,0,Matches
414,Alán Montes,mx MEX,DF,Necaxa,24-191,2000,15.7,36,26,24,12,0,16,26,61.5,10,13,9,4,24,60,84,1,Matches
415,Elias Montiel,mx MEX,MF,Pachuca,19-210,2005,24.6,76,43,31,33,12,29,48,60.4,19,39,7,32,30,106,11,0,Matches
416,Adrián Mora,mx MEX,DF,Atlas,27-263,1997,8.5,25,19,20,4,1,14,16,87.5,2,12,8,4,17,42,49,1,Matches
417,Gilberto Mora,mx MEX,"MF,FW",Tijuana,16-203,2008,15.1,10,8,2,6,2,7,15,46.7,8,8,0,8,8,18,4,0,Matches
418,Amaury Morales,mx MEX,"FW,MF",Cruz Azul,19-153,2005,6.8,11,8,4,7,0,7,12,58.3,5,5,2,3,3,14,2,0,Matches
419,Robert Morales,py PAR,FW,Toluca,26-049,1999,6.8,8,6,1,3,4,1,3,33.3,2,5,0,5,0,8,2,0,Matches
420,Carlos Moreno,mx MEX,GK,Pachuca,27-096,1998,32.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,22,2,Matches
421,Héctor Moreno,mx MEX,DF,Monterrey,37-108,1988,14.7,10,6,3,7,0,6,12,50.0,6,19,12,7,7,17,48,0,Matches
422,Iker Moreno,mx MEX,DF,Atlético,21-233,2003,1.9,10,5,7,2,1,5,9,55.6,4,1,0,1,4,14,9,0,Matches
423,Iván Moreno,mx MEX,"MF,DF",León,27-108,1998,13.4,36,20,18,15,3,19,35,54.3,16,7,0,7,6,42,21,0,Matches
424,Omar Moreno,mx MEX,"FW,MF",Mazatlán,20-095,2005,4.6,7,6,0,5,2,3,4,75.0,1,3,0,3,1,8,1,0,Matches
425,Joaquín Moxica,mx MEX,FW,Monterrey,19-098,2006,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Franco Moyano,ar ARG,MF,Puebla,27-234,1997,13.8,17,12,4,10,3,8,22,36.4,14,4,1,3,19,36,17,0,Matches
427,Alan Mozo,mx MEX,DF,Guadalajara,28-030,1997,22.2,49,38,31,15,3,22,44,50.0,22,19,2,17,23,72,39,0,Matches
428,Guillermo Muñoz,mx MEX,"DF,FW",Santos,20-217,2004,3.7,13,11,7,4,2,7,18,38.9,11,2,0,2,5,18,9,1,Matches
429,Santiago Muñóz,mx MEX,"FW,MF",Santos,22-264,2002,13.6,8,5,2,5,1,4,10,40.0,6,6,3,3,2,10,5,0,Matches
430,Jhon Murillo,ve VEN,"FW,DF",Atlético,29-165,1995,3.8,1,0,1,0,0,0,4,0.0,4,2,1,1,1,2,5,1,Matches
431,Jhon Murillo,ve VEN,"FW,DF",Atlas,29-165,1995,14.0,15,9,10,1,4,9,18,50.0,9,9,2,7,11,26,13,0,Matches
432,Luis Nájera,mx MEX,"MF,FW",Atlético,22-070,2003,14.1,12,9,4,7,1,2,11,18.2,9,9,1,8,2,14,3,1,Matches
433,Gonzalo Nápoli,uy URU,"MF,FW",León,24-362,2000,0.1,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,Matches
434,Luis Navarrete,mx MEX,MF,Toluca,18-255,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
435,Santiago Naveda,mx MEX,MF,Santos,24-019,2001,10.5,27,13,14,12,1,17,24,70.8,7,9,2,7,10,37,9,0,Matches
436,Hugo Nervo,ar ARG,DF,Atlas,34-119,1991,30.9,20,11,14,5,1,15,29,51.7,14,40,21,19,55,75,166,0,Matches
437,Francisco Nevarez,mx MEX,"DF,MF",FC Juárez,24-153,2000,1.6,11,4,6,5,0,5,7,71.4,2,3,0,3,2,13,8,0,Matches
438,Shamar Nicholson,jm JAM,FW,Tijuana,28-050,1997,4.7,1,1,1,0,0,0,0,,0,4,3,1,0,1,6,0,Matches
439,Santiago Núñez,ar ARG,DF,Santos,25-006,2000,8.8,13,5,11,2,0,5,12,41.7,7,15,13,2,17,30,59,1,Matches
440,Joan Nungaray,mx MEX,FW,Puebla,20-189,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
441,Lucas Ocampos,ar ARG,"FW,MF",Monterrey,30-298,1994,13.9,18,14,5,5,8,8,16,50.0,8,10,2,8,5,23,11,0,Matches
442,Diego Ochoa,mx MEX,DF,Guadalajara,20-015,2005,0.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
443,Agustín Oliveros,uy URU,DF,Necaxa,26-261,1998,25.3,27,19,23,4,0,12,21,57.1,9,27,18,9,26,53,111,0,Matches
444,Sebastián Olmedo,py PAR,DF,Puebla,23-318,2001,6.2,7,3,4,3,0,3,8,37.5,5,8,4,4,7,14,27,0,Matches
445,Fernando Ordóñez,mx MEX,DF,UANL,23-337,2001,0.2,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,Matches
446,Santiago Ormeño,pe PER,FW,Puebla,31-090,1994,5.4,0,0,0,0,0,0,5,0.0,5,1,0,1,4,4,3,0,Matches
447,Efraín Orona,mx MEX,DF,Puebla,26-072,1999,31.1,45,30,34,10,1,25,37,67.6,12,43,24,19,50,95,131,0,Matches
448,Jesús Orozco,mx MEX,DF,Cruz Azul,23-075,2002,12.2,25,17,8,16,1,14,16,87.5,2,16,3,13,12,37,48,0,Matches
449,Jesús Orozco,mx MEX,DF,Guadalajara,23-075,2002,14.1,21,15,16,5,0,13,15,86.7,2,18,10,8,29,50,44,2,Matches
450,Ralph Orquin,us USA,DF,FC Juárez,22-020,2003,30.8,54,35,40,11,3,28,49,57.1,21,27,9,18,45,99,62,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Carlos Orrantía,mx MEX,DF,Toluca,34-093,1991,2.1,4,3,2,1,1,4,6,66.7,2,0,0,0,2,6,6,0,Matches
452,Carlos Orrantía,mx MEX,"DF,MF",Atlas,34-093,1991,7.5,11,6,6,2,3,5,9,55.6,4,1,0,1,3,14,11,0,Matches
453,Haret Ortega,mx MEX,"DF,MF",FC Juárez,24-351,2000,8.2,16,11,12,3,1,8,9,88.9,1,9,2,7,16,32,46,2,Matches
454,Kevin Ortega,mx MEX,MF,Atlético,23-121,2002,0.1,3,2,1,2,0,3,5,60.0,2,0,0,0,0,3,0,0,Matches
455,Miguel Ortega,mx MEX,GK,Tijuana,30-022,1995,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
456,Pablo Ortiz,mx MEX,DF,Querétaro,23-030,2002,9.4,19,10,15,3,1,12,20,60.0,8,10,6,4,9,28,52,2,Matches
457,Youssef Ortiz,mx MEX,DF,León,18-181,2006,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
458,José Pablo Saldívar,mx MEX,MF,Pachuca,22-036,2003,3.2,9,6,6,3,0,2,5,40.0,3,1,0,1,3,12,8,0,Matches
459,Juan Pablo Vigón,mx MEX,MF,UANL,33-289,1991,4.7,7,6,1,5,1,4,5,80.0,1,4,0,4,2,9,0,1,Matches
460,Jose Pachuca,mx MEX,DF,Puebla,19-285,2005,16.9,39,26,27,11,1,26,32,81.3,6,25,18,7,23,62,87,1,Matches
461,Alex Padilla,es ESP,GK,UNAM,21-246,2003,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,3,Matches
462,Jonathan Padilla,mx MEX,"MF,FW",Guadalajara,19-137,2005,10.8,28,16,13,13,2,12,35,34.3,23,14,1,13,2,30,10,0,Matches
463,Joshua Palacios,mx MEX,MF,Necaxa,18-124,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
464,Agustín Palavecino,ar ARG,MF,Necaxa,28-177,1996,32.8,84,60,34,37,13,37,92,40.2,55,42,6,36,38,122,40,1,Matches
465,Arturo Palma,mx MEX,"DF,MF",Necaxa,23-109,2002,5.9,13,6,8,5,0,4,8,50.0,4,6,2,4,3,16,12,0,Matches
466,José Paradela,ar ARG,"MF,FW",Necaxa,26-141,1998,32.0,62,43,20,35,7,22,45,48.9,23,19,1,18,21,83,9,0,Matches
467,Bernardo Parra,mx MEX,MF,UANL,20-119,2005,6.0,11,7,2,8,1,7,12,58.3,5,0,0,0,8,19,3,0,Matches
468,Paulinho,pt POR,FW,Toluca,32-177,1992,29.4,20,13,3,10,7,5,16,31.3,11,14,2,12,4,24,27,0,Matches
469,Denilson Paz,mx MEX,MF,Puebla,19-300,2005,0.4,1,0,0,1,0,1,2,50.0,1,2,0,2,0,1,0,0,Matches
470,Pedro Pedraza,mx MEX,MF,Pachuca,25-005,2000,18.6,62,40,22,37,3,20,51,39.2,31,20,7,13,38,100,41,0,Matches
471,Federico Pereira,uy URU,DF,Toluca,25-070,2000,22.5,52,36,36,16,0,25,50,50.0,25,33,18,15,24,76,104,2,Matches
472,Aldahir Perez,mx MEX,MF,Querétaro,20-213,2004,8.0,19,12,6,11,2,10,22,45.5,12,7,0,7,7,26,2,0,Matches
473,Sebastián Pérez Bouquet,mx MEX,"MF,FW",FC Juárez,21-317,2003,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
474,Sebastián Pérez Bouquet,mx MEX,MF,Atlético,21-317,2003,0.0,1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0,Matches
475,Jonathan Pérez,mx MEX,DF,Santos,19-190,2005,10.9,26,16,19,5,2,9,15,60.0,6,15,7,8,21,47,57,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Pavel Pérez,mx MEX,"MF,FW",Necaxa,26-313,1998,9.5,26,17,7,14,5,9,21,42.9,12,19,0,19,6,32,6,0,Matches
477,Pavel Pérez,mx MEX,"MF,FW",Guadalajara,26-313,1998,1.6,4,3,2,1,1,1,4,25.0,3,0,0,0,1,5,0,0,Matches
478,Jonathan Perlaza,ec ECU,"DF,MF",Querétaro,27-234,1997,6.0,16,11,11,4,1,5,14,35.7,9,3,0,3,3,19,11,0,Matches
479,Yan Phillipe,br BRA,"FW,MF",Atlético,20-353,2004,8.8,11,8,4,6,1,3,10,30.0,7,5,0,5,1,12,3,0,Matches
