Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
185,Bryce Duke,us USA,"MF,FW",CF Montréal,24-065,2001,9,5,424,4.7,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,7,23,28,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.21,0.12,0.21,Matches
186,Kyle Duncan,us USA,DF,NY Red Bulls,27-269,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,11,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
187,Chris Durkin,us USA,"MF,FW",St. Louis,25-085,2000,5,4,339,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,9,13,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
188,Jeremy Ebobisse,us USA,FW,LAFC,28-079,1997,6,3,254,2.8,2,0,2,2,0,0,0,0,0.7,0.7,0.0,0.7,4,6,10,0.71,0.00,0.71,0.71,0.71,0.24,0.01,0.25,0.24,0.25,Matches
189,Daniel Edelman,us USA,MF,NY Red Bulls,22-006,2003,7,7,622,6.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,8,39,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
190,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,33-100,1992,2,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Matthew Edwards,us USA,DF,Atlanta Utd,22-076,2003,9,5,435,4.8,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1.0,2,10,21,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.20,0.04,0.20,Matches
192,Michael Edwards,us USA,DF,Colorado Rapids,24-158,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Raheem Edwards,ca CAN,DF,NY Red Bulls,29-293,1995,7,3,352,3.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,4,16,24,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
194,Noah Eile,se SWE,DF,NY Red Bulls,22-289,2002,11,10,945,10.5,1,0,1,1,0,0,3,0,1.2,1.2,0.1,1.3,15,50,7,0.10,0.00,0.10,0.10,0.10,0.11,0.01,0.13,0.11,0.13,Matches
195,Jack Elliott,eng ENG,DF,Chicago Fire,29-252,1995,10,10,900,10.0,0,2,2,0,0,0,3,0,0.5,0.5,1.0,1.5,3,24,0,0.00,0.20,0.20,0.00,0.20,0.05,0.10,0.15,0.05,0.15,Matches
196,Emeka Eneli,us USA,MF,Real Salt Lake,25-198,1999,10,9,855,9.5,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.3,19,45,14,0.00,0.11,0.11,0.00,0.11,0.01,0.13,0.14,0.01,0.14,Matches
197,Lukas Engel,dk DEN,DF,FC Cincinnati,26-141,1998,10,10,835,9.3,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,15,44,47,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
198,Boris Enow,cm CMR,MF,D.C. United,25-035,2000,9,6,506,5.6,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,4,27,4,0.18,0.00,0.18,0.18,0.18,0.07,0.01,0.08,0.07,0.08,Matches
199,Ramiro Enrique,ar ARG,"FW,MF",Orlando City,24-000,2001,8,2,206,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,16,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
200,Franco Escobar,ar ARG,DF,Houston Dynamo,30-072,1995,11,10,797,8.9,1,1,2,1,0,0,6,1,0.4,0.4,0.4,0.7,9,42,17,0.11,0.11,0.23,0.11,0.23,0.04,0.04,0.08,0.04,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Cristian Espinoza,ar ARG,"DF,MF",SJ Earthquakes,30-031,1995,11,11,990,11.0,4,5,9,3,1,1,2,0,2.2,1.4,4.7,6.0,49,60,108,0.36,0.45,0.82,0.27,0.73,0.20,0.42,0.62,0.13,0.55,Matches
202,Derrick Etienne,ht HAI,FW,Toronto FC,28-160,1996,7,3,277,3.1,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.6,5,4,20,0.00,0.32,0.32,0.00,0.32,0.15,0.03,0.18,0.15,0.18,Matches
203,Evander,br BRA,"MF,FW",FC Cincinnati,26-329,1998,8,7,630,7.0,6,1,7,6,0,0,1,0,1.5,1.5,1.8,3.3,27,55,33,0.86,0.14,1.00,0.86,1.00,0.21,0.26,0.47,0.21,0.47,Matches
204,Diego Fagúndez,uy URU,"FW,MF",LA Galaxy,30-079,1995,10,10,802,8.9,1,0,1,1,0,0,2,0,0.3,0.3,0.8,1.1,17,48,39,0.11,0.00,0.11,0.11,0.11,0.04,0.09,0.13,0.04,0.13,Matches
205,Maximiliano Falcón,uy URU,DF,Inter Miami,28-003,1997,6,4,381,4.2,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,11,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
206,Marco Farfan,us USA,DF,FC Dallas,26-173,1998,6,5,466,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,12,16,16,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
207,Logan Farrington,us USA,FW,FC Dallas,23-141,2001,11,5,516,5.7,1,1,2,1,0,0,1,0,0.3,0.3,0.8,1.2,15,14,41,0.17,0.17,0.35,0.17,0.35,0.06,0.15,0.21,0.06,0.21,Matches
208,Mohamed Farsi,dz ALG,"DF,MF",Columbus Crew,25-139,1999,9,9,799,8.9,0,2,2,0,0,0,1,0,1.7,1.7,1.5,3.2,25,35,99,0.00,0.23,0.23,0.00,0.23,0.19,0.17,0.36,0.19,0.36,Matches
209,Ilay Feingold,il ISR,"DF,FW",NE Revolution,20-254,2004,10,9,810,9.0,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.2,22,18,46,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.13,0.03,0.13,Matches
210,Joaquín Fernández,es ESP,DF,Sporting KC,28-338,1996,7,7,556,6.2,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,3,23,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
211,Julián Fernández,ar ARG,"FW,MF",NYCFC,21-121,2004,10,5,421,4.7,1,2,3,1,0,0,1,0,0.7,0.7,1.4,2.2,16,12,42,0.21,0.43,0.64,0.21,0.64,0.16,0.31,0.46,0.16,0.46,Matches
212,Omir Fernandez,us USA,"MF,FW",Colorado Rapids,26-085,1999,8,0,182,2.0,0,2,2,0,0,0,0,0,0.2,0.2,2.1,2.3,10,5,18,0.00,0.99,0.99,0.00,0.99,0.08,1.06,1.14,0.08,1.14,Matches
213,Omir Fernandez,us USA,"FW,MF",Portland Timbers,26-085,1999,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,1.27,1.27,0.00,1.27,Matches
214,Jesús Ferreira,us USA,"FW,MF",Seattle Sounders,24-131,2000,10,8,657,7.3,0,3,3,0,0,0,1,0,0.6,0.6,1.4,2.0,10,28,58,0.00,0.41,0.41,0.00,0.41,0.08,0.19,0.28,0.08,0.28,Matches
215,Nicolas Fleuriau,ca CAN,"DF,FW",Vancouver W'caps,22-348,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,1.29,0.00,1.29,1.29,1.29,Matches
216,Deybi Flores,hn HON,MF,Toronto FC,28-322,1996,10,8,696,7.7,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,4,31,3,0.13,0.00,0.13,0.13,0.13,0.07,0.00,0.07,0.07,0.07,Matches
217,Gilberto Flores,py PAR,DF,FC Cincinnati,22-033,2003,8,6,574,6.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
218,Max Floriani,us USA,DF,SJ Earthquakes,22-087,2003,3,2,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,CJ Fodrey,us USA,"FW,MF",Austin,21-083,2004,7,0,60,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,5,5,0.00,0.00,0.00,0.00,0.00,0.39,0.08,0.46,0.39,0.46,Matches
220,Mamadou Fofana,ml MLI,DF,NE Revolution,27-103,1998,10,10,892,9.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
221,Emil Forsberg,se SWE,MF,NY Red Bulls,33-193,1991,11,11,959,10.7,3,1,4,2,1,1,0,0,2.8,2.1,1.9,4.0,8,37,59,0.28,0.09,0.38,0.19,0.28,0.27,0.18,0.45,0.19,0.37,Matches
222,Ajani Fortune,tt TRI,"MF,FW",Atlanta Utd,22-125,2002,9,3,363,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,8,29,18,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
223,Jimer Fory,co COL,"DF,MF",Portland Timbers,22-345,2002,9,9,777,8.6,0,1,1,0,0,0,6,0,0.0,0.0,0.7,0.8,14,32,21,0.00,0.12,0.12,0.00,0.12,0.00,0.09,0.09,0.00,0.09,Matches
224,Kobe Franklin,ca CAN,DF,Toronto FC,21-359,2003,3,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
225,Ian Fray,us USA,DF,Inter Miami,22-246,2002,6,4,423,4.7,0,1,1,0,0,0,0,1,0.2,0.2,0.8,1.0,11,15,9,0.00,0.21,0.21,0.00,0.21,0.04,0.18,0.22,0.04,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Wayne Frederick,tt TRI,MF,Colorado Rapids,20-325,2004,6,1,135,1.5,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
227,Alexander Freeman,us USA,DF,Orlando City,20-268,2004,11,10,935,10.4,3,1,4,3,0,0,0,0,1.6,1.6,1.6,3.3,17,34,58,0.29,0.10,0.39,0.29,0.39,0.16,0.16,0.32,0.16,0.32,Matches
228,Matt Freese,us USA,GK,NYCFC,26-244,1998,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Stefan Frei,ch SUI,GK,Seattle Sounders,39-014,1986,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Julian Gaines,us USA,FW,Nashville SC,22-180,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
231,Jeffrey Gal,us USA,GK,Chicago Fire,32-028,1993,1,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Jon Gallagher,ie IRL,DF,Austin,29-070,1996,11,8,760,8.4,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,21,32,53,0.12,0.00,0.12,0.12,0.12,0.07,0.04,0.11,0.07,0.11,Matches
233,Pedro Gallese,pe PER,GK,Orlando City,35-070,1990,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Ignatius Ganago,cm CMR,"FW,MF",NE Revolution,26-077,1999,10,10,839,9.3,1,1,2,1,0,0,1,0,3.3,3.3,0.7,4.0,17,12,61,0.11,0.11,0.21,0.11,0.21,0.36,0.07,0.43,0.36,0.43,Matches
235,Carlos Garcés,co COL,DF,LA Galaxy,23-205,2001,9,7,596,6.6,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.2,3,36,1,0.15,0.00,0.15,0.15,0.15,0.02,0.01,0.04,0.02,0.04,Matches
236,Manu García,es ESP,MF,Sporting KC,27-122,1998,10,9,852,9.5,1,3,4,1,0,0,0,0,0.7,0.7,0.8,1.5,21,89,30,0.11,0.32,0.42,0.11,0.42,0.07,0.09,0.16,0.07,0.16,Matches
237,Ryan Gauld,sct SCO,FW,Vancouver W'caps,29-139,1995,3,3,198,2.2,1,0,1,1,0,0,1,0,0.6,0.6,0.4,1.0,2,9,18,0.45,0.00,0.45,0.45,0.45,0.28,0.17,0.46,0.28,0.46,Matches
238,Dániel Gazdag,hu HUN,"MF,FW",Philadelphia Union,29-063,1996,6,6,494,5.5,2,2,4,2,0,0,1,0,1.1,1.1,2.9,4.0,6,20,31,0.36,0.36,0.73,0.36,0.73,0.20,0.53,0.73,0.20,0.73,Matches
239,Dániel Gazdag,hu HUN,"FW,MF",Columbus Crew,29-063,1996,3,2,225,2.5,0,0,0,0,0,0,0,0,1.2,1.2,0.8,2.1,5,14,22,0.00,0.00,0.00,0.00,0.00,0.49,0.34,0.82,0.49,0.82,Matches
240,Owen Géne,fr FRA,"MF,FW",Minnesota Utd,22-046,2003,5,0,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
241,Joran Gerbet,fr FRA,MF,Orlando City,23-308,2001,8,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
242,Carles Gil,es ESP,MF,NE Revolution,32-163,1992,10,10,896,10.0,5,1,6,3,2,2,0,0,3.3,1.7,2.2,3.8,45,106,31,0.50,0.10,0.60,0.30,0.40,0.33,0.22,0.54,0.17,0.39,Matches
243,Blake Gillingham,us USA,GK,Houston Dynamo,22-205,2002,4,3,294,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Olivier Giroud,fr FRA,FW,LAFC,38-216,1986,7,5,415,4.6,1,0,1,1,0,0,0,0,1.3,1.3,0.4,1.7,2,10,35,0.22,0.00,0.22,0.22,0.22,0.27,0.09,0.36,0.27,0.36,Matches
245,Dennis Gjengaar,no NOR,"FW,MF",NY Red Bulls,21-069,2004,6,3,294,3.3,1,0,1,1,0,0,0,0,1.9,1.9,0.1,2.0,10,7,19,0.31,0.00,0.31,0.31,0.31,0.57,0.03,0.60,0.57,0.60,Matches
246,Justen Glad,us USA,DF,Real Salt Lake,28-065,1997,10,10,900,10.0,0,0,0,0,0,0,4,0,0.3,0.3,1.0,1.2,0,21,5,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.12,0.03,0.12,Matches
247,Omari Glasgow,gy GUY,"DF,FW",Chicago Fire,21-163,2003,10,4,478,5.3,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,9,15,38,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.17,0.06,0.17,Matches
248,Ian Glavinovich,ar ARG,DF,Philadelphia Union,23-189,2001,4,3,257,2.9,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,1,12,0,0.35,0.00,0.35,0.35,0.35,0.08,0.00,0.08,0.08,0.08,Matches
249,Jakob Glesnes,no NOR,DF,Philadelphia Union,31-040,1994,11,11,990,11.0,1,0,1,1,0,0,3,0,0.2,0.2,0.3,0.5,6,36,0,0.09,0.00,0.09,0.09,0.09,0.02,0.03,0.05,0.02,0.05,Matches
250,Aníbal Godoy,pa PAN,MF,San Diego FC,35-083,1990,10,9,717,8.0,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,10,58,7,0.13,0.00,0.13,0.13,0.13,0.04,0.02,0.06,0.04,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,32-308,1992,10,10,893,9.9,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,7,29,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
252,Nicksoen Gomis,fr FRA,DF,Toronto FC,23-050,2002,6,6,479,5.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,11,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
253,Diogo Gonçalves,pt POR,"FW,MF",Real Salt Lake,28-087,1997,11,10,826,9.2,1,1,2,1,0,0,2,0,2.7,2.7,1.3,4.0,17,37,37,0.11,0.11,0.22,0.11,0.22,0.30,0.14,0.44,0.30,0.44,Matches
254,Omar Gonzalez,us USA,"DF,MF",Chicago Fire,36-205,1988,3,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
255,Zavier Gozo,us USA,FW,Real Salt Lake,18-043,2007,6,2,259,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,10,5,25,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30,Matches
256,Owen Graham Roache,ca CAN,FW,CF Montréal,17-082,2008,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,5,0.00,0.00,0.00,0.00,0.00,0.25,0.05,0.30,0.25,0.30,Matches
257,Tayvon Gray,jm JAM,DF,NYCFC,22-258,2002,3,2,126,1.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
258,Julian Gressel,us USA,MF,Minnesota Utd,31-139,1993,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Yuri Guboglo,ht HAI,"DF,MF",CF Montréal,18-045,2007,7,6,461,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,15,10,31,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
260,Colin Guske,us USA,"FW,MF",Orlando City,18-095,2007,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Brian Gutiérrez,us USA,MF,Chicago Fire,21-321,2003,7,7,553,6.1,3,0,3,2,1,1,4,0,2.1,1.3,0.5,1.8,19,45,26,0.49,0.00,0.49,0.33,0.33,0.34,0.09,0.43,0.21,0.30,Matches
262,Andrew Gutman,us USA,DF,Chicago Fire,28-214,1996,11,11,877,9.7,2,1,3,2,0,0,3,0,0.8,0.8,0.9,1.6,12,36,40,0.21,0.10,0.31,0.21,0.31,0.08,0.09,0.17,0.08,0.17,Matches
263,Brad Guzan,us USA,GK,Atlanta Utd,40-237,1984,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Justin Haak,us USA,"DF,MF",NYCFC,23-234,2001,10,10,875,9.7,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,3,25,5,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
265,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-088,2006,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
266,Alexander Hack,de GER,DF,NY Red Bulls,31-238,1993,6,6,483,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,5,53,0,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
267,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,29-229,1995,4,3,300,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,13,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Nick Hagglund,us USA,DF,FC Cincinnati,32-232,1992,6,6,450,5.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,12,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
269,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-052,1999,7,0,160,1.8,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,3,7,11,0.00,0.56,0.56,0.00,0.56,0.15,0.07,0.22,0.15,0.22,Matches
270,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-126,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Julian Hall,us USA,"FW,MF",NY Red Bulls,17-041,2008,7,1,167,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,6,4,12,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.22,0.20,0.22,Matches
272,Bret Halsey,us USA,DF,FC Cincinnati,24-337,2000,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,Matches
273,Nicholas Hansen,dk DEN,GK,Colorado Rapids,23-298,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Ian Harkes,us USA,MF,SJ Earthquakes,30-035,1995,11,10,836,9.3,0,0,0,0,0,0,2,0,0.5,0.5,1.8,2.3,7,44,14,0.00,0.00,0.00,0.00,0.00,0.06,0.19,0.25,0.06,0.25,Matches
275,Cameron Harper,us USA,"DF,FW",NY Red Bulls,23-166,2001,5,4,315,3.5,0,0,0,0,0,0,0,0,0.5,0.5,0.7,1.2,18,12,34,0.00,0.00,0.00,0.00,0.00,0.15,0.21,0.36,0.15,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Nathan Harriel,us USA,"DF,MF",Philadelphia Union,24-011,2001,8,6,583,6.5,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,3,26,13,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.13,0.11,0.13,Matches
277,Alex Harris,us USA,MF,Colorado Rapids,20-077,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-045,2000,5,0,144,1.6,1,0,1,1,0,0,0,0,1.5,1.5,0.0,1.5,9,5,8,0.62,0.00,0.62,0.62,0.62,0.91,0.00,0.91,0.91,0.91,Matches
279,Marcel Hartel,de GER,MF,St. Louis,29-105,1996,11,11,981,10.9,2,0,2,1,1,1,0,0,2.4,1.6,1.8,3.5,13,50,44,0.18,0.00,0.18,0.09,0.09,0.22,0.17,0.39,0.15,0.32,Matches
280,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-090,2000,10,5,468,5.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,7,12,6,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11,Matches
281,Thomas Hasal,ca CAN,GK,LAFC,25-299,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
282,Kobi Henry,us USA,"DF,FW",Real Salt Lake,21-008,2004,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
283,Fabian Herbers,de GER,"MF,FW",CF Montréal,31-260,1993,5,4,258,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,15,8,0.00,0.00,0.00,0.00,0.00,0.05,0.16,0.21,0.05,0.21,Matches
284,Ronald Hernández,ve VEN,"DF,FW",Atlanta Utd,27-225,1997,4,1,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,12,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Aaron Herrera,gt GUA,"DF,MF",D.C. United,27-332,1997,11,10,876,9.7,0,2,2,0,0,0,4,0,0.5,0.5,1.4,1.9,13,42,28,0.00,0.21,0.21,0.00,0.21,0.05,0.15,0.19,0.05,0.19,Matches
