Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
179,Enzo Copetti,ar ARG,FW,Rosario Central,29-109,1996,16,12,1121,12.5,3,2,5,3,0,0,3,0,2.9,2.9,1.4,4.3,11,21,42,0.24,0.16,0.40,0.24,0.40,0.23,0.11,0.35,0.23,0.35,Matches
180,Fabricio Corbalan,ar ARG,"DF,FW",Gimnasia–LP,21-218,2003,6,4,278,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,9,8,16,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
181,Nicolás Cordero,ar ARG,FW,Arg Juniors,26-024,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
182,Nicolás Cordero,ar ARG,FW,Instituto,26-024,1999,6,6,440,4.9,0,0,0,0,0,0,1,0,1.5,1.5,0.4,1.9,2,3,23,0.00,0.00,0.00,0.00,0.00,0.31,0.08,0.39,0.31,0.39,Matches
183,Emanuel Coronel,ar ARG,DF,Rosario Central,28-093,1997,16,12,1157,12.9,0,3,3,0,0,0,4,0,0.0,0.0,0.8,0.9,22,43,32,0.00,0.23,0.23,0.00,0.23,0.00,0.06,0.07,0.00,0.07,Matches
184,Kevin Coronel,ar ARG,DF,Arg Juniors,20-267,2004,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
185,Mateo Coronel,ar ARG,FW,Atlé Tucumán,26-193,1998,12,11,843,9.4,4,2,6,4,0,0,2,0,4.9,4.9,0.9,5.8,17,14,80,0.43,0.21,0.64,0.43,0.64,0.52,0.09,0.61,0.52,0.61,Matches
186,Claudio Corvalán,ar ARG,DF,Unión,36-043,1989,12,12,990,11.0,0,0,0,0,0,0,5,0,0.3,0.3,0.5,0.7,17,59,19,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,Matches
187,Ayrton Costa,ar ARG,DF,Boca Juniors,25-297,1999,9,6,635,7.1,0,0,0,0,0,0,5,1,0.7,0.7,0.0,0.7,3,10,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
188,Leonard Costa,uy URU,DF,Ind. Rivadavia,27-007,1998,10,2,373,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,4,0,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
189,Giorgio Costantini,br BRA,FW,River Plate,19-019,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Juan Cozzani,ar ARG,GK,Platense,26-208,1998,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Thiago Cravero,ar ARG,MF,Belgrano,22-214,2002,4,2,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
192,Sebastián Cristóforo,uy URU,"MF,FW",Cen. Córdoba–SdE,31-255,1993,10,3,308,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1,19,6,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
193,Juan Cruz Komar,ar ARG,DF,Rosario Central,28-265,1996,11,6,697,7.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,16,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
194,Alexis Cuello,ar ARG,"FW,MF",San Lorenzo,25-076,2000,15,12,887,9.9,0,0,0,0,0,0,2,0,3.6,3.6,0.5,4.2,14,21,59,0.00,0.00,0.00,0.00,0.00,0.37,0.06,0.42,0.37,0.42,Matches
195,Víctor Cuesta,ar ARG,DF,Newell's OB,36-167,1988,10,10,892,9.9,1,0,1,1,0,0,4,0,0.3,0.3,0.3,0.6,5,27,2,0.10,0.00,0.10,0.10,0.10,0.03,0.03,0.07,0.03,0.07,Matches
196,Braian Cufré,ar ARG,DF,Cen. Córdoba–SdE,28-141,1996,11,9,768,8.5,0,1,1,0,0,0,0,0,0.7,0.7,0.9,1.5,8,36,31,0.00,0.12,0.12,0.00,0.12,0.08,0.10,0.18,0.08,0.18,Matches
197,Santiago Dalmasso,ar ARG,MF,Boca Juniors,20-321,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
198,Leonel Dante Álvarez,ar ARG,DF,San Martín de San Juan,29-041,1996,11,10,810,9.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,10,17,23,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
199,Agustín Dáttola,ar ARG,DF,Belgrano,26-015,1999,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,13,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
200,Fernando David Cardozo,py PAR,"MF,FW",Newell's OB,24-086,2001,11,6,490,5.4,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.9,8,22,35,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.16,0.13,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Jonathan David Gómez,ar ARG,MF,Rosario Central,35-135,1989,3,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
202,Hernán De La Fuente,ar ARG,DF,Huracán,28-118,1997,7,5,448,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,12,23,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
203,Matías De los Santos,uy URU,DF,Atlé Tucumán,32-164,1992,10,10,900,10.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,0,25,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
204,Mathías De Ritis,uy URU,DF,Banfield,22-094,2003,12,12,1061,11.8,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,22,29,44,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
205,Ramiro Degregorio,ar ARG,"FW,MF",Racing Club,22-085,2003,6,0,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,4,4,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.21,0.14,0.21,Matches
206,Ronaldo Dejesús,py PAR,DF,Lanús,,,13,11,988,11.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,4,41,4,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.09,0.09,0.09,Matches
207,Mateo Del Blanco,ar ARG,"DF,MF",Unión,21-186,2003,15,11,1057,11.7,0,0,0,0,0,0,0,0,0.7,0.7,1.6,2.3,60,82,81,0.00,0.00,0.00,0.00,0.00,0.06,0.14,0.19,0.06,0.19,Matches
208,Milton Delgado,ar ARG,MF,Boca Juniors,19-323,2005,10,10,847,9.4,0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,10,49,7,0.00,0.11,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,Matches
209,Jonathan Dellarossa,ar ARG,FW,Instituto,25-107,2000,8,1,169,1.9,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.8,2,0,12,0.00,0.53,0.53,0.00,0.53,0.25,0.20,0.45,0.25,0.45,Matches
210,Nicolás Demartini,ar ARG,DF,Barracas Central,25-182,1999,11,10,935,10.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.1,3,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches
211,Valentín Depietri,ar ARG,FW,Talleres,24-186,2000,13,7,649,7.2,2,1,3,2,0,0,2,1,2.3,2.3,0.9,3.2,33,19,80,0.28,0.14,0.42,0.28,0.42,0.30,0.12,0.42,0.30,0.42,Matches
212,Facundo Di Biasi,ar ARG,"MF,FW",Gimnasia–LP,19-317,2005,13,10,873,9.7,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,6,56,11,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
213,Marco Di Cesare,ar ARG,DF,Racing Club,23-095,2002,12,11,1003,11.1,1,0,1,1,0,0,4,0,0.7,0.7,0.0,0.7,7,24,3,0.09,0.00,0.09,0.09,0.09,0.06,0.00,0.06,0.06,0.06,Matches
214,Lautaro Di Lollo,ar ARG,DF,Boca Juniors,21-056,2004,11,7,721,8.0,1,0,1,1,0,0,3,0,0.2,0.2,0.0,0.2,7,30,0,0.12,0.00,0.12,0.12,0.12,0.03,0.00,0.03,0.03,0.03,Matches
215,Ramiro Di Luciano,ar ARG,DF,Banfield,21-104,2004,16,13,1120,12.4,0,2,2,0,0,0,2,0,0.3,0.3,1.1,1.4,28,19,56,0.00,0.16,0.16,0.00,0.16,0.02,0.09,0.11,0.02,0.11,Matches
216,Lucas Diarte,ar ARG,DF,San Martín de San Juan,31-335,1993,8,6,594,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,8,27,17,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.13,0.01,0.13,Matches
217,Alexander Díaz,ar ARG,"FW,MF",Deportivo Riestra,25-103,2000,12,3,385,4.3,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,11,8,23,0.00,0.23,0.23,0.00,0.23,0.07,0.06,0.13,0.07,0.13,Matches
218,Damián Díaz,ec ECU,"MF,FW",Banfield,39-004,1986,4,2,186,2.1,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,3,13,15,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.22,0.19,0.22,Matches
219,Diego Díaz,ar ARG,FW,Unión,23-115,2002,7,0,130,1.4,1,0,1,1,0,0,0,0,1.1,1.1,0.1,1.2,3,1,9,0.69,0.00,0.69,0.69,0.69,0.75,0.08,0.83,0.75,0.83,Matches
220,Franco Díaz,ar ARG,MF,Instituto,24-250,2000,8,2,259,2.9,0,1,1,0,0,0,1,0,1.3,1.3,0.4,1.7,4,14,14,0.00,0.35,0.35,0.00,0.35,0.43,0.15,0.59,0.43,0.59,Matches
221,Gabriel Díaz,ar ARG,"DF,FW",Sarmiento,25-016,2000,13,9,764,8.5,0,1,1,0,0,0,3,0,1.2,1.2,1.1,2.3,12,44,34,0.00,0.12,0.12,0.00,0.12,0.14,0.13,0.27,0.14,0.27,Matches
222,Leandro Díaz,ar ARG,FW,Atlé Tucumán,32-333,1992,12,9,825,9.2,3,0,3,3,0,1,2,0,3.8,3.0,1.1,4.1,6,19,44,0.33,0.00,0.33,0.33,0.33,0.42,0.12,0.54,0.33,0.45,Matches
223,Paulo Díaz,cl CHI,DF,River Plate,30-253,1994,9,8,726,8.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,34,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
224,Jerónimo Domina,ar ARG,"FW,MF",Unión,19-200,2005,12,8,655,7.3,0,1,1,0,0,0,3,0,2.7,2.7,1.1,3.7,20,9,58,0.00,0.14,0.14,0.00,0.14,0.37,0.14,0.51,0.37,0.51,Matches
225,Alexis Dominguez,ar ARG,"FW,MF",Aldosivi,28-187,1996,10,1,227,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,12,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Nery Domínguez,ar ARG,"MF,DF",San Lorenzo,35-026,1990,11,1,229,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
227,Sebastián Driussi,ar ARG,"FW,MF",River Plate,29-085,1996,13,9,689,7.7,3,1,4,3,0,0,2,0,2.8,2.8,0.6,3.4,11,33,51,0.39,0.13,0.52,0.39,0.52,0.36,0.08,0.45,0.36,0.45,Matches
228,Gaspar Duarte,ar ARG,"FW,MF",Rosario Central,22-119,2003,15,9,741,8.2,2,0,2,2,0,0,1,0,3.3,3.3,0.3,3.6,18,11,70,0.24,0.00,0.24,0.24,0.24,0.40,0.03,0.44,0.40,0.44,Matches
229,Tomás Durso,ar ARG,GK,Atlé Tucumán,26-068,1999,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Edgar Elizalde,uy URU,DF,Platense,25-067,2000,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
231,Gastón Emanuel Moreyra,ar ARG,MF,San Martín de San Juan,25-141,1999,2,1,75,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.23,0.06,0.23,Matches
232,José Enrique Angulo,ec ECU,FW,Unión,30-091,1995,2,0,57,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,1,5,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.80,0.80,0.80,Matches
233,Lautaro Escalante,ar ARG,MF,San Martín de San Juan,25-307,1999,3,1,148,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.7,7,10,5,0.00,0.00,0.00,0.00,0.00,0.10,0.36,0.45,0.10,0.45,Matches
234,Valentín Escalante,ar ARG,FW,San Lorenzo,20-307,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Gonzalo Escudero,ar ARG,DF,Racing Club,18-034,2007,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
236,Juan Espínola,py PAR,GK,Belgrano,30-184,1994,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Marcelo Esponda,ar ARG,MF,Aldosivi,22-111,2003,11,10,842,9.4,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.6,8,60,6,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
238,Santiago Esquivel,ar ARG,"MF,FW",Banfield,21-123,2004,6,1,201,2.2,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,2,18,5,0.00,0.00,0.00,0.00,0.00,0.09,0.16,0.25,0.09,0.25,Matches
239,Marcelo Estigarribia,ar ARG,FW,Atlé Tucumán,29-360,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,8,0.00,0.00,0.00,0.00,0.00,0.12,0.20,0.32,0.12,0.32,Matches
240,Marcelo Estigarribia,ar ARG,FW,Unión,29-360,1995,12,9,868,9.6,1,1,2,1,0,0,1,0,3.4,3.4,1.4,4.8,6,21,73,0.10,0.10,0.21,0.10,0.21,0.35,0.14,0.49,0.35,0.49,Matches
241,Yair Ezequiel Arismendi,ar ARG,"DF,MF",Sarmiento,27-030,1998,5,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,4,7,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15,Matches
242,Frank Fabra,co COL,DF,Boca Juniors,34-072,1991,2,1,111,1.2,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,6,8,6,0.00,0.00,0.00,0.00,0.00,0.25,0.10,0.35,0.25,0.35,Matches
243,Kevin Facundo Gutiérrez,ar ARG,MF,Defensa y Just,27-336,1997,15,14,1221,13.6,0,1,1,0,0,0,4,0,0.5,0.5,0.5,1.0,11,110,9,0.00,0.07,0.07,0.00,0.07,0.03,0.04,0.07,0.03,0.07,Matches
244,Franco Fagundez,uy URU,FW,Deportivo Riestra,26-142,1998,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
245,Lucio Falasco,ar ARG,"MF,FW",Aldosivi,21-075,2004,2,0,4,0.0,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.8,1,0,0,0.00,22.50,22.50,0.00,22.50,0.00,17.85,17.85,0.00,17.85,Matches
246,Facundo Farías,ar ARG,"MF,FW",Estudiantes–LP,22-250,2002,5,2,169,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,7,14,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
247,Valentín Fascendini,ar ARG,DF,Unión,22-053,2003,5,4,343,3.8,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,10,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
248,Federico Fattori,ar ARG,MF,Arg Juniors,32-287,1992,14,14,1189,13.2,0,0,0,0,0,0,6,1,0.0,0.0,0.3,0.3,6,99,10,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
249,Adrián Fernández,ar ARG,"FW,MF",Racing Club,23-350,2001,7,2,232,2.6,0,1,1,0,0,0,1,0,0.2,0.2,0.9,1.1,9,25,18,0.00,0.39,0.39,0.00,0.39,0.09,0.33,0.42,0.09,0.42,Matches
250,Damián Fernández,ar ARG,DF,Vélez Sarsfield,24-123,2001,13,10,943,10.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,25,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Gustavo Fernández,ar ARG,FW,Deportivo Riestra,34-274,1990,2,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24,Matches
252,Ignacio Fernández,ar ARG,MF,River Plate,35-113,1990,6,2,214,2.4,1,1,2,1,0,0,1,0,0.0,0.0,0.6,0.7,4,14,15,0.42,0.42,0.84,0.42,0.84,0.02,0.26,0.28,0.02,0.28,Matches
253,Manuel Fernández,ar ARG,FW,Vélez Sarsfield,20-209,2004,3,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Martín Fernández,uy URU,MF,Gimnasia–LP,23-362,2001,11,8,673,7.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,22,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
255,Matías Fernández,ar ARG,MF,Ind. Rivadavia,23-316,2001,12,5,508,5.6,0,1,1,0,0,0,3,0,0.5,0.5,1.1,1.7,15,15,32,0.00,0.18,0.18,0.00,0.18,0.09,0.20,0.30,0.09,0.30,Matches
256,Nicolás Fernández,ar ARG,"FW,MF",Belgrano,29-086,1996,16,12,1094,12.2,8,0,8,8,0,0,2,0,4.6,4.6,1.5,6.1,15,21,61,0.66,0.00,0.66,0.66,0.66,0.38,0.12,0.50,0.38,0.50,Matches
257,Rodrigo Fernández,uy URU,MF,Independiente,29-122,1996,6,3,246,2.7,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,4,18,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
258,Santiago Fernández,ar ARG,DF,Talleres,20-036,2005,7,6,452,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Tomás Fernández,ar ARG,"MF,FW",San Martín de San Juan,26-270,1998,9,8,551,6.1,1,2,3,1,0,0,0,0,1.4,1.4,1.8,3.3,16,10,42,0.16,0.33,0.49,0.16,0.49,0.24,0.30,0.54,0.24,0.54,Matches
260,Gianluca Ferrari,ar ARG,DF,Atlé Tucumán,27-309,1997,13,13,1080,12.0,0,1,1,0,0,0,5,0,0.4,0.4,1.1,1.5,5,27,2,0.00,0.08,0.08,0.00,0.08,0.04,0.09,0.13,0.04,0.13,Matches
261,Cristian Ferreira,ar ARG,"FW,MF",Arg Juniors,25-235,1999,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Lucas Ferreira,uy URU,DF,Defensa y Just,24-323,2000,12,11,1035,11.5,1,1,2,1,0,0,3,0,0.2,0.2,0.4,0.6,11,34,5,0.09,0.09,0.17,0.09,0.17,0.02,0.03,0.05,0.02,0.05,Matches
263,Sebastián Ferreira,py PAR,FW,Rosario Central,27-081,1998,8,4,308,3.4,2,0,2,2,0,0,0,0,1.8,1.8,0.0,1.8,1,1,9,0.58,0.00,0.58,0.58,0.58,0.51,0.00,0.51,0.51,0.51,Matches
264,Héctor Fértoli,ar ARG,"MF,FW",Tigre,30-153,1994,12,3,439,4.9,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,9,15,28,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.21,0.19,0.21,Matches
265,Jose Florentín,py PAR,MF,Cen. Córdoba–SdE,28-304,1996,15,14,1222,13.6,3,0,3,3,0,0,2,0,2.1,2.1,0.5,2.7,22,121,23,0.22,0.00,0.22,0.22,0.22,0.16,0.04,0.20,0.16,0.20,Matches
266,Santiago Flores,ar ARG,DF,Ind. Rivadavia,24-041,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Franco Fragapane,ar ARG,"MF,DF",Unión,32-088,1993,15,6,611,6.8,1,0,1,1,0,0,0,0,0.4,0.4,0.7,1.2,15,51,51,0.15,0.00,0.15,0.15,0.15,0.06,0.11,0.17,0.06,0.17,Matches
268,Juan Franco Arrellaga,py PAR,DF,Instituto,33-084,1992,16,16,1440,16.0,0,1,1,0,0,0,3,0,0.2,0.2,1.2,1.4,26,38,42,0.00,0.06,0.06,0.00,0.06,0.02,0.07,0.09,0.02,0.09,Matches
269,Franco Pardo,ar ARG,DF,Unión,28-030,1997,15,14,1232,13.7,0,0,0,0,0,0,1,1,1.0,1.0,0.1,1.1,16,46,3,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches
270,Nicolás Freire,ar ARG,DF,Independiente,31-076,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Franco Frías,ar ARG,"FW,MF",Sarmiento,23-049,2002,13,4,510,5.7,1,0,1,1,0,0,1,0,2.0,2.0,0.6,2.5,6,8,32,0.18,0.00,0.18,0.18,0.18,0.35,0.10,0.44,0.35,0.44,Matches
272,Ramiro Funes Mori,ar ARG,DF,Estudiantes–LP,34-061,1991,5,5,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,7,25,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
273,Nazareno Funez,ar ARG,FW,Cen. Córdoba–SdE,23-337,2001,6,3,262,2.9,0,0,0,0,0,0,0,0,1.1,1.1,0.0,1.1,5,2,14,0.00,0.00,0.00,0.00,0.00,0.37,0.01,0.38,0.37,0.38,Matches
274,Nazareno Funez,ar ARG,"FW,DF",Newell's OB,23-337,2001,7,2,233,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,1,2,12,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38,Matches
275,Matías Galarza,py PAR,"FW,MF",Talleres,23-083,2002,13,10,868,9.6,0,0,0,0,0,0,1,0,1.3,1.3,0.7,2.0,13,27,59,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Matías Galarza,ar ARG,MF,Talleres,23-062,2002,8,7,616,6.8,1,0,1,1,0,0,1,0,0.2,0.2,0.7,0.9,10,43,4,0.15,0.00,0.15,0.15,0.15,0.04,0.11,0.14,0.04,0.14,Matches
277,Pablo Galdames Millán,cl CHI,"MF,FW",Independiente,28-126,1996,10,5,438,4.9,1,2,3,1,0,0,1,0,0.8,0.8,0.4,1.3,4,22,15,0.21,0.41,0.62,0.21,0.62,0.17,0.09,0.26,0.17,0.26,Matches
278,Hernán Galíndez,ec ECU,GK,Huracán,38-036,1987,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
