Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
317,Lucas Gómez,ar ARG,MF,Arg Juniors,20-322,2004,2.6,5,4,1,4,0,1,3,33.3,2,4,1,3,2,7,5,0,Matches
318,Luciano Gómez,ar ARG,"DF,MF",Ind. Rivadavia,29-044,1996,10.7,22,14,13,8,1,15,22,68.2,7,16,4,12,8,30,30,0,Matches
319,Matias Gomez,ar ARG,MF,Talleres,19-163,2005,0.1,2,2,1,1,0,0,0,,0,0,0,0,0,2,0,0,Matches
320,Román Gómez,ar ARG,DF,Estudiantes–LP,20-295,2004,1.0,1,1,1,0,0,0,0,,0,2,0,2,4,5,7,0,Matches
321,Valentín Gómez,ar ARG,DF,Vélez Sarsfield,21-313,2003,7.6,14,6,9,5,0,9,13,69.2,4,7,6,1,6,20,56,0,Matches
322,Gonzalo Goñi,ar ARG,FW,Platense,26-262,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
323,Diego González,ar ARG,MF,San Martín de San Juan,37-085,1988,4.3,6,4,3,2,1,5,8,62.5,3,6,4,2,8,14,13,0,Matches
324,Carlos González Espínola,py PAR,FW,Newell's OB,32-090,1993,9.1,11,8,5,5,1,1,5,20.0,4,0,0,0,6,17,11,0,Matches
325,Federico González,ar ARG,"FW,MF",San Martín de San Juan,38-119,1987,1.9,4,3,1,1,2,0,1,0.0,1,3,2,1,1,5,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Francisco González,ar ARG,"MF,FW",Belgrano,28-037,1997,9.9,25,18,11,13,1,11,21,52.4,10,13,1,12,8,33,12,1,Matches
327,Francisco González,ar ARG,"FW,MF",Newell's OB,24-029,2001,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
328,Francisco González,ar ARG,"FW,MF",Defensa y Just,24-029,2001,7.1,7,2,3,4,0,3,8,37.5,5,6,0,6,2,9,11,0,Matches
329,Gaston Gonzalez,ar ARG,"FW,MF",Defensa y Just,23-312,2001,1.9,1,1,0,0,1,0,0,,0,4,0,4,2,3,0,0,Matches
330,Juan González,uy URU,GK,Atlé Tucumán,31-299,1993,5.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
331,Lucas González,ar ARG,"FW,MF",Defensa y Just,24-336,2000,5.8,4,3,1,2,1,1,3,33.3,2,6,0,6,2,6,2,0,Matches
332,Matías González,ar ARG,FW,Banfield,23-066,2002,0.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
333,Matías González,ar ARG,FW,Godoy Cruz,26-059,1999,3.2,,6,,,,,,,,,,,3,,,,Matches
334,Maxi González,ar ARG,MF,Defensa y Just,21-001,2004,3.9,13,10,6,7,0,6,7,85.7,1,5,0,5,6,19,18,0,Matches
335,Leandro González Pirez,ar ARG,DF,River Plate,33-068,1992,2.0,3,2,1,2,0,1,1,100.0,0,1,1,0,2,5,14,0,Matches
336,Rodrigo González,ar ARG,DF,Aldosivi,25-021,2000,11.6,46,27,29,13,4,15,23,65.2,8,13,4,9,18,64,50,0,Matches
337,Santiago González,ar ARG,MF,Tigre,22-002,2003,12.8,36,20,14,17,5,9,16,56.3,7,24,3,21,17,53,12,0,Matches
338,Sebastián González,ar ARG,"FW,MF",San Martín de San Juan,33-062,1992,6.0,10,9,1,7,2,3,12,25.0,9,4,0,4,4,14,1,0,Matches
339,Jano Gordon,ar ARG,DF,Vélez Sarsfield,20-323,2004,8.2,21,11,7,10,4,16,24,66.7,8,12,5,7,19,40,46,0,Matches
340,Fausto Grillo,ar ARG,DF,Belgrano,32-074,1993,9.3,26,17,14,10,2,18,28,64.3,10,16,4,12,9,35,40,1,Matches
341,Ignacio Guerrico,ar ARG,DF,Aldosivi,26-300,1998,15.8,54,38,27,21,6,28,43,65.1,15,17,3,14,23,77,86,0,Matches
342,Tomas Guiacobini,ar ARG,MF,Sarmiento,20-351,2004,2.1,8,5,3,5,0,3,4,75.0,1,3,1,2,0,8,2,0,Matches
343,Tomás Guidara,ar ARG,DF,Huracán,29-053,1996,11.0,38,27,24,12,2,23,29,79.3,6,7,2,5,14,52,39,0,Matches
344,Braian Guille,ar ARG,"MF,FW",Deportivo Riestra,27-278,1997,1.0,4,1,1,3,0,1,2,50.0,1,1,0,1,1,5,1,0,Matches
345,Adrián Guillermo Sánchez,ar ARG,MF,Atlé Tucumán,25-356,1999,15.4,52,34,22,28,2,21,41,51.2,20,20,3,17,14,66,23,1,Matches
346,Natanael Guzmán,ar ARG,"MF,FW",Aldosivi,25-267,1999,3.5,5,3,1,4,0,1,6,16.7,5,4,0,4,1,6,3,0,Matches
347,Ezequiel Ham,sy SYR,MF,Unión,31-056,1994,8.9,8,8,1,7,0,4,15,26.7,11,8,1,7,6,14,8,0,Matches
348,Agustin Hausch,ar ARG,FW,Defensa y Just,21-349,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
349,Gerónimo Heredia,ar ARG,"DF,MF",Belgrano,20-085,2005,6.6,9,4,3,5,1,5,9,55.6,4,6,3,3,4,13,21,0,Matches
350,Leonardo Heredia,ar ARG,FW,Cen. Córdoba–SdE,29-114,1996,11.6,4,2,1,2,1,1,5,20.0,4,5,0,5,1,5,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Ramiro Hernandes,ar ARG,MF,Belgrano,20-174,2004,1.7,8,5,2,3,3,4,5,80.0,1,3,0,3,1,9,1,0,Matches
352,Gastón Hernández,ar ARG,DF,San Lorenzo,27-106,1998,6.0,7,4,4,3,0,2,5,40.0,3,7,3,4,11,18,30,0,Matches
353,Ander Herrera,es ESP,MF,Boca Juniors,35-264,1989,2.8,8,5,3,4,1,3,7,42.9,4,3,1,2,6,14,7,0,Matches
354,Daniel Herrera,ar ARG,DF,San Lorenzo,21-088,2004,10.5,17,11,13,4,0,9,14,64.3,5,18,6,12,15,32,84,1,Matches
355,Ezequiel Herrera,ar ARG,DF,San Lorenzo,22-103,2003,15.0,27,21,17,9,1,17,23,73.9,6,20,1,19,17,44,50,1,Matches
356,Guido Herrera,ar ARG,GK,Talleres,33-065,1992,14.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,6,1,Matches
357,Jonathan Herrera,ar ARG,FW,Deportivo Riestra,33-231,1991,12.8,5,3,1,2,2,1,2,50.0,1,5,1,4,4,9,9,0,Matches
358,José Herrera,ar ARG,"MF,FW",Arg Juniors,20-072,2005,10.5,13,9,3,4,6,6,12,50.0,6,12,1,11,8,21,11,0,Matches
359,Rodrigo Herrera,ar ARG,MF,Platense,24-276,2000,10.1,45,26,16,22,7,16,29,55.2,13,12,1,11,18,63,21,0,Matches
360,Santiago Hidalgo,ar ARG,"FW,MF",Independiente,20-077,2005,5.3,11,5,3,3,5,8,18,44.4,10,7,0,7,2,13,4,0,Matches
361,Marco Iacobellis,ar ARG,"MF,FW",San Martín de San Juan,24-129,2000,8.6,18,11,6,7,5,7,20,35.0,13,14,1,13,8,26,5,0,Matches
362,César Ibáñez,ar ARG,DF,Huracán,25-322,1999,13.1,37,30,23,12,2,25,44,56.8,19,20,3,17,15,52,47,0,Matches
363,Franco Ibarra,ar ARG,MF,Rosario Central,24-007,2001,13.5,60,41,28,27,5,28,54,51.9,26,28,9,19,13,73,34,0,Matches
364,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,28-232,1996,16.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,7,0,Matches
365,Juan Ignacio Méndez,ar ARG,"MF,DF",Newell's OB,28-007,1997,1.9,8,6,4,4,0,3,4,75.0,1,4,0,4,4,12,7,0,Matches
366,Rodrigo Iñaki Melo,ar ARG,MF,Atlé Tucumán,29-223,1995,1.3,2,1,2,0,0,1,3,33.3,2,2,0,2,1,3,2,0,Matches
367,Juan Infante,ar ARG,DF,Atlé Tucumán,29-118,1996,9.1,27,19,11,13,3,12,15,80.0,3,15,4,11,11,38,26,0,Matches
368,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-111,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
369,Manuel Insaurralde,ar ARG,MF,San Lorenzo,26-094,1999,0.7,4,1,2,1,1,3,5,60.0,2,1,0,1,0,4,0,0,Matches
370,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,29-346,1995,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
371,Rodrigo Insúa,ar ARG,"DF,MF",Barracas Central,27-140,1997,16.0,21,16,12,7,2,12,21,57.1,9,12,2,10,7,28,40,0,Matches
372,Elian Irala,ar ARG,MF,San Lorenzo,20-303,2004,12.5,25,12,10,15,0,13,30,43.3,17,23,2,21,32,57,25,1,Matches
373,Juan Iribarren,ar ARG,DF,Banfield,22-103,2003,2.7,6,5,5,1,0,3,5,60.0,2,7,4,3,8,14,19,0,Matches
374,Carlos Izquierdoz,ar ARG,DF,Lanús,36-183,1988,14.5,21,9,16,5,0,8,13,61.5,5,14,11,3,20,41,112,2,Matches
375,Tomás Jacob,ar ARG,"DF,MF",Newell's OB,21-015,2004,11.6,35,16,24,10,1,20,28,71.4,8,22,13,9,12,47,58,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Lucas Janson,ar ARG,FW,Boca Juniors,30-262,1994,1.2,3,2,1,0,2,2,3,66.7,1,0,0,0,0,3,0,0,Matches
377,Kevin Jappert,ar ARG,DF,Barracas Central,21-069,2004,15.0,20,13,14,6,0,13,16,81.3,3,17,8,9,34,54,82,0,Matches
378,Franco Jara,ar ARG,FW,Belgrano,36-294,1988,12.8,10,7,1,6,3,0,6,0.0,6,5,0,5,1,11,12,0,Matches
379,Leonardo Jara,ar ARG,DF,Godoy Cruz,33-350,1991,5.7,13,10,7,6,0,8,11,72.7,3,5,1,4,11,24,30,0,Matches
380,Sebastián Jaurena,ar ARG,"MF,FW",San Martín de San Juan,25-287,1999,9.7,29,16,13,13,3,17,25,68.0,8,7,1,6,4,33,11,0,Matches
381,Eric Joel Tovo,ar ARG,DF,Deportivo Riestra,33-060,1992,2.2,1,1,0,0,1,0,1,0.0,1,0,0,0,4,5,19,0,Matches
382,Jony,ar ARG,"MF,FW",San Martín de San Juan,31-061,1994,2.1,2,1,0,2,0,0,2,0.0,2,5,0,5,1,3,0,0,Matches
383,Maximiano Juambeltz,uy URU,FW,Ind. Rivadavia,22-330,2002,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
384,Fernando Juárez,ar ARG,MF,Platense,26-255,1998,5.8,17,7,8,8,1,5,9,55.6,4,6,1,5,12,29,17,0,Matches
385,Luca Klimowicz,ar ARG,"FW,MF",Instituto,20-351,2004,5.1,8,6,1,1,6,2,4,50.0,2,1,0,1,0,8,4,0,Matches
386,Bautista Kociubinski,ar ARG,"MF,FW",Estudiantes–LP,24-009,2001,2.0,10,7,3,5,2,6,9,66.7,3,2,0,2,6,16,5,0,Matches
387,Matías Kranevitter,ar ARG,MF,River Plate,31-349,1993,2.2,7,2,4,3,0,3,5,60.0,2,3,1,2,2,9,4,0,Matches
388,Tomás Kummer,ar ARG,MF,Aldosivi,20-176,2004,0.3,3,2,2,1,0,0,0,,0,1,0,1,2,5,0,0,Matches
389,Agustín Ladstatter,ar ARG,"FW,MF",San Lorenzo,19-334,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
390,Agustín Lagos,ar ARG,DF,Vélez Sarsfield,23-208,2001,4.3,16,13,5,10,1,10,17,58.8,7,7,1,6,7,23,13,1,Matches
391,Nicolás Laméndola,ar ARG,MF,Atlé Tucumán,26-144,1998,4.6,11,6,4,6,1,5,10,50.0,5,4,1,3,3,14,3,0,Matches
392,Manuel Lanzini,ar ARG,"MF,FW",River Plate,32-079,1993,4.4,5,3,1,3,1,3,8,37.5,5,2,0,2,3,8,2,0,Matches
393,Santiago Laquidaín,ar ARG,DF,Aldosivi,23-281,2001,1.0,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,5,0,Matches
394,Valentín Larralde,ar ARG,MF,Defensa y Just,24-171,2000,1.1,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,Matches
395,Joaquín Laso,ar ARG,DF,Tigre,34-305,1990,13.0,22,15,16,5,1,11,16,68.8,5,19,9,10,12,34,89,0,Matches
396,Jeremías Lázaro,ar ARG,"MF,FW",Instituto,20-311,2004,4.7,8,6,4,3,1,3,9,33.3,6,8,0,8,1,9,1,0,Matches
397,Lucas Lazarte,ar ARG,MF,Aldosivi,19-280,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
398,Tomás Lecanda,ar ARG,DF,San Martín de San Juan,23-096,2002,6.0,15,8,8,6,1,6,8,75.0,2,9,5,4,8,23,46,0,Matches
399,Anibal Leguizamón,ar ARG,DF,Belgrano,33-115,1992,9.0,9,1,5,4,0,5,6,83.3,1,8,5,3,11,20,56,2,Matches
400,Tobías Leiva,ar ARG,MF,Aldosivi,21-085,2004,10.5,23,15,8,15,0,8,22,36.4,14,11,1,10,8,31,8,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Santiago Lencina,ar ARG,FW,River Plate,19-243,2005,0.7,2,0,0,0,2,1,1,100.0,0,0,0,0,0,2,0,0,Matches
402,Alan Lescano,ar ARG,"MF,FW",Arg Juniors,23-175,2001,14.9,24,13,6,13,5,11,23,47.8,12,12,2,10,5,29,11,0,Matches
403,Leandro Lescano,ar ARG,DF,Huracán,22-063,2003,2.9,8,6,5,3,0,5,6,83.3,1,3,0,3,5,13,8,0,Matches
404,Bruno Leyes,ar ARG,MF,Godoy Cruz,23-187,2001,10.6,19,14,11,8,0,10,32,31.3,22,25,6,19,16,35,37,0,Matches
405,Francesco Lo Celso,ar ARG,MF,Instituto,25-061,2000,0.4,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,Matches
406,Gastón Lodico,ar ARG,MF,Instituto,26-342,1998,12.2,29,13,12,15,2,19,35,54.3,16,11,1,10,16,45,13,0,Matches
407,Luciano Lollo,ar ARG,DF,Newell's OB,38-037,1987,11.2,11,8,9,2,0,9,17,52.9,8,16,11,5,12,23,73,0,Matches
408,Kevin Lomónaco,ar ARG,DF,Independiente,23-117,2002,14.9,25,19,17,8,0,15,20,75.0,5,14,10,4,14,39,55,1,Matches
409,Santiago Longo,ar ARG,MF,Belgrano,27-023,1998,9.7,26,17,15,9,2,12,25,48.0,13,15,3,12,20,46,15,0,Matches
410,Hernán Lopes,ar ARG,DF,San Martín de San Juan,34-038,1991,3.6,8,6,6,2,0,3,4,75.0,1,3,2,1,2,10,33,0,Matches
411,Elías López,ar ARG,DF,Belgrano,24-301,2000,3.5,8,8,7,1,0,6,6,100.0,0,4,1,3,1,9,17,0,Matches
412,Fabricio López,ar ARG,DF,San Lorenzo,22-165,2002,1.0,2,1,1,1,0,2,3,66.7,1,2,1,1,0,2,9,0,Matches
413,Julián López,ar ARG,MF,Tigre,25-117,2000,5.2,14,8,7,6,1,7,15,46.7,8,6,1,5,1,15,8,0,Matches
414,Kevin Lopez,ar ARG,MF,Atlé Tucumán,23-128,2001,4.8,13,7,3,9,1,6,14,42.9,8,8,1,7,5,18,10,0,Matches
415,Santiago López,ar ARG,MF,Banfield,27-152,1997,7.9,18,13,10,7,1,14,24,58.3,10,10,1,9,7,25,13,0,Matches
416,Santiago López,ar ARG,"FW,MF",Rosario Central,19-085,2006,5.8,13,7,6,5,2,2,9,22.2,7,8,0,8,4,17,6,0,Matches
417,Nahuel Losada,ar ARG,GK,Lanús,32-018,1993,15.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,7,1,Matches
418,Augusto Lotti,it ITA,FW,Platense,28-329,1996,10.3,2,1,0,2,0,0,3,0.0,3,6,0,6,1,3,7,0,Matches
419,Maximiliano Lovera,ar ARG,"MF,FW",Rosario Central,26-057,1999,3.8,7,2,2,4,1,1,2,50.0,1,2,0,2,2,9,6,0,Matches
420,Felipe Loyola,cl CHI,"MF,DF",Independiente,24-177,2000,13.9,29,20,11,12,6,16,31,51.6,15,15,1,14,7,36,25,0,Matches
421,Leandro Lozano,uy URU,DF,Arg Juniors,26-137,1998,15.5,47,31,23,19,5,26,45,57.8,19,29,4,25,20,67,67,0,Matches
422,Raúl Lozano,ar ARG,DF,Platense,27-245,1997,0.8,1,0,0,1,0,0,0,,0,0,0,0,0,1,3,0,Matches
423,Jeremías Lucco,ar ARG,MF,Belgrano,19-146,2005,0.6,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,3,0,Matches
424,Martín Luciano,ar ARG,DF,Newell's OB,21-148,2003,1.8,1,0,1,0,0,1,4,25.0,3,3,1,2,1,2,9,0,Matches
425,Juan Ludueña,ar ARG,DF,Unión,22-083,2003,4.0,7,5,5,1,1,5,11,45.5,6,5,3,2,6,13,17,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Alex Luna,ar ARG,"FW,MF",Instituto,21-035,2004,14.7,21,16,3,11,7,11,20,55.0,9,20,1,19,11,32,1,0,Matches
427,Francis Mac Allister,ar ARG,MF,Instituto,29-187,1995,12.4,51,31,29,19,3,28,45,62.2,17,22,5,17,18,69,29,0,Matches
428,Imanol Machuca,ar ARG,"MF,FW",Vélez Sarsfield,25-110,2000,3.3,3,1,1,2,0,2,2,100.0,0,3,0,3,2,5,0,0,Matches
429,Ignacio Maestro Puch,ar ARG,"FW,MF",Independiente,21-265,2003,1.6,3,3,0,2,1,2,2,100.0,0,1,0,1,0,3,1,0,Matches
430,Pablo Magnín,ar ARG,FW,Sarmiento,35-010,1990,6.2,8,3,3,5,0,3,4,75.0,1,4,1,3,1,9,4,0,Matches
431,Guido Mainero,ar ARG,"FW,MF",Platense,30-043,1995,13.8,18,10,6,10,2,9,27,33.3,18,15,1,14,5,23,21,0,Matches
432,Víctor Malcorra,ar ARG,"MF,FW",Rosario Central,37-285,1987,11.8,10,6,3,5,2,4,9,44.4,5,10,0,10,5,15,10,1,Matches
433,Alexis Maldonado,ar ARG,DF,Banfield,27-245,1997,13.5,21,13,15,4,2,6,8,75.0,2,14,11,3,12,33,101,0,Matches
434,Facundo Mallo,uy URU,DF,Rosario Central,30-109,1995,8.1,11,7,6,5,0,1,4,25.0,3,2,1,1,20,31,62,1,Matches
435,Emanuel Mammana,ar ARG,DF,Vélez Sarsfield,29-084,1996,5.5,8,5,5,3,0,5,8,62.5,3,8,5,3,13,21,33,0,Matches
436,Ivo Mammini,ar ARG,"FW,MF",Gimnasia–LP,22-020,2003,1.4,3,2,2,0,1,1,2,50.0,1,1,0,1,0,3,1,0,Matches
437,Leandro Mamut,ar ARG,"MF,FW",Gimnasia–LP,21-125,2003,2.1,9,5,3,6,0,7,8,87.5,1,2,1,1,2,11,3,0,Matches
438,Federico Mancuello,ar ARG,"MF,FW",Independiente,36-040,1989,2.9,5,4,2,2,1,2,4,50.0,2,3,0,3,0,5,2,0,Matches
439,Facundo Mansilla,ar ARG,DF,Cen. Córdoba–SdE,26-067,1999,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,16,0,Matches
440,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-079,1996,16.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,9,2,Matches
441,Juan Manuel Elordi,ar ARG,DF,Rosario Central,30-257,1994,1.6,4,4,2,1,1,3,4,75.0,1,2,0,2,0,4,8,0,Matches
442,Juan Manuel García,ar ARG,"FW,MF",Newell's OB,32-172,1992,4.9,3,3,1,2,0,2,2,100.0,0,5,1,4,0,3,7,0,Matches
443,Juan Manuel Insaurralde,ar ARG,DF,Sarmiento,40-214,1984,13.0,10,3,7,3,0,6,11,54.5,5,21,15,6,15,25,109,0,Matches
444,Alexis Manyoma,co COL,"MF,FW",Estudiantes–LP,22-122,2003,4.2,16,10,8,5,3,6,12,50.0,6,8,2,6,4,20,4,0,Matches
445,Rafael Marcelo Delgado,ar ARG,DF,Defensa y Just,35-112,1990,4.3,8,4,4,4,0,7,9,77.8,2,13,8,5,8,16,24,0,Matches
446,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-050,1988,14.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
447,Leonardo Marchi,ar ARG,"DF,MF",Cen. Córdoba–SdE,28-230,1996,4.7,11,9,4,4,3,8,9,88.9,1,4,0,4,3,14,12,0,Matches
448,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,29-319,1995,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,Matches
449,Sasha Marcich,ar ARG,DF,Lanús,26-341,1998,15.2,47,31,22,17,8,20,33,60.6,13,12,2,10,20,67,70,0,Matches
450,Iván Marcone,ar ARG,MF,Independiente,34-336,1990,13.3,32,16,13,17,2,15,29,51.7,14,13,5,8,13,45,30,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Gonzalo Maroni,ar ARG,"MF,FW",Newell's OB,26-048,1999,10.0,11,10,2,6,3,5,5,100.0,0,5,1,4,8,19,5,0,Matches
452,Rodrigo Márquez,ar ARG,FW,Platense,23-079,2002,0.3,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0,Matches
453,Agustín Martegani,ar ARG,MF,Boca Juniors,24-350,2000,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
454,Enzo Martín Roldán,ar ARG,MF,Platense,24-148,2000,0.8,3,2,1,2,0,2,3,66.7,1,1,0,1,1,4,2,0,Matches
455,Adrián Martínez,ar ARG,FW,Racing Club,32-302,1992,10.3,3,2,1,1,1,1,5,20.0,4,4,1,3,4,7,5,0,Matches
456,Damián Martínez,ar ARG,DF,Atlé Tucumán,35-094,1990,10.6,36,17,19,14,3,18,29,62.1,11,11,4,7,5,41,26,0,Matches
457,Fernando Martínez,ar ARG,"DF,MF",Cen. Córdoba–SdE,24-282,2000,4.0,9,5,5,2,2,7,9,77.8,2,5,1,4,4,13,15,0,Matches
458,Luca Martínez,mx MEX,FW,Rosario Central,24-108,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
459,Luca Martínez,mx MEX,FW,Godoy Cruz,24-108,2001,8.0,3,3,1,1,1,0,3,0.0,3,2,0,2,0,3,8,0,Matches
460,Mauricio Martínez,ar ARG,"MF,DF",Unión,32-074,1993,9.5,13,8,5,7,1,7,13,53.8,6,8,6,2,8,21,25,0,Matches
461,Lucas Martínez Quarta,ar ARG,DF,River Plate,28-360,1996,10.7,22,13,17,4,1,13,15,86.7,2,10,4,6,13,35,57,2,Matches
462,Ronaldo Martínez,py PAR,"MF,FW",Platense,29-010,1996,7.2,6,2,1,2,3,3,8,37.5,5,5,0,5,2,8,16,0,Matches
463,Rubén Martínez,ar ARG,DF,Independiente,20-325,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
464,Ángelo Martino,ar ARG,"DF,MF",Newell's OB,26-334,1998,5.6,7,6,5,1,1,3,5,60.0,2,5,2,3,7,14,24,0,Matches
465,Gastón Martirena,uy URU,"DF,MF",Racing Club,25-120,2000,11.4,17,10,13,2,2,10,17,58.8,7,14,2,12,17,34,31,1,Matches
466,Franco Mastantuono,ar ARG,"FW,MF",River Plate,17-264,2007,8.3,7,3,0,4,3,3,9,33.3,6,11,1,10,1,8,3,0,Matches
467,Diego Mastrángelo,ar ARG,MF,Gimnasia–LP,22-179,2002,0.7,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,6,0,Matches
468,Facundo Mater,sy SYR,"DF,MF",Barracas Central,26-286,1998,11.3,23,11,13,5,5,12,31,38.7,19,15,0,15,22,45,44,0,Matches
469,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,35-314,1989,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,Matches
470,Julián Mavilla,ar ARG,MF,Belgrano,25-008,2000,0.8,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,8,0,Matches
471,Augusto Max,ar ARG,"FW,MF",Gimnasia–LP,32-268,1992,0.6,4,0,1,3,0,2,3,66.7,1,0,0,0,0,4,3,0,Matches
472,Walter Mazzantti,ar ARG,FW,Huracán,28-242,1996,12.2,25,17,7,14,4,9,21,42.9,12,15,1,14,1,26,10,0,Matches
473,Agustín Medina,,MF,Lanús,,,6.0,21,12,6,11,4,10,16,62.5,6,11,0,11,10,31,7,1,Matches
474,Cristian Medina,ar ARG,MF,Estudiantes–LP,22-338,2002,7.3,18,9,10,4,4,10,21,47.6,11,6,1,5,10,28,8,0,Matches
475,Joel Medina,ar ARG,MF,Independiente,17-302,2007,1.0,4,3,1,3,0,2,2,100.0,0,1,0,1,1,5,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Sebastián Medina,ar ARG,"MF,FW",Tigre,25-051,2000,7.4,23,14,12,8,3,10,20,50.0,10,13,1,12,6,29,8,0,Matches
477,Juan Meli,ar ARG,DF,Godoy Cruz,24-246,2000,11.0,26,16,13,11,2,17,33,51.5,16,13,0,13,18,44,44,0,Matches
478,Matías Melluso,ar ARG,"DF,MF",Gimnasia–LP,26-330,1998,1.2,1,1,0,1,0,0,2,0.0,2,2,0,2,4,5,3,0,Matches
479,Armando Méndez,uy URU,DF,Lanús,29-035,1996,4.2,12,7,8,4,0,7,11,63.6,4,4,2,2,6,18,11,0,Matches
480,Mateo Mendía,ar ARG,DF,Boca Juniors,21-091,2004,1.0,2,2,0,2,0,1,1,100.0,0,1,1,0,1,3,3,0,Matches
481,Mateo Mendoza,ar ARG,DF,Godoy Cruz,20-165,2004,14.0,22,15,19,2,1,12,22,54.5,10,21,14,7,14,36,87,0,Matches
482,Lucas Menossi,ar ARG,MF,Belgrano,32-298,1992,10.0,22,13,7,13,2,8,23,34.8,15,6,0,6,7,29,15,0,Matches
