Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
259,Léo Jardim,br BRA,GK,Vasco da Gama,30-046,1995,7,630,90,100.0,7.0,7,90,7,0,,0,1.00,6,9,-3,-0.43,,6.2,10.1,-4.0,-0.57,,Matches
260,Jeffinho,br BRA,MF,Botafogo (RJ),25-126,1999,2,11,6,1.7,0.1,0,,0,2,6,4,0.50,0,0,0,0.00,-0.15,0.8,0.5,+0.2,+1.86,+1.95,Matches
261,Jemerson,br BRA,DF,Grêmio,32-254,1992,7,590,84,93.7,6.6,6,88,5,1,64,0,1.14,6,10,-4,-0.61,+1.64,6.0,9.1,-3.1,-0.47,+2.48,Matches
262,Jemmes,br BRA,DF,Mirassol,25-026,2000,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,11,9,+2,+0.33,,9.8,7.6,+2.2,+0.36,,Matches
263,Igor Jesus,br BRA,FW,Botafogo (RJ),24-069,2001,7,626,89,99.4,7.0,7,89,6,0,,0,1.14,6,5,+1,+0.14,+0.14,6.9,7.5,-0.6,-0.09,-4.67,Matches
264,John,br BRA,GK,Botafogo (RJ),29-081,1996,7,630,90,100.0,7.0,7,90,7,0,,0,1.14,6,5,+1,+0.14,,7.1,7.5,-0.4,-0.06,,Matches
265,Jonathan,br BRA,DF,Cruzeiro,20-343,2004,3,178,59,28.3,2.0,3,59,1,0,,2,1.00,1,1,0,0.00,-0.40,1.6,2.4,-0.8,-0.40,-0.63,Matches
266,Jorge,br BRA,GK,Grêmio,24-032,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
267,Kaio Jorge,br BRA,FW,Cruzeiro,23-101,2002,6,479,80,76.0,5.3,6,80,0,0,,1,2.17,8,4,+4,+0.75,+1.94,6.4,4.6,+1.9,+0.35,+1.25,Matches
268,José,br BRA,DF,Cruzeiro,19-247,2005,1,1,1,0.2,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.29,0.0,0.0,0.0,0.00,-0.05,Matches
269,Willian José,br BRA,FW,Bahia,33-163,1991,5,304,61,48.3,3.4,4,69,1,1,29,1,1.60,2,3,-1,-0.30,-0.57,4.0,4.9,-0.8,-0.24,-0.69,Matches
270,Joshua,br BRA,MF,Flamengo,17-344,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
271,Jota,br BRA,MF,Bahia,21-088,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
272,Jhonatan Jowjow,br BRA,MF,RB Bragantino,22-238,2002,6,466,78,86.3,5.2,6,78,2,0,,0,2.17,6,4,+2,+0.39,-0.83,7.5,5.0,+2.5,+0.48,+1.01,Matches
273,Luciano Juba,br BRA,"DF,MF",Bahia,25-249,1999,7,563,80,89.4,6.3,6,89,5,1,32,0,1.71,7,6,+1,+0.16,+1.50,8.9,7.6,+1.3,+0.21,+0.87,Matches
274,Juninho,br BRA,FW,Flamengo,28-165,1996,4,169,42,26.8,1.9,2,78,0,2,7,3,1.75,2,2,0,0.00,-2.34,2.4,1.4,+1.1,+0.58,-0.94,Matches
275,Juninho,br BRA,DF,Internacional,29-130,1995,1,90,90,14.3,1.0,1,90,1,0,,3,1.00,1,1,0,0.00,-0.33,0.4,1.8,-1.4,-1.43,-1.62,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
276,Kaiki,br BRA,DF,Cruzeiro,22-058,2003,7,624,89,99.0,6.9,7,89,6,0,,0,1.86,9,7,+2,+0.29,+0.29,7.8,7.3,+0.5,+0.07,+1.65,Matches
277,Walter Kannemann,ar ARG,DF,Grêmio,34-052,1991,1,61,61,9.7,0.7,0,,0,1,61,2,2.00,2,1,+1,+1.48,+2.42,1.0,1.8,-0.8,-1.17,-0.60,Matches
278,Kanu,br BRA,DF,Bahia,28-059,1997,2,102,51,16.2,1.1,2,51,1,0,,1,1.00,1,1,0,0.00,0.00,1.5,0.5,+0.9,+0.80,+0.82,Matches
279,Kauã,br BRA,DF,Bahia,21-108,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
280,Kauan,br BRA,GK,Internacional,22-008,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
281,Kauê,br BRA,MF,Botafogo (RJ),20-195,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
282,Keiller,br BRA,GK,Ceará,28-188,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
283,Kenji,br BRA,FW,Cruzeiro,19-095,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
284,Keno,br BRA,FW,Fluminense,35-237,1989,3,90,30,14.3,1.0,0,,0,3,30,3,2.00,2,1,+1,+1.00,+1.00,1.2,0.3,+0.9,+0.89,+0.52,Matches
285,Kevyson,br BRA,DF,Santos,21-037,2004,1,16,16,2.5,0.2,0,,0,1,16,5,0.00,0,1,-1,-5.63,-5.33,0.1,0.3,-0.2,-1.29,-1.25,Matches
286,Gabriel Knesowitsch,br BRA,DF,Mirassol,21-199,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
287,Benjamín Kuscevic,cl CHI,DF,Fortaleza,29-003,1996,7,620,89,98.4,6.9,7,89,6,0,,0,1.00,5,5,0,0.00,0.00,6.3,8.1,-1.8,-0.27,-2.12,Matches
288,Gustavo Lacerda,br BRA,GK,Mirassol,20-081,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
289,Ignacio Laquintana,uy URU,FW,RB Bragantino,26-093,1999,3,130,43,24.1,1.4,2,54,0,1,22,3,1.33,2,4,-2,-1.38,-2.48,0.8,2.5,-1.7,-1.18,-2.00,Matches
290,Joaquín Lavega,uy URU,DF,Fluminense,20-091,2005,1,8,8,1.3,0.1,0,,0,1,8,4,0.00,0,0,0,0.00,-0.14,0.1,0.0,+0.1,+1.66,+1.23,Matches
291,Lelê,br BRA,"FW,MF",Ceará,27-216,1997,3,33,11,5.2,0.4,0,,0,3,11,2,1.33,0,0,0,0.00,-0.30,0.5,0.5,0.0,0.00,+0.04,Matches
292,Mauricio Lemos,uy URU,DF,Vasco da Gama,29-128,1995,1,90,90,14.3,1.0,1,90,1,0,,1,3.00,2,1,+1,+1.00,+1.67,1.3,2.0,-0.6,-0.64,-0.09,Matches
293,Leonan,br BRA,DF,Mirassol,24-273,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
294,Rubén Lezcano,py PAR,MF,Fluminense,21-085,2004,3,43,14,6.8,0.5,0,,0,3,14,4,2.00,1,0,+1,+2.09,+2.09,0.9,0.6,+0.3,+0.67,+0.24,Matches
295,Lima,br BRA,MF,Fluminense,28-328,1996,6,318,53,50.5,3.5,3,60,0,3,46,0,2.00,3,2,+1,+0.28,+0.28,4.4,1.8,+2.6,+0.73,+0.57,Matches
296,Lucas Lima,br BRA,MF,Ceará,24-305,2000,2,11,6,1.7,0.1,0,,0,2,6,5,0.50,0,2,-2,-16.36,-16.95,0.5,1.2,-0.7,-6.11,-6.17,Matches
297,Lucas Lima,br BRA,"FW,MF",Sport Recife,34-300,1990,7,526,75,83.5,5.8,6,82,3,1,36,0,0.29,3,7,-4,-0.68,+1.05,4.7,8.4,-3.7,-0.63,+1.88,Matches
298,Leonardo Linck,br BRA,GK,Botafogo (RJ),24-063,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
299,Kauan Lindes,br BRA,MF,Botafogo (RJ),21-158,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
300,Lenny Lobato,br BRA,FW,Sport Recife,24-091,2001,7,244,35,38.7,2.7,2,76,1,5,19,0,0.29,0,4,-4,-1.48,-1.01,2.1,5.4,-3.3,-1.21,-0.44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
301,David Loiola,br BRA,DF,Botafogo (RJ),22-135,2002,2,152,76,24.1,1.7,2,76,1,0,,4,0.00,0,2,-2,-1.18,-1.75,1.5,2.1,-0.6,-0.34,-0.38,Matches
302,Marcelo Lomba,br BRA,GK,Palmeiras,38-138,1986,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
303,Felipe Longo,br BRA,GK,Corinthians,20-061,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
304,José López,ar ARG,FW,Palmeiras,24-150,2000,6,293,49,46.5,3.3,3,83,2,3,14,1,2.17,4,3,+1,+0.31,-0.76,5.3,1.6,+3.7,+1.14,+1.05,Matches
305,Lourenço,br BRA,MF,Ceará,27-240,1997,5,164,33,26.0,1.8,1,84,0,4,20,2,1.60,2,4,-2,-1.10,-1.87,1.7,3.7,-1.9,-1.07,-1.39,Matches
306,Lucão,br BRA,GK,RB Bragantino,24-068,2001,1,90,90,16.7,1.0,1,90,1,0,,4,3.00,1,0,+1,+1.00,+0.60,1.7,0.8,+0.9,+0.89,+0.65,Matches
307,Ayrton Lucas,br BRA,DF,Flamengo,27-320,1997,4,203,51,32.2,2.3,2,75,1,2,27,3,2.00,7,0,+7,+3.10,+2.05,4.7,0.8,+3.9,+1.72,+0.67,Matches
308,Jean Lucas,br BRA,MF,Bahia,26-317,1998,6,467,78,74.1,5.2,5,88,4,1,25,1,1.50,5,5,0,0.00,0.00,6.2,5.9,+0.3,+0.06,-0.23,Matches
309,João Lucas,br BRA,DF,Grêmio,27-057,1998,1,45,45,7.1,0.5,0,,0,1,45,3,3.00,0,1,-1,-2.00,-1.38,0.1,1.5,-1.4,-2.71,-2.24,Matches
310,Zé Lucas,br BRA,MF,Sport Recife,17-043,2008,4,185,46,29.4,2.1,2,77,1,2,16,0,0.25,1,1,0,0.00,+1.21,2.0,2.4,-0.5,-0.23,+1.01,Matches
311,Luciano,br BRA,"MF,FW",São Paulo,31-352,1993,6,323,54,51.3,3.6,4,68,0,2,26,1,1.00,1,2,-1,-0.28,-0.86,3.8,3.1,+0.6,+0.17,-0.03,Matches
312,Luighi,br BRA,FW,Palmeiras,19-005,2006,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
313,Victor Luis,br BRA,DF,Vasco da Gama,31-316,1993,1,90,90,14.3,1.0,1,90,1,0,,6,0.00,0,1,-1,-1.00,-0.67,0.8,0.9,-0.2,-0.16,+0.48,Matches
314,Luisão,br BRA,DF,Santos,21-238,2003,2,148,74,23.5,1.6,2,74,0,0,,5,0.00,0,2,-2,-1.22,-1.03,1.2,1.8,-0.6,-0.38,-0.39,Matches
315,David Luiz,br BRA,DF,Fortaleza,38-013,1987,6,309,52,49.0,3.4,3,82,2,3,21,0,1.00,1,5,-4,-1.17,-2.29,2.1,4.3,-2.2,-0.64,-0.79,Matches
316,Guilherme Luiz,br BRA,FW,Ceará,20-010,2005,3,96,32,15.2,1.1,0,,0,3,32,4,1.33,1,1,0,0.00,-0.34,1.0,1.4,-0.5,-0.44,-0.47,Matches
317,Lyanco,br BRA,DF,Atlético Mineiro,28-093,1997,4,359,90,66.5,4.0,4,90,3,0,,0,1.00,2,4,-2,-0.50,-0.50,6.0,3.2,+2.8,+0.69,+0.55,Matches
318,Everton Maceió,br BRA,"FW,MF",Mirassol,21-295,2003,5,132,26,24.4,1.5,1,58,0,4,19,1,0.80,3,3,0,0.00,-0.44,4.1,3.3,+0.8,+0.58,+0.28,Matches
319,Willian Machado,br BRA,DF,Ceará,28-173,1996,7,609,87,96.7,6.8,7,87,6,0,,0,1.57,9,7,+2,+0.30,+0.30,8.3,8.4,-0.1,-0.01,+0.86,Matches
320,Talles Magno,br BRA,"FW,MF",Corinthians,22-313,2002,4,153,38,24.3,1.7,1,90,1,3,21,2,1.00,3,3,0,0.00,+0.38,2.9,3.2,-0.3,-0.15,-0.33,Matches
321,Magrão,br BRA,GK,Fortaleza,24-355,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
322,Gustavo Maia,br BRA,FW,Sport Recife,24-103,2001,1,17,17,2.7,0.2,0,,0,1,17,6,0.00,0,0,0,0.00,+0.88,0.2,0.0,+0.2,+1.10,+2.09,Matches
323,Thiago Maia,br BRA,"MF,FW",Internacional,28-043,1997,4,178,45,28.3,2.0,2,65,0,2,25,3,1.25,3,1,+2,+1.01,+1.01,1.7,1.5,+0.2,+0.12,+0.23,Matches
324,Léo Mana,br BRA,DF,Corinthians,21-029,2004,2,135,68,21.4,1.5,2,68,1,0,,4,2.00,2,2,0,0.00,+0.36,2.2,1.1,+1.1,+0.75,+0.83,Matches
325,Gustavo Mancha,br BRA,DF,Fortaleza,20-284,2004,4,350,88,55.6,3.9,4,88,3,0,,2,0.50,2,4,-2,-0.51,-1.16,3.7,4.0,-0.3,-0.07,+0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
326,Eros Mancuso,ar ARG,"DF,FW",Fortaleza,26-018,1999,6,417,70,66.2,4.6,5,79,2,1,23,1,0.67,3,4,-1,-0.22,-0.64,3.8,4.4,-0.6,-0.14,+0.29,Matches
327,Luis Mandaca,br BRA,"MF,FW",Juventude,23-215,2001,5,341,68,63.1,3.8,4,77,1,1,33,1,1.40,3,8,-5,-1.32,-0.42,2.7,6.3,-3.6,-0.95,-0.18,Matches
328,Manoel,br BRA,DF,Fluminense,35-068,1990,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
329,Elias Manoel,br BRA,MF,Botafogo (RJ),23-156,2001,1,18,18,2.9,0.2,0,,0,1,18,6,3.00,1,0,+1,+5.00,+5.00,0.2,0.0,+0.2,+0.82,+0.91,Matches
330,Fernando Marçal,br BRA,"DF,MF",Botafogo (RJ),36-075,1989,0,,,0.0,0.0,0,,0,0,,0,0.00,0,1,-1,,,,,,,,Matches
331,Marcão,br BRA,GK,Juventude,33-060,1992,2,180,90,33.3,2.0,2,90,2,0,,3,1.50,2,2,0,0.00,+1.75,1.3,2.2,-0.9,-0.47,+0.62,Matches
332,Marcelinho,br BRA,FW,RB Bragantino,20-262,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
333,João Marcelo,br BRA,FW,Atlético Mineiro,20-020,2005,4,48,12,8.9,0.5,0,,0,4,12,2,1.00,2,0,+2,+3.75,+4.48,2.0,0.4,+1.6,+3.04,+2.78,Matches
334,Zé Marcos,br BRA,DF,Vitória,27-093,1998,6,495,83,78.6,5.5,5,90,5,1,45,0,1.00,7,8,-1,-0.18,+1.15,4.6,7.1,-2.5,-0.46,-0.05,Matches
335,Marinho,br BRA,FW,Fortaleza,34-341,1990,4,175,44,27.8,1.9,2,58,0,2,30,1,1.25,2,1,+1,+0.51,+0.71,1.6,1.4,+0.2,+0.12,+0.49,Matches
336,Marlon,br BRA,DF,Cruzeiro,27-350,1997,1,6,6,1.0,0.1,0,,0,1,6,1,0.00,0,0,0,0.00,-0.29,0.1,0.2,-0.1,-1.58,-1.65,Matches
337,Marlon,br BRA,DF,Grêmio,27-350,1997,3,270,90,42.9,3.0,3,90,3,0,,1,1.67,3,2,+1,+0.33,+1.83,3.2,3.8,-0.5,-0.18,+0.78,Matches
338,Lucca Marques,br BRA,FW,São Paulo,17-325,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
339,Marquinhos,br BRA,"FW,MF",Cruzeiro,22-028,2003,4,41,10,6.5,0.5,0,,0,4,10,3,1.75,0,1,-1,-2.20,-2.65,0.1,0.6,-0.5,-1.13,-1.26,Matches
340,Juan Martín Lucero,ar ARG,FW,Fortaleza,33-156,1991,7,386,55,61.3,4.3,4,85,1,3,15,0,1.00,4,3,+1,+0.23,+0.60,4.7,5.2,-0.4,-0.10,+0.34,Matches
341,Martinelli,br BRA,MF,Fluminense,23-360,2001,7,592,85,94.0,6.6,7,85,3,0,,0,1.86,6,5,+1,+0.15,+0.15,7.6,4.1,+3.5,+0.53,+1.54,Matches
342,Alejandro Martínez,ar ARG,FW,Ceará,28-019,1997,2,49,25,7.8,0.5,0,,0,2,25,3,1.50,1,0,+1,+1.84,+1.68,0.3,0.6,-0.3,-0.48,-0.47,Matches
343,Emiliano Martínez,uy URU,MF,Palmeiras,25-261,1999,7,363,52,57.6,4.0,4,82,3,3,12,0,2.29,6,3,+3,+0.74,+0.07,5.6,3.3,+2.3,+0.57,-0.02,Matches
344,Adriano Martins,br BRA,DF,Juventude,28-034,1997,5,360,72,66.7,4.0,5,72,3,0,,1,1.20,5,8,-3,-0.75,+1.25,3.6,6.0,-2.4,-0.59,+0.87,Matches
345,Andre Martins,br BRA,FW,Grêmio,23-139,2001,4,41,10,6.5,0.5,0,,0,4,10,2,1.00,0,2,-2,-4.39,-3.93,1.2,1.1,+0.1,+0.32,+1.01,Matches
346,Matheus Martins,br BRA,"FW,MF",Botafogo (RJ),21-293,2003,5,280,56,44.4,3.1,3,76,1,2,27,1,1.00,2,3,-1,-0.32,-0.84,2.6,2.8,-0.2,-0.08,-0.04,Matches
347,Gustavo Martins Santos,br BRA,DF,Grêmio,22-267,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
348,Gonzalo Mastriani,uy URU,FW,Botafogo (RJ),32-007,1993,5,162,32,25.7,1.8,2,71,0,3,7,1,1.40,2,1,+1,+0.56,+0.56,2.4,1.7,+0.7,+0.36,+0.56,Matches
349,Matheusinho,br BRA,MF,Vitória,27-199,1997,6,523,87,83.0,5.8,6,87,3,0,,0,1.00,7,8,-1,-0.17,+1.51,5.0,7.2,-2.3,-0.39,+0.35,Matches
350,Matheuzinho,br BRA,DF,Corinthians,24-239,2000,5,450,90,71.4,5.0,5,90,5,0,,1,1.20,7,10,-3,-0.60,-1.10,6.2,6.4,-0.2,-0.04,-0.48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
351,Leandro Mathias,br BRA,GK,São Paulo,20-172,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
352,Guillermo Matías Fernández,ar ARG,MF,Fortaleza,33-206,1991,4,184,46,29.2,2.0,2,78,1,2,14,3,1.25,3,2,+1,+0.49,+0.69,2.2,1.7,+0.4,+0.21,+0.62,Matches
353,Mauricio,br BRA,"MF,FW",Palmeiras,23-348,2001,3,88,29,14.0,1.0,1,61,0,2,14,2,2.00,0,0,0,0.00,-0.83,0.8,1.7,-0.9,-0.90,-1.72,Matches
354,Maycon,br BRA,MF,Corinthians,27-294,1997,6,180,30,28.6,2.0,1,90,1,5,18,1,1.67,4,3,+1,+0.50,+1.10,3.1,3.4,-0.2,-0.12,-0.31,Matches
355,Mayke,br BRA,DF,Palmeiras,32-176,1992,1,65,65,10.3,0.7,1,65,0,0,,1,1.00,0,0,0,0.00,-0.80,0.3,0.6,-0.3,-0.47,-1.16,Matches
356,Luca Meirelles,br BRA,MF,Santos,18-051,2007,2,8,4,1.3,0.1,0,,0,2,4,0,0.00,1,0,+1,+11.25,+11.83,0.4,0.1,+0.3,+3.61,+3.74,Matches
357,Memphis,nl NED,FW,Corinthians,31-081,1994,6,488,81,77.5,5.4,6,81,5,0,,0,1.50,9,10,-1,-0.18,+0.45,8.3,5.3,+3.0,+0.55,+2.01,Matches
358,Douglas Mendes,br BRA,DF,RB Bragantino,20-326,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
359,Vinicius Mendonça,br BRA,FW,RB Bragantino,21-074,2004,6,316,53,58.5,3.5,3,64,0,3,41,0,2.17,2,3,-1,-0.28,-1.89,3.6,4.6,-0.9,-0.26,-1.46,Matches
360,Jean Meneses,cl CHI,FW,Vasco da Gama,32-050,1993,1,1,1,0.2,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.43,0.1,0.1,0.0,+0.85,+1.42,Matches
361,Ramon Menezes Roma,br BRA,"DF,MF",Ceará,30-002,1995,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
362,Gabriel Menino,br BRA,MF,Atlético Mineiro,24-218,2000,5,196,39,36.3,2.2,2,55,0,3,29,0,1.00,2,2,0,0.00,+0.52,3.2,2.0,+1.2,+0.53,+0.04,Matches
363,Micael,br BRA,DF,Palmeiras,24-266,2000,5,450,90,71.4,5.0,5,90,5,0,,0,2.60,7,2,+5,+1.00,+1.00,6.6,3.8,+2.7,+0.55,-0.10,Matches
364,Michael,br BRA,FW,Flamengo,29-054,1996,6,281,47,44.6,3.1,4,59,0,2,24,1,1.83,7,3,+4,+1.28,-0.78,5.9,2.1,+3.8,+1.21,-0.11,Matches
365,Fernando Miguel,br BRA,GK,Ceará,40-092,1985,4,297,74,47.1,3.3,3,90,3,1,27,3,1.75,3,3,0,0.00,-0.54,3.5,4.3,-0.9,-0.26,-0.42,Matches
366,Moises,br BRA,"FW,MF",Fortaleza,28-245,1996,3,140,47,22.2,1.6,2,61,0,1,19,0,1.67,1,0,+1,+0.64,+0.83,1.2,0.8,+0.4,+0.26,+0.63,Matches
367,Miguel Monsalve,co COL,"MF,FW",Grêmio,21-067,2004,5,165,33,26.2,1.8,1,77,0,4,22,2,1.00,2,3,-1,-0.55,+0.23,2.5,2.5,0.0,-0.01,+0.84,Matches
368,Aníbal Moreno,ar ARG,MF,Palmeiras,25-357,1999,6,246,41,39.0,2.7,2,82,0,4,21,0,2.50,2,0,+2,+0.73,+0.03,4.0,2.1,+2.0,+0.72,+0.23,Matches
369,Henry Mosquera,co COL,FW,RB Bragantino,23-171,2001,5,289,58,53.5,3.2,3,73,1,2,35,0,2.00,5,1,+4,+1.25,+1.60,6.0,2.5,+3.5,+1.08,+1.58,Matches
370,Gustavo Mosquito,br BRA,FW,Vitória,27-240,1997,5,295,59,46.8,3.3,5,59,0,0,,2,1.20,3,5,-2,-0.61,-0.34,2.3,4.1,-1.8,-0.55,-0.20,Matches
371,Hugo Moura,br BRA,MF,Vasco da Gama,27-122,1998,7,556,79,88.3,6.2,6,88,4,1,29,0,1.00,6,7,-1,-0.16,+2.27,5.8,8.8,-3.0,-0.48,+0.73,Matches
372,Lucas Moura,br BRA,FW,São Paulo,32-265,1992,1,26,26,4.1,0.3,0,,0,1,26,0,1.00,0,0,0,0.00,-0.15,0.1,0.3,-0.3,-0.94,-1.17,Matches
373,Neto Moura,br BRA,MF,Mirassol,28-272,1996,5,380,76,70.4,4.2,5,76,1,0,,1,1.20,7,6,+1,+0.24,-0.33,5.7,5.1,+0.7,+0.16,-0.69,Matches
374,Lucas Mugni,ar ARG,MF,Ceará,33-113,1992,6,403,67,64.0,4.5,6,67,0,0,,0,1.83,6,2,+4,+0.89,+1.69,5.2,3.6,+1.7,+0.37,+1.15,Matches
375,Alex Muralha,br BRA,GK,Mirassol,35-176,1989,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,11,9,+2,+0.33,,9.8,7.6,+2.2,+0.36,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
376,Nata,br BRA,MF,Juventude,23-334,2001,1,31,31,5.7,0.3,0,,0,1,31,1,0.00,0,2,-2,-5.81,-4.92,0.0,1.5,-1.5,-4.27,-3.60,Matches
377,Natanael,br BRA,DF,Atlético Mineiro,23-120,2002,6,407,68,75.4,4.5,5,72,1,1,45,0,1.00,3,5,-2,-0.44,-0.44,5.3,4.4,+0.9,+0.19,-1.28,Matches
378,Nathan,br BRA,DF,Internacional,23-242,2001,1,90,90,14.3,1.0,1,90,1,0,,6,3.00,3,1,+2,+2.00,+2.00,1.3,0.3,+1.0,+1.00,+1.22,Matches
379,Nathan,br BRA,FW,Grêmio,29-053,1996,1,32,32,5.1,0.4,0,,0,1,32,2,1.00,0,1,-1,-2.81,-2.21,0.7,0.5,+0.3,+0.75,+1.45,Matches
380,Kaiky Naves,br BRA,DF,Palmeiras,22-362,2002,1,19,19,3.0,0.2,0,,0,1,19,4,3.00,0,0,0,0.00,-0.74,0.0,0.9,-0.9,-4.31,-5.03,Matches
381,Felipe Negrucci,br BRA,DF,São Paulo,21-001,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
382,Negueba,br BRA,FW,Mirassol,25-153,1999,3,180,60,33.3,2.0,2,73,0,1,34,0,1.67,5,4,+1,+0.50,+0.25,3.5,2.1,+1.4,+0.70,+0.51,Matches
383,Nenê,br BRA,MF,Juventude,43-290,1981,2,30,15,5.6,0.3,0,,0,2,15,4,0.50,0,0,0,0.00,+1.24,0.5,0.6,-0.1,-0.38,+0.53,Matches
384,Neris,br BRA,DF,Vitória,32-322,1992,2,134,67,21.3,1.5,2,67,0,0,,5,0.00,0,2,-2,-1.34,-1.16,1.2,1.8,-0.6,-0.41,+0.05,Matches
385,Rodrigo Nestor,br BRA,MF,Bahia,24-269,2000,3,131,44,20.8,1.5,2,62,0,1,8,3,1.67,1,2,-1,-0.69,-0.87,1.9,2.1,-0.3,-0.18,-0.37,Matches
386,Newton,br BRA,MF,Botafogo (RJ),25-054,2000,3,113,38,17.9,1.3,1,90,1,2,12,4,1.33,0,1,-1,-0.80,-1.14,1.7,2.2,-0.5,-0.39,-0.41,Matches
387,Neymar,br BRA,MF,Santos,33-089,1992,2,78,39,12.4,0.9,1,33,0,1,45,0,1.50,2,1,+1,+1.15,+1.81,0.8,0.2,+0.7,+0.77,+0.96,Matches
388,Nicolas,br BRA,"DF,FW",Ceará,28-070,1997,3,13,4,2.1,0.1,0,,0,3,4,1,2.33,1,0,+1,+6.92,+6.78,0.1,0.1,0.0,+0.31,+0.36,Matches
389,Nonato,br BRA,MF,Fluminense,27-063,1998,4,119,30,18.9,1.3,0,,0,4,30,2,1.75,4,2,+2,+1.51,+1.69,2.1,1.5,+0.6,+0.42,-0.02,Matches
390,Lucas Oliveira,br BRA,DF,Vasco da Gama,29-092,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
391,Sérgio Oliveira,pt POR,MF,Sport Recife,32-337,1992,4,333,83,52.9,3.7,4,83,3,0,,0,0.25,3,7,-4,-1.08,-0.48,2.1,7.6,-5.5,-1.50,-1.19,Matches
392,Cauly Oliveira Souza,br BRA,"FW,MF",Bahia,29-232,1995,6,285,48,45.2,3.2,3,69,0,3,26,1,1.83,3,3,0,0.00,0.00,3.1,4.7,-1.6,-0.50,-1.13,Matches
393,Cristian Olivera,uy URU,FW,Grêmio,23-018,2002,4,339,85,53.8,3.8,4,85,1,0,,0,2.00,5,3,+2,+0.53,+2.70,3.4,6.5,-3.2,-0.84,-0.46,Matches
