Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
327,Reuven Niemeijer,nl NED,"MF,DF",RKC Waalwijk,30-039,1995,2.5,4,4,3,1,0,2,2,100.0,0,3,0,3,1,5,1,0,Matches
328,Bart Nieuwkoop,nl NED,"DF,MF",Feyenoord,29-059,1996,5.2,14,10,6,5,3,7,9,77.8,2,9,3,6,6,20,12,1,Matches
329,Olivier de Nijs,nl NED,"MF,FW",Almere City,20-177,2004,0.3,2,1,1,1,0,1,3,33.3,2,0,0,0,0,2,0,0,Matches
330,Rob Nizet,be BEL,DF,Willem II,23-021,2002,7.6,15,10,10,2,3,9,13,69.2,4,2,0,2,14,29,27,0,Matches
331,Kristian Nökkvi Hlynsson,is ISL,MF,Sparta R'dam,21-102,2004,10.5,11,6,4,7,0,3,13,23.1,10,8,0,8,8,19,10,0,Matches
332,Kristian Nökkvi Hlynsson,is ISL,"MF,FW",Ajax,21-102,2004,2.1,4,2,1,2,1,3,5,60.0,2,3,0,3,1,5,1,0,Matches
333,Andries Noppert,nl NED,GK,Heerenveen,31-028,1994,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,Matches
334,Ché Nunnely,nl NED,"FW,MF",Heerenveen,26-090,1999,2.9,10,6,5,4,1,6,11,54.5,5,3,1,2,2,12,2,0,Matches
335,Bram Nuytinck,nl NED,DF,NEC Nijmegen,35-001,1990,18.8,27,12,15,10,2,15,26,57.7,11,24,15,9,16,43,119,1,Matches
336,Armando Obispo,nl NED,DF,PSV Eindhoven,26-061,1999,4.3,2,1,0,1,1,2,6,33.3,4,7,5,2,6,8,24,0,Matches
337,Koki Ogawa,jp JPN,FW,NEC Nijmegen,27-270,1997,17.8,8,2,4,4,0,3,10,30.0,7,5,0,5,2,10,12,1,Matches
338,Noah Ohio,nl NED,FW,Utrecht,22-109,2003,6.9,5,1,0,3,2,3,6,50.0,3,4,1,3,1,6,9,0,Matches
339,Lars Olden Larsen,no NOR,"MF,FW",NEC Nijmegen,26-230,1998,3.0,6,3,2,3,1,1,5,20.0,4,0,0,0,1,7,5,0,Matches
340,Fredrik Oldrup Jensen,no NOR,MF,NAC Breda,31-352,1993,13.0,28,20,16,10,2,14,32,43.8,18,26,9,17,10,38,27,0,Matches
341,Nick Olij,nl NED,GK,Sparta R'dam,29-277,1995,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,0,Matches
342,Lucas Oliveira Rosa,br BRA,DF,Ajax,25-032,2000,2.1,7,4,4,3,0,3,5,60.0,2,1,0,1,3,10,7,0,Matches
343,Simon Olsson,se SWE,MF,Heerenveen,27-233,1997,8.7,19,9,6,10,3,4,21,19.0,17,2,0,2,5,24,2,1,Matches
344,Basar Onal,tr TUR,"FW,MF",NEC Nijmegen,20-303,2004,14.4,22,13,10,6,6,13,28,46.4,15,13,1,12,7,29,8,1,Matches
345,Diego van Oorschot,nl NED,"MF,FW",Heracles Almelo,19-215,2005,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
346,Thijs Oosting,nl NED,"FW,MF",Groningen,25-003,2000,8.7,10,4,2,6,2,4,14,28.6,10,7,1,6,2,12,10,0,Matches
347,Fredrik Oppegard,no NOR,DF,PSV Eindhoven,22-271,2002,3.1,2,1,0,1,1,1,1,100.0,0,1,0,1,1,3,2,0,Matches
348,Yanick van Osch,nl NED,GK,RKC Waalwijk,28-042,1997,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
349,Ibrahim Osman,gh GHA,"FW,MF",Feyenoord,20-157,2004,8.7,10,5,6,1,3,5,11,45.5,6,3,0,3,6,16,4,0,Matches
350,Sami Ouaissa,nl NED,"MF,FW",NEC Nijmegen,20-215,2004,17.5,18,7,5,9,4,8,20,40.0,12,11,2,9,14,32,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Ayoub Oufkir,nl NED,"FW,DF",Sparta R'dam,19-121,2006,0.5,3,3,2,1,0,1,1,100.0,0,1,0,1,1,4,1,0,Matches
352,Yassin Oukili,nl NED,MF,RKC Waalwijk,24-122,2001,21.6,62,39,32,24,6,28,49,57.1,21,22,4,18,22,84,41,2,Matches
353,Thomas Ouwejan,nl NED,"DF,MF",NEC Nijmegen,28-217,1996,17.9,45,28,26,14,5,25,41,61.0,16,17,6,11,23,68,48,0,Matches
354,Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,20-307,2004,25.0,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,12,1,Matches
355,Igor Paixão,br BRA,"FW,MF",Feyenoord,24-311,2000,29.0,41,24,13,18,10,22,37,59.5,15,18,1,17,10,51,31,4,Matches
356,Troy Parrott,ie IRL,FW,AZ Alkmaar,23-090,2002,24.2,19,13,6,4,9,6,17,35.3,11,12,1,11,2,21,20,1,Matches
357,Remko Pasveer,nl NED,GK,Ajax,41-178,1983,21.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,12,4,Matches
358,Raul Paula,de GER,"FW,MF",NAC Breda,21-100,2004,7.2,5,5,0,5,0,4,11,36.4,7,6,0,6,3,8,8,0,Matches
359,Marcus Pedersen,no NOR,MF,Feyenoord,24-293,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
360,Marvin Peersman,be BEL,DF,Groningen,34-084,1991,19.0,34,25,21,10,3,18,27,66.7,9,17,13,4,22,56,91,0,Matches
361,Joey Pelupessy,id IDN,"MF,DF",Groningen,31-355,1993,3.3,7,6,3,4,0,1,2,50.0,1,5,1,4,1,8,11,0,Matches
362,Alexandre Penetra,pt POR,DF,AZ Alkmaar,23-238,2001,25.8,19,13,10,9,0,12,21,57.1,9,22,15,7,32,51,134,2,Matches
363,Ricardo Pepi,us USA,FW,PSV Eindhoven,22-116,2003,7.7,6,5,1,3,2,2,2,100.0,0,4,0,4,1,7,7,0,Matches
364,Brayann Pereira,fr FRA,DF,NEC Nijmegen,21-349,2003,20.5,70,46,47,16,7,38,56,67.9,18,31,4,27,19,89,70,1,Matches
365,Lucas Pérez,es ESP,"FW,MF",PSV Eindhoven,36-237,1988,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
366,Ivan Perišić,hr CRO,FW,PSV Eindhoven,36-092,1989,17.5,21,16,6,10,5,14,34,41.2,20,26,2,24,5,26,20,0,Matches
367,Kristoffer Peterson,se SWE,"FW,MF",Fortuna Sittard,30-158,1994,18.3,24,16,11,8,5,12,31,38.7,19,19,2,17,7,31,26,1,Matches
368,Hristiyan Petrov,bg BUL,DF,Heerenveen,22-315,2002,1.1,4,2,2,2,0,1,1,100.0,0,5,0,5,5,9,8,0,Matches
369,Oscar Pettersson,se SWE,"FW,MF",Go Ahead Eag,25-093,2000,1.5,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,3,0,Matches
370,Ivo Pinto,pt POR,DF,Fortuna Sittard,35-118,1990,25.5,46,32,27,17,2,21,36,58.3,15,18,6,12,20,66,86,0,Matches
371,Miodrag Pivas,rs SRB,"DF,MF",Willem II,19-353,2005,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
372,Luca Plogmann,de GER,GK,Go Ahead Eag,25-056,2000,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,3,Matches
373,Suf Podgoreanu,il ISR,"FW,MF",Heracles Almelo,23-105,2002,23.0,33,21,17,13,3,11,27,40.7,16,18,0,18,14,47,32,0,Matches
374,Emanuel Poku,nl NED,FW,Almere City,19-290,2005,1.4,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,1,0,Matches
375,Ernest Poku,nl NED,FW,AZ Alkmaar,21-097,2004,14.3,21,11,6,11,4,11,19,57.9,8,11,2,9,2,23,11,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Romano Postema,nl NED,"FW,MF",Groningen,23-087,2002,12.1,6,5,2,2,2,5,13,38.5,8,5,1,4,4,10,12,0,Matches
377,Wouter Prins,nl NED,DF,Groningen,21-088,2004,16.6,64,35,41,16,7,43,55,78.2,12,17,8,9,21,85,71,0,Matches
378,Dirk Proper,nl NED,MF,NEC Nijmegen,23-070,2002,24.0,48,31,19,23,6,20,42,47.6,22,27,9,18,21,69,60,0,Matches
379,Ruben Providence,ht HAI,"FW,MF",Almere City,23-302,2001,5.5,4,3,3,1,0,3,9,33.3,6,2,0,2,2,6,3,2,Matches
380,Jeffry Puriel,bq BOE,FW,Almere City,22-170,2002,0.3,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,Matches
381,Teo Quintero,ve VEN,DF,Sparta R'dam,26-064,1999,6.4,15,10,12,3,0,5,9,55.6,4,14,12,2,6,21,49,1,Matches
382,Bojan Radulovic,rs SRB,FW,Fortuna Sittard,25-127,1999,3.4,3,3,0,2,1,1,2,50.0,1,0,0,0,0,3,2,0,Matches
383,Dimitris Rallis,nl NED,FW,Heerenveen,20-040,2005,9.6,2,1,1,1,0,0,4,0.0,4,12,1,11,2,4,8,0,Matches
384,Diant Ramaj,de GER,GK,Ajax,23-228,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
385,Christian Rasmussen,dk DEN,FW,Ajax,22-106,2003,2.4,5,2,1,3,1,2,3,66.7,1,3,0,3,0,5,0,0,Matches
386,Khaled Razak,nl NED,FW,Willem II,19-143,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
387,Givairo Read,nl NED,DF,Feyenoord,18-337,2006,19.0,59,33,32,23,4,34,45,75.6,11,17,2,15,13,72,53,0,Matches
388,Tim Receveur,nl NED,MF,Almere City,33-279,1991,1.0,3,2,1,1,1,1,2,50.0,1,1,0,1,1,4,2,0,Matches
389,Zepiqueno Redmond,nl NED,FW,Feyenoord,18-317,2006,1.8,2,2,0,1,1,0,1,0.0,1,2,0,2,0,2,1,0,Matches
390,Youri Regeer,nl NED,MF,Ajax,21-260,2003,0.3,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
391,Youri Regeer,nl NED,MF,Twente,21-260,2003,14.9,27,13,8,12,7,13,24,54.2,11,16,4,12,18,45,24,0,Matches
392,Eliano Reijnders,id IDN,DF,Zwolle,24-194,2000,10.4,22,13,12,8,2,15,31,48.4,16,10,3,7,14,36,40,0,Matches
393,Boyd Reith,nl NED,DF,Sparta R'dam,25-334,1999,9.7,28,21,14,10,4,15,23,65.2,8,5,0,5,10,38,31,0,Matches
394,Devyne Rensch,nl NED,DF,Ajax,22-107,2003,12.4,31,21,12,10,9,19,28,67.9,9,14,6,8,16,47,15,0,Matches
395,Marco Rente,de GER,DF,Groningen,28-069,1997,26.0,41,34,31,8,2,15,41,36.6,26,27,14,13,53,94,132,3,Matches
396,Stije Resink,nl NED,MF,Almere City,21-342,2003,2.6,10,6,5,4,1,8,12,66.7,4,3,2,1,1,11,7,1,Matches
397,Stije Resink,nl NED,MF,Groningen,21-342,2003,20.7,79,54,32,38,9,40,60,66.7,20,39,6,33,21,100,41,3,Matches
398,Milan Robberechts,be BEL,MF,Fortuna Sittard,21-062,2004,0.1,2,1,0,0,2,0,0,,0,0,0,0,0,2,0,0,Matches
399,Thomas Robinet,fr FRA,"MF,FW",Almere City,28-260,1996,27.1,28,18,7,10,11,11,23,47.8,12,22,4,18,13,41,43,0,Matches
400,Miguel Rodríguez,es ESP,"FW,MF",Utrecht,22-006,2003,12.1,29,16,12,9,8,16,41,39.0,25,14,0,14,18,47,4,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Robin Roefs,nl NED,GK,NEC Nijmegen,22-108,2003,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,20,3,Matches
402,Godfried Roemeratoe,cw CUW,MF,RKC Waalwijk,25-259,1999,16.3,39,16,24,12,3,17,31,54.8,14,30,13,17,16,55,34,1,Matches
403,Ole Romeny,id IDN,FW,Utrecht,24-319,2000,8.1,10,4,5,4,1,6,15,40.0,9,2,1,1,6,16,18,0,Matches
404,Bart van Rooij,nl NED,DF,Twente,23-344,2001,28.7,62,40,33,26,3,29,51,56.9,22,26,6,20,31,93,122,0,Matches
405,Bart van Rooij,nl NED,DF,NEC Nijmegen,23-344,2001,2.0,8,6,2,6,0,6,9,66.7,3,1,0,1,2,10,11,0,Matches
406,Kaj de Rooij,nl NED,"FW,MF",Zwolle,24-161,2000,3.2,4,2,1,3,0,2,4,50.0,2,3,0,3,2,6,4,0,Matches
407,Ruben Roosken,nl NED,DF,Heracles Almelo,25-064,2000,13.6,36,20,22,9,5,16,27,59.3,11,15,2,13,16,52,42,0,Matches
408,Loreintz Rosier,fr FRA,"MF,DF",Fortuna Sittard,26-264,1998,21.9,39,25,22,15,2,20,38,52.6,18,35,13,22,39,78,95,1,Matches
409,Daan Rots,nl NED,FW,Twente,23-284,2001,22.4,49,31,17,15,17,26,66,39.4,40,25,2,23,7,56,25,1,Matches
410,Mats Rots,nl NED,DF,Heracles Almelo,19-055,2006,11.6,22,15,11,6,5,14,27,51.9,13,16,7,9,11,33,35,0,Matches
411,Manu Royo,es ESP,DF,NAC Breda,31-066,1994,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,9,0,Matches
412,Daniele Rugani,it ITA,DF,Ajax,30-280,1994,7.2,7,1,3,4,0,3,4,75.0,1,6,3,3,12,19,50,1,Matches
413,Pim Saathof,nl NED,DF,Go Ahead Eag,21-128,2003,0.9,2,0,2,0,0,0,1,0.0,1,1,1,0,0,2,4,1,Matches
414,Michal Sadílek,cz CZE,"MF,DF",Twente,25-339,1999,15.1,42,25,13,24,5,25,44,56.8,19,24,9,15,17,59,36,0,Matches
415,Ibrahim Sadiq,gh GHA,FW,AZ Alkmaar,24-363,2000,10.2,15,9,7,6,2,9,21,42.9,12,13,2,11,6,21,9,0,Matches
416,Danilo Al Saed,iq IRQ,"MF,FW",Heerenveen,26-070,1999,2.2,8,4,6,2,0,3,7,42.9,4,2,0,2,0,8,1,0,Matches
417,Ismael Saibari,ma MAR,MF,PSV Eindhoven,24-097,2001,17.7,38,18,13,17,8,18,31,58.1,13,18,3,15,10,48,15,1,Matches
418,Anass Salah-Eddine,nl NED,DF,Twente,23-107,2002,14.2,33,19,22,8,3,14,23,60.9,9,10,2,8,16,49,26,1,Matches
419,Giandro Sambo,cw CUW,"FW,DF",Heracles Almelo,18-250,2006,0.2,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0,Matches
420,Philippe Sandler,nl NED,DF,NEC Nijmegen,28-084,1997,12.7,16,10,9,7,0,8,15,53.3,7,16,7,9,20,36,48,0,Matches
421,Cisse Sandra,be BEL,"FW,MF",Willem II,21-140,2003,20.8,9,3,3,3,3,4,18,22.2,14,14,5,9,14,23,14,0,Matches
422,Kodai Sano,jp JPN,"MF,FW",NEC Nijmegen,21-222,2003,18.9,29,16,12,13,4,19,41,46.3,22,24,3,21,22,51,28,2,Matches
423,Leo Sauer,sk SVK,"MF,FW",NAC Breda,19-140,2005,25.4,39,21,16,16,7,20,32,62.5,12,24,1,23,3,42,22,1,Matches
424,Jasper Schendelaar,nl NED,GK,Zwolle,24-245,2000,27.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,13,5,Matches
425,Tristan Schenkhuizen,nl NED,"MF,FW",Fortuna Sittard,20-297,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Sem Scheperman,nl NED,MF,Heracles Almelo,22-315,2002,17.2,74,40,31,35,8,38,65,58.5,27,33,8,25,28,102,58,1,Matches
427,Lasse Schöne,dk DEN,MF,NEC Nijmegen,38-343,1986,3.1,4,1,2,1,1,2,8,25.0,6,5,3,2,6,10,6,0,Matches
428,Erik Schouten,nl NED,DF,Willem II,33-262,1991,14.6,21,15,15,5,1,13,18,72.2,5,21,17,4,12,33,103,0,Matches
429,Jerdy Schouten,nl NED,MF,PSV Eindhoven,28-113,1997,14.4,15,7,6,6,3,6,13,46.2,7,10,3,7,9,24,13,1,Matches
430,Lewis Schouten,nl NED,MF,AZ Alkmaar,21-090,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
431,Jorg Schreuders,nl NED,"MF,FW",Groningen,20-238,2004,18.7,29,20,7,18,4,9,23,39.1,14,20,0,20,9,38,10,1,Matches
432,Ilias Sebaoui,be BEL,"FW,MF",Heerenveen,23-213,2001,20.8,19,12,10,8,1,8,39,20.5,31,17,1,16,14,33,29,0,Matches
433,Mats Seuntjens,nl NED,"FW,MF",Groningen,33-018,1992,7.3,12,10,5,5,2,8,11,72.7,3,2,0,2,1,13,3,0,Matches
434,Kento Shiogai,jp JPN,FW,NEC Nijmegen,20-040,2005,5.5,10,8,5,5,0,6,11,54.5,5,5,1,4,1,11,8,1,Matches
435,Kaj Sierhuis,nl NED,FW,Fortuna Sittard,27-008,1998,4.4,1,1,0,0,1,0,3,0.0,3,3,1,2,1,2,3,0,Matches
436,Oskar Siira Sivertsen,no NOR,FW,Go Ahead Eag,21-079,2004,0.6,2,1,1,0,1,1,3,33.3,2,0,0,0,2,4,3,0,Matches
437,Daley Sinkgraven,nl NED,"MF,FW",Fortuna Sittard,29-305,1995,0.9,5,2,2,1,2,2,2,100.0,0,2,1,1,1,6,6,0,Matches
438,Aymen Sliti,nl NED,"FW,MF",Feyenoord,19-042,2006,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
439,Gijs Smal,nl NED,"DF,MF",Feyenoord,27-247,1997,13.0,13,6,8,3,2,7,13,53.8,6,13,3,10,6,19,24,0,Matches
440,Levi Smans,nl NED,"MF,FW",Heerenveen,21-041,2004,22.5,21,14,8,5,8,11,26,42.3,15,21,4,17,10,31,12,1,Matches
441,Kees Smit,nl NED,"MF,FW",AZ Alkmaar,19-105,2006,8.8,19,12,8,7,4,8,20,40.0,12,11,2,9,4,23,17,0,Matches
442,Milan Smit,nl NED,"FW,MF",Go Ahead Eag,22-081,2003,8.5,5,4,2,2,1,4,5,80.0,1,9,2,7,2,7,10,0,Matches
443,Kamal Sowah,gh GHA,"MF,FW",NAC Breda,25-116,2000,6.8,14,10,4,5,5,4,10,40.0,6,4,0,4,2,16,6,0,Matches
444,Mark Spenkelink,nl NED,GK,RKC Waalwijk,28-098,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
445,Tommy St. Jago,nl NED,DF,Willem II,25-122,2000,30.0,75,47,54,17,4,43,65,66.2,22,53,30,23,30,105,141,1,Matches
446,Finn Stam,nl NED,DF,Groningen,22-022,2003,9.0,19,11,12,5,2,12,16,75.0,4,15,10,5,11,30,63,2,Matches
447,Casper Staring,nl NED,MF,NAC Breda,24-093,2001,6.0,17,8,11,6,0,7,16,43.8,9,10,2,8,9,26,14,0,Matches
448,Sem Steijn,nl NED,MF,Twente,23-169,2001,27.7,11,7,0,11,0,4,21,19.0,17,15,3,12,9,20,22,0,Matches
449,Calvin Stengs,nl NED,"MF,FW",Feyenoord,26-138,1998,5.9,6,2,3,2,1,4,6,66.7,2,2,0,2,1,7,1,0,Matches
450,Sean Steur,nl NED,MF,Ajax,17-114,2008,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Finn Stokkers,nl NED,FW,Go Ahead Eag,29-017,1996,3.9,2,1,0,2,0,0,3,0.0,3,2,0,2,2,4,2,0,Matches
452,Mathis Suray,be BEL,"FW,MF",Go Ahead Eag,23-283,2001,13.2,30,16,14,10,6,13,31,41.9,18,19,2,17,3,33,21,0,Matches
453,Josip Šutalo,hr CRO,DF,Ajax,25-066,2000,24.7,28,15,20,8,0,14,23,60.9,9,29,16,13,59,87,124,4,Matches
454,Youssuf Sylla,be BEL,"FW,MF",Willem II,22-137,2002,1.8,0,0,0,0,0,0,0,,0,2,1,1,0,0,7,0,Matches
455,Anas Tahiri,be BEL,MF,Almere City,29-355,1995,17.2,25,12,11,12,2,13,20,65.0,7,11,4,7,6,31,28,0,Matches
456,Benjamin Tahirovic,ba BIH,MF,Ajax,22-063,2003,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
457,Juho Talvitie,fi FIN,"FW,MF",Heracles Almelo,20-046,2005,14.4,13,8,7,6,0,5,23,21.7,18,24,5,19,11,24,12,0,Matches
458,Oussama Targhalline,ma MAR,MF,Feyenoord,22-350,2002,2.0,9,6,2,5,2,5,6,83.3,1,1,0,1,1,10,4,0,Matches
459,Kenneth Taylor,nl NED,"MF,FW",Ajax,22-354,2002,24.4,33,18,13,17,3,12,30,40.0,18,22,4,18,17,50,26,1,Matches
460,Søren Tengstedt,dk DEN,"MF,FW",Go Ahead Eag,24-309,2000,4.7,8,6,4,2,2,4,7,57.1,3,2,0,2,0,8,4,0,Matches
461,Jordan Teze,nl NED,DF,PSV Eindhoven,25-217,1999,0.4,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,1,0,Matches
462,Ryan Thomas,nz NZL,MF,Zwolle,30-136,1994,8.0,22,17,12,8,2,13,25,52.0,12,12,3,9,21,43,27,2,Matches
463,Guus Til,nl NED,MF,PSV Eindhoven,27-134,1997,21.2,23,13,6,12,5,10,24,41.7,14,21,4,17,6,29,10,0,Matches
464,Malik Tillman,us USA,"MF,FW",PSV Eindhoven,22-342,2002,18.3,52,35,17,25,10,23,31,74.2,8,33,5,28,26,78,17,1,Matches
465,Quinten Timber,nl NED,MF,Feyenoord,23-322,2001,15.5,36,24,9,21,6,11,18,61.1,7,16,0,16,10,46,10,3,Matches
466,Mickaël Tirpan,be BEL,DF,Willem II,31-194,1993,21.4,50,32,30,18,2,23,44,52.3,21,24,8,16,28,78,74,1,Matches
467,Jens Toornstra,nl NED,MF,Utrecht,36-031,1989,14.3,24,12,6,14,4,13,27,48.1,14,17,1,16,12,36,19,0,Matches
468,Bertrand Traoré,bf BFA,FW,Ajax,29-241,1995,17.6,16,10,5,5,6,8,15,53.3,7,12,0,12,8,24,17,1,Matches
469,Gernot Trauner,at AUT,DF,Feyenoord,33-041,1992,12.7,15,8,7,8,0,7,11,63.6,4,17,14,3,30,45,62,2,Matches
470,Jacob Trenskow,dk DEN,"FW,MF",Heerenveen,24-160,2000,16.6,24,14,6,9,9,13,36,36.1,23,19,0,19,14,38,17,0,Matches
471,Luka Tunjić,de GER,"FW,MF",Fortuna Sittard,19-167,2005,3.3,3,1,1,1,1,2,8,25.0,6,4,1,3,3,6,4,0,Matches
472,Fofin Turay,nl NED,MF,Groningen,20-332,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
473,Calvin Twigt,nl NED,MF,Go Ahead Eag,22-095,2003,5.0,7,5,3,2,2,5,6,83.3,1,3,2,1,3,10,15,0,Matches
474,Przemysław Tytoń,pl POL,GK,Twente,38-121,1987,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
475,Ayase Ueda,jp JPN,FW,Feyenoord,26-237,1998,10.6,4,3,0,4,0,0,3,0.0,3,1,1,0,1,5,7,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Lars Unnerstall,de GER,GK,Twente,34-289,1990,29.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,18,6,Matches
477,Naci Ünüvar,nl NED,FW,Twente,21-326,2003,4.3,9,5,6,1,2,3,6,50.0,3,10,0,10,1,10,3,0,Matches
478,Kyan Vaesen,be BEL,FW,Willem II,24-022,2001,18.4,12,6,4,4,4,3,18,16.7,15,21,4,17,7,19,17,0,Matches
479,Etienne Vaessen,sr SUR,GK,Groningen,29-283,1995,30.0,4,2,4,0,0,4,5,80.0,1,0,0,0,0,4,12,4,Matches
480,Luciano Valente,it ITA,"MF,FW",Groningen,21-213,2003,27.0,18,12,4,9,5,8,20,40.0,12,28,3,25,8,26,16,0,Matches
481,Cherrion Valerius,cw CUW,DF,NAC Breda,19-225,2005,10.4,32,28,15,12,5,15,23,65.2,8,18,3,15,17,49,26,0,Matches
482,Dave Van Den Berg,nl NED,MF,Zwolle,25-090,2000,22.7,33,24,16,8,9,13,33,39.4,20,27,6,21,19,52,48,1,Matches
483,Jan Van den Bergh,be BEL,DF,NAC Breda,30-215,1994,29.0,60,37,33,23,4,30,57,52.6,27,46,34,12,28,88,188,3,Matches
484,Dario Van den Buijs,be BEL,DF,RKC Waalwijk,29-235,1995,12.3,24,14,14,10,0,6,14,42.9,8,16,7,9,19,43,75,0,Matches
485,Alec Van Hoorenbeeck,be BEL,DF,Twente,26-126,1998,9.9,16,14,9,7,0,10,11,90.9,1,10,8,2,12,28,66,0,Matches
486,Syb Van Ottele,nl NED,"DF,MF",Fortuna Sittard,23-092,2002,17.8,42,29,30,12,0,27,48,56.3,21,21,7,14,27,69,95,0,Matches
487,Joey Veerman,nl NED,MF,PSV Eindhoven,26-167,1998,17.6,29,18,9,12,8,16,40,40.0,24,20,6,14,7,36,33,0,Matches
488,Odysseus Velanas,nl NED,"FW,MF",Zwolle,26-334,1998,12.2,17,10,7,7,3,11,22,50.0,11,14,1,13,10,27,20,0,Matches
489,Apostolos Vellios,gr GRE,FW,Zwolle,33-117,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
490,Dylan Vente,nl NED,FW,Zwolle,25-361,1999,28.0,17,9,2,10,5,5,12,41.7,7,14,4,10,5,22,40,0,Matches
491,Calvin Verdonk,id IDN,DF,NEC Nijmegen,28-009,1997,28.7,86,54,55,24,7,47,62,75.8,15,40,8,32,38,124,121,0,Matches
492,Valentino Vermeulen,nl NED,DF,Willem II,23-289,2001,0.3,1,1,1,0,0,0,0,,0,1,1,0,1,2,4,0,Matches
493,Arno Verschueren,be BEL,MF,Sparta R'dam,28-027,1997,18.4,36,18,9,18,9,15,28,53.6,13,21,1,20,14,50,30,0,Matches
494,Arno Verschueren,be BEL,"MF,FW",Twente,28-027,1997,3.4,6,4,4,2,0,3,10,30.0,7,7,0,7,4,10,11,0,Matches
495,Dion Versluis,nl NED,FW,NAC Breda,22-077,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
496,Niklas Vesterlund,dk DEN,DF,Utrecht,25-333,1999,4.8,8,4,4,4,0,4,7,57.1,3,5,3,2,3,11,24,0,Matches
