Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
194,Nino Galović,hr CRO,DF,Arouca,32-303,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
195,García,br BRA,DF,Nacional,23-121,2002,32,31,2754,30.6,0,3,3,0,0,0,3,0,0.4,0.4,3.2,3.5,56,101,107,0.00,0.10,0.10,0.00,0.10,0.01,0.10,0.12,0.01,0.12,Matches
196,Fabrício Garcia,cv CPV,"FW,DF",Estoril,24-001,2001,24,15,1269,14.1,0,0,0,0,0,0,3,0,1.9,1.9,0.8,2.6,52,15,96,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.19,0.13,0.19,Matches
197,Santiago García,es ESP,MF,Gil Vicente FC,23-249,2001,25,15,1356,15.1,3,2,5,3,0,0,10,0,1.1,1.1,0.9,2.0,14,63,44,0.20,0.13,0.33,0.20,0.33,0.07,0.06,0.13,0.07,0.13,Matches
198,Bruno Gaspar,ao ANG,DF,Vitória,32-014,1993,11,10,866,9.6,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,14,42,62,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
199,Mory Gbane,ci CIV,"MF,DF",Gil Vicente FC,24-131,2000,18,16,1471,16.3,1,0,1,1,0,0,3,0,1.2,1.2,0.2,1.4,17,48,10,0.06,0.00,0.06,0.06,0.06,0.07,0.01,0.09,0.07,0.09,Matches
200,Geovanny,pt POR,MF,Farense,20-295,2004,6,1,164,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,André Geraldes,pt POR,"MF,DF",Casa Pia,34-003,1991,24,11,1162,12.9,0,1,1,0,0,0,5,0,0.3,0.3,0.9,1.2,14,35,43,0.00,0.08,0.08,0.00,0.08,0.03,0.07,0.09,0.03,0.09,Matches
202,Ismaël Gharbi,es ESP,"FW,MF",Braga,21-025,2004,22,13,1036,11.5,4,3,7,4,0,0,2,0,2.7,2.7,1.4,4.1,32,43,113,0.35,0.26,0.61,0.35,0.61,0.24,0.12,0.36,0.24,0.36,Matches
203,Marco van Ginkel,nl NED,"FW,MF",Boavista,32-155,1992,8,7,550,6.1,1,0,1,0,1,1,2,0,1.4,0.6,0.4,1.1,3,14,16,0.16,0.00,0.16,0.00,0.00,0.23,0.07,0.30,0.10,0.18,Matches
204,José Gomes,pt POR,DF,Nacional,28-289,1996,27,26,2254,25.0,3,1,4,3,0,0,2,0,1.5,1.5,1.7,3.2,31,63,106,0.12,0.04,0.16,0.12,0.16,0.06,0.07,0.13,0.06,0.13,Matches
205,Pedro gomes,pt POR,DF,Boavista,21-335,2003,20,18,1429,15.9,0,0,0,0,0,0,7,1,0.8,0.8,0.1,0.9,2,35,13,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
206,Vítor Gomes,pt POR,MF,Rio Ave,37-131,1987,5,0,39,0.4,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,0,6,1,0.00,2.31,2.31,0.00,2.31,0.00,1.49,1.49,0.00,1.49,Matches
207,William Gomes,br BRA,"MF,FW",Porto,19-051,2006,7,0,138,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,7,17,0.00,0.00,0.00,0.00,0.00,0.15,0.21,0.36,0.15,0.36,Matches
208,Victor Gomez,es ESP,DF,Braga,25-034,2000,25,19,1740,19.3,0,2,2,0,0,0,1,0,0.4,0.4,1.7,2.0,35,116,148,0.00,0.10,0.10,0.00,0.10,0.02,0.09,0.11,0.02,0.11,Matches
209,Nuno Gonçalo Moreira,pt POR,"FW,MF",Casa Pia,25-323,1999,21,18,1491,16.6,5,5,10,5,0,0,3,1,3.1,3.1,2.1,5.2,40,79,89,0.30,0.30,0.60,0.30,0.60,0.19,0.13,0.31,0.19,0.31,Matches
210,João Gonçalves,pt POR,GK,Boavista,24-181,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
211,Pedro Gonçalves,pt POR,"FW,MF",Sporting CP,26-311,1998,12,10,713,7.9,4,4,8,4,0,0,3,0,3.9,3.9,3.9,7.8,18,44,66,0.50,0.50,1.01,0.50,1.01,0.49,0.50,0.99,0.49,0.99,Matches
212,Cristo González,es ESP,MF,Arouca,27-193,1997,2,2,180,2.0,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,3,10,10,0.00,0.50,0.50,0.00,0.50,0.08,0.42,0.50,0.08,0.50,Matches
213,Juan González,co COL,FW,Estrela,20-282,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
214,Mario González,es ESP,FW,Famalicão,29-069,1996,16,3,576,6.4,2,2,4,2,0,0,0,0,1.9,1.9,0.5,2.4,3,4,31,0.31,0.31,0.62,0.31,0.62,0.29,0.08,0.37,0.29,0.37,Matches
215,Nicolás González,es ESP,MF,Porto,23-122,2002,17,17,1441,16.0,5,3,8,5,0,0,6,1,4.3,4.3,0.7,5.0,22,114,42,0.31,0.19,0.50,0.31,0.50,0.27,0.05,0.31,0.27,0.31,Matches
216,Jean Gorby,fr FRA,MF,Braga,22-284,2002,23,14,1199,13.3,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.7,4,68,11,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches
217,João Goulart Silva,pt POR,DF,Casa Pia,25-098,2000,31,30,2658,29.5,2,0,2,2,0,0,4,0,1.0,1.0,0.5,1.4,16,48,2,0.07,0.00,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05,Matches
218,Tiago Gouveia,pt POR,"FW,DF",Benfica,23-321,2001,3,0,85,0.9,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.4,5,7,12,1.06,1.06,2.12,1.06,2.12,0.85,0.70,1.55,0.85,1.55,Matches
219,Pablo Gozalbez,es ESP,MF,Arouca,24-005,2001,17,8,648,7.2,1,0,1,1,0,0,1,0,0.9,0.9,0.5,1.5,9,37,45,0.14,0.00,0.14,0.14,0.14,0.13,0.07,0.20,0.13,0.20,Matches
220,João Graça,pt POR,"MF,FW",Rio Ave,29-321,1995,15,3,467,5.2,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,10,18,23,0.19,0.00,0.19,0.19,0.19,0.21,0.01,0.22,0.21,0.22,Matches
221,Samuel Granada,br BRA,FW,AVS Futebol,25-084,2000,4,3,240,2.7,0,1,1,0,0,0,2,1,0.9,0.9,0.4,1.4,1,4,12,0.00,0.37,0.37,0.00,0.37,0.35,0.16,0.51,0.35,0.51,Matches
222,Jaume Grau,es ESP,MF,AVS Futebol,28-000,1997,26,22,1849,20.5,2,2,4,2,0,0,12,0,0.6,0.6,1.0,1.5,10,72,9,0.10,0.10,0.19,0.10,0.19,0.03,0.05,0.08,0.03,0.08,Matches
223,Marko Grujić,rs SRB,MF,Porto,29-022,1996,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,3,5,0.00,0.00,0.00,0.00,0.00,0.00,1.14,1.14,0.00,1.14,Matches
224,Marko Gudžulić,rs SRB,GK,Estrela,22-304,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
225,Rafik Guitane,fr FRA,"FW,MF",Estoril,25-344,1999,19,8,771,8.6,0,4,4,0,0,0,0,0,0.7,0.7,3.0,3.7,23,42,60,0.00,0.47,0.47,0.00,0.47,0.08,0.35,0.43,0.08,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Rafik Guitane,fr FRA,FW,Braga,25-344,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
227,Deniz Gül,tr TUR,FW,Porto,20-307,2004,13,5,415,4.6,1,0,1,1,0,0,0,0,1.4,1.4,0.4,1.8,6,9,24,0.22,0.00,0.22,0.22,0.22,0.29,0.09,0.37,0.29,0.37,Matches
228,Viktor Gyökeres,se SWE,FW,Sporting CP,26-335,1998,31,29,2624,29.2,38,6,44,26,12,12,3,0,29.1,19.7,6.9,26.6,125,65,317,1.30,0.21,1.51,0.89,1.10,1.00,0.24,1.24,0.68,0.91,Matches
229,Justin de Haas,nl NED,DF,Famalicão,25-093,2000,28,26,2378,26.4,2,0,2,1,1,1,4,0,1.9,1.1,0.2,1.3,8,76,3,0.08,0.00,0.08,0.04,0.04,0.07,0.01,0.08,0.04,0.05,Matches
230,Habraão,br BRA,FW,Santa Clara,23-313,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
231,Tomás Händel,pt POR,MF,Vitória,24-159,2000,31,28,2426,27.0,2,1,3,2,0,0,4,0,1.5,1.5,1.9,3.4,36,159,49,0.07,0.04,0.11,0.07,0.11,0.06,0.07,0.13,0.06,0.13,Matches
232,Conrad Harder,dk DEN,"FW,MF",Sporting CP,20-028,2005,26,6,772,8.6,5,5,10,5,0,0,0,0,3.0,3.0,2.9,5.8,19,10,79,0.58,0.58,1.17,0.58,1.17,0.35,0.33,0.68,0.35,0.68,Matches
233,Thiago Helguera,uy URU,MF,Braga,19-040,2006,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Gustavo Henrique,br BRA,"MF,FW",Estrela,26-003,1999,4,4,228,2.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,3,2,14,0.00,0.39,0.39,0.00,0.39,0.01,0.05,0.06,0.01,0.06,Matches
235,Morten Hjulmand,dk DEN,MF,Sporting CP,25-314,1999,27,25,2124,23.6,2,2,4,1,1,1,10,1,2.0,1.2,1.7,3.0,12,154,32,0.08,0.08,0.17,0.04,0.13,0.08,0.07,0.16,0.05,0.13,Matches
236,Jordan Holsgrove,sct SCO,MF,Estoril,25-237,1999,26,24,2203,24.5,1,3,4,1,0,0,5,0,1.1,1.1,3.9,5.0,25,160,35,0.04,0.12,0.16,0.04,0.16,0.04,0.16,0.20,0.04,0.20,Matches
237,Lukáš Horníček,cz CZE,GK,Braga,22-296,2002,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,André Horta,pt POR,MF,Braga,28-179,1996,12,6,508,5.6,0,4,4,0,0,0,0,0,0.6,0.6,1.2,1.8,21,57,18,0.00,0.71,0.71,0.00,0.71,0.10,0.21,0.31,0.10,0.31,Matches
239,Ricardo Horta,pt POR,"MF,FW",Braga,30-232,1994,32,30,2657,29.5,10,4,14,10,0,0,2,0,6.8,6.8,4.9,11.7,25,116,156,0.34,0.14,0.47,0.34,0.47,0.23,0.17,0.40,0.23,0.40,Matches
240,Igor,br BRA,MF,Estrela,22-059,2003,13,9,800,8.9,0,0,0,0,0,0,4,0,0.2,0.2,1.0,1.1,3,29,3,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
241,André Inácio,br BRA,"MF,FW",Estrela,23-071,2002,11,7,638,7.1,1,1,2,1,0,0,1,0,1.8,1.8,1.1,2.9,25,8,34,0.14,0.14,0.28,0.14,0.28,0.25,0.16,0.41,0.25,0.41,Matches
242,André Inácio,br BRA,"FW,MF",Rio Ave,23-071,2002,13,10,909,10.1,1,1,2,1,0,0,1,0,2.1,2.1,1.3,3.4,40,28,75,0.10,0.10,0.20,0.10,0.20,0.21,0.13,0.34,0.21,0.34,Matches
243,Gonçalo Inácio,pt POR,DF,Sporting CP,23-253,2001,26,23,2075,23.1,3,2,5,3,0,0,6,0,2.4,2.4,0.8,3.2,31,176,14,0.13,0.09,0.22,0.13,0.22,0.10,0.04,0.14,0.10,0.14,Matches
244,Isaac,br BRA,FW,Nacional,21-040,2004,26,15,1235,13.7,3,1,4,3,0,0,3,0,3.2,3.2,0.4,3.6,7,12,58,0.22,0.07,0.29,0.22,0.29,0.24,0.03,0.27,0.24,0.27,Matches
245,Ismael,pt POR,MF,Moreirense,26-041,1999,29,25,2021,22.5,1,1,2,1,0,0,6,0,1.9,1.9,0.7,2.6,14,95,35,0.04,0.04,0.09,0.04,0.09,0.08,0.03,0.12,0.08,0.12,Matches
246,Franco Israel,uy URU,GK,Sporting CP,25-013,2000,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
247,Ivan Jaime Pajuelo,es ESP,FW,Porto,24-221,2000,9,5,443,4.9,2,2,4,2,0,0,1,0,1.2,1.2,0.6,1.9,8,25,37,0.41,0.41,0.81,0.41,0.81,0.25,0.13,0.38,0.25,0.38,Matches
248,Jason,es ESP,"FW,MF",Arouca,30-303,1994,30,23,2076,23.1,5,1,6,4,1,3,5,0,6.3,3.9,3.3,7.2,24,74,167,0.22,0.04,0.26,0.17,0.22,0.27,0.14,0.41,0.17,0.31,Matches
249,Jhonatan,br BRA,GK,Rio Ave,33-362,1991,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Diederrick Joel,cm CMR,FW,Nacional,31-150,1993,12,6,718,8.0,2,0,2,2,0,0,1,0,1.5,1.5,1.1,2.6,5,16,22,0.25,0.00,0.25,0.25,0.25,0.18,0.14,0.32,0.18,0.32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Joel Jorquera,es ESP,FW,Moreirense,24-259,2000,10,2,282,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,12,13,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
252,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,24-111,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Samuel Justo,pt POR,MF,Farense,21-033,2004,3,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,4,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.21,0.02,0.21,Matches
254,Issa Kaboré,bf BFA,DF,Benfica,23-358,2001,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
255,Kaio,br BRA,FW,Vitória,21-079,2004,17,16,1299,14.4,2,3,5,2,0,0,4,0,2.7,2.7,2.3,5.0,45,61,125,0.14,0.21,0.35,0.14,0.35,0.18,0.16,0.35,0.18,0.35,Matches
256,Kaique,br BRA,GK,Farense,22-019,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
257,Osman Kakay,sl SLE,"DF,MF",Boavista,27-253,1997,7,4,398,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,8,17,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
258,Issiaka Kamate,fr FRA,"FW,MF",AVS Futebol,20-276,2004,8,4,350,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,8,8,19,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Matches
259,Kazu,br BRA,DF,Gil Vicente FC,25-048,2000,11,6,533,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,7,25,30,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
260,Keliano,ao ANG,MF,Estrela,22-109,2003,20,13,956,10.6,0,1,1,0,0,0,7,0,0.2,0.2,0.2,0.4,8,37,8,0.00,0.09,0.09,0.00,0.09,0.02,0.02,0.04,0.02,0.04,Matches
261,Kewin,br BRA,GK,Moreirense,29-192,1995,29,29,2610,29.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Kikas,pt POR,FW,Estrela,26-230,1998,29,20,1874,20.8,6,1,7,6,0,0,3,0,6.2,6.2,0.6,6.8,25,14,99,0.29,0.05,0.34,0.29,0.34,0.30,0.03,0.33,0.30,0.33,Matches
263,Gustavo Klismahn,br BRA,"MF,FW",Santa Clara,25-163,1999,17,9,822,9.1,0,3,3,0,0,0,2,0,0.5,0.5,1.7,2.1,15,35,30,0.00,0.33,0.33,0.00,0.33,0.05,0.18,0.23,0.05,0.23,Matches
264,Ruben Kluivert,nl NED,DF,Casa Pia,23-349,2001,21,13,1229,13.7,1,0,1,1,0,0,5,0,0.6,0.6,0.1,0.7,2,27,5,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.05,0.04,0.05,Matches
265,Koka,eg EGY,"FW,MF",Rio Ave,32-061,1993,9,0,167,1.9,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1.1,3,4,5,0.54,0.00,0.54,0.54,0.54,0.45,0.13,0.58,0.45,0.58,Matches
266,Orkun Kökçü,tr TUR,MF,Benfica,24-127,2000,31,28,2457,27.3,7,7,14,5,2,2,6,0,4.5,3.0,6.9,9.8,54,278,109,0.26,0.26,0.51,0.18,0.44,0.17,0.25,0.42,0.11,0.36,Matches
267,Moussa Koné,sn SEN,"MF,FW",Boavista,28-126,1996,6,4,297,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,1,0,11,0.00,0.00,0.00,0.00,0.00,0.17,0.03,0.20,0.17,0.20,Matches
268,Konstantinos Kostoulas,gr GRE,DF,Rio Ave,20-086,2005,2,1,101,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
269,Vladen Kovačević,ba BIH,GK,Sporting CP,27-024,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,Andrian Kraev,bg BUL,MF,Casa Pia,26-080,1999,24,18,1485,16.5,1,0,1,1,0,0,8,0,1.7,1.7,0.1,1.8,4,54,11,0.06,0.00,0.06,0.06,0.06,0.10,0.01,0.11,0.10,0.11,Matches
271,Layvin Kurzawa,fr FRA,"DF,MF",Boavista,32-243,1992,4,2,170,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,2,10,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
272,Chiheb Labidi,tn TUN,"MF,FW",Nacional,23-338,2001,16,3,366,4.1,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.3,4,17,5,0.25,0.00,0.25,0.25,0.25,0.03,0.03,0.06,0.03,0.06,Matches
273,André Lacximicant,pt POR,FW,Estoril,23-351,2001,25,10,899,10.0,4,2,6,4,0,0,4,0,4.9,4.9,0.7,5.6,26,13,46,0.40,0.20,0.60,0.40,0.60,0.49,0.07,0.56,0.49,0.56,Matches
274,Chico Lamba,pt POR,DF,Arouca,22-056,2003,24,23,2099,23.3,1,2,3,1,0,0,6,0,0.7,0.7,0.6,1.3,9,60,5,0.04,0.09,0.13,0.04,0.13,0.03,0.03,0.06,0.03,0.06,Matches
275,Larra,es ESP,"MF,DF",Casa Pia,27-139,1997,30,24,2078,23.1,1,3,4,1,0,0,9,1,1.7,1.7,2.8,4.6,49,54,112,0.04,0.13,0.17,0.04,0.17,0.08,0.12,0.20,0.08,0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Leonardo Lelo,pt POR,"MF,DF",Casa Pia,25-036,2000,32,32,2848,31.6,1,4,5,1,0,0,2,0,1.4,1.4,4.5,5.9,32,107,141,0.03,0.13,0.16,0.03,0.16,0.04,0.14,0.19,0.04,0.19,Matches
277,Marcos Leonardo,br BRA,MF,Benfica,22-003,2003,3,0,82,0.9,1,0,1,0,1,1,0,0,1.3,0.5,0.0,0.5,4,2,6,1.10,0.00,1.10,0.00,0.00,1.38,0.03,1.41,0.52,0.55,Matches
278,Guilherme Liberato,br BRA,MF,Moreirense,23-323,2001,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Otso Liimatta,fi FIN,"FW,MF",Famalicão,20-299,2004,5,1,121,1.3,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,2,4,12,0.00,0.00,0.00,0.00,0.00,0.21,0.07,0.28,0.21,0.28,Matches
280,Rúben Lima,pt POR,DF,Estrela,35-214,1989,24,20,1778,19.8,0,2,2,0,0,0,3,1,0.1,0.1,1.9,2.0,6,65,3,0.00,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.00,0.10,Matches
281,Yan Lincon,br BRA,FW,Moreirense,22-234,2002,6,3,234,2.6,3,0,3,3,0,0,2,0,0.6,0.6,0.0,0.6,2,3,7,1.15,0.00,1.15,1.15,1.15,0.23,0.00,0.23,0.23,0.23,Matches
282,Jérémy Livolant,fr FRA,"FW,MF",Casa Pia,27-116,1998,24,18,1623,18.0,3,2,5,3,0,0,1,1,3.9,3.9,2.3,6.1,47,42,109,0.17,0.11,0.28,0.17,0.28,0.21,0.13,0.34,0.21,0.34,Matches
283,Danny Loader,cm CMR,"FW,MF",Porto,24-250,2000,26,11,1010,11.2,3,1,4,2,1,1,3,0,4.2,3.4,0.8,4.1,17,31,69,0.27,0.09,0.36,0.18,0.27,0.35,0.06,0.42,0.29,0.35,Matches
284,Samuel Lobato,pt POR,"FW,MF",Famalicão,23-198,2001,11,0,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Tom van de Looi,nl NED,MF,Famalicão,25-307,1999,25,16,1573,17.5,0,2,2,0,0,0,3,0,0.7,0.7,0.6,1.4,8,111,13,0.00,0.11,0.11,0.00,0.11,0.04,0.04,0.08,0.04,0.08,Matches
286,Miguel Lopes,pt POR,DF,Estrela,38-137,1986,14,13,1099,12.2,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,27,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches
287,Rony Lopes,pt POR,"MF,FW",Farense,29-128,1995,12,12,977,10.9,1,0,1,1,0,0,3,0,2.3,2.3,1.2,3.4,11,36,41,0.09,0.00,0.09,0.09,0.09,0.21,0.11,0.32,0.21,0.32,Matches
288,Vasco Lopes,cv CPV,"FW,MF",AVS Futebol,25-245,1999,21,10,1002,11.1,2,1,3,2,0,0,5,0,1.7,1.7,1.2,2.9,52,45,77,0.18,0.09,0.27,0.18,0.27,0.15,0.11,0.26,0.15,0.26,Matches
289,Mamadou Loum,sn SEN,"MF,DF",Arouca,28-126,1996,19,7,696,7.7,0,0,0,0,0,0,4,1,0.4,0.4,0.5,0.9,5,42,2,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.11,Matches
290,Jonatan Lucca,br BRA,MF,AVS Futebol,30-337,1994,8,2,271,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,12,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
291,Florentino Luís,pt POR,MF,Benfica,25-259,1999,24,22,1820,20.2,2,1,3,2,0,0,6,0,1.4,1.4,0.6,2.0,12,116,15,0.10,0.05,0.15,0.10,0.15,0.07,0.03,0.10,0.07,0.10,Matches
292,Zé Luís,cv CPV,FW,AVS Futebol,34-101,1991,22,14,1219,13.5,2,1,3,0,2,2,3,0,3.9,2.3,1.8,4.1,10,22,47,0.15,0.07,0.22,0.00,0.07,0.29,0.14,0.42,0.17,0.31,Matches
293,Luismi,gq EQG,FW,Moreirense,23-300,2001,29,13,1349,15.0,5,3,8,5,0,0,1,0,5.3,5.3,1.1,6.3,21,20,64,0.33,0.20,0.53,0.33,0.53,0.35,0.07,0.42,0.35,0.42,Matches
294,Vitali Lystsov,ru RUS,DF,Boavista,29-298,1995,7,5,467,5.2,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,1,16,1,0.19,0.00,0.19,0.19,0.19,0.02,0.00,0.02,0.02,0.02,Matches
295,Rúben Macedo,pt POR,"FW,MF",Nacional,29-057,1996,25,9,1081,12.0,1,0,1,0,1,1,0,0,3.0,2.2,2.0,4.2,52,15,71,0.08,0.00,0.08,0.00,0.00,0.25,0.17,0.42,0.18,0.35,Matches
296,Tiago Machado,pt POR,"FW,MF",Boavista,21-033,2004,11,0,122,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,4,10,0.00,0.00,0.00,0.00,0.00,0.13,0.17,0.30,0.13,0.30,Matches
