Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
414,Kevin Lopez,ar ARG,MF,Atlé Tucumán,23-128,2001,4.8,322,11,53,219,54,1,322,9,6,66.7,3,33.3,161,877,415,10,6,0,6,5,196,13,Matches
415,Santiago López,ar ARG,MF,Banfield,27-152,1997,7.9,427,12,81,273,81,7,427,8,7,87.5,1,12.5,247,1523,615,17,8,1,20,11,253,29,Matches
416,Santiago López,ar ARG,"FW,MF",Rosario Central,19-085,2006,5.8,269,3,39,117,120,12,269,30,10,33.3,20,66.7,169,978,448,14,13,4,29,9,185,52,Matches
417,Nahuel Losada,ar ARG,GK,Lanús,32-018,1993,15.0,481,379,477,5,0,0,481,1,1,100.0,0,0.0,260,1382,837,0,0,0,0,0,200,0,Matches
418,Augusto Lotti,it ITA,FW,Platense,28-329,1996,10.3,293,7,17,117,161,42,292,9,5,55.6,4,44.4,137,536,163,7,9,3,20,16,197,58,Matches
419,Maximiliano Lovera,ar ARG,"MF,FW",Rosario Central,26-057,1999,3.8,208,1,25,98,89,3,208,21,9,42.9,12,57.1,111,895,396,17,12,3,14,10,135,16,Matches
420,Felipe Loyola,cl CHI,"MF,DF",Independiente,24-177,2000,13.9,815,19,135,426,262,39,815,32,10,31.3,22,68.8,424,2327,1282,35,19,4,25,14,527,81,Matches
421,Leandro Lozano,uy URU,DF,Arg Juniors,26-137,1998,15.5,1164,47,330,499,342,26,1164,16,6,37.5,10,62.5,529,1990,1102,32,17,1,17,6,663,128,Matches
422,Raúl Lozano,ar ARG,DF,Platense,27-245,1997,0.8,39,1,9,17,13,0,39,1,0,0.0,0,0.0,15,54,34,2,0,0,2,0,17,1,Matches
423,Jeremías Lucco,ar ARG,MF,Belgrano,19-146,2005,0.6,28,2,8,11,10,1,28,6,1,16.7,5,83.3,22,119,22,0,1,0,3,0,18,5,Matches
424,Martín Luciano,ar ARG,DF,Newell's OB,21-148,2003,1.8,102,13,36,44,23,4,102,1,1,100.0,0,0.0,44,249,96,4,2,1,8,0,45,6,Matches
425,Juan Ludueña,ar ARG,DF,Unión,22-083,2003,4.0,188,16,90,86,13,3,188,1,0,0.0,1,100.0,90,456,265,4,2,0,1,0,105,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Alex Luna,ar ARG,"FW,MF",Instituto,21-035,2004,14.7,621,1,32,221,381,41,620,72,23,31.9,48,66.7,385,2441,919,29,32,11,50,42,443,86,Matches
427,Francis Mac Allister,ar ARG,MF,Instituto,29-187,1995,12.4,507,36,172,294,47,1,507,5,3,60.0,1,20.0,151,564,214,1,1,0,10,3,207,3,Matches
428,Imanol Machuca,ar ARG,"MF,FW",Vélez Sarsfield,25-110,2000,3.3,167,0,9,73,89,12,167,21,6,28.6,15,71.4,102,1053,404,13,11,3,17,10,122,36,Matches
429,Ignacio Maestro Puch,ar ARG,"FW,MF",Independiente,21-265,2003,1.6,55,1,3,28,24,8,55,5,2,40.0,3,60.0,37,188,70,4,2,1,9,6,46,12,Matches
430,Pablo Magnín,ar ARG,FW,Sarmiento,35-010,1990,6.2,160,5,21,75,65,22,159,6,2,33.3,4,66.7,76,285,81,2,2,2,18,5,97,27,Matches
431,Guido Mainero,ar ARG,"FW,MF",Platense,30-043,1995,13.8,655,21,94,254,312,24,655,36,8,22.2,27,75.0,345,1882,879,33,21,6,33,8,388,79,Matches
432,Víctor Malcorra,ar ARG,"MF,FW",Rosario Central,37-285,1987,11.8,563,9,62,264,244,25,560,12,2,16.7,10,83.3,287,1483,767,21,19,5,20,17,374,72,Matches
433,Alexis Maldonado,ar ARG,DF,Banfield,27-245,1997,13.5,505,80,294,194,23,8,505,2,1,50.0,1,50.0,184,1246,859,7,7,0,4,2,201,1,Matches
434,Facundo Mallo,uy URU,DF,Rosario Central,30-109,1995,8.1,428,69,234,181,13,7,428,2,0,0.0,2,100.0,211,1173,867,3,1,0,2,1,252,0,Matches
435,Emanuel Mammana,ar ARG,DF,Vélez Sarsfield,29-084,1996,5.5,426,39,201,219,8,0,426,1,1,100.0,0,0.0,242,1373,1024,4,1,0,0,0,280,0,Matches
436,Ivo Mammini,ar ARG,"FW,MF",Gimnasia–LP,22-020,2003,1.4,62,1,4,22,37,5,62,5,1,20.0,4,80.0,31,169,100,2,2,0,7,2,39,14,Matches
437,Leandro Mamut,ar ARG,"MF,FW",Gimnasia–LP,21-125,2003,2.1,129,1,16,62,54,3,129,14,9,64.3,5,35.7,78,357,119,2,1,1,6,5,80,9,Matches
438,Federico Mancuello,ar ARG,"MF,FW",Independiente,36-040,1989,2.9,119,1,16,58,46,1,118,4,1,25.0,3,75.0,55,316,112,3,3,0,3,0,66,6,Matches
439,Facundo Mansilla,ar ARG,DF,Cen. Córdoba–SdE,26-067,1999,2.0,117,12,58,55,4,2,117,0,0,,0,,68,274,86,0,0,0,1,0,72,0,Matches
440,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-079,1996,16.0,432,352,429,3,0,0,432,0,0,,0,,196,956,542,0,0,0,0,0,128,0,Matches
441,Juan Manuel Elordi,ar ARG,DF,Rosario Central,30-257,1994,1.6,126,6,35,64,27,3,126,3,0,0.0,3,100.0,49,190,126,3,0,1,3,0,70,7,Matches
442,Juan Manuel García,ar ARG,"FW,MF",Newell's OB,32-172,1992,4.9,138,6,21,62,57,24,137,7,3,42.9,3,42.9,41,194,73,4,2,2,13,3,82,20,Matches
443,Juan Manuel Insaurralde,ar ARG,DF,Sarmiento,40-214,1984,13.0,707,132,417,281,17,7,707,6,5,83.3,1,16.7,331,2197,1425,5,4,0,4,1,359,5,Matches
444,Alexis Manyoma,co COL,"MF,FW",Estudiantes–LP,22-122,2003,4.2,224,7,38,97,91,13,224,16,6,37.5,10,62.5,130,691,305,10,8,2,23,9,144,39,Matches
445,Rafael Marcelo Delgado,ar ARG,DF,Defensa y Just,35-112,1990,4.3,218,28,142,75,4,0,218,6,5,83.3,1,16.7,99,583,403,1,0,0,5,0,107,0,Matches
446,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-050,1988,14.0,409,342,405,4,0,0,409,0,0,,0,,161,801,533,0,0,0,0,0,135,0,Matches
447,Leonardo Marchi,ar ARG,"DF,MF",Cen. Córdoba–SdE,28-230,1996,4.7,331,11,80,147,108,2,331,3,1,33.3,2,66.7,175,700,351,10,11,1,6,5,184,35,Matches
448,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,29-319,1995,15.0,431,389,431,0,0,0,431,0,0,,0,,199,935,646,0,0,0,0,0,150,0,Matches
449,Sasha Marcich,ar ARG,DF,Lanús,26-341,1998,15.2,971,38,290,471,211,15,971,15,5,33.3,10,66.7,387,1713,995,21,8,4,17,13,498,63,Matches
450,Iván Marcone,ar ARG,MF,Independiente,34-336,1990,13.3,921,38,202,660,70,5,921,14,10,71.4,2,14.3,536,2457,1355,15,10,0,17,4,576,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Gonzalo Maroni,ar ARG,"MF,FW",Newell's OB,26-048,1999,10.0,492,2,66,226,211,33,492,32,17,53.1,15,46.9,279,2041,1108,37,22,10,20,12,334,59,Matches
452,Rodrigo Márquez,ar ARG,FW,Platense,23-079,2002,0.3,30,0,5,6,20,2,30,4,1,25.0,3,75.0,16,91,46,1,1,1,0,1,15,4,Matches
453,Agustín Martegani,ar ARG,MF,Boca Juniors,24-350,2000,0.6,30,0,2,19,9,1,30,1,1,100.0,0,0.0,15,52,22,1,0,0,4,0,22,2,Matches
454,Enzo Martín Roldán,ar ARG,MF,Platense,24-148,2000,0.8,35,1,7,12,16,0,35,4,1,25.0,3,75.0,16,107,48,1,2,0,1,0,13,1,Matches
455,Adrián Martínez,ar ARG,FW,Racing Club,32-302,1992,10.3,256,7,11,83,163,68,255,11,6,54.5,5,45.5,124,400,159,5,1,5,28,11,173,49,Matches
456,Damián Martínez,ar ARG,DF,Atlé Tucumán,35-094,1990,10.6,565,18,168,288,114,8,565,5,2,40.0,3,60.0,233,881,463,8,7,1,11,5,274,41,Matches
457,Fernando Martínez,ar ARG,"DF,MF",Cen. Córdoba–SdE,24-282,2000,4.0,218,6,63,116,46,1,218,6,5,83.3,1,16.7,100,628,293,14,7,1,11,4,95,7,Matches
458,Luca Martínez,mx MEX,FW,Rosario Central,24-108,2001,0.1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
459,Luca Martínez,mx MEX,FW,Godoy Cruz,24-108,2001,8.0,175,7,11,92,75,25,175,9,4,44.4,5,55.6,96,502,227,8,8,4,23,15,122,22,Matches
460,Mauricio Martínez,ar ARG,"MF,DF",Unión,32-074,1993,9.5,629,41,201,362,75,5,629,18,9,50.0,9,50.0,390,2869,1504,20,15,1,11,6,403,12,Matches
461,Lucas Martínez Quarta,ar ARG,DF,River Plate,28-360,1996,10.7,780,62,363,386,33,16,780,8,3,37.5,5,62.5,430,2643,1537,12,4,0,4,4,489,3,Matches
462,Ronaldo Martínez,py PAR,"MF,FW",Platense,29-010,1996,7.2,288,18,31,107,154,35,288,15,7,46.7,7,46.7,129,620,213,7,7,3,10,11,205,35,Matches
463,Rubén Martínez,ar ARG,DF,Independiente,20-325,2004,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
464,Ángelo Martino,ar ARG,"DF,MF",Newell's OB,26-334,1998,5.6,234,14,88,95,54,4,234,10,5,50.0,5,50.0,80,518,263,11,4,0,5,6,80,6,Matches
465,Gastón Martirena,uy URU,"DF,MF",Racing Club,25-120,2000,11.4,637,21,164,236,244,20,637,28,11,39.3,17,60.7,276,1370,780,26,9,4,26,11,309,59,Matches
466,Franco Mastantuono,ar ARG,"FW,MF",River Plate,17-264,2007,8.3,553,1,27,240,288,41,553,63,32,50.8,30,47.6,367,2442,1084,40,22,18,42,23,420,99,Matches
467,Diego Mastrángelo,ar ARG,MF,Gimnasia–LP,22-179,2002,0.7,40,1,14,11,15,0,40,1,0,0.0,1,100.0,13,86,41,3,2,0,2,1,12,2,Matches
468,Facundo Mater,sy SYR,"DF,MF",Barracas Central,26-286,1998,11.3,435,29,154,191,99,7,435,27,11,40.7,15,55.6,188,998,571,15,6,3,15,9,185,25,Matches
469,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,35-314,1989,16.0,550,484,550,0,0,0,550,0,0,,0,,333,1496,751,0,0,0,0,0,312,0,Matches
470,Julián Mavilla,ar ARG,MF,Belgrano,25-008,2000,0.8,52,6,15,21,19,1,52,3,2,66.7,1,33.3,24,239,146,4,3,2,3,1,20,5,Matches
471,Augusto Max,ar ARG,"FW,MF",Gimnasia–LP,32-268,1992,0.6,26,2,9,15,2,1,26,0,0,,0,,12,29,12,0,0,0,1,0,14,1,Matches
472,Walter Mazzantti,ar ARG,FW,Huracán,28-242,1996,12.2,443,3,41,163,255,47,443,28,13,46.4,14,50.0,262,2096,1013,37,32,14,46,26,315,113,Matches
473,Agustín Medina,,MF,Lanús,,,6.0,334,10,72,223,40,1,334,6,3,50.0,3,50.0,145,652,317,1,4,0,10,6,174,10,Matches
474,Cristian Medina,ar ARG,MF,Estudiantes–LP,22-338,2002,7.3,372,7,54,214,110,16,372,15,8,53.3,7,46.7,202,1129,613,17,11,3,17,12,259,29,Matches
475,Joel Medina,ar ARG,MF,Independiente,17-302,2007,1.0,39,1,7,23,11,1,39,0,0,,0,,25,204,107,3,4,0,0,3,24,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Sebastián Medina,ar ARG,"MF,FW",Tigre,25-051,2000,7.4,301,2,52,138,118,8,301,12,2,16.7,9,75.0,137,685,319,12,12,0,13,5,168,43,Matches
477,Juan Meli,ar ARG,DF,Godoy Cruz,24-246,2000,11.0,577,32,180,305,99,6,577,12,6,50.0,6,50.0,221,1033,535,13,10,3,17,8,233,22,Matches
478,Matías Melluso,ar ARG,"DF,MF",Gimnasia–LP,26-330,1998,1.2,75,1,21,30,25,5,75,0,0,,0,,32,125,54,1,0,0,5,0,35,7,Matches
479,Armando Méndez,uy URU,DF,Lanús,29-035,1996,4.2,178,11,62,71,47,5,178,7,4,57.1,3,42.9,72,533,347,8,8,0,5,4,68,11,Matches
480,Mateo Mendía,ar ARG,DF,Boca Juniors,21-091,2004,1.0,65,2,27,38,0,0,65,0,0,,0,,38,213,153,0,0,0,0,0,48,0,Matches
481,Mateo Mendoza,ar ARG,DF,Godoy Cruz,20-165,2004,14.0,682,109,392,279,17,6,682,13,10,76.9,3,23.1,338,1962,1192,9,4,0,12,4,348,0,Matches
482,Lucas Menossi,ar ARG,MF,Belgrano,32-298,1992,10.0,421,11,77,242,106,10,421,6,4,66.7,2,33.3,201,897,437,6,7,1,10,8,246,22,Matches
483,Miguel Merentiel,uy URU,FW,Boca Juniors,29-070,1996,7.2,221,1,14,103,109,23,221,17,8,47.1,9,52.9,145,943,480,14,12,7,13,10,169,41,Matches
484,Nicolás Meriano,ar ARG,DF,Belgrano,24-177,2000,5.1,253,38,137,110,10,3,253,0,0,,0,,92,423,188,1,1,0,3,2,118,1,Matches
485,Bautista Merlini,ar ARG,"MF,FW",Gimnasia–LP,29-305,1995,5.2,278,3,45,141,97,13,278,16,7,43.8,8,50.0,154,920,513,16,8,3,8,12,187,29,Matches
486,Jeremias Merlo,,FW,Gimnasia–LP,,,0.1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0,Matches
487,Eric Meza,ar ARG,DF,Estudiantes–LP,26-027,1999,14.3,866,57,250,374,258,24,866,36,19,52.8,17,47.2,422,2830,1617,49,37,5,26,14,467,88,Matches
488,Maximiliano Meza,ar ARG,"MF,FW",River Plate,32-141,1992,7.8,588,4,61,368,166,9,588,24,13,54.2,10,41.7,360,2293,1199,29,20,1,14,8,424,31,Matches
489,Luis Miguel Rodríguez,ar ARG,"MF,FW",Atlé Tucumán,40-124,1985,3.5,201,0,9,110,82,3,201,8,0,0.0,7,87.5,96,338,187,3,7,0,6,1,128,17,Matches
490,Matko Miljevic,us USA,MF,Huracán,23-361,2001,11.7,674,2,51,406,230,18,671,32,8,25.0,18,56.3,411,2715,1266,43,33,5,32,10,493,56,Matches
491,Lautaro Millán,ar ARG,"FW,MF",Independiente,19-262,2005,8.2,391,2,34,177,181,24,391,15,5,33.3,10,66.7,233,1184,517,13,9,5,20,8,270,62,Matches
492,Dardo Miloc,ar ARG,MF,Barracas Central,34-201,1990,14.3,531,17,147,340,48,3,531,5,3,60.0,1,20.0,179,508,187,2,3,0,12,5,207,6,Matches
493,Franco Minerva,ar ARG,"MF,FW",Platense,18-339,2006,1.3,38,4,17,14,9,0,38,1,0,0.0,1,100.0,16,91,42,1,2,0,3,2,13,2,Matches
494,Facundo Miño,ar ARG,DF,Deportivo Riestra,25-201,1999,7.5,214,36,123,80,11,4,214,1,1,100.0,0,0.0,36,171,91,1,0,0,2,1,29,0,Matches
495,Ignacio Miramon,ar ARG,"MF,FW",Boca Juniors,21-327,2003,1.1,78,2,23,41,15,1,78,2,0,0.0,2,100.0,36,150,57,1,0,0,2,1,51,0,Matches
496,Leonel Miranda,ar ARG,MF,Banfield,31-118,1994,1.3,117,2,23,74,21,0,117,1,1,100.0,0,0.0,59,299,155,2,3,0,4,4,86,3,Matches
497,Matías Miranda,ar ARG,FW,Defensa y Just,25-000,2000,2.9,164,2,21,86,57,5,164,12,7,58.3,5,41.7,95,399,145,3,4,0,6,3,116,19,Matches
498,Juan Miritello,ar ARG,FW,Defensa y Just,26-086,1999,6.0,210,7,18,110,82,26,209,5,3,60.0,2,40.0,82,271,55,1,3,0,17,7,155,21,Matches
499,Agustín Molina,ar ARG,FW,Sarmiento,18-300,2006,0.4,13,1,2,5,7,1,13,3,1,33.3,2,66.7,6,38,19,0,0,0,2,0,7,0,Matches
500,Alejandro Molina,ar ARG,DF,San Martín de San Juan,27-268,1997,11.3,536,37,177,229,134,9,536,9,3,33.3,6,66.7,184,870,425,10,12,0,15,4,198,38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,Tomás Molina,ar ARG,FW,Arg Juniors,30-023,1995,12.9,472,7,24,207,249,86,471,40,17,42.5,20,50.0,254,1365,537,18,12,8,49,19,339,86,Matches
502,Manuel Mónaco,ar ARG,MF,Sarmiento,22-359,2002,0.1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
503,Pablo Monje,ar ARG,MF,Deportivo Riestra,28-088,1997,6.6,255,9,62,121,74,2,255,2,0,0.0,2,100.0,45,216,96,2,2,0,6,3,43,1,Matches
504,Ezequiel Montagna,ar ARG,"MF,FW",San Martín de San Juan,30-331,1994,1.9,78,1,10,46,23,1,78,2,1,50.0,1,50.0,38,131,76,2,3,1,6,5,42,5,Matches
505,Alejo Montero,ar ARG,DF,Newell's OB,27-000,1998,12.1,567,42,235,192,145,6,567,19,4,21.1,13,68.4,240,1294,762,21,18,1,17,4,231,40,Matches
506,Gonzalo Montiel,ar ARG,DF,River Plate,28-124,1997,10.6,755,19,138,378,240,30,755,8,4,50.0,4,50.0,370,1563,793,23,12,5,9,6,453,106,Matches
507,Santiago Montiel,ar ARG,FW,Independiente,24-164,2000,5.8,284,2,25,134,132,10,284,18,7,38.9,11,61.1,174,1098,421,15,16,3,14,8,210,43,Matches
508,Álvaro Montoro,ar ARG,"FW,MF",Vélez Sarsfield,18-018,2007,7.7,429,1,39,203,191,15,429,43,24,55.8,16,37.2,273,1587,782,24,18,3,23,13,309,59,Matches
509,Iván Morales Bravo,cl CHI,FW,Sarmiento,25-280,1999,11.6,283,1,18,132,138,32,282,31,16,51.6,15,48.4,165,1090,556,24,16,10,34,20,202,51,Matches
510,Gonzalo Morales,ar ARG,"FW,MF",Barracas Central,22-062,2003,6.2,168,0,9,61,99,20,168,8,1,12.5,7,87.5,108,541,153,5,8,2,18,9,121,33,Matches
511,Lautaro Morales,ar ARG,GK,Lanús,25-140,1999,1.0,22,19,22,0,0,0,22,0,0,,0,,9,47,40,0,0,0,0,0,10,0,Matches
512,Leonardo Morales,ar ARG,DF,Gimnasia–LP,34-024,1991,15.8,784,106,418,344,26,10,784,4,4,100.0,0,0.0,330,2026,1368,13,6,0,9,1,379,0,Matches
513,Santiago Morales,,DF,Sarmiento,,,6.5,470,40,209,236,27,3,470,1,0,0.0,1,100.0,223,926,643,8,3,0,6,1,269,7,Matches
514,Juan Morán,ar ARG,DF,Godoy Cruz,18-299,2006,4.2,226,11,85,102,41,1,226,8,3,37.5,5,62.5,75,441,255,5,6,0,5,3,82,10,Matches
515,Junior Moreno,ve VEN,MF,Gimnasia–LP,31-289,1993,1.1,44,1,15,24,5,0,44,0,0,,0,,16,67,12,0,0,0,2,2,21,1,Matches
516,Marcelino Moreno,ar ARG,MF,Lanús,30-314,1994,14.9,827,0,32,375,432,47,827,54,25,46.3,29,53.7,460,2588,1361,47,34,17,38,27,559,100,Matches
517,Valentín Moreno,ar ARG,DF,Tigre,22-075,2003,1.0,46,0,7,23,16,0,46,0,0,,0,,18,48,25,1,1,0,2,0,26,7,Matches
518,Stéfano Moreyra,ar ARG,MF,Instituto,23-228,2001,4.6,240,18,69,148,24,0,240,4,4,100.0,0,0.0,117,453,229,2,1,0,4,3,133,1,Matches
519,Joaquín Mosqueira,ar ARG,MF,Talleres,20-185,2004,4.8,325,8,61,226,41,1,325,3,2,66.7,1,33.3,143,580,290,2,6,0,7,1,190,3,Matches
520,Gonzalo Mottes,ar ARG,DF,Aldosivi,27-118,1998,15.0,683,102,412,248,26,22,683,0,0,,0,,301,1485,811,2,1,0,4,2,380,4,Matches
521,Santiago Moyano,ar ARG,"DF,MF",Cen. Córdoba–SdE,27-224,1997,8.5,514,18,139,260,125,4,514,15,12,80.0,3,20.0,251,1236,707,20,12,1,12,4,271,39,Matches
522,Iker Muniain,es ESP,MF,San Lorenzo,32-137,1992,5.7,327,0,21,193,120,9,327,17,11,64.7,6,35.3,200,798,254,2,8,0,10,7,238,16,Matches
523,Ezequiel Muñoz,ar ARG,DF,Lanús,34-209,1990,7.0,439,48,250,186,5,5,439,0,0,,0,,209,826,463,2,2,0,2,0,245,1,Matches
524,Facundo Mura,ar ARG,DF,Racing Club,26-043,1999,4.9,282,10,77,130,78,5,282,6,1,16.7,5,83.3,117,568,319,10,6,1,7,6,133,27,Matches
525,Yaison Murillo,co COL,MF,Deportivo Riestra,31-171,1993,0.1,5,2,3,2,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
526,Juan Nardoni,ar ARG,MF,Racing Club,22-295,2002,11.1,507,25,116,288,110,17,507,34,15,44.1,19,55.9,200,805,296,3,3,2,16,13,245,25,Matches
527,Tomás Nasif,ar ARG,FW,Banfield,21-123,2004,6.1,193,4,14,92,88,26,192,14,7,50.0,7,50.0,105,610,227,12,4,5,24,7,132,29,Matches
528,Federico Navarro,ar ARG,MF,Rosario Central,25-057,2000,11.2,530,27,166,326,46,3,530,3,1,33.3,2,66.7,236,1230,617,8,10,0,10,4,285,4,Matches
529,Miguel Navarro,ve VEN,DF,Talleres,26-068,1999,11.9,688,41,215,322,152,7,688,6,3,50.0,3,50.0,310,1169,678,11,6,0,10,1,415,56,Matches
530,Keylor Navas,cr CRC,GK,Newell's OB,38-141,1986,14.0,411,369,410,1,0,0,411,0,0,,0,,176,1071,809,0,0,0,0,0,107,0,Matches
531,Ignacio Neira,uy URU,MF,Tigre,27-088,1998,0.1,8,0,1,8,0,0,8,0,0,,0,,7,112,75,1,0,0,0,0,8,0,Matches
532,Gabriel Neves,uy URU,MF,Estudiantes–LP,27-267,1997,11.5,940,29,225,629,97,2,940,10,6,60.0,3,30.0,471,1778,1028,6,10,0,12,5,618,6,Matches
533,Franco Nicola,uy URU,MF,Atlé Tucumán,23-017,2002,6.5,306,3,39,139,134,18,306,28,14,50.0,13,46.4,172,1164,518,16,13,4,26,13,193,47,Matches
534,Roberto Nicolás Fernández,uy URU,MF,Godoy Cruz,27-064,1998,11.9,634,24,84,355,206,15,634,31,14,45.2,17,54.8,292,1895,817,18,24,2,24,18,370,45,Matches
535,Gonzalo Nicolás Martínez,ar ARG,"MF,FW",River Plate,31-326,1993,2.8,201,1,9,84,109,13,201,17,7,41.2,10,58.8,121,507,210,5,5,3,15,4,155,48,Matches
536,Aaron Nicolás Molinas,ar ARG,MF,Defensa y Just,24-276,2000,10.4,584,5,47,303,243,13,584,18,15,83.3,3,16.7,323,1665,698,25,24,1,19,16,432,65,Matches
537,Santiago Núñez,ar ARG,DF,Estudiantes–LP,25-006,2000,12.1,683,105,399,279,9,5,683,2,2,100.0,0,0.0,300,1211,557,1,3,1,12,1,368,2,Matches
538,Tomás O'Connor,ar ARG,MF,Rosario Central,21-041,2004,2.4,126,4,20,80,28,5,126,4,1,25.0,3,75.0,51,232,120,6,0,2,9,0,66,5,Matches
539,Agustín Obando,ar ARG,MF,Banfield,25-055,2000,0.8,30,2,12,10,8,0,30,0,0,,0,,11,58,32,2,1,0,2,0,11,0,Matches
540,Gabriel Obredor,ar ARG,"MF,FW",Deportivo Riestra,28-119,1997,1.6,78,4,14,32,33,10,78,8,1,12.5,7,87.5,33,137,40,2,3,1,10,1,43,12,Matches
541,Pedro Ojeda,ar ARG,MF,Huracán,27-181,1997,4.5,288,6,66,180,50,3,288,8,2,25.0,6,75.0,137,752,404,8,11,0,9,2,166,4,Matches
542,Gino Olguín,ar ARG,MF,San Martín de San Juan,25-053,2000,1.8,101,2,22,74,6,0,101,3,1,33.3,2,66.7,46,164,77,1,1,0,3,1,52,1,Matches
543,Nicolás Omar Goitea,ar ARG,DF,Huracán,27-328,1997,1.3,69,3,36,33,0,0,69,0,0,,0,,18,94,54,0,1,0,0,1,39,1,Matches
544,Óctavio Ontivero,ar ARG,DF,Lanús,19-115,2006,0.8,39,0,11,17,11,0,39,3,0,0.0,3,100.0,17,47,27,0,0,0,0,1,22,5,Matches
545,Christian Ordoñez,ar ARG,MF,Vélez Sarsfield,20-285,2004,12.6,627,17,150,375,116,9,627,31,18,58.1,13,41.9,297,1617,673,18,10,1,30,11,331,44,Matches
546,Matías Orihuela,ar ARG,DF,Atlé Tucumán,33-077,1992,5.4,307,14,100,163,46,2,307,8,4,50.0,4,50.0,119,696,384,9,4,0,4,0,145,14,Matches
547,Renzo Orihuela,uy URU,DF,Sarmiento,24-031,2001,11.6,565,51,241,259,69,10,565,9,3,33.3,5,55.6,224,1160,719,8,6,0,9,3,248,18,Matches
548,Nicolás Oróz,ar ARG,MF,Arg Juniors,31-034,1994,12.9,926,11,147,567,223,17,926,32,15,46.9,17,53.1,491,2122,888,14,16,3,17,12,623,29,Matches
549,Franco Orozco,ar ARG,FW,Lanús,23-116,2002,2.3,122,1,20,45,60,10,122,6,2,33.3,4,66.7,81,562,324,11,5,2,7,1,91,33,Matches
550,Nicolás Orsini,ar ARG,FW,Platense,30-235,1994,2.4,61,2,7,30,24,9,61,2,1,50.0,1,50.0,44,152,56,2,0,1,7,5,50,16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
551,Martín Ortega,ar ARG,DF,Tigre,25-258,1999,9.8,521,18,161,198,168,6,521,21,12,57.1,9,42.9,236,1194,598,13,13,2,11,16,252,57,Matches
552,Thomas Ortega,ar ARG,"MF,DF",Ind. Rivadavia,24-150,2000,4.1,222,11,52,125,46,9,222,9,4,44.4,5,55.6,105,437,211,4,2,2,9,8,125,14,Matches
553,Diego Ortegoza,cl CHI,MF,Talleres,28-016,1997,9.0,568,22,92,353,133,11,568,17,9,52.9,8,47.1,324,1599,817,14,14,3,10,11,379,15,Matches
