Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Francisco Meixedo,pt POR,GK,Estrela,23-351,2001,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
327,Yair Mena Palacios,co COL,"MF,FW",AVS Futebol,24-311,2000,1.0,2,2,0,2,0,0,3,0.0,3,0,0,0,1,3,2,0,Matches
328,João Mendes,pt POR,"MF,FW",Vitória,30-196,1994,18.3,24,17,3,14,7,13,30,43.3,17,19,1,18,4,28,10,0,Matches
329,João Mendes,pt POR,DF,Vitória,25-022,2000,26.9,63,37,36,22,5,40,65,61.5,25,26,2,24,20,83,80,2,Matches
330,Joe Mendes,se SWE,DF,Braga,22-125,2002,2.0,2,1,0,2,0,2,2,100.0,0,2,0,2,1,3,4,0,Matches
331,Gustavo Mendonça,pt POR,MF,AVS Futebol,22-055,2003,7.2,18,15,7,10,1,7,13,53.8,6,9,1,8,7,25,9,1,Matches
332,Miguel Menino,pt POR,MF,Farense,22-115,2003,20.3,34,21,13,19,2,13,29,44.8,16,21,1,20,24,58,26,0,Matches
333,John Mercado,ec ECU,"FW,MF",AVS Futebol,22-336,2002,23.3,34,20,15,14,5,15,32,46.9,17,26,3,23,13,47,24,2,Matches
334,Mehdi Merghem,fr FRA,"MF,FW",Farense,27-290,1997,5.1,17,11,10,4,3,7,14,50.0,7,9,0,9,4,21,1,0,Matches
335,Bruno Messi,pt POR,"FW,MF",Santa Clara,28-238,1996,1.3,2,2,2,0,0,1,4,25.0,3,1,1,0,0,2,1,0,Matches
336,Michel,br BRA,DF,Moreirense,21-350,2003,1.1,1,1,0,1,0,1,2,50.0,1,3,2,1,1,2,16,0,Matches
337,Dieu-Merci Michel,ca CAN,FW,Vitória,21-085,2004,3.9,1,0,0,0,1,0,0,,0,2,0,2,0,1,0,0,Matches
338,Enea Mihaj,al ALB,DF,Famalicão,26-304,1998,28.1,33,18,20,12,1,17,26,65.4,9,40,24,16,40,73,127,2,Matches
339,Álex Millán,es ESP,"FW,MF",Farense,25-179,1999,4.5,3,0,0,2,1,0,2,0.0,2,7,0,7,1,4,7,0,Matches
340,Cezary Miszta,pl POL,GK,Rio Ave,23-187,2001,23.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,1,Matches
341,Iyad Mohamed,km COM,MF,Casa Pia,24-061,2001,4.6,9,4,2,6,1,6,7,85.7,1,8,3,5,2,11,7,0,Matches
342,Rodrigo Mora,pt POR,MF,Porto,18-000,2007,13.9,18,13,3,6,9,7,20,35.0,13,11,0,11,8,26,3,0,Matches
343,Morato,br BRA,DF,Benfica,23-309,2001,1.0,3,2,1,2,0,1,3,33.3,2,1,0,1,3,6,1,0,Matches
344,Paulo Moreira,pt POR,MF,Estrela,25-077,2000,12.1,33,19,13,14,6,14,25,56.0,11,17,3,14,12,45,8,0,Matches
345,Marco Moreno,es ESP,DF,Farense,24-074,2001,20.7,18,12,14,4,0,10,18,55.6,8,16,15,1,29,47,109,0,Matches
346,Dani Morer,es ESP,DF,Moreirense,27-089,1998,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,Matches
347,Hidemasa Morita,jp JPN,MF,Sporting CP,29-360,1995,13.2,29,18,9,17,3,13,21,61.9,8,15,3,12,9,38,17,1,Matches
348,Moura,pt POR,DF,Famalicão,25-262,1999,4.0,10,7,6,3,1,6,7,85.7,1,4,0,4,1,11,6,0,Matches
349,Moura,pt POR,DF,Porto,25-262,1999,22.6,32,17,12,13,7,17,33,51.5,16,36,6,30,16,48,37,0,Matches
350,João Moutinho,pt POR,MF,Braga,38-239,1986,16.8,40,20,15,21,4,20,42,47.6,22,21,4,17,20,60,21,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,MT,br BRA,"DF,MF",Santa Clara,24-065,2001,30.0,58,30,44,12,2,29,49,59.2,20,25,6,19,36,94,161,1,Matches
352,Jonathan Mutombo,fr FRA,DF,Gil Vicente FC,22-251,2002,6.5,27,18,21,4,2,20,24,83.3,4,2,0,2,7,34,26,0,Matches
353,Manuel Namora,pt POR,"MF,FW",Boavista,27-082,1998,3.4,4,3,1,1,2,0,1,0.0,1,2,0,2,4,8,6,0,Matches
354,Dylan Nandín,uy URU,FW,Arouca,23-066,2002,6.6,10,5,2,4,4,1,6,16.7,5,8,1,7,1,11,4,0,Matches
355,Nani,pt POR,"FW,MF",Estrela,38-169,1986,5.2,4,1,1,3,0,1,6,16.7,5,3,2,1,3,7,2,0,Matches
356,Fran Navarro,es ESP,FW,Porto,27-091,1998,1.0,2,0,0,0,2,2,2,100.0,0,1,0,1,0,2,0,0,Matches
357,Fran Navarro,es ESP,FW,Braga,27-091,1998,6.7,3,2,0,2,1,1,2,50.0,1,3,0,3,1,4,3,0,Matches
358,Christian Neiva Afonso,pt POR,"DF,MF",AVS Futebol,30-146,1994,16.7,31,25,15,11,5,18,26,69.2,8,26,9,17,12,43,49,3,Matches
359,Nenê,br BRA,FW,AVS Futebol,41-281,1983,8.2,8,3,2,4,2,0,2,0.0,2,4,0,4,0,8,4,0,Matches
360,Neto,br BRA,MF,Farense,33-245,1991,17.8,41,22,15,25,1,22,47,46.8,25,26,6,20,28,69,31,2,Matches
361,Martim Neto,pt POR,MF,Rio Ave,22-111,2003,12.9,26,11,6,18,2,13,32,40.6,19,11,2,9,7,33,6,2,Matches
362,Renato Nhaga,gw GNB,MF,Casa Pia,18-039,2007,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
363,Sikou Niakaté,ml MLI,DF,Braga,25-299,1999,20.0,14,8,8,6,0,6,12,50.0,6,12,9,3,31,45,85,3,Matches
364,Yusupha Njie,gm GAM,"FW,MF",Farense,31-122,1994,6.7,3,1,0,2,1,1,6,16.7,5,13,0,13,2,5,4,0,Matches
365,Miguel Nóbrega,pt POR,DF,Rio Ave,25-018,2000,1.0,3,2,3,0,0,3,5,60.0,2,3,3,0,0,3,2,0,Matches
366,Jonatás Noro,pt POR,DF,Braga,19-300,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
367,João Novais,pt POR,MF,Rio Ave,31-299,1993,14.4,21,9,10,7,4,13,21,61.9,8,9,1,8,8,29,6,1,Matches
368,Andreas Ntoi,gr GRE,DF,Rio Ave,22-092,2003,13.2,18,13,12,5,1,12,21,57.1,9,17,10,7,11,29,101,1,Matches
369,Samuel Obeng,gh GHA,FW,Casa Pia,27-355,1997,4.1,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,9,0,Matches
370,Guillermo Ochoa,mx MEX,GK,AVS Futebol,39-296,1985,20.0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,14,2,Matches
371,Lawrence Ofori,gh GHA,MF,Moreirense,26-311,1998,19.8,30,18,14,14,2,13,33,39.4,20,11,1,10,21,51,23,3,Matches
372,Leonardo Oliveira,pt POR,FW,Famalicão,20-086,2005,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
373,Nélson Oliveira,pt POR,FW,Vitória,33-270,1991,18.6,3,1,0,0,3,1,6,16.7,5,7,1,6,2,5,6,0,Matches
374,Paulo Oliveira,pt POR,DF,Braga,33-117,1992,17.0,22,12,15,7,0,7,10,70.0,3,21,13,8,24,46,114,1,Matches
375,Talys Oliveira,br BRA,DF,Farense,26-084,1999,2.8,6,2,2,3,1,3,6,50.0,3,3,0,3,3,9,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Samu Omorodion,es ESP,FW,Porto,21-000,2004,23.2,4,2,0,1,3,2,3,66.7,1,13,1,12,6,10,11,0,Matches
377,Bruno Onyemaechi,ng NGA,"DF,MF",Boavista,26-032,1999,17.4,29,18,17,10,2,14,26,53.8,12,19,6,13,19,48,59,2,Matches
378,Jandro Orellana,es ESP,MF,Estoril,24-271,2000,11.3,19,10,5,11,3,11,16,68.8,5,6,1,5,10,29,7,1,Matches
379,Korede Osundina,us USA,FW,Casa Pia,21-081,2004,1.9,3,1,0,0,3,0,2,0.0,2,0,0,0,0,3,3,0,Matches
380,Nicolás Otamendi,ar ARG,DF,Benfica,37-082,1988,28.1,47,28,24,18,5,25,38,65.8,13,27,14,13,55,102,106,5,Matches
381,Amine El Ouazzani,ma MAR,FW,Braga,23-294,2001,17.4,17,10,4,7,6,6,12,50.0,6,18,2,16,5,22,8,0,Matches
382,Amine Oudrhiri,ma MAR,MF,Estrela,32-182,1992,5.9,11,4,9,2,0,7,13,53.8,6,7,1,6,8,19,8,0,Matches
383,Amine Oudrhiri,ma MAR,MF,Rio Ave,32-182,1992,7.2,10,8,8,1,1,5,14,35.7,9,10,4,6,16,26,7,0,Matches
384,Pablo,br BRA,"FW,MF",Gil Vicente FC,21-123,2004,7.3,15,10,5,7,3,10,14,71.4,4,6,1,5,4,19,9,0,Matches
385,Renato Pantalon,hr CRO,DF,Estrela,27-190,1997,5.3,4,4,4,0,0,3,4,75.0,1,5,5,0,6,10,45,0,Matches
386,Renato Pantalon,hr CRO,DF,Rio Ave,27-190,1997,7.7,13,5,9,4,0,9,11,81.8,2,8,5,3,12,25,36,2,Matches
387,Jonathan Panzo,eng ENG,DF,Rio Ave,24-192,2000,12.2,18,11,11,6,1,10,20,50.0,10,17,7,10,14,32,73,1,Matches
388,David Pastor,br BRA,"DF,MF",Farense,25-074,2000,26.9,55,40,30,20,5,29,51,56.9,22,29,3,26,42,97,60,3,Matches
389,Afonso Patrão,pt POR,FW,Braga,18-091,2007,1.9,2,0,0,1,1,0,0,,0,1,0,1,0,2,1,0,Matches
390,Patrick,br BRA,DF,Rio Ave,27-336,1997,11.1,11,8,10,1,0,5,12,41.7,7,13,10,3,15,26,54,3,Matches
391,Vangelis Pavlidis,gr GRE,FW,Benfica,26-165,1998,23.1,16,10,1,4,11,7,13,53.8,6,13,1,12,5,21,10,1,Matches
392,Zé Pedro Figueiredo,pt POR,DF,Porto,27-333,1997,14.6,24,16,12,10,2,17,30,56.7,13,12,8,4,19,43,69,1,Matches
393,João Pedro,br BRA,DF,Rio Ave,22-052,2003,1.1,4,3,2,2,0,2,4,50.0,2,3,1,2,0,4,5,1,Matches
394,Daniel Penha,br BRA,MF,Nacional,26-200,1998,15.9,25,16,6,16,3,12,37,32.4,25,18,4,14,11,36,12,0,Matches
395,Pepê,br BRA,"FW,MF",Porto,28-070,1997,21.8,23,14,3,7,13,8,25,32.0,17,18,0,18,11,34,5,0,Matches
396,Pereira,pt POR,"FW,MF",Casa Pia,23-079,2002,8.1,4,4,3,1,0,2,7,28.6,5,4,0,4,4,8,3,0,Matches
397,Diogo Pereira,pt POR,MF,Gil Vicente FC,22-001,2003,0.2,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,Matches
398,Francisco Pereira,pt POR,MF,Estoril,23-088,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
399,Matheus Pereira,br BRA,"MF,DF",Santa Clara,24-135,2000,18.1,32,18,13,15,4,16,35,45.7,19,22,4,18,12,44,46,0,Matches
400,Sebastián Pérez Cardona,co COL,"MF,DF",Boavista,32-037,1993,19.6,46,28,28,14,4,25,50,50.0,25,23,9,14,29,75,35,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Nehuén Pérez,ar ARG,DF,Porto,24-315,2000,22.1,26,16,14,11,1,14,19,73.7,5,18,9,9,24,50,62,2,Matches
402,Tomás Pérez,ar ARG,"DF,MF",Porto,19-252,2005,1.2,2,1,1,1,0,0,0,,0,5,1,4,4,6,2,0,Matches
403,Francisco Petrasso,ar ARG,DF,Rio Ave,23-066,2002,3.7,3,3,3,0,0,0,5,0.0,5,5,5,0,2,5,21,1,Matches
404,Petterson,br BRA,"MF,FW",Estrela,21-121,2004,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,Matches
405,Lucas Piazon,br BRA,"MF,FW",AVS Futebol,31-105,1994,24.1,53,33,17,26,10,27,50,54.0,23,30,4,26,21,74,10,0,Matches
406,Wagner Pina,cv CPV,"DF,MF",Estoril,22-183,2002,25.7,69,46,29,31,9,33,57,57.9,24,39,8,31,32,101,65,1,Matches
407,Rodrigo Pinheiro,pt POR,DF,Famalicão,22-250,2002,20.2,44,28,25,14,5,26,42,61.9,16,23,5,18,24,68,64,2,Matches
408,Rodrigo Pinho,br BRA,FW,Estrela,33-340,1991,17.6,13,7,7,3,3,5,15,33.3,10,7,0,7,6,19,19,0,Matches
409,Alexandre Pinto,pt POR,DF,Arouca,26-301,1998,7.1,12,11,9,2,1,8,12,66.7,4,5,2,3,11,23,24,1,Matches
410,Dinis Pinto,pt POR,DF,Moreirense,24-254,2000,22.1,57,35,34,18,5,35,53,66.0,18,22,6,16,23,80,80,0,Matches
411,Jaime Pinto,pt POR,"MF,FW",Farense,27-219,1997,2.6,3,2,0,2,1,0,4,0.0,4,4,2,2,1,4,2,0,Matches
412,João Pinto,pt POR,MF,Gil Vicente FC,22-247,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
413,Ole Pohlmann,de GER,"MF,FW",Rio Ave,24-030,2001,16.8,18,8,3,5,10,10,17,58.8,7,14,6,8,2,20,14,0,Matches
414,Carlos Ponck,cv CPV,DF,Moreirense,30-112,1995,5.4,9,8,5,3,1,4,6,66.7,2,3,2,1,6,15,37,0,Matches
415,Boris Popović,rs SRB,DF,Arouca,25-068,2000,9.0,11,7,7,3,1,4,6,66.7,2,13,9,4,12,23,41,1,Matches
416,Darío Poveda,es ESP,"FW,MF",Farense,28-053,1997,10.2,5,1,1,3,1,1,7,14.3,6,4,1,3,4,9,9,0,Matches
417,Gianluca Prestianni,ar ARG,"MF,FW",Benfica,19-094,2006,3.2,3,2,1,0,2,2,7,28.6,5,5,0,5,0,3,2,0,Matches
418,Diogo Prioste,pt POR,MF,Benfica,21-040,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
419,Miguel Puche García,es ESP,"FW,MF",Arouca,24-005,2001,4.1,7,5,4,2,1,5,11,45.5,6,6,1,5,7,14,5,0,Matches
420,Quaresma,br BRA,DF,Arouca,28-256,1996,0.9,2,1,1,1,0,0,0,,0,0,0,0,2,4,1,0,Matches
421,Eduardo Quaresma,pt POR,DF,Sporting CP,23-064,2002,13.6,39,21,17,19,3,27,32,84.4,5,15,4,11,10,49,33,3,Matches
422,Geovany Quenda,pt POR,"MF,DF",Sporting CP,18-005,2007,24.7,22,14,10,8,4,13,29,44.8,16,21,1,20,11,33,21,0,Matches
423,Uroš Račić,rs SRB,MF,Braga,27-049,1998,6.5,15,13,6,8,1,7,12,58.3,5,10,2,8,6,21,16,0,Matches
424,Rafinha,pt POR,MF,Farense,19-107,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
425,Jesús Ramírez,ve VEN,FW,Vitória,27-001,1998,7.3,3,3,1,0,2,0,2,0.0,2,0,0,0,0,3,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Cláudio Ramos,pt POR,GK,Porto,33-170,1991,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
427,Guilherme Ramos,pt POR,DF,Santa Clara,27-267,1997,2.7,2,0,0,1,1,1,2,50.0,1,1,1,0,1,3,17,0,Matches
428,Leonardo Realpe,ec ECU,DF,Famalicão,24-068,2001,3.0,7,3,7,0,0,4,5,80.0,1,2,1,1,6,13,22,0,Matches
429,João Rêgo,pt POR,FW,Benfica,19-319,2005,0.2,2,0,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0,Matches
430,Francisco Reis Ferreira,pt POR,DF,Estrela,28-040,1997,15.2,44,26,31,13,0,28,38,73.7,10,14,4,10,24,68,91,4,Matches
431,Matheus Reis,br BRA,DF,Sporting CP,30-076,1995,14.5,18,11,9,7,2,10,16,62.5,6,11,2,9,9,27,39,0,Matches
432,Tiago Reis,br BRA,FW,Nacional,25-264,1999,2.6,1,0,1,0,0,0,0,,0,2,0,2,0,1,0,0,Matches
433,Miguel Reisinho,pt POR,"MF,FW",Boavista,26-026,1999,22.1,48,22,16,25,7,26,39,66.7,13,24,5,19,30,78,31,2,Matches
434,Filipe Relvas,pt POR,DF,Vitória,25-227,1999,8.4,12,7,11,1,0,7,8,87.5,1,7,3,4,12,24,62,0,Matches
435,Marco Ribeiro,pt POR,"MF,DF",Boavista,19-325,2005,3.8,10,6,3,5,2,4,8,50.0,4,7,1,6,1,11,9,0,Matches
436,Rodrigo Ribeiro,pt POR,FW,Sporting CP,20-007,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
437,Rodrigo Ribeiro,pt POR,FW,AVS Futebol,20-007,2005,10.9,5,2,0,4,1,1,3,33.3,2,11,2,9,5,10,19,0,Matches
438,Tomás Ribeiro,pt POR,DF,Vitória,26-005,1999,3.5,6,4,4,2,0,4,6,66.7,2,7,5,2,6,12,15,0,Matches
439,Tomás Ribeiro,pt POR,DF,Farense,26-005,1999,7.2,13,8,12,1,0,7,13,53.8,6,10,8,2,5,18,50,0,Matches
440,Yuri Ribeiro,pt POR,"DF,MF",Braga,28-101,1997,5.1,3,2,2,1,0,3,5,60.0,2,5,1,4,1,4,15,0,Matches
441,Ricardinho,pt POR,"FW,MF",Santa Clara,26-272,1998,13.2,15,11,6,5,4,4,22,18.2,18,16,1,15,11,26,11,1,Matches
442,Riccieli,br BRA,DF,Famalicão,26-230,1998,6.5,4,3,4,0,0,4,5,80.0,1,5,3,2,6,10,24,0,Matches
443,Omar Richards,eng ENG,DF,Rio Ave,27-079,1998,21.1,61,36,41,17,3,33,47,70.2,14,31,8,23,18,79,80,3,Matches
444,Rivaldo,,"DF,MF",Farense,24-229,2000,5.0,15,9,6,8,1,6,10,60.0,4,7,3,4,7,22,20,0,Matches
445,Óscar Rivas,es ESP,DF,Vitória,25-039,2000,8.9,9,6,6,2,1,7,13,53.8,6,6,6,0,13,22,47,0,Matches
446,Pablo Roberto,br BRA,"MF,FW",Casa Pia,25-172,1999,11.5,15,9,4,9,2,8,16,50.0,8,12,2,10,8,23,6,2,Matches
447,Joel Robles,es ESP,GK,Estoril,34-322,1990,28.0,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,23,3,Matches
448,Matí­as Rocha,uy URU,DF,Arouca,24-081,2001,3.2,4,3,3,1,0,3,3,100.0,0,3,1,2,2,6,17,0,Matches
449,Rochinha,pt POR,FW,Famalicão,30-002,1995,10.0,10,8,7,2,1,8,13,61.5,5,2,1,1,5,15,3,0,Matches
450,Afonso Rodrigues,pt POR,"MF,FW",Famalicão,22-259,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Diego Rodrigues,pt POR,MF,Braga,19-346,2005,1.8,5,3,1,3,1,2,6,33.3,4,1,0,1,1,6,0,0,Matches
452,Gerson Rodrigues,lu LUX,FW,AVS Futebol,29-319,1995,2.1,2,0,0,1,1,2,2,100.0,0,0,0,0,1,3,2,0,Matches
453,Ivo Rodrigues,pt POR,"MF,FW",Arouca,30-036,1995,7.1,17,11,9,7,1,10,17,58.8,7,10,1,9,6,23,10,0,Matches
454,Ivo Rodrigues,pt POR,"MF,FW",Moreirense,30-036,1995,6.4,12,6,6,5,1,6,12,50.0,6,11,4,7,6,18,10,0,Matches
455,Luís Carlos Rocha Rodrigues,pt POR,DF,Santa Clara,38-265,1986,27.6,30,16,20,10,0,13,28,46.4,15,20,17,3,17,47,141,2,Matches
456,Rafael Rodrigues,pt POR,"DF,MF",AVS Futebol,23-067,2002,10.6,26,12,18,6,2,13,22,59.1,9,11,1,10,19,45,42,0,Matches
457,Ignacio Rodríguez,uy URU,DF,AVS Futebol,21-176,2003,13.2,18,15,11,6,1,12,24,50.0,12,11,5,6,19,37,95,3,Matches
458,Benjamín Rollheiser,ar ARG,"MF,FW",Benfica,25-042,2000,1.5,4,4,0,3,1,2,4,50.0,2,1,0,1,0,4,0,0,Matches
459,Baptiste Roux,fr FRA,"DF,MF",AVS Futebol,25-160,1999,18.2,33,18,21,10,2,20,38,52.6,18,25,12,13,22,55,78,0,Matches
460,Alan Ruiz,ar ARG,"MF,FW",Estrela,31-259,1993,15.3,31,19,8,20,3,10,26,38.5,16,16,2,14,1,32,27,2,Matches
461,Gustavo sá,pt POR,MF,Famalicão,20-175,2004,26.0,39,25,19,11,9,11,46,23.9,35,22,3,19,12,51,23,2,Matches
462,Josué Sá,pt POR,DF,Gil Vicente FC,32-322,1992,14.3,15,11,9,6,0,13,20,65.0,7,18,13,5,5,20,59,1,Matches
463,Safira,br BRA,FW,Santa Clara,30-049,1995,11.0,8,3,1,3,4,2,8,25.0,6,6,1,5,3,11,12,0,Matches
464,Sala,es ESP,"FW,MF",Estoril,21-360,2003,1.7,1,1,0,1,0,0,6,0.0,6,1,0,1,1,2,4,0,Matches
465,Samu,pt POR,MF,Vitória,29-014,1996,19.4,50,30,14,24,12,19,33,57.6,14,35,5,30,2,52,14,0,Matches
466,Renato Sanches,pt POR,MF,Benfica,27-260,1997,2.2,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,0,0,Matches
467,Caio Santana,br BRA,"FW,MF",Estrela,21-044,2004,2.0,11,7,6,5,0,7,11,63.6,4,4,0,4,1,12,3,0,Matches
468,Aderlan Santos,br BRA,DF,AVS Futebol,36-026,1989,6.5,7,6,5,2,0,2,5,40.0,3,13,9,4,4,11,59,2,Matches
469,Aderlan Santos,br BRA,DF,Rio Ave,36-026,1989,17.6,35,19,23,12,0,21,28,75.0,7,17,11,6,23,58,138,0,Matches
470,Bruno Santos,pt POR,FW,Farense,22-019,2003,0.6,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
471,Gabriel Santos,br BRA,"FW,MF",Nacional,26-050,1999,1.0,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0,Matches
472,Hevertton Santos,br BRA,DF,Vitória,24-093,2001,2.8,7,4,3,4,0,5,11,45.5,6,5,1,4,0,7,12,0,Matches
473,Leandro Santos,pt POR,"DF,MF",Benfica,19-219,2005,2.9,7,4,4,3,0,5,7,71.4,2,2,1,1,2,9,5,1,Matches
474,Léo Santos,br BRA,DF,Nacional,26-147,1998,6.6,6,4,5,0,1,5,6,83.3,1,6,4,2,8,14,52,1,Matches
475,Nuno Santos,pt POR,"MF,DF",Sporting CP,30-081,1995,3.9,4,0,1,1,2,2,4,50.0,2,5,0,5,4,8,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Nuno Santos,pt POR,"FW,MF",Vitória,26-064,1999,19.7,22,14,7,6,9,8,24,33.3,16,20,0,20,16,38,23,1,Matches
477,Pedro Santos,pt POR,MF,Arouca,24-205,2000,15.0,29,26,11,14,4,20,39,51.3,19,9,3,6,20,49,14,2,Matches
478,Pedro Santos,pt POR,"FW,MF",Moreirense,22-084,2003,6.2,11,6,4,6,1,4,16,25.0,12,5,2,3,3,14,4,2,Matches
479,Zaidu Sanusi,ng NGA,DF,Porto,27-326,1997,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
480,Guilherme Schettine,br BRA,FW,Moreirense,29-207,1995,17.2,9,5,2,4,3,4,10,40.0,6,10,2,8,1,10,20,0,Matches
481,Andreas Schjelderup,no NOR,"FW,MF",Benfica,20-338,2004,4.7,3,2,1,1,1,2,11,18.2,9,4,0,4,0,3,3,0,Matches
482,Caio Secco,br BRA,GK,Moreirense,34-134,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
483,Telasco Segovia,ve VEN,MF,Casa Pia,22-033,2003,10.1,28,17,8,14,6,13,31,41.9,18,10,3,7,8,36,14,1,Matches
484,Václav Sejk,cz CZE,FW,Famalicão,22-352,2002,9.0,3,3,0,2,1,2,8,25.0,6,7,1,6,0,3,8,0,Matches
485,Patrick Sequeira,cr CRC,GK,Casa Pia,26-065,1999,31.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,24,4,Matches
486,Serginho,pt POR,MF,Santa Clara,25-155,1999,12.9,15,9,7,7,1,10,20,50.0,10,20,2,18,12,27,15,0,Matches
487,Guilherme Serrão,pt POR,"MF,DF",Estrela,21-233,2003,6.5,18,12,9,9,0,9,17,52.9,8,5,1,4,11,29,17,0,Matches
488,André Seruca,pt POR,"MF,DF",Farense,24-188,2000,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
489,Naziru Shuabiu,ng NGA,FW,Rio Ave,21-084,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
490,Sidney,br BRA,DF,Santa Clara,28-108,1997,25.6,40,25,24,12,4,21,34,61.8,13,33,14,19,41,81,108,1,Matches
491,Alysson Silva,br BRA,DF,Santa Clara,22-221,2002,1.8,3,3,2,1,0,1,1,100.0,0,0,0,0,0,3,2,0,Matches
492,António Silva,pt POR,DF,Benfica,21-187,2003,20.6,31,15,20,9,2,18,24,75.0,6,18,10,8,20,51,86,2,Matches
493,Gustavo da Silva,br BRA,FW,Vitória,25-338,1999,8.4,6,3,4,0,2,5,8,62.5,3,12,2,10,4,10,15,0,Matches
494,Joel silva,pt POR,"MF,DF",Boavista,22-083,2003,23.6,66,37,29,31,6,38,90,42.2,52,35,7,28,32,98,46,0,Matches
495,José Silva,pt POR,DF,Sporting CP,19-258,2005,0.1,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
496,Luís Manuel Costa Silva,pt POR,MF,AVS Futebol,32-218,1992,5.2,9,6,5,2,2,4,6,66.7,2,4,2,2,3,12,9,0,Matches
497,Raul Silva,br BRA,DF,Farense,35-182,1989,5.2,7,4,3,3,1,3,4,75.0,1,7,3,4,5,12,23,0,Matches
