Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
257,Tygo Land,nl NED,MF,PSV Eindhoven,19-114,2006,0.4,0,1,0,0.0,2.81,0.00,0.00,,15.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
258,Noa Lang,nl NED,FW,PSV Eindhoven,25-322,1999,18.0,9,52,19,36.5,2.88,1.05,0.17,0.47,16.9,0,0,0,4.2,4.2,0.08,+4.8,+4.8,Matches
259,Tobias Lauritsen,no NOR,FW,Sparta R'dam,27-248,1997,27.1,9,84,30,35.7,3.10,1.11,0.08,0.23,13.2,0,2,2,9.2,7.6,0.09,-0.2,-0.6,Matches
260,James Lawrence,wls WAL,DF,Almere City,32-256,1992,16.8,0,8,0,0.0,0.47,0.00,0.00,,9.5,0,0,0,1.2,1.2,0.15,-1.2,-1.2,Matches
261,Richy Ledezma,us USA,DF,PSV Eindhoven,24-241,2000,18.7,1,16,7,43.8,0.86,0.37,0.06,0.14,24.4,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
262,Clint Leemans,nl NED,MF,NAC Breda,29-232,1995,17.0,3,21,8,38.1,1.24,0.47,0.10,0.25,21.2,5,1,1,2.6,1.8,0.08,+0.4,+0.2,Matches
263,Julian Lelieveld,nl NED,"DF,MF",RKC Waalwijk,27-162,1997,20.9,0,7,1,14.3,0.33,0.05,0.00,0.00,14.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
264,Bryan Limbombe,be BEL,"MF,FW",Heracles Almelo,23-356,2001,4.2,0,11,3,27.3,2.65,0.72,0.00,0.00,21.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
265,Marcus Linday,se SWE,MF,Heerenveen,21-337,2003,13.0,2,8,4,50.0,0.62,0.31,0.25,0.50,17.2,0,0,0,1.2,1.2,0.15,+0.8,+0.8,Matches
266,Bryan Linssen,nl NED,FW,NEC Nijmegen,34-209,1990,6.7,2,22,7,31.8,3.29,1.05,0.09,0.29,13.3,0,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
267,Evert Linthorst,nl NED,MF,Go Ahead Eag,25-063,2000,25.1,1,11,7,63.6,0.44,0.28,0.09,0.14,27.2,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
268,Enric Llansana,nl NED,MF,Go Ahead Eag,24-023,2001,28.2,4,37,8,21.6,1.31,0.28,0.11,0.50,22.7,0,0,0,1.7,1.7,0.05,+2.3,+2.3,Matches
269,Chris Lokesa,be BEL,"FW,MF",RKC Waalwijk,20-179,2004,10.3,2,23,7,30.4,2.23,0.68,0.09,0.29,16.3,0,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
270,Tim van de Loo,,MF,RKC Waalwijk,,,17.7,1,11,2,18.2,0.62,0.11,0.09,0.50,19.4,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
271,Marcos López,pe PER,MF,Feyenoord,25-166,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
272,Jordan Lotomba,ch SUI,DF,Feyenoord,26-218,1998,5.4,1,8,2,25.0,1.48,0.37,0.13,0.50,18.0,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
273,Hirving Lozano,mx MEX,FW,PSV Eindhoven,29-279,1995,3.2,4,15,6,40.0,4.67,1.87,0.27,0.67,17.9,0,0,0,2.5,2.5,0.17,+1.5,+1.5,Matches
274,Sayfallah Ltaief,tn TUN,FW,Twente,25-013,2000,12.8,1,30,9,30.0,2.34,0.70,0.03,0.11,19.5,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
275,Boyd Lucassen,nl NED,"DF,FW",NAC Breda,26-308,1998,13.6,1,5,4,80.0,0.37,0.29,0.20,0.25,17.4,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
276,Milos Lukovic,rs SRB,FW,Heerenveen,19-168,2005,5.9,2,9,4,44.4,1.53,0.68,0.22,0.50,14.8,0,0,1,2.0,1.2,0.13,0.0,+0.8,Matches
277,Thierry Lutonda,be BEL,DF,Zwolle,24-190,2000,5.2,0,3,0,0.0,0.57,0.00,0.00,,19.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
278,Leftheris Lyratzis,gr GRE,DF,NEC Nijmegen,25-072,2000,7.4,0,4,2,50.0,0.54,0.27,0.00,0.00,19.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
279,Enes Mahmutovic,lu LUX,DF,NAC Breda,27-348,1997,6.2,0,3,0,0.0,0.49,0.00,0.00,,17.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
280,Seiya Maikuma,jp JPN,DF,AZ Alkmaar,27-201,1997,20.1,0,18,2,11.1,0.89,0.10,0.00,0.00,18.0,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
281,Tyrell Malacia,nl NED,DF,PSV Eindhoven,25-261,1999,3.8,0,1,0,0.0,0.26,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
282,Christopher Mamengi,nl NED,DF,Almere City,24-032,2001,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
283,Sivert Mannsverk,no NOR,MF,Ajax,22-362,2002,2.0,0,2,0,0.0,1.00,0.00,0.00,,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
284,Braydon Manu,gh GHA,"FW,DF",Zwolle,28-038,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
285,Elías Már Ómarsson,is ISL,FW,NAC Breda,30-107,1995,24.0,7,56,19,33.9,2.33,0.79,0.13,0.37,12.2,0,0,0,8.6,8.6,0.16,-1.6,-1.6,Matches
286,Richonell Margaret,sr SUR,FW,RKC Waalwijk,24-240,2000,25.1,4,40,12,30.0,1.59,0.48,0.08,0.25,19.4,0,1,1,4.6,3.8,0.09,-0.6,-0.8,Matches
287,Maxim Mariani,nl NED,DF,Groningen,20-183,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
288,Iván Márquez,es ESP,DF,NEC Nijmegen,30-330,1994,21.6,2,12,3,25.0,0.56,0.14,0.17,0.67,12.9,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
289,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,33-086,1992,6.1,0,3,0,0.0,0.49,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
290,Matheus,br BRA,GK,Ajax,32-290,1992,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,Jens Mathijsen,,DF,Willem II,,,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
292,Faiz Mattoir,km COM,"FW,MF",Almere City,24-297,2000,3.1,0,4,1,25.0,1.27,0.32,0.00,0.00,16.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
293,Faissal Al Mazyani,be BEL,DF,RKC Waalwijk,20-107,2005,15.2,0,10,0,0.0,0.66,0.00,0.00,,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
294,Dylan Mbayo,be BEL,"FW,MF",Zwolle,23-206,2001,20.9,3,23,10,43.5,1.10,0.48,0.13,0.30,15.9,0,0,0,2.9,2.9,0.13,+0.1,+0.1,Matches
295,Mexx Meerdink,nl NED,"FW,MF",AZ Alkmaar,21-285,2003,7.7,8,30,14,46.7,3.88,1.81,0.27,0.57,14.5,1,0,0,3.3,3.3,0.11,+4.7,+4.7,Matches
296,Ringo Meerveld,nl NED,"MF,FW",Willem II,24-135,2000,29.4,4,26,9,34.6,0.88,0.31,0.15,0.44,22.2,1,0,0,1.9,1.9,0.07,+2.1,+2.1,Matches
297,Aaron Meijers,nl NED,DF,RKC Waalwijk,37-189,1987,8.2,0,2,0,0.0,0.24,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
298,Rick Meissen,nl NED,DF,Sparta R'dam,23-070,2002,8.5,0,2,2,100.0,0.23,0.23,0.00,0.00,11.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
299,Rui Mendes,de GER,"MF,FW",Groningen,25-176,1999,5.7,1,7,3,42.9,1.22,0.52,0.14,0.33,17.9,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
300,Julien Mesbahi,ma MAR,FW,Twente,19-094,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
301,Ivan Mesík,sk SVK,DF,Heracles Almelo,23-338,2001,29.3,0,15,1,6.7,0.51,0.03,0.00,0.00,13.7,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
302,Metinho,br BRA,MF,Sparta R'dam,22-012,2003,4.0,0,4,1,25.0,1.00,0.25,0.00,0.00,18.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
303,Edouard Michut,fr FRA,"MF,FW",Fortuna Sittard,22-062,2003,9.5,1,11,3,27.3,1.15,0.31,0.09,0.33,16.3,0,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches
304,Sven Mijnans,nl NED,"MF,FW",AZ Alkmaar,25-057,2000,22.0,4,58,23,39.7,2.64,1.05,0.07,0.17,16.8,4,0,0,6.0,6.0,0.10,-2.0,-2.0,Matches
305,Antoni Milambo,nl NED,MF,Feyenoord,20-032,2005,20.1,3,32,8,25.0,1.59,0.40,0.09,0.38,20.6,0,0,0,1.9,1.9,0.06,+1.1,+1.1,Matches
306,Lorenzo Milani,it ITA,DF,Heracles Almelo,23-348,2001,3.1,0,3,0,0.0,0.98,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
307,Mateja Milovanovic,rs SRB,DF,Heerenveen,21-017,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
308,David Min,nl NED,FW,Utrecht,25-316,1999,13.1,3,31,9,29.0,2.36,0.69,0.10,0.33,14.7,1,0,0,3.3,3.3,0.11,-0.3,-0.3,Matches
309,Damon Mirani,nl NED,DF,Heracles Almelo,28-357,1996,30.5,2,21,5,23.8,0.69,0.16,0.10,0.40,11.2,0,0,0,1.6,1.6,0.08,+0.4,+0.4,Matches
310,Jeyland Mitchell,cr CRC,DF,Feyenoord,20-218,2004,0.2,0,2,1,50.0,12.00,6.00,0.00,0.00,10.0,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
311,Shunsuke Mito,jp JPN,FW,Sparta R'dam,22-219,2002,15.7,5,44,17,38.6,2.81,1.08,0.11,0.29,16.1,0,0,0,5.1,5.1,0.12,-0.1,-0.1,Matches
312,Josip Mitrović,hr CRO,"DF,MF",Fortuna Sittard,24-328,2000,9.1,2,8,3,37.5,0.88,0.33,0.25,0.67,10.5,0,0,0,1.4,1.4,0.18,+0.6,+0.6,Matches
313,Jakub Moder,pl POL,MF,Feyenoord,26-028,1999,10.3,3,13,5,38.5,1.26,0.49,0.08,0.20,17.8,0,2,2,2.6,1.0,0.08,+0.4,0.0,Matches
314,Jorthy Mokio,be BEL,"MF,DF",Ajax,17-065,2008,4.4,1,7,1,14.3,1.61,0.23,0.14,1.00,18.1,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
315,Lars Mol,nl NED,MF,NAC Breda,20-232,2004,2.6,0,6,2,33.3,2.33,0.78,0.00,0.00,13.1,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
316,Jamiro Monteiro,cv CPV,MF,Zwolle,31-163,1993,21.2,2,17,7,41.2,0.80,0.33,0.12,0.29,20.6,3,0,0,2.5,2.5,0.14,-0.5,-0.5,Matches
317,Alex Mortensen,se SWE,"FW,MF",Groningen,22-296,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
318,David Møller Wolfe,no NOR,DF,AZ Alkmaar,23-012,2002,24.8,1,13,3,23.1,0.52,0.12,0.08,0.33,17.7,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
319,Chris Nadje,fr FRA,MF,Feyenoord,23-264,2001,2.2,0,8,2,25.0,3.69,0.92,0.00,0.00,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
320,Adamo Nagalo,bf BFA,DF,PSV Eindhoven,22-225,2002,1.9,0,1,0,0.0,0.54,0.00,0.00,,6.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
321,Adi Nalic,ba BIH,"MF,FW",Almere City,27-155,1997,7.7,1,15,4,26.7,1.94,0.52,0.07,0.25,18.5,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
322,Younes Namli,dk DEN,"FW,MF",Zwolle,30-319,1994,9.6,1,30,11,36.7,3.13,1.15,0.03,0.09,21.7,0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
323,Mohamed Nassoh,nl NED,FW,Sparta R'dam,22-099,2003,15.8,2,33,14,42.4,2.09,0.88,0.06,0.14,20.7,0,0,0,2.1,2.1,0.06,-0.1,-0.1,Matches
324,Gerrit Nauber,de GER,DF,Go Ahead Eag,33-022,1992,26.7,2,14,3,21.4,0.52,0.11,0.14,0.67,10.5,0,0,0,1.6,1.6,0.11,+0.4,+0.4,Matches
325,Camiel Neghli,nl NED,FW,Sparta R'dam,23-180,2001,15.4,5,33,17,51.5,2.15,1.11,0.15,0.29,21.0,3,0,0,3.2,3.2,0.10,+1.8,+1.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Ion Nicolaescu,md MDA,FW,Heerenveen,26-240,1998,13.2,7,33,15,45.5,2.50,1.14,0.15,0.33,14.9,0,2,2,5.9,4.3,0.13,+1.1,+0.7,Matches
327,Reuven Niemeijer,nl NED,"MF,DF",RKC Waalwijk,30-039,1995,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
328,Bart Nieuwkoop,nl NED,"DF,MF",Feyenoord,29-059,1996,5.2,0,4,4,100.0,0.77,0.77,0.00,0.00,14.2,0,0,0,0.7,0.7,0.18,-0.7,-0.7,Matches
329,Olivier de Nijs,nl NED,"MF,FW",Almere City,20-177,2004,0.3,0,1,0,0.0,2.90,0.00,0.00,,11.1,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
330,Rob Nizet,be BEL,DF,Willem II,23-021,2002,7.6,0,4,1,25.0,0.53,0.13,0.00,0.00,19.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
331,Kristian Nökkvi Hlynsson,is ISL,MF,Sparta R'dam,21-102,2004,10.5,1,22,8,36.4,2.09,0.76,0.05,0.13,18.3,1,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
332,Kristian Nökkvi Hlynsson,is ISL,"MF,FW",Ajax,21-102,2004,2.1,1,4,3,75.0,1.94,1.45,0.25,0.33,17.4,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
333,Andries Noppert,nl NED,GK,Heerenveen,31-028,1994,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
334,Ché Nunnely,nl NED,"FW,MF",Heerenveen,26-090,1999,2.9,0,2,0,0.0,0.70,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
335,Bram Nuytinck,nl NED,DF,NEC Nijmegen,35-001,1990,18.8,1,13,4,30.8,0.69,0.21,0.08,0.25,9.2,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
336,Armando Obispo,nl NED,DF,PSV Eindhoven,26-061,1999,4.3,1,4,3,75.0,0.92,0.69,0.25,0.33,8.2,0,0,0,0.4,0.4,0.11,+0.6,+0.6,Matches
337,Koki Ogawa,jp JPN,FW,NEC Nijmegen,27-270,1997,17.8,7,51,16,31.4,2.87,0.90,0.12,0.38,13.0,0,1,1,8.7,8.0,0.16,-1.7,-2.0,Matches
338,Noah Ohio,nl NED,FW,Utrecht,22-109,2003,6.9,5,20,10,50.0,2.89,1.45,0.20,0.40,16.7,0,1,1,4.5,3.7,0.18,+0.5,+0.3,Matches
339,Lars Olden Larsen,no NOR,"MF,FW",NEC Nijmegen,26-230,1998,3.0,0,6,0,0.0,2.02,0.00,0.00,,15.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
340,Fredrik Oldrup Jensen,no NOR,MF,NAC Breda,31-352,1993,13.0,0,10,2,20.0,0.77,0.15,0.00,0.00,14.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
341,Nick Olij,nl NED,GK,Sparta R'dam,29-277,1995,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
342,Lucas Oliveira Rosa,br BRA,DF,Ajax,25-032,2000,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
343,Simon Olsson,se SWE,MF,Heerenveen,27-233,1997,8.7,1,12,5,41.7,1.37,0.57,0.08,0.20,21.3,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
344,Basar Onal,tr TUR,"FW,MF",NEC Nijmegen,20-303,2004,14.4,0,25,8,32.0,1.73,0.55,0.00,0.00,20.9,0,0,0,2.3,2.3,0.09,-2.3,-2.3,Matches
345,Diego van Oorschot,nl NED,"MF,FW",Heracles Almelo,19-215,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
346,Thijs Oosting,nl NED,"FW,MF",Groningen,25-003,2000,8.7,1,13,6,46.2,1.49,0.69,0.08,0.17,15.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
347,Fredrik Oppegard,no NOR,DF,PSV Eindhoven,22-271,2002,3.1,0,3,1,33.3,0.98,0.33,0.00,0.00,16.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
348,Yanick van Osch,nl NED,GK,RKC Waalwijk,28-042,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
349,Ibrahim Osman,gh GHA,"FW,MF",Feyenoord,20-157,2004,8.7,3,19,6,31.6,2.19,0.69,0.16,0.50,14.6,0,0,0,2.0,2.0,0.10,+1.0,+1.0,Matches
350,Sami Ouaissa,nl NED,"MF,FW",NEC Nijmegen,20-215,2004,17.5,6,28,11,39.3,1.60,0.63,0.21,0.55,15.0,2,0,0,3.6,3.6,0.13,+2.4,+2.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,Ayoub Oufkir,nl NED,"FW,DF",Sparta R'dam,19-121,2006,0.5,0,1,0,0.0,1.87,0.00,0.00,,12.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
352,Yassin Oukili,nl NED,MF,RKC Waalwijk,24-122,2001,21.6,3,37,10,27.0,1.71,0.46,0.08,0.30,18.8,2,0,0,3.6,3.6,0.10,-0.6,-0.6,Matches
353,Thomas Ouwejan,nl NED,"DF,MF",NEC Nijmegen,28-217,1996,17.9,2,27,7,25.9,1.51,0.39,0.04,0.14,25.2,5,1,1,1.9,1.1,0.04,+0.1,-0.1,Matches
354,Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,20-307,2004,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
355,Igor Paixão,br BRA,"FW,MF",Feyenoord,24-311,2000,29.0,14,87,39,44.8,3.00,1.34,0.16,0.36,19.0,5,0,0,8.8,8.8,0.10,+5.2,+5.2,Matches
356,Troy Parrott,ie IRL,FW,AZ Alkmaar,23-090,2002,24.2,14,66,30,45.5,2.73,1.24,0.18,0.40,13.5,0,2,2,14.9,13.5,0.21,-0.9,-1.5,Matches
357,Remko Pasveer,nl NED,GK,Ajax,41-178,1983,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
358,Raul Paula,de GER,"FW,MF",NAC Breda,21-100,2004,7.2,0,11,3,27.3,1.53,0.42,0.00,0.00,20.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
359,Marcus Pedersen,no NOR,MF,Feyenoord,24-293,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
360,Marvin Peersman,be BEL,DF,Groningen,34-084,1991,19.0,0,4,0,0.0,0.21,0.00,0.00,,10.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
361,Joey Pelupessy,id IDN,"MF,DF",Groningen,31-355,1993,3.3,0,1,0,0.0,0.30,0.00,0.00,,34.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
362,Alexandre Penetra,pt POR,DF,AZ Alkmaar,23-238,2001,25.8,0,13,4,30.8,0.50,0.15,0.00,0.00,12.1,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
363,Ricardo Pepi,us USA,FW,PSV Eindhoven,22-116,2003,7.7,11,34,17,50.0,4.42,2.21,0.32,0.65,12.0,0,0,0,5.9,5.9,0.17,+5.1,+5.1,Matches
364,Brayann Pereira,fr FRA,DF,NEC Nijmegen,21-349,2003,20.5,1,6,2,33.3,0.29,0.10,0.17,0.50,24.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
365,Lucas Pérez,es ESP,"FW,MF",PSV Eindhoven,36-237,1988,0.2,0,1,0,0.0,5.00,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
366,Ivan Perišić,hr CRO,FW,PSV Eindhoven,36-092,1989,17.5,7,32,14,43.8,1.83,0.80,0.22,0.50,14.6,0,0,0,4.1,4.1,0.13,+2.9,+2.9,Matches
367,Kristoffer Peterson,se SWE,"FW,MF",Fortuna Sittard,30-158,1994,18.3,7,39,9,23.1,2.13,0.49,0.10,0.44,19.3,2,3,3,5.4,3.1,0.08,+1.6,+0.9,Matches
368,Hristiyan Petrov,bg BUL,DF,Heerenveen,22-315,2002,1.1,0,1,1,100.0,0.90,0.90,0.00,0.00,13.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
369,Oscar Pettersson,se SWE,"FW,MF",Go Ahead Eag,25-093,2000,1.5,0,1,0,0.0,0.69,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
370,Ivo Pinto,pt POR,DF,Fortuna Sittard,35-118,1990,25.5,0,5,1,20.0,0.20,0.04,0.00,0.00,22.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
371,Miodrag Pivas,rs SRB,"DF,MF",Willem II,19-353,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
372,Luca Plogmann,de GER,GK,Go Ahead Eag,25-056,2000,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
373,Suf Podgoreanu,il ISR,"FW,MF",Heracles Almelo,23-105,2002,23.0,1,36,7,19.4,1.57,0.30,0.03,0.14,16.5,0,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
374,Emanuel Poku,nl NED,FW,Almere City,19-290,2005,1.4,0,2,1,50.0,1.46,0.73,0.00,0.00,14.7,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
375,Ernest Poku,nl NED,FW,AZ Alkmaar,21-097,2004,14.3,1,23,9,39.1,1.60,0.63,0.04,0.11,17.1,0,0,0,2.2,2.2,0.10,-1.2,-1.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Romano Postema,nl NED,"FW,MF",Groningen,23-087,2002,12.1,2,18,7,38.9,1.48,0.58,0.06,0.14,12.6,0,1,1,3.4,2.6,0.17,-1.4,-1.6,Matches
377,Wouter Prins,nl NED,DF,Groningen,21-088,2004,16.6,1,7,3,42.9,0.42,0.18,0.14,0.33,17.4,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
378,Dirk Proper,nl NED,MF,NEC Nijmegen,23-070,2002,24.0,0,17,4,23.5,0.71,0.17,0.00,0.00,17.2,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
379,Ruben Providence,ht HAI,"FW,MF",Almere City,23-302,2001,5.5,0,7,2,28.6,1.26,0.36,0.00,0.00,16.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
380,Jeffry Puriel,bq BOE,FW,Almere City,22-170,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
381,Teo Quintero,ve VEN,DF,Sparta R'dam,26-064,1999,6.4,1,5,1,20.0,0.79,0.16,0.20,1.00,15.0,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
382,Bojan Radulovic,rs SRB,FW,Fortuna Sittard,25-127,1999,3.4,0,7,1,14.3,2.03,0.29,0.00,0.00,9.7,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
383,Dimitris Rallis,nl NED,FW,Heerenveen,20-040,2005,9.6,2,19,4,21.1,1.98,0.42,0.11,0.50,18.5,0,0,0,2.3,2.3,0.12,-0.3,-0.3,Matches
384,Diant Ramaj,de GER,GK,Ajax,23-228,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
385,Christian Rasmussen,dk DEN,FW,Ajax,22-106,2003,2.4,1,7,2,28.6,2.88,0.82,0.14,0.50,13.9,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
386,Khaled Razak,nl NED,FW,Willem II,19-143,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
387,Givairo Read,nl NED,DF,Feyenoord,18-337,2006,19.0,1,9,3,33.3,0.47,0.16,0.11,0.33,17.5,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
388,Tim Receveur,nl NED,MF,Almere City,33-279,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
389,Zepiqueno Redmond,nl NED,FW,Feyenoord,18-317,2006,1.8,0,2,1,50.0,1.14,0.57,0.00,0.00,14.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
