Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
194,José Eduardo Castillo,mx MEX,DF,Pachuca,21-078,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
195,Javier Eduardo López,mx MEX,"MF,FW",Pachuca,30-230,1994,15,1,424,4.7,1,1,2,1,0,0,1,1,1.0,1.0,1.7,2.7,14,37,33,0.21,0.21,0.42,0.21,0.42,0.20,0.37,0.58,0.20,0.58,Matches
196,Jorge Eduardo Sánchez,mx MEX,"DF,FW",Cruz Azul,27-146,1997,28,27,2293,25.5,1,1,2,1,0,1,3,0,2.9,2.1,2.6,4.7,60,88,181,0.04,0.04,0.08,0.04,0.08,0.11,0.10,0.22,0.08,0.18,Matches
197,Francisco Eduardo Venegas,mx MEX,DF,Querétaro,26-293,1998,26,24,1937,21.5,2,2,4,2,0,0,8,1,1.6,1.5,2.2,3.7,29,79,37,0.09,0.09,0.19,0.09,0.19,0.08,0.10,0.18,0.07,0.17,Matches
198,Luis Enrique Quiñones,co COL,"FW,MF",Puebla,33-313,1991,18,16,1364,15.2,4,1,5,3,1,1,7,1,3.6,2.8,1.6,4.4,32,70,102,0.26,0.07,0.33,0.20,0.26,0.24,0.11,0.35,0.19,0.30,Matches
199,Luis Enrique Quiñones,co COL,"FW,MF",UANL,33-313,1991,4,2,171,1.9,0,1,1,0,0,0,0,0,0.1,0.1,1.2,1.3,1,6,24,0.00,0.53,0.53,0.00,0.53,0.05,0.64,0.69,0.05,0.69,Matches
200,Robert Ergas,uy URU,DF,UNAM,27-110,1998,30,26,2246,25.0,1,4,5,1,0,0,5,0,0.8,0.8,4.4,5.2,64,51,183,0.04,0.16,0.20,0.04,0.20,0.03,0.17,0.21,0.03,0.21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
201,Carlos Ernesto Cisneros,mx MEX,"FW,MF",Guadalajara,31-248,1993,9,5,321,3.6,0,0,0,0,0,0,0,0,0.4,0.4,1.7,2.1,16,11,29,0.00,0.00,0.00,0.00,0.00,0.11,0.47,0.58,0.11,0.58,Matches
202,Carlos Ernesto Cisneros,mx MEX,"FW,MF",León,31-248,1993,9,1,198,2.2,0,0,0,0,0,0,0,1,0.5,0.5,0.1,0.6,6,3,17,0.00,0.00,0.00,0.00,0.00,0.24,0.02,0.26,0.24,0.26,Matches
203,Kevin Escamilla,mx MEX,"MF,DF",Querétaro,31-073,1994,28,22,1988,22.1,0,2,2,0,0,0,6,0,0.6,0.6,0.7,1.4,5,68,11,0.00,0.09,0.09,0.00,0.09,0.03,0.03,0.06,0.03,0.06,Matches
204,Alonso Escoboza,mx MEX,"DF,MF",Mazatlán,32-103,1993,13,10,861,9.6,0,0,0,0,0,0,1,0,0.4,0.4,1.4,1.7,26,39,44,0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.18,0.04,0.18,Matches
205,Dagoberto Espinoza,mx MEX,"DF,MF",América,21-018,2004,18,11,994,11.0,0,0,0,0,0,0,4,0,0.5,0.5,1.6,2.1,22,25,57,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches
206,Luis Espinoza,mx MEX,"DF,FW",Santos,21-101,2004,6,1,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
207,Ángel Estrada,mx MEX,MF,León,22-105,2003,22,16,1311,14.6,2,1,3,2,0,0,2,0,0.9,0.9,0.3,1.2,9,40,27,0.14,0.07,0.21,0.14,0.21,0.06,0.02,0.08,0.06,0.08,Matches
208,Oscar Estupiñan,co COL,FW,FC Juárez,28-127,1996,25,21,1903,21.1,9,1,10,8,1,2,3,0,10.0,8.4,1.1,9.6,15,17,66,0.43,0.05,0.47,0.38,0.43,0.47,0.05,0.53,0.40,0.45,Matches
209,José Eulogio,mx MEX,GK,Pachuca,21-083,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
210,Franco Fagúndez,uy URU,"MF,FW",Santos,24-290,2000,18,7,820,9.1,2,1,3,2,0,0,6,0,1.4,1.4,2.7,4.0,14,48,28,0.22,0.11,0.33,0.22,0.33,0.15,0.29,0.44,0.15,0.44,Matches
211,Lorenzo Faravelli,ar ARG,MF,Cruz Azul,32-037,1993,30,25,2082,23.1,7,1,8,7,0,0,6,0,4.5,4.5,1.4,5.9,22,143,65,0.30,0.04,0.35,0.30,0.35,0.19,0.06,0.25,0.19,0.25,Matches
212,Juan Fedorco,ar ARG,DF,Puebla,24-158,2000,11,11,829,9.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,1,6,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
213,Carlos Felipe Rodríguez,mx MEX,GK,UANL,36-032,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
214,Gabriel Fernández,uy URU,FW,Cruz Azul,30-357,1994,18,6,688,7.6,4,1,5,4,0,0,1,0,3.9,3.9,0.9,4.8,16,10,35,0.52,0.13,0.65,0.52,0.65,0.52,0.11,0.63,0.52,0.63,Matches
215,Joaquín Fernández,uy URU,DF,Tijuana,26-103,1999,5,1,195,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,4,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
216,Rafael Fernández,mx MEX,DF,Tijuana,24-273,2000,25,21,1754,19.5,0,0,0,0,0,0,6,0,0.2,0.2,0.0,0.3,6,60,17,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
217,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,29-123,1996,29,24,2087,23.2,2,0,2,2,0,0,8,0,1.0,1.0,1.6,2.6,38,56,73,0.09,0.00,0.09,0.09,0.09,0.04,0.07,0.11,0.04,0.11,Matches
218,Álvaro Fidalgo,es ESP,MF,América,28-026,1997,29,24,2141,23.8,8,6,14,8,0,0,2,0,6.0,6.0,4.8,10.7,106,231,108,0.34,0.25,0.59,0.34,0.59,0.25,0.20,0.45,0.25,0.45,Matches
219,Sebastián Fierro,mx MEX,MF,León,23-261,2001,8,2,193,2.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
220,Iker Fimbres,mx MEX,MF,Monterrey,19-337,2005,25,15,1288,14.3,4,1,5,4,0,0,4,0,1.5,1.5,1.2,2.7,33,79,55,0.28,0.07,0.35,0.28,0.35,0.11,0.08,0.19,0.11,0.19,Matches
221,Daniel Flores,us USA,DF,Guadalajara,21-359,2003,1,1,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
222,Jonathan Flores,mx MEX,DF,UNAM,18-295,2006,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
223,Leonardo Flores,mx MEX,"FW,MF",Atlas,22-014,2003,15,6,667,7.4,0,1,1,0,0,0,1,0,0.9,0.9,0.3,1.2,7,15,39,0.00,0.13,0.13,0.00,0.13,0.12,0.05,0.17,0.12,0.17,Matches
224,Marcelo Flores,mx MEX,"FW,MF",UANL,21-216,2003,23,11,1013,11.3,2,1,3,2,0,0,1,0,2.2,2.2,1.8,4.1,50,31,135,0.18,0.09,0.27,0.18,0.27,0.20,0.16,0.36,0.20,0.36,Matches
225,Nicolas Fonseca,uy URU,MF,León,26-198,1998,16,14,1198,13.3,0,0,0,0,0,0,5,1,0.4,0.4,0.3,0.7,9,55,7,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
226,Alexis Francisco Peña,mx MEX,DF,Necaxa,29-112,1996,20,18,1527,17.0,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,2,28,5,0.06,0.00,0.06,0.06,0.06,0.03,0.00,0.04,0.03,0.04,Matches
227,Ramiro Franco,mx MEX,DF,Tijuana,21-192,2003,13,6,642,7.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,17,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
228,Ramiro Franco,mx MEX,DF,Mazatlán,21-192,2003,8,4,365,4.1,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,15,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
229,Adonis Frías,ar ARG,"DF,MF",León,27-049,1998,14,10,854,9.5,1,1,2,0,1,2,4,1,1.9,0.4,0.3,0.7,14,32,9,0.11,0.11,0.21,0.00,0.11,0.20,0.03,0.24,0.04,0.07,Matches
230,Raymundo Fulgencio,mx MEX,"FW,MF",Atlas,25-082,2000,17,13,1053,11.7,1,4,5,1,0,0,2,0,0.5,0.5,2.3,2.8,17,57,57,0.09,0.34,0.43,0.09,0.43,0.05,0.20,0.24,0.05,0.24,Matches
231,Raymundo Fulgencio,mx MEX,FW,UANL,25-082,2000,5,1,163,1.8,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,6,6,10,0.00,0.00,0.00,0.00,0.00,0.15,0.30,0.45,0.15,0.45,Matches
232,Rogelio Funes Mori,mx MEX,FW,UNAM,34-061,1991,29,12,1201,13.3,1,2,3,1,0,0,5,0,4.7,4.7,0.8,5.5,14,25,82,0.07,0.15,0.22,0.07,0.22,0.35,0.06,0.41,0.35,0.41,Matches
233,Eduardo Gabriel,br BRA,DF,Pachuca,29-081,1996,15,14,1292,14.4,0,1,1,0,0,0,5,1,0.7,0.7,0.7,1.5,3,31,1,0.00,0.07,0.07,0.00,0.07,0.05,0.05,0.10,0.05,0.10,Matches
234,Benjamín Galdames,mx MEX,"MF,FW",Atlético,24-070,2001,20,3,505,5.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,18,27,63,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
235,José Galindo,mx MEX,"DF,MF",UNAM,27-112,1998,2,1,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
236,Jesús Gallardo,mx MEX,DF,Toluca,30-263,1994,31,29,2536,28.2,7,7,14,7,0,0,6,0,2.4,2.4,6.6,8.9,80,97,209,0.25,0.25,0.50,0.25,0.50,0.08,0.23,0.32,0.08,0.32,Matches
237,Bryan Gamboa,mx MEX,"MF,FW",Cruz Azul,23-053,2002,3,0,36,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,2.50,0.00,2.50,2.50,2.50,0.22,0.00,0.22,0.22,0.22,Matches
238,Aitor García,es ESP,"FW,MF",FC Juárez,31-041,1994,13,3,422,4.7,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.3,23,9,35,0.21,0.21,0.43,0.21,0.43,0.23,0.05,0.28,0.23,0.28,Matches
239,Amaury García,mx MEX,"MF,FW",Cruz Azul,23-137,2001,5,0,22,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Brian García,mx MEX,DF,Toluca,27-186,1997,23,19,1540,17.1,1,1,2,1,0,0,3,0,0.9,0.9,0.9,1.8,41,58,108,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.11,0.05,0.11,Matches
241,Denzell García,mx MEX,"DF,MF",FC Juárez,21-263,2003,20,16,1498,16.6,0,1,1,0,0,0,2,0,0.3,0.3,0.7,1.1,12,89,22,0.00,0.06,0.06,0.00,0.06,0.02,0.04,0.06,0.02,0.06,Matches
242,Eduardo García,mx MEX,GK,Guadalajara,22-298,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
243,Francisco García,mx MEX,FW,América,21-209,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,Matches
244,Gael García,mx MEX,FW,Guadalajara,16-335,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
245,Jorge García,mx MEX,"MF,FW",Cruz Azul,23-103,2002,3,0,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
246,José García,mx MEX,DF,FC Juárez,28-317,1996,18,14,1285,14.3,2,0,2,2,0,0,4,1,0.5,0.5,0.0,0.5,1,21,1,0.14,0.00,0.14,0.14,0.14,0.04,0.00,0.04,0.04,0.04,Matches
247,Luan Garcia,br BRA,DF,Toluca,31-360,1993,29,24,2209,24.5,2,0,2,2,0,0,3,0,1.4,1.4,0.2,1.6,11,68,7,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Matches
248,Luis García,mx MEX,"MF,FW",Puebla,32-041,1993,7,0,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,6,2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.44,Matches
249,Mateo García,ar ARG,"MF,FW",Atlas,28-237,1996,17,2,408,4.5,0,0,0,0,0,0,0,1,0.5,0.5,0.2,0.7,12,12,24,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.14,0.11,0.14,Matches
250,Miguel Garcia,mx MEX,"DF,MF",Atlético,23-203,2001,13,9,858,9.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,10,39,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
251,Bryan Garnica,mx MEX,"FW,DF",Puebla,28-343,1996,8,1,210,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,2,17,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,Matches
252,Bryan Garnica,mx MEX,"FW,DF",Necaxa,28-343,1996,15,11,1002,11.1,0,0,0,0,0,0,1,1,0.2,0.2,1.5,1.7,17,50,70,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.15,0.01,0.15,Matches
253,César Garza,mx MEX,MF,Monterrey,19-308,2005,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Jesús Garza,mx MEX,DF,UANL,24-333,2000,24,15,1262,14.0,2,2,4,2,0,0,6,0,0.4,0.4,1.5,1.8,17,64,79,0.14,0.14,0.29,0.14,0.29,0.03,0.10,0.13,0.03,0.13,Matches
255,Giorgos Giakoumakis,gr GRE,FW,Cruz Azul,30-147,1994,26,16,1333,14.8,8,7,15,8,0,0,8,0,5.8,5.8,2.2,8.0,13,17,74,0.54,0.47,1.01,0.54,1.01,0.39,0.15,0.54,0.39,0.54,Matches
256,André-Pierre Gignac,fr FRA,FW,UANL,39-151,1985,19,13,1105,12.3,7,1,8,5,2,3,2,0,6.1,3.8,1.0,4.8,18,27,71,0.57,0.08,0.65,0.41,0.49,0.50,0.08,0.58,0.31,0.39,Matches
257,Faber Gil,co COL,"FW,MF",Pachuca,30-052,1995,9,2,283,3.1,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,21,7,36,0.00,0.00,0.00,0.00,0.00,0.16,0.20,0.35,0.16,0.35,Matches
258,Said Godínez,mx MEX,MF,Mazatlán,20-191,2004,4,3,206,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,7,5,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
259,Alejandro Gómez,mx MEX,"DF,MF",Tijuana,23-094,2002,27,25,2053,22.8,0,3,3,0,0,0,4,0,1.2,1.2,1.2,2.4,21,100,52,0.00,0.13,0.13,0.00,0.13,0.05,0.05,0.11,0.05,0.11,Matches
260,Diego Gómez,mx MEX,"MF,FW",Necaxa,21-237,2003,14,5,463,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,10,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Emiliano Gómez,uy URU,"FW,MF",Puebla,23-229,2001,26,23,2054,22.8,5,0,5,4,1,1,1,0,5.5,4.7,2.7,7.4,57,29,146,0.22,0.00,0.22,0.18,0.18,0.24,0.12,0.36,0.21,0.33,Matches
262,Luis Gómez,mx MEX,"DF,FW",Santos,18-123,2007,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
263,Miguel Gómez,mx MEX,DF,Guadalajara,22-218,2002,8,6,559,6.2,1,1,2,1,0,0,1,0,0.1,0.1,0.5,0.6,8,18,26,0.16,0.16,0.32,0.16,0.32,0.02,0.08,0.10,0.02,0.10,Matches
264,Jaime Gómez Valencia,mx MEX,"DF,MF",Querétaro,31-292,1993,20,12,1060,11.8,0,1,1,0,0,0,4,1,0.2,0.2,0.5,0.6,10,50,19,0.00,0.08,0.08,0.00,0.08,0.01,0.04,0.05,0.01,0.05,Matches
265,Alfonso González,mx MEX,"FW,MF",Pachuca,30-242,1994,19,7,693,7.7,4,1,5,4,0,0,1,1,2.5,2.5,1.1,3.6,16,19,51,0.52,0.13,0.65,0.52,0.65,0.33,0.14,0.47,0.33,0.47,Matches
266,Armando González,mx MEX,FW,Guadalajara,22-015,2003,18,6,647,7.2,3,1,4,3,0,0,1,0,3.6,3.6,0.8,4.4,3,9,34,0.42,0.14,0.56,0.42,0.56,0.50,0.11,0.61,0.50,0.61,Matches
267,Bryan González,mx MEX,DF,Pachuca,22-025,2003,30,30,2573,28.6,0,1,1,0,0,0,3,2,1.6,1.6,2.2,3.8,80,147,117,0.00,0.03,0.03,0.00,0.03,0.06,0.08,0.13,0.06,0.13,Matches
268,Pablo González Díaz,mx MEX,MF,Puebla,32-302,1992,28,22,1903,21.1,1,0,1,1,0,0,3,0,0.2,0.2,0.2,0.4,11,55,11,0.05,0.00,0.05,0.05,0.05,0.01,0.01,0.02,0.01,0.02,Matches
269,Diego González,py PAR,"MF,FW",Atlas,22-118,2003,15,7,773,8.6,1,3,4,1,0,0,5,0,0.8,0.8,2.1,2.9,22,27,38,0.12,0.35,0.47,0.12,0.47,0.09,0.25,0.34,0.09,0.34,Matches
270,Hugo González Durán,mx MEX,GK,Mazatlán,34-277,1990,34,34,3015,33.5,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Carlos González Espínola,py PAR,FW,Tijuana,32-090,1993,11,8,580,6.4,2,0,2,2,0,0,2,0,2.3,2.3,0.7,3.0,4,7,34,0.31,0.00,0.31,0.31,0.31,0.36,0.11,0.47,0.36,0.47,Matches
272,Fernando González,mx MEX,"FW,MF",Querétaro,24-009,2001,7,1,178,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,8,7,15,0.00,0.00,0.00,0.00,0.00,0.08,0.21,0.30,0.08,0.30,Matches
273,Jair González,mx MEX,"MF,FW",Puebla,23-062,2002,9,0,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,7,12,21,0.00,0.00,0.00,0.00,0.00,0.06,0.14,0.20,0.06,0.20,Matches
274,Jonathan González,mx MEX,MF,FC Juárez,26-022,1999,22,15,1116,12.4,0,1,1,0,0,0,3,0,0.0,0.0,0.2,0.2,3,25,3,0.00,0.08,0.08,0.00,0.08,0.00,0.02,0.02,0.00,0.02,Matches
275,Mateo González Mora,mx MEX,DF,Puebla,16-101,2009,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
276,Owen González,mx MEX,FW,Pachuca,21-289,2003,22,15,1147,12.7,1,2,3,1,0,0,2,0,1.6,1.6,2.3,4.0,45,39,156,0.08,0.16,0.24,0.08,0.24,0.13,0.18,0.31,0.13,0.31,Matches
277,Fernando Gorriarán,uy URU,MF,UANL,30-159,1994,30,30,2574,28.6,5,1,6,5,0,0,4,0,2.6,2.6,1.7,4.3,38,215,108,0.17,0.03,0.21,0.17,0.21,0.09,0.06,0.15,0.09,0.15,Matches
278,Ismael Govea,mx MEX,DF,Santos,28-074,1997,16,11,1011,11.2,0,0,0,0,0,0,2,1,0.2,0.2,0.4,0.6,9,35,18,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
279,Omar Govea,mx MEX,MF,Guadalajara,29-107,1996,14,4,448,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,10,48,9,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12,Matches
280,Andrés Guardado,mx MEX,MF,León,38-219,1986,25,15,1380,15.3,2,1,3,2,0,0,4,0,1.2,1.2,1.7,2.9,14,66,23,0.13,0.07,0.20,0.13,0.20,0.08,0.11,0.19,0.08,0.19,Matches
281,Andrés Gudiño,mx MEX,GK,Cruz Azul,28-098,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
282,Javier Güemez,mx MEX,MF,Santos,33-200,1991,16,16,1386,15.4,1,3,4,1,0,0,3,0,1.2,1.2,2.5,3.8,12,109,35,0.06,0.19,0.26,0.06,0.26,0.08,0.16,0.25,0.08,0.25,Matches
283,Javier Güemez,mx MEX,MF,Atlético,33-200,1991,16,9,901,10.0,1,3,4,1,0,0,1,0,0.9,0.9,2.0,2.9,13,73,35,0.10,0.30,0.40,0.10,0.40,0.09,0.20,0.29,0.09,0.29,Matches
284,Edgar Guerra,co COL,"DF,MF",León,24-057,2001,22,10,1070,11.9,0,2,2,0,0,0,2,1,1.1,1.1,1.6,2.8,34,31,75,0.00,0.17,0.17,0.00,0.17,0.10,0.14,0.23,0.10,0.23,Matches
285,Carlos Guillen,mx MEX,"MF,FW",Atlas,21-115,2004,8,3,300,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,6,19,17,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17,Matches
286,Daniel Guillén,mx MEX,DF,Atlético,23-273,2001,11,7,682,7.6,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,4,23,5,0.13,0.00,0.13,0.13,0.13,0.05,0.00,0.05,0.05,0.05,Matches
287,Emanuel Gularte,uy URU,DF,Puebla,27-217,1997,29,28,2509,27.9,1,0,1,1,0,0,7,1,1.5,1.5,1.4,2.9,11,56,12,0.04,0.00,0.04,0.04,0.04,0.06,0.05,0.10,0.06,0.10,Matches
288,Alex Gutiérrez,mx MEX,MF,Necaxa,16-308,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,25-068,2000,29,21,1696,18.8,3,5,8,3,0,0,0,0,1.7,1.7,3.3,5.0,33,80,94,0.16,0.27,0.42,0.16,0.42,0.09,0.18,0.26,0.09,0.26,Matches
290,Luis Gutiérrez Castellanos,mx MEX,MF,Santos,23-093,2002,8,6,538,6.0,0,1,1,0,0,0,2,0,0.0,0.0,0.3,0.4,5,12,3,0.00,0.17,0.17,0.00,0.17,0.00,0.06,0.06,0.00,0.06,Matches
291,Edson Gutiérrez,mx MEX,DF,Santos,29-106,1996,12,12,1055,11.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,40,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
292,Edson Gutiérrez,mx MEX,DF,Monterrey,29-106,1996,8,7,586,6.5,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.3,2,24,35,0.15,0.00,0.15,0.15,0.15,0.01,0.03,0.04,0.01,0.04,Matches
293,Erick Gutiérrez,mx MEX,MF,Guadalajara,29-324,1995,29,26,2208,24.5,1,1,2,1,0,0,10,0,2.5,2.5,1.9,4.4,29,137,43,0.04,0.04,0.08,0.04,0.08,0.10,0.08,0.18,0.10,0.18,Matches
294,Luis Gutiérrez,mx MEX,DF,Cruz Azul,23-200,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Ricardo Gutiérrez,mx MEX,GK,Mazatlán,27-322,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
