Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
95,Claudinho,br BRA,DF,Vitória,24-223,2000,7,6,541,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.7,20,27,26,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
96,Clayson,br BRA,FW,Mirassol,30-047,1995,5,3,236,2.6,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,12,6,33,0.00,0.38,0.38,0.00,0.38,0.03,0.16,0.19,0.03,0.19,Matches
97,Mateus Cocão,br BRA,MF,Vasco da Gama,23-048,2002,3,2,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
98,Igor Coronado,br BRA,MF,Corinthians,32-260,1992,4,1,175,1.9,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,5,19,21,0.51,0.00,0.51,0.51,0.51,0.26,0.02,0.27,0.26,0.27,Matches
99,Philippe Coutinho,br BRA,MF,Vasco da Gama,32-327,1992,4,4,300,3.3,0,1,1,0,0,0,0,0,0.4,0.4,0.7,1.1,14,20,14,0.00,0.30,0.30,0.00,0.30,0.12,0.20,0.32,0.12,0.32,Matches
100,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,28-263,1996,6,4,295,3.3,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,4,18,7,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Gustavo Cuellar,co COL,MF,Grêmio,32-203,1992,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
102,Tomás Cuello,ar ARG,"FW,MF",Atlético Mineiro,25-061,2000,6,6,494,5.5,1,0,1,1,0,0,2,0,1.5,1.5,0.5,2.0,28,30,68,0.18,0.00,0.18,0.18,0.18,0.28,0.08,0.36,0.28,0.36,Matches
103,Cuiabano,br BRA,DF,Botafogo (RJ),22-078,2003,7,5,406,4.5,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,9,14,38,0.00,0.22,0.22,0.00,0.22,0.06,0.25,0.31,0.06,0.31,Matches
104,Lucas Cunha,br BRA,DF,Sport Recife,28-102,1997,3,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Danielzinho,br BRA,"MF,FW",Mirassol,30-182,1994,6,6,540,6.0,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,10,49,31,0.00,0.17,0.17,0.00,0.17,0.08,0.14,0.21,0.08,0.21,Matches
106,Danilo,br BRA,DF,Flamengo,33-294,1991,1,1,90,1.0,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,1,18,0,1.00,0.00,1.00,1.00,1.00,0.55,0.00,0.55,0.55,0.55,Matches
107,Matheus Davó,br BRA,"FW,MF",Mirassol,25-262,1999,2,0,35,0.4,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,0,0,5,0.00,2.57,2.57,0.00,2.57,0.84,0.54,1.38,0.84,1.38,Matches
108,Giorgian De Arrascaeta,uy URU,MF,Flamengo,30-338,1994,6,6,459,5.1,6,3,9,6,0,0,0,0,1.4,1.4,1.5,2.9,15,27,60,1.18,0.59,1.76,1.18,1.76,0.28,0.29,0.57,0.28,0.57,Matches
109,Nicolás De La Cruz,uy URU,MF,Flamengo,27-338,1997,6,6,496,5.5,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,3,41,15,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
110,Deyverson,br BRA,FW,Fortaleza,33-362,1991,7,3,314,3.5,1,0,1,1,0,0,1,0,1.3,1.3,0.0,1.3,2,13,19,0.29,0.00,0.29,0.29,0.29,0.36,0.01,0.37,0.36,0.37,Matches
111,Enzo Díaz,ar ARG,DF,São Paulo,29-149,1995,6,3,353,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,2,18,14,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.03,0.20,Matches
112,Lautaro Díaz,ar ARG,FW,Cruzeiro,26-349,1998,2,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,4,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.14,0.04,0.14,Matches
113,Dieguinho,br BRA,MF,Ceará,29-186,1995,7,7,618,6.9,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,2,21,3,0.00,0.15,0.15,0.00,0.15,0.00,0.06,0.07,0.00,0.07,Matches
114,Dieguinho,br BRA,FW,Corinthians,17-293,2007,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
115,Dodi,br BRA,MF,Grêmio,29-018,1996,5,3,331,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,5,14,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
116,Fabricio Domínguez,uy URU,MF,Sport Recife,26-315,1998,4,1,100,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,5,12,0.00,0.00,0.00,0.00,0.00,0.12,0.07,0.19,0.12,0.19,Matches
117,Matheus Donelli,br BRA,GK,Corinthians,22-353,2002,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
118,Thiago dos Santos,br BRA,MF,Fluminense,35-242,1989,3,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
119,David Duarte,br BRA,DF,Bahia,30-101,1995,5,4,438,4.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
120,Dudu,br BRA,"FW,MF",Cruzeiro,33-118,1992,5,2,215,2.4,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,4,6,13,0.42,0.00,0.42,0.42,0.42,0.26,0.02,0.28,0.26,0.28,Matches
121,Edenílson,br BRA,"MF,FW",Grêmio,35-138,1989,7,6,446,5.0,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,5,18,18,0.20,0.00,0.20,0.20,0.20,0.05,0.08,0.13,0.05,0.13,Matches
122,Eder,br BRA,DF,Ceará,30-030,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
123,EDU,br BRA,DF,Vitória,24-323,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
124,Carlos Eduardo,br BRA,"MF,FW",Cruzeiro,35-200,1989,6,1,68,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
125,Carlos Eduardo,br BRA,FW,Vitória,28-207,1996,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Alysson Edward,br BRA,FW,Grêmio,19-000,2006,4,0,100,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,2,11,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
127,Rodrigo Ely,br BRA,DF,Grêmio,31-183,1993,2,1,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
128,Leandro Emmanuel Martínez,ar ARG,MF,Fortaleza,30-335,1994,5,4,356,4.0,1,0,1,1,0,0,3,0,0.3,0.3,0.1,0.4,5,17,4,0.25,0.00,0.25,0.25,0.25,0.08,0.04,0.11,0.08,0.11,Matches
129,Ênio,br BRA,"MF,FW",Juventude,24-063,2001,5,3,305,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0.3,0.6,11,8,19,0.30,0.00,0.30,0.30,0.30,0.12,0.07,0.19,0.12,0.19,Matches
130,Erick,br BRA,"MF,DF",Bahia,27-172,1997,7,4,380,4.2,1,0,1,1,0,0,3,0,1.3,1.3,0.0,1.3,8,15,10,0.24,0.00,0.24,0.24,0.24,0.31,0.00,0.31,0.31,0.31,Matches
131,Erick,br BRA,"FW,MF",Vitória,27-146,1997,7,5,392,4.4,0,2,2,0,0,0,0,0,0.2,0.2,0.5,0.7,12,17,24,0.00,0.46,0.46,0.00,0.46,0.03,0.11,0.15,0.03,0.15,Matches
132,Gonzalo Escobar,ar ARG,DF,Santos,28-050,1997,7,7,614,6.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,8,40,27,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
133,Lucas Esteves,br BRA,DF,Grêmio,24-315,2000,4,4,330,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,13,16,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
134,Lucas Evangelista,br BRA,MF,Palmeiras,29-364,1995,4,2,184,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,12,8,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.14,0.03,0.14,Matches
135,Éverson,br BRA,GK,Atlético Mineiro,34-287,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
136,Evertton,br BRA,MF,Flamengo,22-066,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
137,Ewerton,br BRA,DF,Juventude,24-176,2000,6,6,503,5.6,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,2,19,8,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
138,Fabinho,br BRA,"MF,FW",RB Bragantino,23-026,2002,4,1,110,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,1,12,2,0.00,0.82,0.82,0.00,0.82,0.07,0.15,0.22,0.07,0.22,Matches
139,Fábio,br BRA,GK,Fluminense,44-217,1980,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
140,Fabrício,br BRA,"FW,MF",Mirassol,28-043,1997,5,2,173,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,4,10,8,0.00,0.00,0.00,0.00,0.00,0.23,0.06,0.29,0.23,0.29,Matches
141,Fabrício,br BRA,"FW,MF",Vitória,24-209,2000,6,0,147,1.6,0,1,1,0,0,0,0,0,0.7,0.7,0.7,1.4,11,3,16,0.00,0.61,0.61,0.00,0.61,0.41,0.42,0.83,0.41,0.83,Matches
142,Fagner,br BRA,DF,Cruzeiro,35-328,1989,4,4,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,9,11,18,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
143,Marcos Felipe,br BRA,GK,Bahia,29-022,1996,4,3,342,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
144,Matheus Fernandes,br BRA,MF,RB Bragantino,26-309,1998,4,3,223,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,5,11,7,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
145,Nathan Fernandes,br BRA,MF,Botafogo (RJ),20-078,2005,1,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Matches
146,Fernandinho,br BRA,FW,Ceará,27-290,1997,2,2,119,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,8,11,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
147,Fernando,br BRA,"MF,DF",Internacional,37-284,1987,5,5,393,4.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,11,19,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
148,Nahuel Ferraresi,ve VEN,DF,São Paulo,26-167,1998,5,4,371,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,25,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
149,Ferreira,br BRA,"FW,MF",São Paulo,27-125,1997,7,6,475,5.3,3,2,5,3,0,1,2,0,1.9,1.1,1.0,2.1,20,26,42,0.57,0.38,0.95,0.57,0.95,0.36,0.20,0.56,0.21,0.41,Matches
150,Bruno Ferreira,br BRA,GK,Ceará,31-050,1994,4,4,333,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Lucas Ferreira,br BRA,FW,São Paulo,19-007,2006,7,4,386,4.3,0,0,0,0,0,0,1,0,0.9,0.9,0.3,1.1,20,11,44,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.27,0.20,0.27,Matches
152,Luiz Filipe,br BRA,FW,Mirassol,23-342,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
153,André Filipinho,br BRA,DF,Juventude,28-112,1997,5,3,303,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,19,6,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
154,Caíque França,br BRA,GK,Sport Recife,29-336,1995,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
155,Ryan Francisco,br BRA,"FW,MF",São Paulo,18-165,2006,4,1,81,0.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,3,1,4,1.11,0.00,1.11,1.11,1.11,0.38,0.06,0.44,0.38,0.44,Matches
156,Alan Franco,ec ECU,MF,Atlético Mineiro,26-257,1998,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
157,Alan Franco,ar ARG,DF,São Paulo,28-206,1996,6,5,451,5.0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,3,10,0,0.00,0.00,0.00,0.00,0.00,0.19,0.01,0.20,0.19,0.20,Matches
158,Lucas Freitas,br BRA,DF,Vasco da Gama,24-105,2001,6,6,487,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
159,Marlon Freitas,br BRA,MF,Botafogo (RJ),30-039,1995,7,7,609,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
160,Juan Freytes,ar ARG,DF,Fluminense,25-114,2000,7,7,630,7.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,24,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
161,Bruno Fuchs,br BRA,DF,Palmeiras,26-034,1999,5,3,233,2.6,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,3,14,0,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.26,0.04,0.26,Matches
162,Gabriel Fuentes,co COL,DF,Fluminense,28-085,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,7,13,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07,Matches
163,Gabriel,br BRA,"FW,DF",Bahia,23-364,2001,2,0,44,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
164,Gabriel,br BRA,MF,Mirassol,35-119,1990,4,2,146,1.6,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,5,8,10,0.62,0.00,0.62,0.62,0.62,0.42,0.09,0.51,0.42,0.51,Matches
165,Gabriel,br BRA,GK,Vitória,32-220,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
166,Gabriel,br BRA,MF,RB Bragantino,32-299,1992,5,5,397,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,25,5,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
167,Victor Gabriel,br BRA,DF,Internacional,21-007,2004,2,2,180,2.0,2,0,2,2,0,0,0,0,0.8,0.8,0.0,0.8,2,4,0,1.00,0.00,1.00,1.00,1.00,0.41,0.00,0.41,0.41,0.41,Matches
168,Antonio Galeano,py PAR,FW,Ceará,25-044,2000,7,7,561,6.2,0,0,0,0,0,0,2,0,0.6,0.6,0.4,1.0,10,7,35,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,Matches
169,Emerson Galego,br BRA,"FW,MF",Juventude,25-268,1999,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Mateo Gamarra,py PAR,DF,Cruzeiro,24-197,2000,2,1,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
171,Ganso,br BRA,MF,Fluminense,35-205,1989,5,3,241,2.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,3,17,11,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12,Matches
172,Maurício Garcez,br BRA,"MF,FW",Juventude,28-050,1997,2,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
173,Benjamín Garré,ar ARG,"FW,MF",Vasco da Gama,24-298,2000,6,3,263,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,13,16,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Matches
174,Gerson,br BRA,FW,Flamengo,27-350,1997,6,6,477,5.3,0,2,2,0,0,0,0,0,0.7,0.7,0.8,1.5,7,41,40,0.00,0.38,0.38,0.00,0.38,0.13,0.15,0.28,0.13,0.28,Matches
175,Agustín Giay,ar ARG,DF,Palmeiras,21-109,2004,7,5,520,5.8,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,10,31,7,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Gil,br BRA,DF,Santos,37-327,1987,6,6,540,6.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,0,6,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
177,Gilberto,br BRA,DF,Bahia,32-059,1993,6,5,455,5.1,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.5,5,18,7,0.20,0.00,0.20,0.20,0.20,0.07,0.03,0.10,0.07,0.10,Matches
178,Gilberto,br BRA,FW,Juventude,35-334,1989,3,1,146,1.6,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.2,0,1,6,0.00,0.62,0.62,0.00,0.62,0.09,0.05,0.15,0.09,0.15,Matches
179,Giovanny,br BRA,"FW,MF",Juventude,27-228,1997,5,2,209,2.3,0,1,1,0,0,0,0,0,0.6,0.6,1.0,1.6,7,4,12,0.00,0.43,0.43,0.00,0.43,0.27,0.42,0.68,0.27,0.68,Matches
180,Daniel Giraldo,co COL,MF,Juventude,32-308,1992,5,5,415,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,13,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
181,Leonardo Godoy,ar ARG,DF,Santos,30-007,1995,3,3,210,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
182,Davi Goes,br BRA,MF,Juventude,19-317,2005,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
183,Fredi Gomes,br BRA,DF,Bahia,18-347,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
184,Igor Gomes,br BRA,"MF,FW",Atlético Mineiro,26-049,1999,4,1,103,1.1,1,1,2,1,0,0,0,0,0.1,0.1,0.1,0.2,2,12,3,0.87,0.87,1.75,0.87,1.75,0.12,0.05,0.16,0.12,0.16,Matches
185,Gustavo Gómez,py PAR,DF,Palmeiras,31-364,1993,5,5,450,5.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,3,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches
186,Nuno Gonçalo Moreira,pt POR,FW,Vasco da Gama,25-323,1999,7,6,419,4.7,1,1,2,1,0,0,0,0,0.9,0.9,0.7,1.5,15,26,31,0.21,0.21,0.43,0.21,0.43,0.18,0.15,0.33,0.18,0.33,Matches
187,Matheus Gonçalves,br BRA,FW,Flamengo,19-260,2005,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches
188,Gregore,br BRA,MF,Botafogo (RJ),31-064,1994,6,6,503,5.6,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,2,28,8,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
189,Guga,br BRA,DF,Fluminense,26-249,1998,3,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,4,11,5,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.17,0.02,0.17,Matches
190,Guilherme,br BRA,FW,Santos,30-022,1995,6,6,525,5.8,0,0,0,0,0,0,0,0,0.9,0.9,0.3,1.2,20,21,58,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21,Matches
191,Guilherme,br BRA,DF,RB Bragantino,23-080,2002,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,Matches
192,Gustavinho,br BRA,MF,RB Bragantino,21-012,2004,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Gustavo,br BRA,GK,Juventude,32-056,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
194,Luiz Gustavo,br BRA,MF,São Paulo,37-286,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,5,0.00,0.00,0.00,0.00,0.00,0.17,0.02,0.19,0.17,0.19,Matches
195,Luiz Gustavo,br BRA,DF,Vasco da Gama,19-023,2006,1,0,49,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches
196,Ryan Gustavo,br BRA,MF,Corinthians,21-294,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Lucas Halter,br BRA,DF,Vitória,25-003,2000,7,7,630,7.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,1,9,0,0.14,0.00,0.14,0.14,0.14,0.02,0.00,0.02,0.02,0.02,Matches
198,Héctor,es ESP,"FW,MF",Corinthians,29-233,1995,5,0,61,0.7,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,0,0,7,1.48,0.00,1.48,1.48,1.48,0.31,0.09,0.40,0.31,0.40,Matches
