Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
265,Alfonso González,mx MEX,"FW,MF",Pachuca,30-242,1994,7.7,435,11,52,200,189,28,435,20,7,35.0,13,65.0,238,1312,508,16,14,6,30,20,302,51,Matches
266,Armando González,mx MEX,FW,Guadalajara,22-015,2003,7.2,198,7,16,76,106,33,198,4,2,50.0,2,50.0,116,458,162,3,4,2,17,9,130,34,Matches
267,Bryan González,mx MEX,DF,Pachuca,22-025,2003,28.6,2006,81,588,1068,366,72,2006,57,23,40.4,32,56.1,1038,5546,3303,80,53,11,38,22,1198,117,Matches
268,Pablo González Díaz,mx MEX,MF,Puebla,32-302,1992,21.1,789,48,219,482,99,1,789,5,2,40.0,3,60.0,330,1554,622,11,15,0,14,12,407,11,Matches
269,Diego González,py PAR,"MF,FW",Atlas,22-118,2003,8.6,432,4,56,198,188,19,432,30,14,46.7,16,53.3,202,1495,812,22,20,6,25,14,242,38,Matches
270,Hugo González Durán,mx MEX,GK,Mazatlán,34-277,1990,33.5,1188,998,1180,8,0,0,1188,2,2,100.0,0,0.0,605,2797,1627,0,0,0,0,0,494,0,Matches
271,Carlos González Espínola,py PAR,FW,Tijuana,32-090,1993,6.4,237,10,20,93,125,31,237,10,6,60.0,4,40.0,129,517,146,4,1,2,29,12,180,34,Matches
272,Fernando González,mx MEX,"FW,MF",Querétaro,24-009,2001,2.0,122,3,19,52,52,6,122,2,2,100.0,0,0.0,70,425,206,8,6,1,8,3,81,15,Matches
273,Jair González,mx MEX,"MF,FW",Puebla,23-062,2002,1.9,88,1,2,33,55,8,88,10,5,50.0,3,30.0,68,601,252,7,8,7,7,4,64,21,Matches
274,Jonathan González,mx MEX,MF,FC Juárez,26-022,1999,12.4,609,41,198,388,26,0,609,2,1,50.0,0,0.0,316,1049,476,3,3,0,7,10,395,3,Matches
275,Mateo González Mora,mx MEX,DF,Puebla,16-101,2009,0.2,5,1,1,1,3,0,5,2,0,0.0,1,50.0,4,75,50,2,2,0,0,0,3,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Owen González,mx MEX,FW,Pachuca,21-289,2003,12.7,598,2,40,216,352,53,598,48,18,37.5,29,60.4,426,2598,1256,45,34,18,39,23,476,156,Matches
277,Fernando Gorriarán,uy URU,MF,UANL,30-159,1994,28.6,1907,38,295,1104,524,50,1907,40,24,60.0,15,37.5,1072,4612,1947,38,40,5,46,17,1389,108,Matches
278,Ismael Govea,mx MEX,DF,Santos,28-074,1997,11.2,714,70,325,341,50,6,714,2,2,100.0,0,0.0,377,1913,1018,9,3,0,13,3,440,18,Matches
279,Omar Govea,mx MEX,MF,Guadalajara,29-107,1996,5.0,400,8,64,258,84,2,400,4,1,25.0,2,50.0,269,1488,604,10,11,0,11,4,298,9,Matches
280,Andrés Guardado,mx MEX,MF,León,38-219,1986,15.3,880,27,207,538,148,4,880,18,15,83.3,2,11.1,491,2589,1170,14,17,0,12,8,579,23,Matches
281,Andrés Gudiño,mx MEX,GK,Cruz Azul,28-098,1997,1.0,39,27,39,0,0,0,39,0,0,,0,,26,84,56,0,0,0,0,0,24,0,Matches
282,Javier Güemez,mx MEX,MF,Santos,33-200,1991,15.4,945,40,214,580,155,27,945,10,7,70.0,3,30.0,517,2128,1016,12,6,1,22,22,631,35,Matches
283,Javier Güemez,mx MEX,MF,Atlético,33-200,1991,10.0,634,19,109,393,137,15,634,11,6,54.5,5,45.5,368,1533,696,13,10,3,10,21,468,35,Matches
284,Edgar Guerra,co COL,"DF,MF",León,24-057,2001,11.9,610,36,171,236,212,28,610,52,22,42.3,29,55.8,334,2520,1440,34,29,9,19,14,346,75,Matches
285,Carlos Guillen,mx MEX,"MF,FW",Atlas,21-115,2004,3.3,191,0,11,96,86,10,191,11,4,36.4,7,63.6,124,589,247,6,5,3,10,4,134,17,Matches
286,Daniel Guillén,mx MEX,DF,Atlético,23-273,2001,7.6,495,64,264,218,14,5,495,1,0,0.0,1,100.0,248,1298,740,4,3,0,3,4,339,5,Matches
287,Emanuel Gularte,uy URU,DF,Puebla,27-217,1997,27.9,1251,197,677,520,65,28,1251,16,10,62.5,6,37.5,571,2969,1489,11,14,3,14,5,635,12,Matches
288,Alex Gutiérrez,mx MEX,MF,Necaxa,16-308,2008,0.1,3,0,0,1,2,0,3,1,0,0.0,1,100.0,2,7,1,0,0,0,0,0,0,0,Matches
289,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,25-068,2000,18.8,875,9,82,473,328,32,875,23,8,34.8,14,60.9,506,2376,1014,33,26,5,36,25,632,94,Matches
290,Luis Gutiérrez Castellanos,mx MEX,MF,Santos,23-093,2002,6.0,303,15,79,198,28,0,303,4,1,25.0,3,75.0,174,669,301,5,1,0,7,4,206,3,Matches
291,Edson Gutiérrez,mx MEX,DF,Santos,29-106,1996,11.7,735,98,402,324,14,6,735,1,1,100.0,0,0.0,446,2435,1228,4,3,0,4,2,503,1,Matches
292,Edson Gutiérrez,mx MEX,DF,Monterrey,29-106,1996,6.5,407,18,107,190,112,7,407,5,1,20.0,2,40.0,195,765,250,2,8,0,4,4,228,35,Matches
293,Erick Gutiérrez,mx MEX,MF,Guadalajara,29-324,1995,24.5,1446,45,296,929,243,31,1446,20,11,55.0,8,40.0,826,3756,1885,29,33,2,38,24,946,43,Matches
294,Luis Gutiérrez,mx MEX,DF,Cruz Azul,23-200,2001,0.0,5,1,1,0,4,1,5,0,0,,0,,4,22,15,1,0,1,0,0,3,1,Matches
295,Ricardo Gutiérrez,mx MEX,GK,Mazatlán,27-322,1997,0.5,20,16,20,0,0,0,20,0,0,,0,,10,64,58,0,0,0,0,0,11,0,Matches
296,Jorge Guzmán,mx MEX,"MF,DF",Atlas,21-143,2003,4.2,206,6,42,91,75,6,206,11,6,54.5,5,45.5,99,740,365,10,10,3,7,4,113,22,Matches
297,Nahuel Guzmán,ar ARG,GK,UANL,39-084,1986,28.0,1092,745,1055,37,0,0,1092,2,2,100.0,0,0.0,640,3425,2072,0,0,0,1,0,577,0,Matches
298,Víctor Guzmán,mx MEX,"FW,MF",Guadalajara,30-091,1995,7.8,476,10,36,259,184,25,476,7,4,57.1,3,42.9,276,1191,585,16,9,1,17,6,348,51,Matches
299,Víctor Guzmán,mx MEX,DF,Monterrey,23-059,2002,15.6,972,102,442,514,18,4,972,0,0,,0,,543,2512,1384,6,3,0,12,4,635,1,Matches
300,Helinho,br BRA,"FW,MF",Toluca,25-010,2000,8.1,465,3,54,213,211,31,465,51,24,47.1,27,52.9,298,2304,1068,36,27,10,21,10,339,74,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Diego Hernández,uy URU,"MF,FW",León,24-317,2000,8.6,418,4,45,167,216,12,418,20,8,40.0,11,55.0,239,1488,714,18,16,4,26,17,278,54,Matches
302,Illian Hernandez,mx MEX,"FW,DF",América,25-023,2000,1.4,29,0,0,9,20,10,29,0,0,,0,,19,79,28,1,1,0,3,1,21,7,Matches
303,Illian Hernandez,mx MEX,"FW,MF",Pachuca,25-023,2000,0.8,17,0,0,8,9,5,17,0,0,,0,,7,59,31,2,0,0,1,0,12,5,Matches
304,Javier Hernández,mx MEX,FW,Guadalajara,36-338,1988,10.1,192,8,15,96,84,28,192,9,5,55.6,4,44.4,110,563,239,10,4,4,16,4,136,34,Matches
305,Jesús Hernández,mx MEX,FW,Tijuana,21-116,2004,0.5,13,0,0,5,8,1,13,0,0,,0,,11,33,1,0,0,0,2,3,15,3,Matches
306,Jesús Hernández,mx MEX,"FW,MF",León,23-277,2001,1.9,83,1,6,36,44,2,83,5,1,20.0,4,80.0,53,296,128,3,4,0,12,5,55,9,Matches
307,Jorge Hernández,mx MEX,GK,Querétaro,26-149,1998,9.0,247,229,247,0,0,0,247,0,0,,0,,91,531,363,0,0,0,0,0,61,0,Matches
308,Pedro Hernández,mx MEX,MF,León,24-186,2000,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
309,Sebastián Hernández,mx MEX,"MF,FW",Querétaro,21-053,2004,6.5,243,20,72,108,67,10,243,14,6,42.9,7,50.0,129,518,187,4,5,2,9,6,135,21,Matches
310,Sergio Hernández,mx MEX,"MF,FW",Pachuca,22-229,2002,7.9,333,1,32,139,170,35,333,46,14,30.4,32,69.6,201,1396,587,21,12,16,32,14,224,64,Matches
311,Alberto Herrera,mx MEX,"MF,FW",Puebla,24-071,2001,10.6,473,8,85,261,130,6,473,13,7,53.8,5,38.5,225,927,403,3,9,1,10,11,281,29,Matches
312,Héctor Herrera,mx MEX,MF,Toluca,35-016,1990,5.1,514,10,110,331,79,5,514,7,3,42.9,4,57.1,306,1249,451,6,5,1,16,8,365,7,Matches
313,Ozziel Herrera,mx MEX,"FW,MF",UANL,23-347,2001,12.6,594,14,82,240,282,64,593,50,20,40.0,29,58.0,388,2354,1061,42,23,15,38,28,439,112,Matches
314,Héctor Holguín,mx MEX,GK,Santos,24-011,2001,1.0,48,43,48,0,0,0,48,0,0,,0,,30,127,89,0,0,0,0,0,27,0,Matches
315,Santiago Homenchenko,uy URU,MF,Pachuca,21-248,2003,5.2,419,11,96,273,51,4,419,5,2,40.0,3,60.0,236,975,467,3,5,0,8,5,276,6,Matches
316,César Huerta,mx MEX,"FW,MF",UNAM,24-153,2000,14.3,743,4,52,280,428,89,741,72,28,38.9,39,54.2,477,3469,1703,67,47,34,52,30,521,152,Matches
317,Rodrigo Huescas,mx MEX,DF,Cruz Azul,21-229,2003,1.0,50,2,9,24,18,1,50,0,0,,0,,23,134,53,1,1,0,1,1,34,8,Matches
318,Avilés Hurtado,co COL,"FW,MF",FC Juárez,38-015,1987,4.8,236,1,19,114,106,22,235,15,7,46.7,7,46.7,163,963,579,17,13,3,13,8,187,48,Matches
319,Nicolás Ibáñez,ar ARG,FW,UANL,30-255,1994,21.4,564,20,38,259,271,105,563,17,7,41.2,9,52.9,262,1188,391,18,8,13,42,9,372,96,Matches
320,Oussama Idrissi,ma MAR,"FW,MF",Pachuca,29-068,1996,26.1,1673,11,119,717,860,104,1673,182,104,57.1,75,41.2,1125,8488,4488,153,115,58,84,62,1262,308,Matches
321,Jefferson Intriago,ec ECU,MF,Mazatlán,28-335,1996,10.4,564,16,150,380,42,1,564,3,2,66.7,0,0.0,328,1705,637,6,5,0,12,4,388,11,Matches
322,Hugo Isaác Rodríguez,mx MEX,DF,Santos,34-331,1990,0.8,39,9,26,13,0,0,39,0,0,,0,,17,87,22,0,0,0,0,0,23,0,Matches
323,Mauricio Isais,mx MEX,"DF,MF",León,24-026,2001,3.0,142,4,34,64,45,8,142,2,0,0.0,2,100.0,70,476,194,8,6,0,7,4,86,16,Matches
324,Omar Israel Mendoza,mx MEX,DF,Querétaro,36-189,1988,21.8,1187,71,370,638,183,11,1187,15,8,53.3,7,46.7,507,2324,1054,18,16,3,19,8,602,44,Matches
325,José Iván Rodríguez,mx MEX,MF,Necaxa,28-322,1996,13.6,697,39,182,476,50,4,697,11,8,72.7,3,27.3,321,1518,713,7,8,0,14,5,416,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Tristhan Jaimes,mx MEX,"MF,FW",Puebla,22-046,2003,0.3,19,1,4,6,9,0,19,1,0,0.0,1,100.0,8,61,27,1,1,0,1,1,8,4,Matches
327,Cristian Jiménez,mx MEX,"DF,MF",Cruz Azul,22-291,2002,0.5,44,7,20,24,0,0,44,0,0,,0,,36,196,73,0,0,0,0,1,36,0,Matches
328,Oscar Jiménez,mx MEX,GK,León,36-205,1988,8.0,284,256,283,1,0,0,284,0,0,,0,,137,694,398,0,0,0,0,0,101,0,Matches
329,Miguel Jiménez Ponce,mx MEX,GK,Puebla,35-052,1990,24.0,751,680,749,2,0,0,751,0,0,,0,,309,1889,1155,0,0,0,1,0,202,0,Matches
330,Ricardo Jiménez,mx MEX,MF,Necaxa,19-013,2006,0.0,2,0,1,1,0,0,2,0,0,,0,,1,2,1,0,0,0,0,0,1,0,Matches
331,Tahiel Jiménez,mx MEX,"FW,MF",Santos,19-103,2006,10.7,316,8,27,180,112,33,316,22,5,22.7,16,72.7,199,1132,393,10,12,2,42,15,236,38,Matches
332,Joaquim,br BRA,DF,UANL,26-128,1998,27.7,1534,151,691,740,123,51,1534,16,8,50.0,7,43.8,806,4265,2497,24,22,1,19,9,927,15,Matches
333,José Joaquín Esquivel,mx MEX,DF,Mazatlán,27-118,1998,9.0,537,50,206,266,67,6,537,8,6,75.0,2,25.0,230,1161,685,8,5,0,6,2,286,5,Matches
334,Julio José González,mx MEX,GK,Puebla,34-012,1991,6.0,198,171,198,0,0,0,198,0,0,,0,,74,416,271,0,0,0,0,0,49,0,Matches
335,Julio José González,mx MEX,GK,UNAM,34-012,1991,13.0,473,367,469,5,0,0,473,0,0,,0,,232,908,480,0,0,0,1,0,170,0,Matches
336,Juan José Sánchez,co COL,DF,UANL,27-116,1998,7.4,591,67,274,300,19,7,591,0,0,,0,,343,1714,842,1,1,0,3,0,409,0,Matches
337,José Juan Macías,mx MEX,"FW,MF",Santos,25-225,1999,0.6,23,1,4,9,10,2,22,5,1,20.0,4,80.0,11,84,29,1,1,1,4,4,15,2,Matches
338,Ramón Juárez,mx MEX,DF,América,23-361,2001,18.9,1039,121,550,448,45,28,1039,2,2,100.0,0,0.0,618,3282,1667,9,6,0,5,2,682,2,Matches
339,Jhojan Julio,ec ECU,"FW,DF",Tijuana,27-083,1998,3.7,156,0,23,60,75,13,156,14,4,28.6,9,64.3,105,540,204,4,1,3,8,8,120,36,Matches
340,Heriberto Jurado,mx MEX,"DF,FW",Necaxa,20-122,2005,10.5,384,16,72,160,162,18,384,28,15,53.6,13,46.4,197,1468,641,25,20,8,17,15,220,54,Matches
341,Sebastián Jurado,mx MEX,GK,FC Juárez,27-219,1997,21.0,739,584,736,3,0,0,739,3,2,66.7,1,33.3,443,2258,1168,0,0,0,1,1,380,0,Matches
342,John Kennedy,br BRA,"MF,FW",Pachuca,22-352,2002,12.4,469,1,18,184,272,77,469,64,17,26.6,47,73.4,341,2098,859,38,27,16,55,33,402,92,Matches
343,Mateo Klimowicz,de GER,"FW,MF",Atlético,24-303,2000,9.3,377,4,22,194,166,22,377,40,17,42.5,21,52.5,225,1418,622,19,18,4,30,13,290,69,Matches
344,Roberto de la Rosa,mx MEX,"FW,MF",Monterrey,25-121,2000,7.1,247,5,19,123,109,34,247,15,4,26.7,11,73.3,165,822,413,18,14,4,18,5,189,45,Matches
345,Diego Lainez,mx MEX,"FW,DF",UANL,24-330,2000,17.8,835,10,111,315,422,49,835,42,17,40.5,25,59.5,506,3147,1690,63,32,21,32,23,552,138,Matches
346,Mauro Laínez,mx MEX,"MF,DF",Mazatlán,28-361,1996,7.4,404,8,60,158,191,18,404,24,14,58.3,9,37.5,257,2639,1416,50,29,8,19,7,279,80,Matches
347,Emilio Lara,mx MEX,DF,América,22-352,2002,0.7,45,3,20,18,7,0,45,0,0,,0,,25,138,97,5,2,0,0,0,27,0,Matches
348,Emilio Lara,mx MEX,DF,Necaxa,22-352,2002,21.8,1154,92,454,533,176,4,1154,19,13,68.4,6,31.6,442,1788,941,8,9,1,13,6,542,15,Matches
349,Pablo Lara,mx MEX,GK,UNAM,19-310,2005,7.0,248,204,247,1,0,0,248,0,0,,0,,128,644,382,0,0,0,0,0,89,0,Matches
350,Israel Larios,mx MEX,"FW,MF",Atlas,21-359,2003,2.1,117,1,8,57,54,9,117,20,4,20.0,16,80.0,70,361,179,6,4,0,11,5,77,20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Antonio Leone,mx MEX,DF,Monterrey,21-007,2004,1.1,60,5,18,37,5,1,60,0,0,,0,,38,133,73,2,1,1,1,0,39,3,Matches
352,Federico Lértora,ar ARG,MF,Querétaro,34-304,1990,25.9,1311,68,304,704,312,53,1311,21,7,33.3,14,66.7,584,2671,1006,19,16,4,38,23,726,59,Matches
353,Mateo Levy,mx MEX,"FW,MF",Cruz Azul,18-195,2006,2.1,50,0,0,21,29,10,50,3,0,0.0,3,100.0,37,271,71,2,4,2,7,7,41,10,Matches
354,Emanuel Ley,mx MEX,FW,Tijuana,19-035,2006,0.2,2,0,0,0,2,1,2,0,0,,0,,1,4,0,0,0,0,1,0,1,1,Matches
355,Ángel Leyva,mx MEX,DF,Mazatlán,18-204,2006,0.1,7,1,5,2,0,0,7,0,0,,0,,1,2,2,0,0,0,0,2,2,0,Matches
356,Igor Lichnovsky,cl CHI,DF,América,31-059,1994,1.0,62,7,37,23,2,0,62,0,0,,0,,38,141,55,0,0,0,1,0,43,0,Matches
357,Erik Lira,mx MEX,"DF,MF",Cruz Azul,24-362,2000,29.1,2118,148,850,1158,127,5,2118,21,12,57.1,9,42.9,1315,5939,3082,23,14,2,21,12,1474,20,Matches
358,Aldo López,mx MEX,"MF,DF",Santos,24-347,2000,22.3,1066,45,276,640,165,21,1066,30,17,56.7,13,43.3,550,2417,1039,17,15,2,18,4,630,28,Matches
359,César López,mx MEX,"MF,FW",FC Juárez,23-059,2002,0.9,29,0,1,12,16,3,29,2,1,50.0,1,50.0,21,71,27,1,1,0,4,3,21,6,Matches
360,Cesar López,mx MEX,GK,Atlético,24-329,2000,4.8,212,179,211,1,0,0,212,0,0,,0,,104,472,228,0,0,0,1,0,96,0,Matches
361,Daniel López,mx MEX,"FW,MF",Querétaro,25-052,2000,0.1,4,0,0,1,3,0,4,0,0,,0,,3,23,4,1,1,0,0,0,3,0,Matches
362,Eder López,mx MEX,DF,FC Juárez,19-124,2006,2.9,235,13,76,121,42,2,235,7,3,42.9,4,57.1,112,538,279,6,0,1,3,3,126,13,Matches
363,Edgar López,mx MEX,"FW,MF",Toluca,26-014,1999,6.8,233,3,21,95,118,26,233,5,4,80.0,1,20.0,145,730,273,11,5,5,11,4,182,34,Matches
364,Pau López,es ESP,GK,Toluca,30-143,1994,10.0,453,373,451,1,1,0,453,0,0,,0,,282,1066,542,0,0,0,1,0,270,0,Matches
365,Rodrigo López,mx MEX,"MF,DF",UNAM,23-174,2001,11.2,674,4,70,288,327,22,674,43,21,48.8,21,48.8,418,2177,1108,32,27,7,31,18,462,101,Matches
366,Santiago López,ca CAN,"MF,FW",UNAM,19-329,2005,1.3,31,0,6,7,18,3,31,4,1,25.0,3,75.0,15,110,44,2,1,1,4,1,20,6,Matches
367,Victor Lopez,mx MEX,MF,Querétaro,21-362,2003,0.5,34,0,1,14,19,1,34,6,0,0.0,6,100.0,21,104,31,1,1,0,1,3,25,3,Matches
368,Vladimir Loroña,mx MEX,"DF,FW",Santos,26-170,1998,2.7,168,20,79,73,16,2,168,1,1,100.0,0,0.0,71,268,108,1,3,0,2,0,87,3,Matches
369,Vladimir Loroña,mx MEX,"DF,MF",UANL,26-170,1998,2.8,187,6,39,86,62,4,187,3,3,100.0,0,0.0,87,430,206,7,5,1,6,3,120,30,Matches
370,Anthony Lozano,hn HON,FW,Santos,32-010,1993,13.8,364,16,34,201,134,47,363,23,7,30.4,15,65.2,204,1046,490,19,19,7,35,21,259,40,Matches
371,Esteban Lozano,mx MEX,"MF,FW",América,22-056,2003,1.2,41,0,2,13,26,12,41,1,0,0.0,1,100.0,28,144,67,5,1,3,6,1,34,7,Matches
372,José Lozano,mx MEX,"FW,DF",Atlas,26-212,1998,24.9,905,36,206,381,328,49,905,40,12,30.0,28,70.0,510,2758,1257,33,28,13,52,41,596,122,Matches
373,José Luis Rodríguez,pa PAN,"FW,MF",FC Juárez,26-320,1998,21.5,955,24,134,402,447,51,955,82,40,48.8,39,47.6,598,4084,2162,74,66,17,42,23,671,182,Matches
374,Israel Luna,mx MEX,"DF,MF",Pachuca,23-043,2002,0.4,44,0,4,27,14,0,44,0,0,,0,,29,134,67,1,1,0,2,1,32,2,Matches
375,Oscar Macías,mx MEX,MF,Atlético,26-300,1998,24.6,1514,34,339,952,236,21,1514,18,9,50.0,9,50.0,817,3885,1585,14,21,1,23,13,1110,34,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Waldo Madrid,mx MEX,FW,Necaxa,21-253,2003,0.3,17,2,6,5,6,1,17,0,0,,0,,9,56,9,0,0,0,1,2,9,2,Matches
377,Fernando Madrigal,mx MEX,"MF,DF",Tijuana,33-174,1991,3.6,158,2,30,72,59,8,158,5,2,40.0,3,60.0,99,457,210,4,7,0,11,6,108,12,Matches
378,Madson,br BRA,"FW,MF",FC Juárez,25-252,1999,9.6,397,4,33,150,223,34,397,30,9,30.0,21,70.0,261,1908,863,33,27,8,27,9,310,91,Matches
379,Lisandro Magallán,ar ARG,DF,UNAM,31-220,1993,21.1,1259,156,648,591,28,14,1259,6,3,50.0,3,50.0,658,3007,1858,7,0,0,4,2,718,0,Matches
380,Luis Manuel García,mx MEX,GK,Toluca,32-125,1992,5.0,166,148,165,1,0,0,166,0,0,,0,,109,472,249,0,0,0,0,0,95,0,Matches
381,Óscar Manzanarez,mx MEX,DF,Querétaro,30-011,1995,13.5,558,88,322,211,27,7,558,2,1,50.0,1,50.0,248,1062,355,2,3,0,5,2,287,4,Matches
382,Cristian Mares,mx MEX,"FW,MF",Puebla,20-235,2004,2.2,98,2,7,46,46,6,98,15,7,46.7,8,53.3,45,280,70,3,1,1,7,4,69,15,Matches
383,Antonio María,mx MEX,"FW,MF",Querétaro,21-023,2004,2.7,61,2,5,33,24,7,61,4,2,50.0,1,25.0,29,165,44,2,1,2,3,5,47,7,Matches
384,Ricardo Marín,mx MEX,"FW,MF",Puebla,27-048,1998,11.5,327,16,26,146,160,45,326,14,6,42.9,8,57.1,167,717,247,9,9,3,26,17,214,49,Matches
385,Ricardo Marín,mx MEX,"FW,MF",Guadalajara,27-048,1998,7.0,193,2,4,91,98,39,193,6,1,16.7,5,83.3,103,343,116,4,2,3,22,9,124,35,Matches
386,Salvador Mariscal,mx MEX,MF,Santos,22-013,2003,16.0,920,67,350,533,45,12,920,7,2,28.6,5,71.4,500,1676,609,2,6,0,10,0,607,3,Matches
387,Ángel Márquez,mx MEX,MF,Atlas,24-318,2000,27.7,1592,26,246,918,450,61,1592,62,23,37.1,37,59.7,914,4616,2030,47,44,8,61,47,1079,107,Matches
388,Henry Martín,mx MEX,FW,América,32-168,1992,18.6,646,19,43,322,287,85,646,13,7,53.8,6,46.2,389,1710,565,17,15,11,58,34,504,77,Matches
389,Guillermo Martínez Ayala,mx MEX,FW,UNAM,30-051,1995,18.6,479,7,14,245,226,84,476,14,7,50.0,7,50.0,245,1061,295,8,8,4,56,22,361,84,Matches
390,Gabriel Martínez,mx MEX,DF,Atlético,22-285,2002,0.2,15,2,7,7,1,1,15,0,0,,0,,6,29,20,1,0,0,0,0,10,0,Matches
391,Emilio Martínez González,mx MEX,DF,Necaxa,22-092,2003,9.2,372,27,143,175,55,6,372,1,0,0.0,0,0.0,111,356,171,1,4,0,7,3,154,12,Matches
392,Raúl Martínez,mx MEX,DF,Guadalajara,22-061,2003,6.8,389,52,232,152,9,0,389,3,1,33.3,2,66.7,233,1026,568,2,2,0,1,0,256,0,Matches
393,Sebastián Martínez,mx MEX,FW,Atlético,22-010,2003,0.0,3,0,1,2,0,0,3,0,0,,0,,1,6,3,0,0,0,0,0,1,0,Matches
394,Alejandro Mayorga,mx MEX,DF,Necaxa,27-341,1997,20.8,977,65,323,436,233,21,977,46,18,39.1,27,58.7,448,2758,1414,34,30,4,37,10,453,64,Matches
395,Alan Medina,mx MEX,"MF,DF",Querétaro,27-259,1997,7.9,355,6,55,155,152,21,355,30,15,50.0,14,46.7,210,1467,701,23,11,6,21,17,234,60,Matches
396,Alan Medina,uy URU,"MF,FW",León,27-025,1998,2.4,136,2,19,79,39,0,136,1,0,0.0,1,100.0,79,375,179,4,4,0,4,2,91,6,Matches
397,Diego Medina,mx MEX,"FW,DF",Santos,24-054,2001,6.3,310,8,60,151,104,17,310,30,16,53.3,14,46.7,175,1300,666,23,16,10,12,13,197,48,Matches
398,Stefan Medina,co COL,DF,Monterrey,32-325,1992,27.7,1892,141,673,1072,154,21,1892,21,8,38.1,12,57.1,1107,4906,2668,26,13,4,18,2,1293,39,Matches
399,Aaron Mejía Montoya,mx MEX,"DF,MF",Tijuana,23-333,2001,20.1,1072,52,304,551,222,11,1072,15,6,40.0,9,60.0,564,2178,833,15,9,2,36,10,663,64,Matches
400,Ángel Mena,ec ECU,"MF,FW",Pachuca,37-104,1988,1.9,129,0,6,47,76,9,129,3,0,0.0,2,66.7,75,325,136,5,2,1,4,2,95,18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Alex Mendez,us USA,"FW,MF",FC Juárez,24-241,2000,0.7,47,2,6,16,26,1,47,5,1,20.0,4,80.0,31,159,75,2,4,0,0,0,32,6,Matches
402,Bruno Méndez,uy URU,DF,Toluca,25-237,1999,17.8,1160,117,591,535,40,8,1160,1,0,0.0,1,100.0,671,2867,1617,13,6,0,12,4,817,3,Matches
403,Stiven Mendoza,co COL,"FW,MF",León,32-312,1992,23.2,929,11,78,370,496,79,928,60,28,46.7,30,50.0,638,4176,2196,80,54,24,59,32,737,181,Matches
404,Jean Meneses,cl CHI,FW,Toluca,32-050,1993,2.8,132,3,24,46,64,8,132,8,3,37.5,5,62.5,86,546,212,6,4,4,5,10,92,20,Matches
405,Roberto Meraz,mx MEX,MF,Mazatlán,25-274,1999,19.8,1075,55,275,681,121,17,1075,4,4,100.0,0,0.0,549,2537,1086,13,9,1,15,4,692,16,Matches
406,Lucas Merolla,ar ARG,DF,Mazatlán,29-312,1995,17.5,987,136,549,400,46,30,987,17,12,70.6,5,29.4,471,2163,959,4,4,0,12,4,532,7,Matches
