Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 30_level_0
738,Thierry Correia,pt POR,DF,Valencia,es La Liga,26-056,1999,11,768,70,25.1,8.5,9,79,4,2,28,0,0.64,7,13,-6,-0.70,-0.51,7.3,13.2,-6.0,-0.70,-0.58,Matches
739,Álvaro Cortés,es ESP,DF,Barcelona,es La Liga,19-352,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
740,Guillem Cortiñas,es ESP,DF,Getafe,es La Liga,22-089,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
741,Edoardo Corvi,it ITA,GK,Parma,it Serie A,24-042,2001,0,,,,,0,,0,0,,35,,,,,,,,,,,,Matches
742,Isaac Cossier,fr FRA,DF,Lille,fr Ligue 1,18-155,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
743,Alberto costa,pt POR,"DF,MF",Juventus,it Serie A,21-217,2003,5,121,24,4.0,1.3,0,,0,5,24,9,1.20,2,2,0,0.00,-0.61,1.6,0.7,+0.9,+0.68,+0.24,Matches
744,Coba da Costa,es ESP,"MF,FW",Getafe,es La Liga,22-282,2002,16,887,55,29.0,9.9,11,68,1,5,27,10,1.25,10,9,+1,+0.10,+0.14,10.4,14.5,-4.0,-0.41,-0.31,Matches
745,Danny da Costa,de GER,DF,Mainz 05,de Bundesliga,31-295,1993,22,1801,82,64.6,20.0,22,82,17,0,,7,1.55,29,22,+7,+0.35,+0.17,29.4,28.6,+0.8,+0.04,+0.17,Matches
746,David Costa,pt POR,"MF,FW",Lens,fr Ligue 1,24-119,2001,11,352,32,12.6,3.9,3,61,0,8,21,4,1.18,3,6,-3,-0.77,-0.80,6.4,4.2,+2.2,+0.57,+0.43,Matches
747,João Costa,br BRA,FW,Roma,it Serie A,20-037,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
748,Logan Costa,cv CPV,DF,Villarreal,es La Liga,24-033,2001,28,2227,80,72.8,24.7,24,87,21,4,36,3,1.79,41,36,+5,+0.20,-0.66,43.7,30.7,+12.9,+0.52,-0.05,Matches
749,Logan Costa,cv CPV,DF,Toulouse,fr Ligue 1,24-033,2001,1,90,90,3.1,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,0.00,1.7,0.5,+1.2,+1.23,+0.95,Matches
750,Samu Costa,pt POR,MF,Mallorca,es La Liga,24-158,2000,27,2211,82,74.4,24.6,26,84,19,1,26,0,1.26,22,31,-9,-0.37,-0.60,25.6,28.1,-2.4,-0.10,-0.21,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
751,Grégoire Coudert,fr FRA,GK,Brest,fr Ligue 1,26-031,1999,2,180,90,6.5,2.0,2,90,2,0,,29,1.50,5,5,0,0.00,+0.14,3.2,2.0,+1.2,+0.58,+0.89,Matches
752,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,32-255,1992,18,865,48,28.3,9.6,9,76,4,9,20,11,0.83,8,19,-11,-1.14,-0.82,14.5,15.6,-1.1,-0.12,+0.32,Matches
753,Abdoul Coulibaly,de GER,DF,Werder Bremen,de Bundesliga,17-346,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
754,Joel Coulibaly,fr FRA,MF,Rennes,fr Ligue 1,17-358,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
755,Lassana Coulibaly,ml MLI,MF,Lecce,it Serie A,29-024,1996,35,2397,68,76.1,26.6,27,79,14,8,32,0,0.77,20,37,-17,-0.64,+1.27,23.1,41.2,-18.1,-0.68,-0.19,Matches
756,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,fr Ligue 1,22-197,2002,2,38,19,1.4,0.4,0,,0,2,19,0,1.50,1,1,0,0.00,0.00,0.5,0.7,-0.2,-0.45,-0.01,Matches
757,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,21-013,2004,1,8,8,0.3,0.1,0,,0,1,8,5,3.00,1,0,+1,+11.25,+10.53,0.4,0.0,+0.4,+4.18,+2.99,Matches
758,Soumaïla Coulibaly,fr FRA,DF,Brest,fr Ligue 1,21-202,2003,7,438,63,15.7,4.9,5,77,3,2,26,6,1.86,6,5,+1,+0.21,+0.40,6.7,5.9,+0.8,+0.17,+0.51,Matches
759,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,fr Ligue 1,24-075,2001,21,1150,55,41.2,12.8,13,77,4,8,19,2,0.55,9,29,-20,-1.57,-0.08,12.0,23.8,-11.8,-0.93,-0.12,Matches
760,Woyo Coulibaly,fr FRA,DF,Leicester City,eng Premier League,25-349,1999,4,109,27,3.5,1.2,1,45,0,3,21,5,0.75,0,6,-6,-4.95,-3.74,0.7,2.5,-1.7,-1.46,-0.41,Matches
761,Woyo Coulibaly,fr FRA,DF,Parma,it Serie A,25-349,1999,14,1084,77,34.4,12.0,12,85,10,2,32,3,1.00,16,23,-7,-0.58,-0.28,17.0,24.5,-7.5,-0.62,-0.32,Matches
762,Marius Courcoul,fr FRA,"DF,MF",Angers,fr Ligue 1,18-123,2007,5,73,15,2.6,0.8,0,,0,5,15,11,0.20,1,2,-1,-1.23,-0.57,1.1,2.0,-0.9,-1.12,-0.53,Matches
763,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,32-358,1992,27,2430,90,81.8,27.0,27,90,27,0,,0,2.22,54,22,+32,+1.19,+0.69,50.4,27.0,+23.3,+0.86,+0.03,Matches
764,Yan Couto,br BRA,"DF,FW",Dortmund,de Bundesliga,22-335,2002,20,891,45,30.9,9.9,8,78,3,12,23,7,1.60,21,18,+3,+0.30,-0.24,13.4,13.2,+0.2,+0.02,-0.77,Matches
765,Patrice Čović,hr CRO,MF,Werder Bremen,de Bundesliga,17-313,2007,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
766,Nicolas Cozza,fr FRA,"DF,MF",Nantes,fr Ligue 1,26-116,1999,26,2025,78,72.6,22.5,23,86,20,3,17,0,0.96,24,36,-12,-0.53,-0.18,23.2,39.2,-16.0,-0.71,-0.50,Matches
767,Nicolas Cozza,fr FRA,DF,Wolfsburg,de Bundesliga,26-116,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
768,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,35-140,1989,14,589,42,19.2,6.5,7,75,3,7,9,13,1.79,5,6,-1,-0.15,+0.50,6.7,8.3,-1.6,-0.25,+0.12,Matches
769,Charlie Cresswell,eng ENG,DF,Toulouse,fr Ligue 1,22-260,2002,30,2502,83,86.9,27.8,28,89,25,2,12,1,1.23,35,34,+1,+0.04,+0.27,39.5,30.4,+9.1,+0.33,+0.08,Matches
770,Bryan Cristante,it ITA,MF,Roma,it Serie A,30-062,1995,26,1711,66,55.9,19.0,19,81,12,7,25,0,1.65,21,17,+4,+0.21,-0.66,24.2,20.8,+3.4,+0.18,-0.46,Matches
771,Domen Črnigoj,si SVN,MF,Venezia,it Serie A,29-167,1995,8,136,17,4.3,1.5,1,45,0,7,13,10,1.00,1,4,-3,-1.99,-1.45,1.2,4.8,-3.6,-2.40,-1.89,Matches
772,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,32-280,1992,21,1174,56,38.4,13.0,15,73,4,6,14,12,1.48,15,18,-3,-0.23,+0.01,15.3,18.5,-3.2,-0.24,+0.11,Matches
773,Juan Cruz,es ESP,"FW,MF",Leganés,es La Liga,25-009,2000,31,2015,65,67.8,22.4,23,78,9,8,28,2,0.84,22,35,-13,-0.58,-0.02,20.4,36.3,-15.9,-0.71,+0.04,Matches
774,Pablo Cruz,es ESP,MF,Sevilla,es La Liga,21-113,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
775,Juan Cuadrado,co COL,"DF,MF",Atalanta,it Serie A,36-343,1988,21,798,38,26.1,8.9,7,60,1,14,27,6,2.00,17,3,+14,+1.58,+0.70,16.7,5.8,+10.9,+1.23,+0.72,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
776,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,18-102,2007,31,2342,76,76.5,26.0,26,85,18,5,28,3,2.26,70,27,+43,+1.65,-0.23,59.1,28.0,+31.1,+1.19,-0.81,Matches
777,Cucho,co COL,FW,Betis,es La Liga,26-014,1999,10,790,79,26.6,8.8,10,79,2,0,,1,2.50,23,9,+14,+1.59,+1.80,16.1,7.8,+8.3,+0.94,+0.90,Matches
778,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,26-286,1998,32,2628,82,85.9,29.2,29,88,23,3,24,0,1.84,55,35,+20,+0.68,+0.89,56.2,36.1,+20.2,+0.69,+0.95,Matches
779,Iván Cuéllar,es ESP,GK,Mallorca,es La Liga,40-342,1984,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
780,Martin Cuellar,es ESP,,Getafe,es La Liga,18-039,2007,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
781,Andres Cuenca,es ESP,DF,Barcelona,es La Liga,17-327,2007,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
782,Hugo Cuenca,py PAR,MF,Genoa,it Serie A,20-116,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
783,Hugo Cuenca,py PAR,MF,Milan,it Serie A,20-116,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
784,Jorge Cuenca,es ESP,DF,Fulham,eng Premier League,25-168,1999,6,259,43,8.2,2.9,3,85,2,3,1,17,1.50,5,6,-1,-0.35,-0.47,3.3,5.8,-2.5,-0.89,-1.13,Matches
785,Luke Cundle,eng ENG,MF,Wolves,eng Premier League,23-008,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
786,Matheus Cunha,br BRA,"MF,FW",Wolves,eng Premier League,25-342,1999,30,2425,81,77.0,26.9,27,86,18,3,33,0,1.03,40,51,-11,-0.41,-0.41,30.4,41.7,-11.2,-0.42,-0.18,Matches
787,Patrick Cutrone,it ITA,FW,Como,it Serie A,27-121,1998,30,1949,65,61.9,21.7,23,77,5,7,25,5,1.07,26,30,-4,-0.18,-0.26,25.6,24.6,+1.0,+0.05,-0.04,Matches
788,Tomáš Čvančara,cz CZE,FW,Gladbach,de Bundesliga,24-264,2000,26,793,31,27.5,8.8,7,76,2,19,14,5,1.35,12,20,-8,-0.91,-1.30,12.2,20.5,-8.3,-0.94,-0.81,Matches
789,Wylan Cyprien,fr FRA,MF,Parma,it Serie A,30-096,1995,2,28,14,0.9,0.3,0,,0,2,14,1,2.00,1,0,+1,+3.21,+3.65,0.9,0.2,+0.7,+2.36,+2.79,Matches
790,Marco D'Alessandro,it ITA,"DF,FW",Monza,it Serie A,34-076,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
791,Danilo D'Ambrosio,it ITA,DF,Monza,it Serie A,36-237,1988,20,1095,55,35.8,12.2,12,81,4,8,16,5,0.45,10,24,-14,-1.15,-0.23,11.1,20.2,-9.1,-0.75,-0.17,Matches
792,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,23-329,2001,33,2360,72,74.9,26.2,27,82,12,6,25,2,1.27,32,33,-1,-0.04,+0.19,30.5,26.3,+4.2,+0.16,+0.39,Matches
793,Giovanni Daffara,it ITA,GK,Juventus,it Serie A,20-150,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
794,Samuel Dahl,se SWE,"DF,MF",Roma,it Serie A,25-061,2000,2,43,22,1.4,0.5,0,,0,2,22,20,0.00,2,2,0,0.00,-0.51,0.3,0.8,-0.5,-1.07,-1.47,Matches
795,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,27-038,1998,16,1440,90,51.6,16.0,16,90,16,0,,10,1.69,16,10,+6,+0.37,+1.37,12.9,21.3,-8.4,-0.52,-0.20,Matches
796,Thomas Dähne,de GER,GK,Holstein Kiel,de Bundesliga,31-120,1994,6,540,90,19.4,6.0,6,90,6,0,,25,0.83,8,13,-5,-0.83,+0.13,7.6,10.8,-3.2,-0.54,+0.03,Matches
797,Mahmoud Dahoud,de GER,MF,Eint Frankfurt,de Bundesliga,29-123,1996,9,364,40,13.0,4.0,3,71,1,6,25,16,1.89,14,9,+5,+1.24,+0.68,9.2,7.2,+2.0,+0.49,0.00,Matches
798,Dario Daka,al ALB,FW,Lecce,it Serie A,21-100,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
799,Patson Daka,zm ZAM,"FW,MF",Leicester City,eng Premier League,26-207,1998,21,653,31,20.7,7.3,5,72,1,16,18,3,0.52,7,16,-9,-1.24,+0.13,6.2,15.7,-9.5,-1.32,-0.32,Matches
800,Ameen Al-Dakhil,be BEL,DF,Stuttgart,de Bundesliga,23-059,2002,7,432,62,15.0,4.8,6,70,1,1,11,7,1.00,10,6,+4,+0.83,+0.76,8.3,6.4,+1.9,+0.40,+0.08,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
801,Marco Dalla Vecchia,it ITA,MF,Torino,it Serie A,20-080,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
802,Thijs Dallinga,nl NED,FW,Bologna,it Serie A,24-274,2000,28,959,34,31.3,10.7,9,72,1,19,16,6,1.82,15,12,+3,+0.28,-0.23,13.8,7.6,+6.3,+0.59,+0.28,Matches
803,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,26-047,1999,32,2788,87,91.1,31.0,31,89,30,1,32,0,1.09,34,45,-11,-0.36,-1.35,39.7,46.1,-6.3,-0.20,-1.49,Matches
804,Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,eng Premier League,24-305,2000,34,2578,76,84.2,28.6,30,83,10,4,23,0,1.44,50,36,+14,+0.49,+1.61,45.0,41.5,+3.5,+0.12,+0.79,Matches
805,Maat Daniel Caprini,it ITA,FW,Fiorentina,it Serie A,19-082,2006,2,8,4,0.3,0.1,0,,0,2,4,9,1.50,0,1,-1,-11.25,-11.84,0.0,0.7,-0.7,-7.80,-8.00,Matches
806,Flavius Daniliuc,at AUT,DF,Hellas Verona,it Serie A,24-007,2001,17,994,58,31.6,11.0,9,86,4,8,28,15,0.82,9,24,-15,-1.36,-0.61,9.8,16.3,-6.5,-0.59,-0.05,Matches
807,Danilo,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,24-005,2001,7,267,38,8.7,3.0,5,47,0,2,16,3,2.00,8,3,+5,+1.69,+1.46,3.1,4.6,-1.5,-0.52,-0.47,Matches
808,Danilo,br BRA,DF,Juventus,it Serie A,33-293,1991,12,581,48,19.0,6.5,6,87,4,6,10,5,1.83,13,12,+1,+0.15,-0.53,11.5,8.5,+3.0,+0.46,+0.02,Matches
809,Arnaut Danjuma,nl NED,FW,Villarreal,es La Liga,28-093,1997,3,200,67,6.5,2.2,3,67,0,0,,0,2.33,4,5,-1,-0.45,-0.89,3.4,2.7,+0.7,+0.31,-0.23,Matches
810,Arnaut Danjuma,nl NED,"FW,MF",Girona,es La Liga,28-093,1997,23,1310,57,44.1,14.6,15,72,5,8,28,2,0.91,10,25,-15,-1.03,-1.19,13.5,20.7,-7.2,-0.49,-0.60,Matches
811,Jayden Danns,eng ENG,MF,Liverpool,eng Premier League,19-108,2006,1,11,11,0.4,0.1,0,,0,1,11,1,3.00,0,1,-1,-8.18,-9.63,0.0,0.4,-0.4,-3.38,-4.73,Matches
812,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,20-310,2004,22,1460,66,52.3,16.2,16,84,10,6,21,1,1.36,26,21,+5,+0.31,+0.65,23.3,28.9,-5.6,-0.35,+0.19,Matches
813,Kevin Danso,at AUT,DF,Tottenham,eng Premier League,26-227,1998,6,482,80,15.8,5.4,5,87,4,1,45,0,1.17,9,9,0,0.00,-0.21,7.6,9.2,-1.6,-0.29,-0.32,Matches
814,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,26-227,1998,12,1080,90,38.7,12.0,12,90,12,0,,0,1.83,17,12,+5,+0.42,+0.79,21.5,15.3,+6.2,+0.52,+0.53,Matches
815,Dante,br BRA,DF,Nice,fr Ligue 1,41-198,1983,23,1829,80,63.5,20.3,20,88,16,3,23,1,1.83,39,22,+17,+0.84,+0.49,35.3,21.5,+13.7,+0.68,+0.30,Matches
816,Pape Daouda Diongue,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,,,9,78,9,2.7,0.9,1,45,0,8,4,18,2.11,2,1,+1,+1.15,+0.74,1.6,1.8,-0.2,-0.21,-0.01,Matches
817,Mohamed Daramy,dk DEN,FW,Reims,fr Ligue 1,23-117,2002,2,16,8,0.6,0.2,0,,0,2,8,1,3.00,1,2,-1,-5.63,-5.31,1.0,0.7,+0.3,+1.60,+2.22,Matches
818,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,19-100,2006,20,1288,64,44.7,14.3,16,75,3,4,21,12,1.45,22,24,-2,-0.14,-0.31,16.4,22.4,-6.0,-0.42,-0.45,Matches
819,Sergi Darder,es ESP,"MF,FW",Mallorca,es La Liga,31-133,1993,33,2314,70,77.9,25.7,29,77,7,4,19,0,1.33,23,28,-5,-0.19,+0.08,27.6,28.5,-0.9,-0.03,+0.05,Matches
820,Achraf Dari,ma MAR,DF,Brest,fr Ligue 1,25-363,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
821,Matteo Darmian,it ITA,DF,Inter,it Serie A,35-153,1989,27,1601,59,50.8,17.8,18,80,9,9,19,3,2.22,41,14,+27,+1.52,+0.76,29.8,14.6,+15.2,+0.86,-0.02,Matches
822,Noah Darvich,de GER,MF,Barcelona,es La Liga,18-221,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
823,Lukas Daschner,de GER,"MF,FW",Bochum,de Bundesliga,26-215,1998,14,412,29,14.3,4.6,3,61,0,11,21,4,0.43,5,11,-6,-1.31,-0.33,6.4,12.7,-6.3,-1.37,-0.83,Matches
824,Juan David Cabal,co COL,DF,Juventus,it Serie A,24-116,2001,7,460,66,15.0,5.1,6,75,3,1,11,5,2.14,13,6,+7,+1.37,+0.92,8.4,4.1,+4.3,+0.83,+0.46,Matches
825,Jonathan David,ca CAN,FW,Lille,fr Ligue 1,25-110,2000,29,2302,79,82.5,25.6,25,87,18,4,33,0,1.83,44,22,+22,+0.86,+1.78,41.3,30.7,+10.6,+0.42,+0.45,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
826,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,24-183,2000,19,1560,82,54.2,17.3,17,89,13,2,28,2,2.58,53,15,+38,+2.19,+0.62,43.4,10.2,+33.2,+1.91,+0.47,Matches
827,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,32-010,1993,13,1036,80,33.9,11.5,11,87,10,2,38,7,1.23,21,19,+2,+0.17,0.00,17.0,19.0,-2.0,-0.18,-0.23,Matches
828,Harvey Davies,eng ENG,GK,Liverpool,eng Premier League,21-243,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
829,Keinan Davis,eng ENG,FW,Udinese,it Serie A,27-080,1998,20,894,45,28.4,9.9,8,81,3,12,21,2,1.25,10,16,-6,-0.60,-0.40,9.8,12.9,-3.1,-0.31,+0.03,Matches
830,Leif Davis,eng ENG,DF,Ipswich Town,eng Premier League,25-112,2000,31,2563,83,81.4,28.5,30,85,25,1,10,0,0.55,28,64,-36,-1.26,-0.50,27.1,57.5,-30.4,-1.07,+0.12,Matches
831,Zuriko Davitashvili,ge GEO,"FW,MF",Saint-Étienne,fr Ligue 1,24-078,2001,30,2515,84,87.3,27.9,29,85,18,1,45,0,0.68,29,65,-36,-1.29,-0.06,30.9,60.0,-29.2,-1.04,+0.36,Matches
832,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,it Serie A,29-349,1995,24,1679,70,53.3,18.7,22,75,14,2,19,1,1.04,17,28,-11,-0.59,+0.76,18.6,26.5,-7.9,-0.42,+0.28,Matches
833,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,34-363,1990,15,971,65,30.8,10.8,10,89,9,5,17,6,0.87,16,25,-9,-0.83,-0.75,10.6,18.7,-8.1,-0.75,-0.54,Matches
834,Kevin De Bruyne,be BEL,"MF,FW",Manchester City,eng Premier League,33-310,1991,25,1538,62,48.8,17.1,17,83,6,8,16,5,1.76,40,19,+21,+1.23,+1.06,31.3,19.8,+11.4,+0.67,+0.37,Matches
835,Bobby De Cordova-Reid,jm JAM,FW,Leicester City,eng Premier League,32-091,1993,23,744,32,23.6,8.3,9,67,0,14,10,9,0.65,9,17,-8,-0.97,+0.49,7.1,14.6,-7.5,-0.90,+0.20,Matches
836,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,24-055,2001,32,1833,57,59.9,20.4,22,70,4,10,29,0,1.84,42,18,+24,+1.18,+0.30,32.7,20.0,+12.7,+0.62,-0.18,Matches
837,Jeffrey De Lange,nl NED,GK,Marseille,fr Ligue 1,27-033,1998,0,,,,,0,,0,0,,31,,,,,,,,,,,,Matches
838,Giorgio De Marzi,us USA,GK,Roma,it Serie A,18-016,2007,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
839,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,30-345,1994,30,1797,60,58.7,20.0,19,76,7,11,33,0,1.90,34,14,+20,+1.00,+0.36,35.5,18.9,+16.6,+0.83,+0.36,Matches
840,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,24-091,2001,2,180,90,6.5,2.0,2,90,2,0,,27,0.50,1,3,-2,-1.00,-1.07,2.2,4.3,-2.2,-1.08,-0.69,Matches
841,Giacomo De Pieri,it ITA,MF,Inter,it Serie A,18-126,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
842,Mattia De Sciglio,it ITA,DF,Empoli,it Serie A,32-196,1992,16,769,48,25.1,8.5,7,80,5,9,23,12,0.63,4,23,-19,-2.22,-1.91,7.7,14.7,-7.0,-0.82,-0.44,Matches
843,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,36-346,1988,15,838,56,27.4,9.3,11,73,2,4,9,18,2.00,10,7,+3,+0.32,-0.16,10.7,8.9,+1.7,+0.19,-0.29,Matches
844,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,26-333,1998,5,192,38,6.7,2.1,2,85,1,3,7,12,1.00,2,5,-3,-1.41,-1.14,2.3,4.3,-2.1,-0.96,-0.39,Matches
845,Koni De Winter,be BEL,DF,Genoa,it Serie A,22-326,2002,22,1899,86,62.1,21.1,21,90,21,1,9,1,1.23,17,27,-10,-0.47,-0.32,21.6,26.6,-5.0,-0.24,-0.01,Matches
846,Amar Dedić,ba BIH,DF,Marseille,fr Ligue 1,22-259,2002,9,287,32,10.3,3.2,2,54,0,7,26,1,1.33,5,8,-3,-0.94,-1.88,7.3,7.3,0.0,0.00,-0.48,Matches
847,David Deger,de GER,MF,Augsburg,de Bundesliga,25-080,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
848,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,29-276,1995,26,1238,48,39.3,13.8,14,72,4,12,19,8,0.81,13,19,-6,-0.44,-0.01,17.1,21.7,-4.6,-0.34,-0.07,Matches
849,Romain Del Castillo,fr FRA,FW,Brest,fr Ligue 1,29-036,1996,23,1094,48,39.2,12.2,12,74,2,11,19,0,1.26,16,26,-10,-0.82,-1.14,15.5,21.4,-5.8,-0.48,-0.37,Matches
850,Tommaso Del Lungo,it ITA,DF,Atalanta,it Serie A,21-164,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
851,Enrico Del Prato,it ITA,DF,Parma,it Serie A,25-175,1999,31,2677,86,85.0,29.7,29,89,28,2,52,1,0.90,35,45,-10,-0.34,+0.42,32.9,44.2,-11.3,-0.38,+0.18,Matches
852,Thomas Delaine,fr FRA,DF,Strasbourg,fr Ligue 1,33-041,1992,2,9,5,0.3,0.1,0,,0,2,5,0,3.00,0,1,-1,-10.00,-10.47,0.0,0.9,-0.9,-8.87,-8.70,Matches
853,Liam Delap,eng ENG,FW,Ipswich Town,eng Premier League,22-085,2003,34,2491,73,79.1,27.7,31,79,3,3,16,0,0.65,25,56,-31,-1.12,+0.25,25.1,51.2,-26.1,-0.95,+0.69,Matches
854,Fisayo Dele-Bashiru,ng NGA,"MF,FW",Lazio,it Serie A,24-087,2001,19,895,47,29.2,9.9,11,69,5,8,17,13,1.58,11,15,-4,-0.40,-1.07,9.3,12.1,-2.8,-0.28,-1.00,Matches
855,Alessandro Dellavalle,it ITA,DF,Torino,it Serie A,20-358,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
856,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,33-207,1991,8,517,65,18.5,5.7,7,70,1,1,25,0,0.00,1,15,-14,-2.44,-1.13,5.4,10.6,-5.2,-0.90,-0.06,Matches
857,Adam Delplace,fr FRA,GK,Lens,fr Ligue 1,18-243,2006,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
858,Olivier Deman,be BEL,DF,Werder Bremen,de Bundesliga,25-028,2000,9,67,7,2.3,0.7,0,,0,9,7,6,2.00,1,0,+1,+1.34,+1.57,2.2,0.9,+1.3,+1.71,+1.75,Matches
859,Ali Dembélé,fr FRA,DF,Torino,it Serie A,21-119,2004,12,184,15,5.8,2.0,1,32,0,11,14,22,2.08,3,3,0,0.00,+0.03,2.9,3.6,-0.7,-0.33,+0.04,Matches
860,Ousmane Dembélé,fr FRA,FW,Paris S-G,fr Ligue 1,27-354,1997,28,1657,59,57.5,18.4,19,75,5,9,25,1,2.46,54,15,+39,+2.12,+1.16,50.1,16.3,+33.8,+1.83,+0.34,Matches
861,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,27-040,1998,32,1806,56,62.7,20.1,20,79,6,12,19,0,1.38,37,33,+4,+0.20,+0.03,35.6,27.9,+7.7,+0.38,+0.15,Matches
862,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,23-135,2001,27,2226,82,72.7,24.7,25,88,21,2,18,1,1.52,46,42,+4,+0.16,-0.27,39.7,39.4,+0.4,+0.01,+0.06,Matches
863,Will Dennis,eng ENG,GK,Bournemouth,eng Premier League,24-298,2000,0,,,,,0,,0,0,,18,,,,,,,,,,,,Matches
