Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
326,Nonato,br BRA,MF,Fluminense,27-063,1998,1.3,0,2,0,0.0,1.51,0.00,0.00,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
327,Sérgio Oliveira,pt POR,MF,Sport Recife,32-337,1992,3.7,1,10,1,10.0,2.70,0.27,0.10,1.00,25.4,4,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
328,Cauly Oliveira Souza,br BRA,"FW,MF",Bahia,29-232,1995,3.2,1,5,2,40.0,1.58,0.63,0.20,0.50,12.7,0,0,0,1.2,1.2,0.25,-0.2,-0.2,Matches
329,Cristian Olivera,uy URU,FW,Grêmio,23-018,2002,3.8,1,5,3,60.0,1.33,0.80,0.20,0.33,16.5,0,0,0,1.2,1.2,0.25,-0.2,-0.2,Matches
330,Christian Ortiz,ar ARG,MF,Sport Recife,32-258,1992,0.9,0,4,2,50.0,4.24,2.12,0.00,0.00,26.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
331,Leo Ortiz,br BRA,DF,Flamengo,29-122,1996,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,7.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
332,Osvaldo,br BRA,"FW,MF",Vitória,38-024,1987,0.4,0,2,1,50.0,5.29,2.65,0.00,0.00,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
333,Luis Otávio,br BRA,MF,Internacional,18-023,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
334,Pablo,br BRA,FW,Sport Recife,32-316,1992,2.9,1,3,1,33.3,1.03,0.34,0.33,1.00,21.8,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
335,Ruan Pablo,br BRA,FW,Bahia,16-286,2008,0.1,0,2,1,50.0,20.00,10.00,0.00,0.00,7.0,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
336,Bruno Pacheco,br BRA,DF,Fortaleza,33-148,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
337,Gonçalo Paciência,pt POR,FW,Sport Recife,30-277,1994,0.9,0,3,0,0.0,3.51,0.00,0.00,,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
338,Alan Patrick,br BRA,"MF,FW",Internacional,33-357,1991,5.2,2,7,3,42.9,1.34,0.58,0.14,0.33,23.6,3,1,1,1.4,0.6,0.09,+0.6,+0.4,Matches
339,Jair Paula,br BRA,DF,Botafogo (RJ),20-059,2005,7.0,0,5,0,0.0,0.71,0.00,0.00,,16.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
340,Patrick de Paula,br BRA,MF,Botafogo (RJ),25-239,1999,3.2,0,6,0,0.0,1.90,0.00,0.00,,30.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
341,Paulinho,br BRA,"MF,FW",Vasco da Gama,28-117,1997,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
342,Paulinho,br BRA,"MF,FW",Palmeiras,24-294,2000,1.0,0,2,0,0.0,2.02,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
343,Caio Paulista,br BRA,DF,Atlético Mineiro,26-359,1998,1.3,0,4,0,0.0,3.03,0.00,0.00,,23.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
344,Marcos Paulo,br BRA,DF,Juventude,22-107,2003,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
345,Cristian Pavón,ar ARG,FW,Grêmio,29-104,1996,2.4,0,5,1,20.0,2.10,0.42,0.00,0.00,22.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
346,Dimitri Payet,fr FRA,MF,Vasco da Gama,38-037,1987,2.1,0,2,0,0.0,0.94,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
347,Pedro,br BRA,FW,Flamengo,27-319,1997,2.2,4,9,7,77.8,4.03,3.13,0.33,0.43,15.7,0,1,2,3.2,1.4,0.16,+0.8,+1.6,Matches
348,João Pedro Chermont,br BRA,DF,Santos,19-107,2006,2.8,0,2,1,50.0,0.72,0.36,0.00,0.00,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
349,João Pedro,br BRA,DF,Corinthians,21-125,2003,0.5,0,1,0,0.0,2.00,0.00,0.00,,13.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
350,João Pedro,br BRA,DF,Grêmio,28-171,1996,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,23.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
351,João Pedro Pepê,br BRA,MF,Vitória,27-119,1998,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
352,Léo Pereira,br BRA,DF,Flamengo,29-094,1996,7.0,1,2,1,50.0,0.29,0.14,0.50,1.00,4.1,0,0,0,0.9,0.9,0.45,+0.1,+0.1,Matches
353,Matheus Pereira,br BRA,MF,Cruzeiro,29-000,1996,5.1,0,12,6,50.0,2.37,1.18,0.00,0.00,23.8,3,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
354,Luan Peres Petroni,br BRA,DF,Santos,30-290,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
355,Pernambuco,br BRA,"FW,MF",Juventude,27-007,1998,0.4,0,2,0,0.0,5.14,0.00,0.00,,16.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
356,Petterson,br BRA,MF,Juventude,21-121,2004,0.9,0,3,0,0.0,3.38,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
357,Yago Pikachu,br BRA,"DF,MF",Fortaleza,32-334,1992,5.8,0,7,1,14.3,1.21,0.17,0.00,0.00,20.0,1,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
358,Joaquín Piquerez,uy URU,"DF,MF",Palmeiras,26-254,1998,6.5,2,8,2,25.0,1.23,0.31,0.13,0.50,28.1,0,1,1,1.0,0.2,0.03,+1.0,+0.8,Matches
359,Rafael Pires,br BRA,GK,São Paulo,35-316,1989,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
360,Lucas Piton,br BRA,DF,Vasco da Gama,24-208,2000,6.0,0,3,0,0.0,0.50,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
361,Isidro Pitta,py PAR,FW,RB Bragantino,25-264,1999,0.9,1,3,2,66.7,3.33,2.22,0.33,0.50,18.8,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
362,Diego Pituca,br BRA,MF,Santos,32-263,1992,2.2,1,3,1,33.3,1.34,0.45,0.33,1.00,23.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
363,Gonzalo Plata,ec ECU,"FW,MF",Flamengo,24-185,2000,2.4,1,4,1,25.0,1.68,0.42,0.25,1.00,12.9,1,0,0,1.0,1.0,0.25,0.0,0.0,Matches
364,Tomas Pochettino,ar ARG,MF,Fortaleza,29-093,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
365,Mateo Ponte,uy URU,DF,Botafogo (RJ),21-346,2003,1.1,1,2,1,50.0,1.80,0.90,0.50,1.00,10.5,0,0,0,0.5,0.5,0.26,+0.5,+0.5,Matches
366,Gustavo Prado,br BRA,"MF,FW",Internacional,19-333,2005,0.5,0,2,1,50.0,4.09,2.05,0.00,0.00,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
367,Lucca Prior,br BRA,FW,Fortaleza,21-082,2004,0.2,0,1,0,0.0,6.00,0.00,0.00,,35.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
368,Erick Pulga,br BRA,FW,Bahia,24-215,2000,5.4,1,16,3,18.8,2.98,0.56,0.06,0.33,17.0,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
369,Erick Pulgar,cl CHI,MF,Flamengo,31-110,1994,6.5,1,3,3,100.0,0.46,0.46,0.33,0.33,20.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
370,Du Queiroz,br BRA,MF,Sport Recife,25-106,2000,5.0,0,5,1,20.0,0.99,0.20,0.00,0.00,14.5,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
371,Igor Rabello,br BRA,FW,Atlético Mineiro,30-007,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
372,André Ramalho,br BRA,DF,Corinthians,33-078,1992,5.0,0,1,0,0.0,0.20,0.00,0.00,,9.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
373,Eric Ramires,br BRA,MF,RB Bragantino,24-268,2000,3.6,1,6,2,33.3,1.67,0.56,0.17,0.50,14.6,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
374,Ramon,br BRA,DF,Internacional,24-053,2001,1.1,0,1,0,0.0,0.90,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches
375,Lucas Ramon,br BRA,DF,Mirassol,31-059,1994,4.4,1,4,1,25.0,0.90,0.23,0.25,1.00,18.2,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
376,Santi Ramos Mingo,ar ARG,DF,Bahia,23-165,2001,7.0,0,3,0,0.0,0.43,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
377,Rafael Ramos,pt POR,DF,Ceará,30-116,1995,2.7,0,1,0,0.0,0.37,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
378,Raniele,br BRA,MF,Corinthians,28-125,1996,4.7,0,3,1,33.3,0.64,0.21,0.00,0.00,19.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
379,Wellington Rato,br BRA,"FW,MF",Vitória,32-311,1992,1.4,1,4,3,75.0,2.95,2.21,0.25,0.33,27.6,1,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
380,Pedro Raul,br BRA,FW,Ceará,28-181,1996,6.8,4,20,6,30.0,2.93,0.88,0.15,0.50,14.9,0,1,1,3.4,2.6,0.13,+0.6,+0.4,Matches
381,Reginaldo,br BRA,DF,Juventude,32-072,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
382,Reinaldo,br BRA,DF,Mirassol,35-219,1989,5.1,4,6,4,66.7,1.17,0.78,0.33,0.50,24.5,1,2,3,3.2,0.8,0.13,+0.8,+1.2,Matches
383,Cristian Renato,br BRA,FW,Mirassol,25-076,2000,3.3,1,16,8,50.0,4.78,2.39,0.06,0.13,15.3,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
384,Renê,br BRA,DF,Fluminense,32-233,1992,5.9,1,2,1,50.0,0.34,0.17,0.50,1.00,23.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
385,Everton Ribeiro,br BRA,MF,Bahia,36-025,1989,3.5,1,2,1,50.0,0.57,0.29,0.00,0.00,37.8,0,1,1,0.8,0.0,0.02,+0.2,0.0,Matches
386,Ricardo,br BRA,MF,Vitória,31-067,1994,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,35.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
387,João Ricardo Riedi,br BRA,GK,Fortaleza,36-241,1988,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
388,Charles Rigon Matos,br BRA,"DF,MF",Corinthians,28-320,1996,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
389,Tomás Rincón,ve VEN,MF,Santos,37-112,1988,1.2,0,1,0,0.0,0.86,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
390,Richard Ríos,co COL,MF,Palmeiras,24-337,2000,5.1,0,6,1,16.7,1.17,0.20,0.00,0.00,24.4,2,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
391,Christian Rivera,co COL,MF,Sport Recife,29-111,1996,5.7,0,2,0,0.0,0.35,0.00,0.00,,18.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
392,Sergio Rochet,uy URU,GK,Internacional,32-043,1993,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
393,Rodrigo,br BRA,"FW,MF",São Paulo,21-050,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
394,Guzmán Rodríguez,uy URU,DF,RB Bragantino,25-086,2000,6.0,0,4,2,50.0,0.67,0.33,0.00,0.00,12.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
395,Luciano Rodríguez,uy URU,FW,Bahia,21-293,2003,3.1,0,8,2,25.0,2.56,0.64,0.00,0.00,14.6,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
396,Santiago Rodríguez,uy URU,"MF,FW",Botafogo (RJ),25-117,2000,0.8,0,4,2,50.0,5.29,2.65,0.00,0.00,21.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
397,Rodriguinho,br BRA,FW,Cruzeiro,21-334,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
398,Agustín Rogel,uy URU,DF,Internacional,27-200,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,10.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
399,Benjamín Rollheiser,ar ARG,"MF,FW",Santos,25-042,2000,5.2,0,2,0,0.0,0.39,0.00,0.00,,23.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
400,Iván Román,cl CHI,DF,Atlético Mineiro,18-297,2006,1.0,0,3,0,0.0,2.93,0.00,0.00,,5.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
401,Romarinho,br BRA,FW,Sport Recife,31-065,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
402,Ángel Romero,py PAR,"FW,MF",Corinthians,32-305,1992,4.9,0,10,2,20.0,2.02,0.40,0.00,0.00,18.5,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
403,Lucas Romero,ar ARG,MF,Cruzeiro,31-017,1994,6.5,1,4,1,25.0,0.62,0.15,0.25,1.00,29.2,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
404,Óscar Romero,py PAR,MF,Internacional,32-305,1992,1.6,0,5,0,0.0,3.15,0.00,0.00,,23.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
405,Romulo,br BRA,MF,Ceará,23-210,2001,0.8,0,1,1,100.0,1.22,1.22,0.00,0.00,28.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
406,Rômulo,br BRA,DF,Atlético Mineiro,21-094,2004,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
407,Ronald,br BRA,MF,Vitória,27-321,1997,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,31.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
408,Ronaldo,br BRA,GK,Bahia,28-256,1996,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
409,Ronaldo,br BRA,MF,Internacional,28-194,1996,3.6,0,4,1,25.0,1.10,0.27,0.00,0.00,21.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
410,Budiga Roni,br BRA,MF,Mirassol,26-020,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
411,Rony,br BRA,"FW,MF",Atlético Mineiro,29-359,1995,5.8,2,23,10,43.5,4.00,1.74,0.09,0.20,16.6,0,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
412,Vitor Roque,br BRA,FW,Palmeiras,20-066,2005,4.3,1,11,3,27.3,2.57,0.70,0.09,0.33,17.2,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
413,Diego Rosa,br BRA,"MF,DF",Internacional,22-205,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
414,Matheus Rossetto,br BRA,MF,Fortaleza,28-336,1996,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
415,Agustín Rossi,ar ARG,GK,Flamengo,29-257,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
416,Ruan,br BRA,DF,São Paulo,25-332,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
417,Rubens,br BRA,"MF,DF",Atlético Mineiro,23-318,2001,4.6,0,6,1,16.7,1.30,0.22,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
418,Alan Ruschel,br BRA,DF,Juventude,35-255,1989,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
419,Rwan,br BRA,FW,Botafogo (RJ),23-350,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420,José Sabino,br BRA,DF,São Paulo,28-192,1996,2.5,0,2,2,100.0,0.80,0.80,0.00,0.00,19.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
421,Rodrigo Sam,br BRA,DF,Juventude,29-285,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
422,Alex Sandro,br BRA,DF,Flamengo,34-099,1991,4.4,0,1,0,0.0,0.23,0.00,0.00,,10.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
423,Agustín Sant'Anna,uy URU,DF,RB Bragantino,27-220,1997,0.3,0,2,0,0.0,5.81,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
424,Alex Santana,br BRA,MF,Corinthians,29-357,1995,0.9,0,1,0,0.0,1.13,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
425,Ademir Santos,br BRA,FW,Bahia,30-078,1995,4.4,0,4,1,25.0,0.92,0.23,0.00,0.00,18.5,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
426,Eduardo Santos,br BRA,DF,RB Bragantino,27-158,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
427,Júnior Santos,br BRA,MF,Atlético Mineiro,30-206,1994,0.4,0,3,2,66.7,6.92,4.62,0.00,0.00,12.3,0,0,0,0.6,0.6,0.21,-0.6,-0.6,Matches
428,Renzo Saravia,ar ARG,DF,Atlético Mineiro,31-323,1993,1.2,0,4,0,0.0,3.21,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
429,Eduardo Sasha,br BRA,"FW,MF",RB Bragantino,33-070,1992,5.4,2,20,9,45.0,3.70,1.67,0.10,0.22,13.2,0,0,0,2.9,2.9,0.15,-0.9,-0.9,Matches
430,Lucas Sasha,br BRA,MF,Fortaleza,35-065,1990,5.9,0,3,1,33.3,0.51,0.17,0.00,0.00,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
431,Jefferson Savarino,ve VEN,"MF,FW",Botafogo (RJ),28-175,1996,5.7,2,16,7,43.8,2.79,1.22,0.13,0.29,21.3,1,0,0,0.9,0.9,0.06,+1.1,+1.1,Matches
432,Gustavo Scarpa,br BRA,"MF,FW",Atlético Mineiro,31-120,1994,4.9,0,11,2,18.2,2.23,0.41,0.00,0.00,26.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
433,João Schmidt,br BRA,MF,Santos,31-351,1993,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,16.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
434,Cleiton Schwengber,br BRA,GK,RB Bragantino,27-259,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
435,Kevin Serna,co COL,FW,Fluminense,27-139,1997,1.4,1,1,1,100.0,0.73,0.73,1.00,1.00,5.2,0,0,0,0.5,0.5,0.48,+0.5,+0.5,Matches
436,Igor Serrote,br BRA,DF,Grêmio,20-065,2005,3.2,0,2,0,0.0,0.63,0.00,0.00,,20.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
437,Aderlan Silva,br BRA,DF,Santos,34-260,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,André Silva,br BRA,FW,São Paulo,27-336,1997,4.9,2,9,4,44.4,1.83,0.81,0.22,0.50,14.1,0,0,0,1.4,1.4,0.15,+0.6,+0.6,Matches
439,João Silva,pt POR,DF,Sport Recife,26-111,1999,7.0,0,3,1,33.3,0.43,0.14,0.00,0.00,9.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
440,Lucas Silva,br BRA,MF,Cruzeiro,32-078,1993,4.8,0,6,1,16.7,1.24,0.21,0.00,0.00,27.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
441,Thiago Silva,br BRA,DF,Fluminense,40-225,1984,3.0,0,3,0,0.0,1.00,0.00,0.00,,11.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
442,Cédric Soares,pt POR,"DF,FW",São Paulo,33-247,1991,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
443,Everton Soares,br BRA,"FW,MF",Flamengo,29-044,1996,3.3,1,10,3,30.0,3.00,0.90,0.10,0.33,23.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
444,Tiquinho Soares,br BRA,FW,Santos,34-108,1991,5.2,1,12,2,16.7,2.29,0.38,0.00,0.00,19.4,0,1,1,1.5,0.7,0.06,-0.5,-0.7,Matches
445,Fernando Sobral,br BRA,MF,Ceará,30-139,1994,5.5,0,1,0,0.0,0.18,0.00,0.00,,29.6,1,0,0,0.0,0.0,0.05,0.0,0.0,Matches
446,Yeferson Soteldo,ve VEN,"FW,MF",Santos,27-309,1997,1.8,0,5,1,20.0,2.74,0.55,0.00,0.00,22.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
447,Fabiano Souza,br BRA,DF,Ceará,25-052,2000,5.5,0,3,1,33.3,0.55,0.18,0.00,0.00,33.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
448,Hugo Souza,br BRA,GK,Corinthians,26-094,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
449,Igor Vinícius de Souza,br BRA,DF,São Paulo,28-034,1997,1.8,0,3,1,33.3,1.65,0.55,0.00,0.00,16.9,1,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
450,Everaldo Stum,br BRA,FW,Fluminense,33-304,1991,1.7,1,7,3,42.9,4.04,1.73,0.14,0.33,14.1,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
451,Bruno Tabata,br BRA,"FW,MF",Internacional,28-036,1997,2.0,0,4,2,50.0,2.03,1.02,0.00,0.00,26.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
452,Gabriel Taliari,br BRA,FW,Juventude,28-022,1997,2.9,2,9,5,55.6,3.12,1.73,0.22,0.40,19.8,0,0,0,0.5,0.5,0.06,+1.5,+1.5,Matches
453,Tchê Tchê,br BRA,"MF,FW",Vasco da Gama,32-248,1992,2.3,0,1,0,0.0,0.43,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
454,Alex Teixeira,br BRA,"MF,FW",Vasco da Gama,35-119,1990,0.8,0,2,1,50.0,2.43,1.22,0.00,0.00,13.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
455,Alex Telles,br BRA,DF,Botafogo (RJ),32-141,1992,2.6,0,4,2,50.0,1.52,0.76,0.00,0.00,26.6,3,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
456,Thaciano,br BRA,"MF,FW",Santos,29-358,1995,2.2,1,9,2,22.2,4.15,0.92,0.11,0.50,9.8,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
457,Tiago,br BRA,FW,Bahia,20-027,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
458,Guilherme Tinga,br BRA,DF,Fortaleza,31-246,1993,2.0,1,2,1,50.0,1.02,0.51,0.50,1.00,14.8,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
459,Titi,br BRA,DF,Fortaleza,37-054,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
460,Félix Torres Caicedo,ec ECU,DF,Corinthians,28-114,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,8.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
461,Facundo Torres,uy URU,"MF,FW",Palmeiras,25-022,2000,5.8,2,7,4,57.1,1.20,0.69,0.29,0.50,13.5,0,0,0,1.4,1.4,0.20,+0.6,+0.6,Matches
462,Bruno Tubarão,br BRA,FW,Ceará,30-061,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
463,Enner Valencia,ec ECU,FW,Internacional,35-182,1989,4.4,1,11,5,45.5,2.53,1.15,0.09,0.20,12.2,0,0,0,2.2,2.2,0.21,-1.2,-1.2,Matches
464,Vanderlan,br BRA,DF,Palmeiras,22-240,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
