Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
327,Rob Holding,eng ENG,DF,Sheffield Utd,29-226,1995,4.7,4,3,3,1,0,1,2,50.0,1,6,6,0,5,9,33,0,Matches
328,Mason Holgate,eng ENG,DF,West Brom,28-194,1996,22.0,35,19,24,8,3,17,32,53.1,15,28,19,9,27,62,126,1,Matches
329,Duane Holmes,us USA,"MF,FW",Preston,30-179,1994,9.3,17,12,5,9,3,9,22,40.9,13,8,0,8,6,23,11,0,Matches
330,Tom Holmes,eng ENG,DF,Luton Town,25-053,2000,14.6,24,21,8,14,2,9,15,60.0,6,17,9,8,15,39,76,0,Matches
331,George Honeyman,eng ENG,"MF,FW",Millwall,30-238,1994,26.9,76,56,27,35,14,26,44,59.1,18,25,2,23,21,97,35,1,Matches
332,Ethan Horvath,us USA,GK,Cardiff City,29-329,1995,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,0,Matches
333,Jordan Houghton,eng ENG,MF,Plymouth Argyle,29-176,1995,17.0,35,23,19,12,4,12,24,50.0,12,25,7,18,9,44,40,0,Matches
334,Andreas Hountondji,bj BEN,"FW,MF",Burnley,22-297,2002,2.3,1,1,0,0,1,1,2,50.0,1,4,1,3,1,2,4,0,Matches
335,Jonny Howson,eng ENG,"DF,MF",Middlesbrough,36-348,1988,15.5,24,15,15,9,0,14,22,63.6,8,14,6,8,19,43,76,3,Matches
336,Andrew Hughes,wls WAL,DF,Preston,32-333,1992,36.0,72,39,37,33,2,37,49,75.5,12,52,23,29,36,108,166,0,Matches
337,Charlie Hughes,eng ENG,DF,Hull City,21-200,2003,26.1,26,18,12,13,1,7,11,63.6,4,31,23,8,35,61,167,2,Matches
338,Trai Hume,nir NIR,DF,Sunderland,23-047,2002,42.3,119,74,63,43,13,62,112,55.4,50,50,18,32,45,164,149,0,Matches
339,Bashir Humphreys,eng ENG,DF,Burnley,22-050,2003,19.7,42,30,23,15,4,30,51,58.8,21,17,1,16,22,64,62,2,Matches
340,Shaun Hutchinson,eng ENG,DF,Millwall,34-162,1990,4.4,10,7,6,3,1,9,9,100.0,0,4,2,2,3,13,20,0,Matches
341,Dominic Hyam,sct SCO,DF,Blackburn,29-135,1995,46.0,46,28,29,15,2,29,43,67.4,14,53,34,19,25,71,352,3,Matches
342,Adam Idah,ie IRL,FW,Norwich City,24-082,2001,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
343,Kelechi Iheanacho,ng NGA,"FW,MF",Middlesbrough,28-213,1996,8.5,11,8,3,5,3,6,12,50.0,6,7,0,7,0,11,9,0,Matches
344,Michael Ihiekwe,eng ENG,DF,Sheffield Weds,32-165,1992,20.2,17,11,13,4,0,13,24,54.2,11,18,16,2,19,36,135,0,Matches
345,Samuel Iling-Junior,eng ENG,"DF,FW",Middlesbrough,21-212,2003,11.7,26,16,15,8,3,12,23,52.2,11,13,3,10,11,37,48,0,Matches
346,Tom Ince,eng ENG,"MF,FW",Watford,33-094,1992,14.3,15,10,7,6,2,5,11,45.5,6,10,1,9,7,22,18,0,Matches
347,Svante Ingelsson,se SWE,"MF,FW",Sheffield Weds,26-324,1998,18.8,48,33,20,20,8,20,39,51.3,19,23,4,19,16,64,19,0,Matches
348,Matt Ingram,eng ENG,GK,Oxford United,31-137,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
349,Dominic Iorfa,eng ENG,DF,Sheffield Weds,29-314,1995,15.9,22,11,12,8,2,11,14,78.6,3,9,5,4,18,40,86,0,Matches
350,Wilson Isidor,fr FRA,FW,Sunderland,24-250,2000,34.6,15,6,7,5,3,5,14,35.7,9,14,1,13,7,22,24,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Frederick Issaka,wls WAL,"FW,MF",Plymouth Argyle,18-280,2006,6.6,11,7,6,4,1,6,18,33.3,12,7,1,6,4,15,3,0,Matches
352,Vakoun Issouf Bayo,ci CIV,FW,Watford,28-114,1997,24.9,20,13,4,12,4,6,14,42.9,8,18,4,14,3,23,25,0,Matches
353,Mihailo Ivanović,rs SRB,"FW,MF",Millwall,20-156,2004,24.2,13,10,3,7,3,1,9,11.1,8,8,1,7,3,16,38,0,Matches
354,Kayden Jackson,eng ENG,"FW,DF",Derby County,31-071,1994,28.6,41,22,21,15,5,22,41,53.7,19,30,2,28,13,54,52,0,Matches
355,Matty Jacob,eng ENG,DF,Hull City,23-335,2001,5.0,9,5,5,3,1,1,6,16.7,5,7,2,5,5,14,39,1,Matches
356,Daniel James,wls WAL,FW,Leeds United,27-175,1997,29.0,28,14,3,17,8,13,49,26.5,36,16,0,16,4,32,8,0,Matches
357,William Jarvis,eng ENG,"MF,FW",Hull City,22-138,2002,1.8,10,4,6,3,1,3,5,60.0,2,1,0,1,0,10,3,0,Matches
358,Daniel Jebbison,eng ENG,FW,Watford,21-264,2003,4.3,5,1,2,0,3,4,5,80.0,1,3,0,3,0,5,2,0,Matches
359,Lukas Jensen,dk DEN,GK,Millwall,26-047,1999,41.0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,15,2,Matches
360,Eom Jisung,kr KOR,"FW,MF",Swansea City,22-360,2002,25.4,38,20,10,16,12,18,40,45.0,22,37,6,31,17,55,28,2,Matches
361,Viktor Johansson,se SWE,GK,Stoke City,26-232,1998,46.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,43,5,Matches
362,Daniel Johnson,jm JAM,FW,Stoke City,32-208,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
363,Joseph Johnson,eng ENG,DF,Luton Town,19-072,2006,5.2,10,7,3,7,0,2,3,66.7,1,5,2,3,2,12,15,1,Matches
364,Marvin Johnson,eng ENG,"DF,MF",Sheffield Weds,34-154,1990,31.1,63,28,38,20,5,29,53,54.7,24,28,8,20,28,91,85,1,Matches
365,Michael Johnston,ie IRL,"FW,MF",West Brom,26-015,1999,23.0,26,17,10,13,3,11,29,37.9,18,14,1,13,11,37,13,0,Matches
366,Alfie Jones,eng ENG,DF,Hull City,27-209,1997,37.7,27,19,16,11,0,19,25,76.0,6,41,29,12,36,63,182,1,Matches
367,Harrison Jones,eng ENG,MF,Sunderland,20-130,2004,1.5,3,3,1,2,0,1,2,50.0,1,1,0,1,0,3,0,0,Matches
368,Isaiah Jones,gy GUY,FW,Middlesbrough,25-312,1999,8.8,21,12,9,8,4,8,12,66.7,4,3,0,3,5,26,16,1,Matches
369,Isaiah Jones,gy GUY,"DF,MF",Luton Town,25-312,1999,14.6,29,18,16,7,6,14,27,51.9,13,10,0,10,14,43,31,0,Matches
370,Kyle Joseph,sct SCO,FW,Hull City,23-236,2001,11.2,9,6,1,6,2,2,11,18.2,9,12,4,8,5,14,25,0,Matches
371,Mateo Joseph,es ESP,FW,Leeds United,21-197,2003,14.3,14,6,3,7,4,5,16,31.3,11,17,2,15,3,17,13,0,Matches
372,Mads Juel Andersen,dk DEN,DF,Luton Town,27-128,1997,4.6,6,3,5,1,0,2,4,50.0,2,3,2,1,6,12,33,0,Matches
373,Bae Junho,kr KOR,"FW,MF",Stoke City,21-256,2003,36.2,88,50,38,36,14,30,62,48.4,32,52,3,49,33,121,19,1,Matches
374,Matěj Jurásek,cz CZE,"FW,MF",Norwich City,21-247,2003,0.9,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,Matches
375,Abdoulaye Kamara,gn GUI,"MF,FW",Portsmouth,20-179,2004,1.4,3,2,3,0,0,1,3,33.3,2,4,1,3,0,3,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
376,Abu Kamara,eng ENG,FW,Norwich City,21-287,2003,0.2,3,2,2,0,1,1,1,100.0,0,0,0,0,1,4,0,0,Matches
377,Abu Kamara,eng ENG,"FW,MF",Hull City,21-287,2003,25.1,36,23,20,9,7,13,32,40.6,19,25,0,25,16,52,28,0,Matches
378,Thomas Kaminski,be BEL,GK,Luton Town,32-193,1992,44.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,25,1,Matches
379,Wilfried Kanga,ci CIV,FW,Cardiff City,27-072,1998,5.1,0,0,0,0,0,0,0,,0,4,1,3,0,0,11,0,Matches
380,Augustus Kargbo,sl SLE,FW,Blackburn,25-253,1999,2.1,5,5,2,3,0,1,3,33.3,2,0,0,0,0,5,1,0,Matches
381,Nikola Katić,ba BIH,DF,Plymouth Argyle,28-206,1996,13.6,28,19,17,8,3,15,22,68.2,7,24,14,10,13,41,160,2,Matches
382,Edo Kayembe,cd COD,"MF,FW",Watford,26-335,1998,35.5,37,25,20,11,6,13,30,43.3,17,26,3,23,15,52,28,3,Matches
383,Will Keane,ie IRL,"FW,MF",Preston,32-113,1993,12.5,5,3,3,2,0,3,9,33.3,6,6,1,5,3,8,18,0,Matches
384,Kévin Keben Biakolo,cm CMR,DF,Watford,21-098,2004,2.8,4,2,3,1,0,2,2,100.0,0,1,1,0,1,5,25,0,Matches
385,Daniel Kelly,sct SCO,MF,Millwall,19-213,2005,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
386,Kaine Kesler-Hayden,eng ENG,"DF,FW",Preston,22-193,2002,40.8,68,47,34,30,4,27,45,60.0,18,41,13,28,21,89,136,1,Matches
387,Josh Key,eng ENG,DF,Swansea City,25-166,1999,38.5,56,29,37,13,6,32,55,58.2,23,35,18,17,31,87,104,7,Matches
388,Ben Killip,eng ENG,GK,Portsmouth,29-161,1995,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
389,Peter Kioso,cd COD,DF,Oxford United,26-262,1998,25.6,56,33,34,20,2,38,49,77.6,11,38,18,20,34,90,106,3,Matches
390,Liam Kitching,eng ENG,DF,Coventry City,25-215,1999,25.4,35,18,16,17,2,21,29,72.4,8,30,21,9,19,54,148,1,Matches
391,Jason Knight,ie IRL,MF,Bristol City,24-080,2001,46.0,71,41,20,47,4,34,64,53.1,30,33,14,19,39,110,70,2,Matches
392,Olaf Kobacki,pl POL,"FW,MF",Sheffield Weds,23-298,2001,4.1,18,8,11,6,1,9,15,60.0,6,6,2,4,3,21,5,0,Matches
393,Luca Koleosho,it ITA,"FW,MF",Burnley,20-231,2004,18.6,33,16,10,16,7,11,24,45.8,13,13,0,13,7,40,4,0,Matches
394,Rayan Kolli,dz ALG,FW,QPR,20-083,2005,9.1,8,6,4,2,2,2,3,66.7,1,5,2,3,3,11,13,0,Matches
395,Lewis Koumas,wls WAL,"FW,MF",Stoke City,19-227,2005,27.1,50,32,25,11,14,19,47,40.4,28,17,2,15,10,60,13,0,Matches
396,Ronan Kpakio,wls WAL,DF,Cardiff City,17-344,2007,1.2,5,3,2,1,2,2,2,100.0,0,1,0,1,2,7,2,0,Matches
397,Tom Krauß,de GER,MF,Luton Town,23-316,2001,17.8,81,53,25,37,19,33,62,53.2,29,36,4,32,16,97,18,0,Matches
398,Paddy Lane,nir NIR,"MF,FW",Portsmouth,24-075,2001,11.9,13,9,6,3,4,8,16,50.0,8,2,2,0,4,17,10,0,Matches
399,Callum Lang,eng ENG,"MF,FW",Portsmouth,26-238,1998,27.1,30,19,11,11,8,10,26,38.5,16,32,2,30,11,41,24,0,Matches
400,Sondre Langås,no NOR,DF,Derby County,24-091,2001,12.4,22,13,18,4,0,9,15,60.0,6,11,6,5,9,31,74,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
401,Macaulay Langstaff,eng ENG,FW,Millwall,28-090,1997,15.4,10,6,2,5,3,3,10,30.0,7,9,0,9,2,12,8,0,Matches
402,Will Lankshear,eng ENG,FW,West Brom,20-014,2005,3.9,2,1,1,1,0,1,4,25.0,3,4,1,3,1,3,1,0,Matches
403,Yasser Larouci,dz ALG,"DF,MF",Watford,24-123,2001,23.7,30,20,18,11,1,17,31,54.8,14,24,0,24,29,59,99,1,Matches
404,Joël Latibeaudière,jm JAM,DF,Coventry City,25-118,2000,28.6,51,30,27,19,5,25,37,67.6,12,32,20,12,29,80,118,0,Matches
405,Emmanuel Latte Lath,ci CIV,FW,Middlesbrough,26-123,1999,19.6,19,14,6,9,4,3,8,37.5,5,23,2,21,6,25,7,0,Matches
406,Josh Laurent,eng ENG,MF,Stoke City,29-363,1995,3.0,7,4,2,4,1,5,9,55.6,4,4,0,4,3,10,6,0,Matches
407,Josh Laurent,eng ENG,MF,Burnley,29-363,1995,27.2,52,32,23,26,3,18,36,50.0,18,29,7,22,29,81,44,1,Matches
408,Mohammed Lawal,ie IRL,"DF,MF",Stoke City,21-339,2003,2.3,4,3,2,2,0,2,2,100.0,0,2,0,2,1,5,10,0,Matches
409,Dyaln Lawlor,wls WAL,DF,Cardiff City,19-123,2006,0.6,3,1,2,1,0,2,2,100.0,0,1,1,0,2,5,2,0,Matches
410,Enzo Le Fée,fr FRA,"FW,MF",Sunderland,25-090,2000,11.1,37,23,13,11,13,12,30,40.0,18,17,1,16,15,52,16,0,Matches
411,Tom Leahy,eng ENG,FW,Millwall,21-034,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
412,Ryan Ledson,eng ENG,MF,Preston,27-258,1997,13.5,32,23,12,15,5,13,26,50.0,13,20,4,16,11,43,24,0,Matches
413,Greg Leigh,jm JAM,DF,Oxford United,30-216,1994,26.0,38,21,22,14,2,24,32,75.0,8,25,5,20,34,72,94,1,Matches
414,Harry Leonard,eng ENG,"FW,MF",Blackburn,21-234,2003,1.7,1,0,0,1,0,0,0,,0,0,0,0,1,2,4,0,Matches
415,Ryan Leonard,eng ENG,DF,Millwall,32-345,1992,29.2,77,50,52,22,3,44,68,64.7,24,17,8,9,35,112,119,1,Matches
416,Lincoln,br BRA,"FW,MF",Hull City,26-178,1998,4.7,14,6,9,4,1,6,9,66.7,3,6,3,3,3,17,7,0,Matches
417,Liam Lindsay,sct SCO,DF,Preston,29-204,1995,29.0,39,23,30,9,0,22,33,66.7,11,40,20,20,49,88,226,0,Matches
418,Alfie Lloyd,eng ENG,"FW,MF",QPR,22-004,2003,8.3,15,9,5,5,5,7,11,63.6,4,8,0,8,0,15,11,0,Matches
419,Ben Lloyd,wls WAL,"MF,FW",Swansea City,20-051,2005,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
420,George Long,eng ENG,GK,Norwich City,31-180,1993,8.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,Matches
421,Sam Long,eng ENG,DF,Oxford United,30-108,1995,18.4,28,16,14,13,1,16,29,55.2,13,36,16,20,25,53,108,2,Matches
422,Ryan Longman,eng ENG,"FW,MF",Hull City,24-179,2000,5.3,10,8,1,6,3,4,9,44.4,5,4,0,4,3,13,7,0,Matches
423,Imran Louza,ma MAR,MF,Watford,26-003,1999,29.7,63,40,26,29,8,29,51,56.9,22,30,7,23,34,97,38,1,Matches
424,Jamal Lowe,jm JAM,"FW,MF",Sheffield Weds,30-287,1994,10.7,11,7,2,4,5,4,11,36.4,7,9,1,8,4,15,11,0,Matches
425,Max Lowe,eng ENG,DF,Sheffield Weds,27-358,1997,29.8,83,53,50,27,6,43,62,69.4,19,39,10,29,41,124,153,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
426,Nathan Lowe,eng ENG,"FW,MF",Stoke City,19-228,2005,5.2,6,4,0,4,2,0,5,0.0,5,3,0,3,1,7,6,0,Matches
427,Lucas,br BRA,DF,Burnley,24-041,2001,31.0,72,40,40,23,9,41,67,61.2,26,28,8,20,45,117,93,2,Matches
428,Nicolas Madsen,dk DEN,"MF,FW",QPR,25-048,2000,19.5,17,11,10,4,3,2,12,16.7,10,25,6,19,16,33,25,0,Matches
429,Lucien Mahovo,eng ENG,DF,Norwich City,19-331,2005,5.8,10,8,3,7,0,7,11,63.6,4,8,4,4,2,12,14,0,Matches
430,Josh Maja,ng NGA,FW,West Brom,26-128,1998,22.8,13,5,1,10,2,3,10,30.0,7,10,1,9,11,24,11,1,Matches
431,Christ Makosso,cg CGO,DF,Luton Town,20-360,2004,10.6,15,9,12,3,0,9,11,81.8,2,9,1,8,6,21,68,0,Matches
432,Million Manhoef,nl NED,"FW,MF",Stoke City,23-121,2002,26.9,20,13,7,8,5,7,25,28.0,18,13,1,12,4,24,13,0,Matches
433,Sivert Mannsverk,no NOR,MF,Cardiff City,22-361,2002,11.2,18,12,11,6,1,8,21,38.1,13,13,5,8,15,33,18,1,Matches
434,Benson Manuel,ao ANG,"MF,FW",Burnley,28-037,1997,0.5,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,Matches
435,Emiliano Marcondes,dk DEN,"MF,FW",Norwich City,30-056,1995,25.3,48,27,20,24,4,16,45,35.6,29,29,10,19,23,71,28,1,Matches
436,Ephron Mason-Clark,eng ENG,"FW,MF",Coventry City,25-252,1999,18.1,22,12,8,9,5,8,17,47.1,9,13,2,11,7,29,8,0,Matches
437,Han-Noah Massengo,fr FRA,MF,Burnley,23-301,2001,1.1,2,0,1,1,0,0,0,,0,2,1,1,1,3,5,0,Matches
438,Zavier Massiah,eng ENG,FW,Watford,18-108,2007,0.6,3,1,2,0,1,2,2,100.0,0,3,0,3,0,3,0,0,Matches
439,Eliot Matazo,be BEL,MF,Hull City,23-078,2002,3.3,3,2,2,1,0,2,2,100.0,0,0,0,0,5,8,7,0,Matches
440,Alex Matos,eng ENG,MF,Oxford United,20-213,2004,10.4,49,29,20,24,5,17,30,56.7,13,26,4,22,18,67,21,0,Matches
441,Hayden Matthews,au AUS,DF,Portsmouth,20-319,2004,3.5,6,3,1,5,0,3,4,75.0,1,2,1,1,1,7,20,0,Matches
442,Eliezer Mayenda,es ESP,"FW,MF",Sunderland,19-361,2005,23.9,18,6,9,2,7,4,18,22.2,14,16,0,16,4,22,8,0,Matches
443,Fally Mayulu,fr FRA,FW,Bristol City,22-293,2002,4.5,6,4,1,3,2,2,3,66.7,1,2,0,2,0,6,6,0,Matches
444,Sam McCallum,eng ENG,"DF,MF",Sheffield Utd,24-244,2000,11.7,22,11,12,9,1,11,21,52.4,10,16,3,13,26,48,49,0,Matches
445,Alistair McCann,nir NIR,MF,Preston,25-151,1999,26.9,99,66,41,44,14,36,80,45.0,44,51,9,42,28,127,51,0,Matches
446,Ruairi Mcconville,nir NIR,DF,Norwich City,20-003,2005,2.3,5,3,2,2,1,2,4,50.0,2,4,3,1,3,8,10,0,Matches
447,George McCormick,eng ENG,FW,Middlesbrough,20-097,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
448,Ross McCrorie,sct SCO,"DF,MF",Bristol City,27-047,1998,16.4,51,32,20,23,8,21,42,50.0,21,17,5,12,18,69,36,0,Matches
449,Josh McEachran,eng ENG,MF,Oxford United,32-064,1993,5.6,17,8,6,9,2,6,8,75.0,2,5,2,3,7,24,8,0,Matches
450,Kyle McFadzean,sct SCO,FW,Blackburn,38-073,1987,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
451,Riley McGree,au AUS,FW,Middlesbrough,26-183,1998,10.5,8,5,1,5,2,6,11,54.5,5,6,0,6,2,10,9,0,Matches
452,Marcus McGuane,eng ENG,MF,Bristol City,26-091,1999,11.8,27,16,9,11,7,8,16,50.0,8,14,4,10,7,34,8,0,Matches
453,Mark McGuinness,ie IRL,DF,Luton Town,24-119,2001,41.7,47,25,31,14,2,24,42,57.1,18,53,39,14,51,98,276,2,Matches
454,Tom McIntyre,sct SCO,DF,Portsmouth,26-179,1998,11.3,18,11,11,7,0,11,18,61.1,7,18,14,4,17,35,54,0,Matches
455,Kenny McLean,sct SCO,"MF,DF",Norwich City,33-116,1992,33.3,80,46,33,38,9,43,72,59.7,29,25,8,17,35,115,41,2,Matches
456,Sean McLoughlin,ie IRL,DF,Hull City,28-172,1996,35.7,35,22,19,11,5,21,44,47.7,23,52,26,26,36,71,211,3,Matches
457,Paddy McNair,nir NIR,DF,West Brom,30-007,1995,1.0,1,1,0,1,0,0,0,,0,1,1,0,1,2,4,0,Matches
458,Luke McNally,ie IRL,DF,Bristol City,25-226,1999,25.8,42,26,24,16,2,22,33,66.7,11,30,21,9,34,76,162,2,Matches
459,Luke McNally,ie IRL,"DF,MF",Burnley,25-226,1999,0.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
460,Dan McNamara,ie IRL,DF,Millwall,26-128,1998,7.6,16,8,12,4,0,10,17,58.8,7,11,4,7,11,27,33,0,Matches
461,Charlie McNeill,eng ENG,"MF,FW",Sheffield Weds,21-237,2003,0.6,2,1,1,1,0,0,0,,0,0,0,0,1,3,0,0,Matches
462,Jayden Meghoma,eng ENG,"DF,FW",Preston,18-310,2006,8.5,21,11,14,5,2,10,13,76.9,3,7,0,7,8,29,25,1,Matches
463,Marvin Mehlem,de GER,MF,Hull City,27-235,1997,10.0,20,11,5,9,6,6,19,31.6,13,8,0,8,5,25,4,0,Matches
464,Anis Mehmeti,al ALB,"FW,MF",Bristol City,24-115,2001,28.4,34,22,7,21,6,17,49,34.7,32,22,3,19,7,41,20,1,Matches
465,Yakou Méïte,ci CIV,FW,Cardiff City,29-082,1996,13.3,17,13,4,9,4,8,19,42.1,11,7,3,4,7,24,16,0,Matches
466,Hannibal Mejbri,tn TUN,"MF,FW",Burnley,22-103,2003,21.4,37,21,11,20,6,14,27,51.9,13,31,1,30,12,49,10,0,Matches
467,Nathaniel Mendez-Laing,gt GUA,"FW,MF",Derby County,33-019,1992,23.3,42,34,15,16,11,13,34,38.2,21,27,1,26,24,66,28,1,Matches
468,Teden Mengi,eng ENG,DF,Luton Town,23-004,2002,17.4,31,20,23,6,2,19,24,79.2,5,17,14,3,29,60,80,1,Matches
469,Chris Mepham,wls WAL,DF,Sunderland,27-180,1997,36.4,52,31,37,14,1,32,50,64.0,18,47,33,14,34,86,237,3,Matches
470,Illan Meslier,fr FRA,GK,Leeds United,25-063,2000,39.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,19,3,Matches
471,Liam Millar,ca CAN,"MF,FW",Hull City,25-219,1999,6.9,8,6,7,1,0,3,9,33.3,6,12,0,12,4,12,5,0,Matches
472,Stanley Mills,eng ENG,"FW,MF",Oxford United,21-191,2003,3.9,13,9,8,3,2,10,15,66.7,5,6,1,5,2,15,7,0,Matches
473,Yang Minhyeok,kr KOR,"FW,MF",QPR,19-018,2006,7.7,10,8,2,7,1,1,8,12.5,7,7,0,7,7,17,3,2,Matches
474,Billy Mitchell,eng ENG,MF,Millwall,25-012,2000,9.9,27,17,12,13,2,14,22,63.6,8,13,4,9,14,41,19,0,Matches
475,Idris El Mizouni,tn TUN,MF,Oxford United,24-220,2000,13.8,45,23,16,27,2,15,36,41.7,21,17,2,15,13,58,15,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
476,Ryan Mmaee,ma MAR,FW,Stoke City,27-184,1997,1.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
477,Jayson Molumby,ie IRL,MF,West Brom,25-271,1999,30.0,50,31,19,23,8,20,47,42.6,27,30,9,21,26,76,50,2,Matches
478,Kristi Montgomery,sct SCO,DF,Blackburn,20-338,2004,1.5,4,2,3,1,0,3,6,50.0,3,4,1,3,1,5,3,0,Matches
479,Elliott Moore,eng ENG,DF,Oxford United,28-049,1997,22.9,19,11,16,3,0,10,13,76.9,3,29,22,7,16,35,168,0,Matches
480,Kieffer Moore,wls WAL,FW,Sheffield Utd,32-269,1992,19.6,11,8,2,8,1,2,8,25.0,6,12,0,12,4,15,35,1,Matches
481,Simon Moore,eng ENG,GK,Sunderland,34-350,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
482,Andrew Moran,ie IRL,"MF,FW",Stoke City,21-201,2003,26.2,67,41,18,31,18,23,62,37.1,39,26,9,17,18,85,36,0,Matches
483,Kieran Morgan,eng ENG,MF,QPR,19-048,2006,17.6,24,14,9,9,6,8,20,40.0,12,8,3,5,10,34,21,0,Matches
484,Aidan Morris,us USA,MF,Middlesbrough,23-169,2001,32.4,97,65,45,43,9,39,74,52.7,35,43,4,39,33,130,29,5,Matches
485,Carlton Morris,eng ENG,FW,Luton Town,29-139,1995,34.7,16,9,6,5,5,5,25,20.0,20,20,3,17,5,21,55,0,Matches
486,James Morris,eng ENG,DF,Watford,23-162,2001,12.1,21,19,11,7,3,13,18,72.2,5,12,6,6,8,29,32,2,Matches
487,Elijah Morrison,eng ENG,DF,Bristol City,19-047,2006,0.4,3,2,1,1,1,0,1,0.0,1,0,0,0,1,4,8,0,Matches
488,Liam Morrison,sct SCO,DF,QPR,22-027,2003,14.5,15,12,12,3,0,10,14,71.4,4,16,10,6,18,33,95,0,Matches
489,Victor Moses,ng NGA,"DF,MF",Luton Town,34-143,1990,12.6,27,16,10,9,8,15,26,57.7,11,27,8,19,7,34,26,0,Matches
490,Alex Mowatt,eng ENG,MF,West Brom,30-080,1995,37.2,71,38,35,21,15,33,60,55.0,27,35,18,17,27,98,56,2,Matches
491,Owen Moxon,eng ENG,MF,Portsmouth,27-107,1998,3.1,11,5,3,7,1,5,8,62.5,3,6,1,5,2,13,4,0,Matches
492,Bali Mumba,eng ENG,"DF,MF",Plymouth Argyle,23-208,2001,37.7,84,55,51,28,5,42,64,65.6,22,31,8,23,22,106,90,4,Matches
493,Romaine Mundle,eng ENG,"FW,MF",Sunderland,22-010,2003,15.9,26,18,7,16,3,8,13,61.5,5,20,1,19,8,34,18,0,Matches
494,Josh Murphy,eng ENG,FW,Portsmouth,30-069,1995,38.1,39,22,20,12,7,28,77,36.4,49,62,5,57,26,65,31,1,Matches
495,Anthony Musaba,nl NED,"FW,MF",Sheffield Weds,24-149,2000,14.8,11,9,6,4,1,5,15,33.3,10,13,2,11,5,16,4,0,Matches
496,Elliot Myles,wls WAL,MF,Norwich City,18-104,2007,0.5,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,Matches
497,Amin Nabizada,eng ENG,MF,Watford,17-317,2007,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
498,Kal Naismith,sct SCO,DF,Bristol City,33-075,1992,3.2,7,6,4,3,0,5,6,83.3,1,4,2,2,2,9,10,1,Matches
