Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1,Uriel van Aalst,,MF,Willem II,,,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
2,Patrick van Aanholt,nl NED,DF,Sparta R'dam,34-249,1990,19,1565,82,56.1,17.4,19,82,13,0,,0,1.26,21,19,+2,+0.12,+0.63,22.9,22.8,+0.1,+0.01,-0.01,Matches
3,Paxten Aaronson,us USA,"MF,FW",Utrecht,21-252,2003,30,2490,83,89.2,27.7,28,87,22,2,24,0,2.07,52,34,+18,+0.65,+0.35,40.2,36.4,+3.8,+0.14,+0.02,Matches
4,Tay Abed,il ISR,MF,PSV Eindhoven,21-058,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
5,Jayden Addai,nl NED,"FW,DF",AZ Alkmaar,19-252,2005,16,308,19,11.0,3.4,3,45,0,13,13,7,1.19,11,5,+6,+1.75,+1.35,8.0,2.9,+5.1,+1.50,+1.10,Matches
6,Bobby Adekanye,nl NED,"FW,MF",Go Ahead Eag,26-080,1999,13,778,60,27.9,8.6,10,72,1,3,19,3,1.15,10,14,-4,-0.46,-0.78,15.0,8.6,+6.4,+0.74,+0.67,Matches
7,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,21-176,2003,21,1134,54,40.6,12.6,13,76,4,8,18,7,1.43,17,19,-2,-0.16,-0.43,17.2,14.2,+3.1,+0.25,-0.01,Matches
8,Shawn Adewoye,be BEL,DF,Fortuna Sittard,24-310,2000,24,1748,73,62.7,19.4,20,83,17,4,21,1,1.08,21,30,-9,-0.46,+0.31,24.0,28.8,-4.8,-0.25,+0.11,Matches
9,Olivier Aertssen,nl NED,DF,Zwolle,20-271,2004,20,1116,56,40.0,12.4,14,73,7,6,16,2,1.25,21,20,+1,+0.08,+0.73,15.0,23.6,-8.6,-0.69,-0.09,Matches
10,Amar Ahmed,se SWE,"FW,MF",Willem II,21-075,2004,21,685,33,24.6,7.6,5,67,0,16,22,1,0.62,5,14,-9,-1.18,-0.71,5.5,13.0,-7.5,-0.99,-0.14,Matches
11,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-128,2005,1,9,9,0.3,0.1,0,,0,1,9,10,3.00,1,0,+1,+10.00,+10.49,0.4,0.3,0.0,+0.47,+0.62,Matches
12,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-118,2001,22,1179,54,42.3,13.1,13,69,2,9,31,0,1.14,12,21,-9,-0.69,-0.18,17.6,19.0,-1.4,-0.10,+0.32,Matches
13,Chuba Akpom,eng ENG,FW,Ajax,29-208,1995,16,832,52,29.8,9.2,9,72,3,7,26,3,2.38,22,10,+12,+1.30,+0.19,15.7,8.9,+6.9,+0.74,-0.38,Matches
14,Hamdi Akujobi,nl NED,DF,Almere City,25-105,2000,28,2344,84,84.0,26.0,27,86,23,1,32,0,0.64,18,53,-35,-1.34,-0.74,23.1,42.8,-19.7,-0.76,-1.44,Matches
15,Gerald Alders,nl NED,DF,Ajax,19-363,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
16,Gerald Alders,nl NED,DF,Twente,19-363,2005,1,12,12,0.4,0.1,0,,0,1,12,3,3.00,0,0,0,0.00,-0.45,0.1,0.3,-0.2,-1.52,-1.93,Matches
17,Hussein Ali,iq IRQ,DF,Heerenveen,23-065,2002,6,212,35,7.6,2.4,1,79,0,5,27,17,2.00,5,4,+1,+0.42,+0.95,4.6,4.2,+0.3,+0.14,+0.32,Matches
18,Jaydon Amauri Banel,nl NED,FW,Ajax,20-198,2004,1,64,64,2.3,0.7,1,64,0,0,,4,3.00,0,0,0,0.00,-1.19,0.7,0.0,+0.6,+0.88,-0.13,Matches
19,Jamal Amofa,nl NED,DF,Go Ahead Eag,26-161,1998,2,158,79,5.7,1.8,2,79,0,0,,9,0.00,0,4,-4,-2.28,-2.52,2.0,2.1,-0.1,-0.03,-0.30,Matches
20,Silas Andersen,dk DEN,MF,Utrecht,20-326,2004,1,1,1,0.0,0.0,0,,0,1,1,7,1.00,0,0,0,0.00,-0.61,0.0,0.0,0.0,-3.30,-3.44,Matches
21,Plamen Andreev,bg BUL,GK,Feyenoord,20-141,2004,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
22,Oliver Antman,fi FIN,"FW,MF",Go Ahead Eag,23-263,2001,30,2230,74,79.9,24.8,26,81,10,4,30,0,1.57,41,36,+5,+0.20,+0.52,34.1,31.7,+2.4,+0.10,-0.78,Matches
23,D'Leanu Arts,nl NED,DF,NEC Nijmegen,21-343,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
24,Anouar El Azzouzi,nl NED,"MF,DF",Zwolle,23-341,2001,31,2696,87,96.6,30.0,31,87,21,0,,0,1.10,33,47,-14,-0.47,-3.34,31.6,51.4,-19.9,-0.66,-0.69,Matches
25,Julian Baas,nl NED,MF,Sparta R'dam,23-019,2002,13,850,65,30.5,9.4,9,83,5,4,26,7,1.00,10,13,-3,-0.32,-0.22,10.3,11.9,-1.6,-0.17,-0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
26,Youri Baas,nl NED,DF,Ajax,22-049,2003,23,2040,89,73.1,22.7,23,89,22,0,,2,2.61,48,16,+32,+1.41,+0.93,45.2,18.8,+26.3,+1.16,+0.58,Matches
27,Isaac Babadi,nl NED,MF,PSV Eindhoven,20-029,2005,8,175,22,6.3,1.9,1,90,1,7,12,13,2.75,6,1,+5,+2.57,+0.75,5.0,1.3,+3.7,+1.88,+0.51,Matches
28,Leandro Bacuna,cw CUW,"DF,MF",Groningen,33-257,1991,28,2086,75,74.8,23.2,22,88,18,6,26,1,1.18,27,34,-7,-0.30,-0.17,24.4,31.9,-7.5,-0.32,-0.45,Matches
29,Thibo Baeten,be BEL,"MF,FW",Go Ahead Eag,22-335,2002,1,12,12,0.4,0.1,0,,0,1,12,2,0.00,0,0,0,0.00,-0.10,0.1,0.0,+0.1,+0.90,+0.64,Matches
30,Aymane Bais,nl NED,FW,Sparta R'dam,19-130,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
31,Esmir Bajraktarevic,ba BIH,"FW,DF",PSV Eindhoven,20-056,2005,3,17,6,0.6,0.2,0,,0,3,6,7,1.33,1,4,-3,-15.88,-17.86,0.8,2.7,-1.9,-9.89,-11.37,Matches
32,Saïd Bakari,km COM,DF,Sparta R'dam,30-225,1994,23,1874,81,67.2,20.8,21,86,16,2,30,8,1.22,25,25,0,0.00,+0.49,25.2,25.3,-0.2,-0.01,-0.06,Matches
33,Johan Bakayoko,be BEL,FW,PSV Eindhoven,22-015,2003,28,1530,55,54.8,17.0,17,76,4,11,22,2,2.29,51,17,+34,+2.00,+0.29,44.5,14.8,+29.6,+1.74,+0.75,Matches
34,Nordin Bakker,nl NED,GK,Almere City,27-186,1997,31,2790,90,100.0,31.0,31,90,31,0,,0,0.65,21,59,-38,-1.23,,31.2,47.5,-16.3,-0.53,,Matches
35,Max Balard,au AUS,MF,NAC Breda,24-166,2000,30,2667,89,95.6,29.6,30,89,28,0,,0,1.07,31,51,-20,-0.67,-0.67,32.2,49.0,-16.8,-0.57,-0.12,Matches
36,Alex Balboa,gq EQG,MF,Almere City,24-060,2001,10,405,41,14.5,4.5,4,80,0,6,14,14,0.80,4,11,-7,-1.56,-0.39,2.7,9.4,-6.6,-1.47,-1.11,Matches
37,Théo Barbet,fr FRA,DF,Almere City,24-060,2001,11,795,72,28.5,8.8,9,83,5,2,23,11,1.00,7,12,-5,-0.57,+0.92,7.4,13.2,-5.8,-0.65,-0.18,Matches
38,Vasilios Barkas,gr GRE,GK,Utrecht,30-340,1994,29,2610,90,93.5,29.0,29,90,29,0,,0,1.93,58,41,+17,+0.59,-0.41,42.9,37.9,+4.9,+0.17,+0.53,Matches
39,Dirk Baron,nl NED,GK,Groningen,24-262,2000,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
40,Samuel Bastien,cd COD,"MF,FW",Fortuna Sittard,28-221,1996,23,1294,56,46.4,14.4,13,84,7,10,20,0,1.22,17,28,-11,-0.77,-0.34,20.1,20.7,-0.6,-0.04,+0.47,Matches
41,Ramazan Bayram,nl NED,GK,Fortuna Sittard,20-205,2004,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
42,Riechedly Bazoer,nl NED,MF,AZ Alkmaar,28-205,1996,1,3,3,0.1,0.0,0,,0,1,3,3,3.00,0,0,0,0.00,-0.55,0.2,0.0,+0.2,+6.47,+5.96,Matches
43,Guus Beaumont,nl NED,MF,Almere City,22-360,2002,2,12,6,0.4,0.1,0,,0,2,6,2,0.50,0,0,0,0.00,+1.23,0.0,0.3,-0.3,-2.48,-1.96,Matches
44,Thomas Beelen,nl NED,DF,Feyenoord,23-328,2001,25,1698,68,60.9,18.9,18,84,14,7,27,4,2.32,50,17,+33,+1.75,+1.25,36.1,16.5,+19.6,+1.04,+0.66,Matches
45,Raffael Behounek,at AUT,DF,Willem II,28-019,1997,30,2687,90,96.3,29.9,30,90,27,0,,0,0.83,30,48,-18,-0.60,+1.14,22.5,47.7,-25.1,-0.84,+1.14,Matches
46,Jan Bekkema,nl NED,GK,Heerenveen,29-026,1996,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
47,Kristijan Belic,rs SRB,MF,AZ Alkmaar,24-041,2001,15,585,39,21.0,6.5,6,72,0,9,17,5,1.47,14,12,+2,+0.31,-0.30,9.7,8.4,+1.3,+0.20,-0.40,Matches
48,Mimeirhel Benita,nl NED,DF,Heracles Almelo,21-169,2003,26,1770,68,63.4,19.7,19,87,15,7,17,5,0.92,21,37,-16,-0.81,-0.64,23.5,34.6,-11.1,-0.56,-0.11,Matches
49,Walter Benítez,ar ARG,GK,PSV Eindhoven,32-106,1993,31,2745,89,98.4,30.5,31,89,30,0,,0,2.26,92,35,+57,+1.87,-0.13,72.2,29.5,+42.7,+1.40,-0.44,Matches
50,Mitchell van Bergen,nl NED,FW,Sparta R'dam,25-251,1999,11,860,78,30.8,9.6,11,78,4,0,,0,1.64,12,7,+5,+0.52,+0.99,12.7,10.3,+2.4,+0.25,+0.35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
51,Mitchell van Bergen,nl NED,FW,Twente,25-251,1999,15,798,53,28.6,8.9,9,70,1,6,28,2,1.80,15,14,+1,+0.11,-0.47,14.5,10.2,+4.3,+0.48,+0.12,Matches
52,Thom van Bergen,nl NED,FW,Groningen,21-119,2004,31,2220,72,79.6,24.7,26,79,7,5,34,0,1.23,34,33,+1,+0.04,+1.46,28.7,30.4,-1.7,-0.07,+0.69,Matches
53,Mannou Berger,nl NED,GK,Feyenoord,20-202,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
54,Steven Berghuis,nl NED,"FW,MF",Ajax,33-137,1991,23,1237,54,44.3,13.7,14,74,4,9,22,2,2.26,24,12,+12,+0.87,-0.52,24.8,13.8,+11.0,+0.80,-0.37,Matches
55,Steven Bergwijn,nl NED,FW,Ajax,27-209,1997,1,15,15,0.5,0.2,0,,0,1,15,0,0.00,0,1,-1,-6.00,-7.20,0.3,0.2,0.0,+0.16,-0.85,Matches
56,Jorn Berkhout,nl NED,DF,AZ Alkmaar,23-048,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
57,Gijs Besselink,nl NED,MF,Twente,20-323,2004,13,321,25,11.5,3.6,3,81,2,10,8,15,1.85,5,9,-4,-1.12,-1.78,4.6,8.3,-3.7,-1.05,-1.64,Matches
58,Daniel Bielica,pl POL,GK,NAC Breda,26-005,1999,30,2700,90,96.8,30.0,30,90,30,0,,1,1.07,32,50,-18,-0.60,+1.40,33.8,49.9,-16.1,-0.54,+0.77,Matches
59,Justin Bijlow,nl NED,GK,Feyenoord,27-103,1998,4,360,90,12.9,4.0,4,90,4,0,,13,1.00,5,8,-3,-0.75,-2.31,7.0,5.3,+1.7,+0.44,-0.39,Matches
60,Emmanuel van de Blaak,nl NED,DF,PSV Eindhoven,20-079,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
61,Adrian Blake,eng ENG,"FW,MF",Utrecht,19-294,2005,14,348,25,12.5,3.9,1,60,0,13,22,13,1.79,13,7,+6,+1.55,+1.07,10.7,5.8,+4.9,+1.26,+1.29,Matches
62,Thijmen Blokzijl,nl NED,DF,Groningen,20-069,2005,25,1956,78,70.1,21.7,22,89,21,3,3,4,1.36,29,32,-3,-0.14,+0.40,25.3,29.5,-4.2,-0.19,+0.06,Matches
63,Ofosu Boakye,,FW,Go Ahead Eag,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
64,Paweł Bochniewicz,pl POL,DF,Heerenveen,29-095,1996,13,1109,85,39.7,12.3,13,85,10,0,,1,1.15,13,23,-10,-0.81,-0.60,14.1,19.7,-5.6,-0.45,-0.50,Matches
65,Jeremy Bokila,cd COD,FW,Willem II,36-172,1988,27,1275,47,45.7,14.2,12,83,5,15,19,2,0.85,16,23,-7,-0.49,+0.28,11.7,22.5,-10.8,-0.76,+0.23,Matches
66,Ruben van Bommel,nl NED,FW,AZ Alkmaar,20-275,2004,21,1270,60,45.5,14.1,14,79,5,7,23,0,1.81,22,13,+9,+0.64,+0.16,22.7,14.7,+8.0,+0.57,+0.09,Matches
67,Kasper Boogaard,nl NED,MF,AZ Alkmaar,19-096,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
68,Taylor Booth,us USA,"FW,MF",Utrecht,23-339,2001,9,259,29,9.3,2.9,2,59,0,7,20,4,2.11,3,6,-3,-1.04,-1.82,1.8,5.6,-3.8,-1.34,-1.62,Matches
69,Taylor Booth,us USA,FW,Twente,23-339,2001,6,271,45,9.7,3.0,4,61,0,2,13,0,1.83,5,7,-2,-0.66,-1.24,4.2,6.5,-2.2,-0.75,-1.27,Matches
70,Olivier Boscagli,fr FRA,DF,PSV Eindhoven,27-168,1997,27,2321,86,83.2,25.8,27,86,18,0,,0,2.37,79,24,+55,+2.13,+1.56,59.6,22.5,+37.1,+1.44,+0.19,Matches
71,Jesse Bosch,nl NED,MF,Willem II,25-093,2000,30,2515,84,90.1,27.9,30,84,20,0,,0,0.83,27,44,-17,-0.61,+0.37,21.1,43.0,-21.8,-0.78,+1.04,Matches
72,Liam Bossin,ie IRL,GK,Feyenoord,28-294,1996,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
73,Sven Bouland,nl NED,DF,Groningen,,,2,49,25,1.8,0.5,0,,0,2,25,12,1.50,1,2,-1,-1.84,-1.61,0.8,1.1,-0.4,-0.72,-0.52,Matches
74,Rayane Bounida,be BEL,FW,Ajax,19-063,2006,1,14,14,0.5,0.2,0,,0,1,14,2,3.00,0,0,0,0.00,-1.17,0.0,0.0,0.0,+0.03,-0.98,Matches
75,Robin Bouw,nl NED,DF,Heerenveen,18-346,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
76,Aaron Bouwman,nl NED,DF,Ajax,17-250,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
77,Wassim Bouziane,nl NED,FW,AZ Alkmaar,18-134,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
78,Can Bozdogan,de GER,MF,Utrecht,24-030,2001,9,402,45,14.4,4.5,4,67,2,5,27,2,2.44,9,6,+3,+0.67,+0.07,4.6,4.9,-0.3,-0.06,-0.23,Matches
79,Mattijs Branderhorst,nl NED,GK,Fortuna Sittard,31-125,1993,25,2250,90,80.6,25.0,25,90,25,0,,0,1.28,26,38,-12,-0.48,+0.52,32.4,35.6,-3.2,-0.13,+0.83,Matches
80,Oliver Braude,no NOR,DF,Heerenveen,21-073,2004,30,2343,78,84.0,26.0,28,81,15,2,33,0,1.33,34,38,-4,-0.15,+1.86,32.0,32.6,-0.6,-0.02,+0.79,Matches
81,Myron van Brederode,nl NED,FW,AZ Alkmaar,21-303,2003,3,171,57,6.1,1.9,2,74,0,1,24,0,2.33,2,0,+2,+1.05,+0.54,1.2,0.7,+0.6,+0.31,-0.22,Matches
82,Michael Bresser,nl NED,DF,PSV Eindhoven,18-011,2007,1,3,3,0.1,0.0,0,,0,1,3,3,3.00,1,0,+1,+30.00,+28.16,0.2,0.0,+0.2,+8.82,+7.42,Matches
83,Jakob Breum,dk DEN,"MF,FW",Go Ahead Eag,21-169,2003,23,1963,85,70.4,21.8,23,85,13,0,,0,1.52,38,34,+4,+0.18,+0.29,34.8,26.5,+8.3,+0.38,+0.42,Matches
84,Brian Brobbey,nl NED,FW,Ajax,23-093,2002,28,1446,52,51.8,16.1,20,65,3,8,19,0,2.32,26,14,+12,+0.75,-0.86,28.5,13.8,+14.7,+0.92,-0.19,Matches
85,Michael Brouwer,nl NED,GK,Utrecht,32-104,1993,2,180,90,6.5,2.0,2,90,2,0,,28,3.00,3,1,+2,+1.00,+0.41,2.2,2.9,-0.7,-0.36,-0.53,Matches
86,Luuk Brouwers,nl NED,"MF,FW",Heerenveen,27-002,1998,22,1747,79,62.6,19.4,21,82,16,1,15,0,1.36,20,32,-12,-0.62,-0.45,22.3,28.2,-5.9,-0.30,-0.42,Matches
87,Jordy Bruijn,nl NED,MF,Heracles Almelo,28-286,1996,9,307,34,11.0,3.4,3,71,0,6,16,18,1.22,3,9,-6,-1.76,-1.32,3.5,6.7,-3.3,-0.96,-0.50,Matches
88,Max Bruns,nl NED,DF,Twente,22-180,2002,22,1545,70,55.4,17.2,18,81,11,4,22,8,1.68,31,27,+4,+0.23,-0.49,28.4,21.6,+6.8,+0.40,0.00,Matches
89,Thomas Bruns,nl NED,"MF,FW",Heracles Almelo,33-118,1992,19,915,48,32.8,10.2,11,70,0,8,18,10,1.32,19,18,+1,+0.10,+1.01,13.5,14.9,-1.5,-0.14,+0.57,Matches
90,Charles-Andréas Brym,ca CAN,"FW,MF",Sparta R'dam,26-270,1998,12,308,26,11.0,3.4,2,89,1,10,13,4,0.58,4,7,-3,-0.88,-0.80,5.4,3.8,+1.6,+0.47,+0.52,Matches
91,Charles-Andréas Brym,ca CAN,FW,Almere City,26-270,1998,14,1029,74,36.9,11.4,13,77,1,1,29,0,0.79,8,14,-6,-0.52,+1.11,14.3,15.1,-0.8,-0.07,+0.72,Matches
92,Hugo Bueno,es ESP,DF,Feyenoord,22-229,2002,18,1182,66,42.4,13.1,14,74,3,4,37,4,2.00,37,14,+23,+1.75,+0.86,24.3,15.4,+8.8,+0.67,-0.19,Matches
93,Thomas Buitink,nl NED,"FW,MF",Zwolle,24-325,2000,12,231,19,8.3,2.6,2,69,0,10,9,19,0.58,2,4,-2,-0.78,-0.46,3.0,3.7,-0.7,-0.27,+0.41,Matches
94,Ezequiel Bullaude,ar ARG,"MF,FW",Fortuna Sittard,24-191,2000,25,1839,74,65.9,20.4,22,81,11,3,18,1,1.20,25,28,-3,-0.15,+1.27,25.9,28.0,-2.1,-0.10,+0.54,Matches
95,Stijn Bultman,nl NED,DF,Heracles Almelo,20-096,2005,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
96,Abdurrahman Burak Sayın,,FW,Fortuna Sittard,,,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+0.58,0.0,0.3,-0.3,-5.82,-5.54,Matches
97,Maxime Busi,be BEL,DF,NAC Breda,25-203,1999,12,772,64,27.7,8.6,8,86,6,4,20,0,0.75,9,16,-7,-0.82,-0.24,9.0,16.7,-7.7,-0.90,-0.47,Matches
98,Zico Buurmeester,nl NED,"MF,FW",AZ Alkmaar,22-332,2002,24,1098,46,39.4,12.2,11,84,8,13,13,4,1.67,17,17,0,0.00,-0.90,15.3,15.5,-0.2,-0.02,-0.89,Matches
99,Àlex Carbonell,es ESP,MF,Almere City,27-232,1997,11,238,22,8.5,2.6,0,,0,11,22,2,0.82,2,3,-1,-0.38,+0.93,4.0,4.0,0.0,+0.02,+0.59,Matches
100,Julián Carranza,ar ARG,FW,Feyenoord,24-348,2000,18,788,44,28.2,8.8,9,69,0,9,18,6,2.06,16,9,+7,+0.80,-0.64,16.6,7.8,+8.8,+1.01,+0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
101,Stephano Carrillo,mx MEX,FW,Feyenoord,19-059,2006,3,52,17,1.9,0.6,0,,0,3,17,3,2.33,1,0,+1,+1.73,+0.48,0.8,0.6,+0.1,+0.22,-0.57,Matches
102,Yoann Cathline,fr FRA,FW,Utrecht,22-287,2002,23,1819,79,65.2,20.2,21,85,9,2,22,1,2.09,41,30,+11,+0.54,-0.20,27.5,25.6,+1.9,+0.10,-0.11,Matches
103,Kayky Chagas,br BRA,"FW,DF",Sparta R'dam,21-328,2003,6,120,20,4.3,1.3,2,35,0,4,13,2,0.33,0,2,-2,-1.50,-1.40,1.3,1.0,+0.3,+0.26,+0.26,Matches
104,Jordy Clasie,nl NED,MF,AZ Alkmaar,33-312,1991,23,1820,79,65.2,20.2,20,86,15,3,34,0,1.91,37,18,+19,+0.94,+1.13,34.6,20.2,+14.5,+0.71,+0.56,Matches
105,Pelle Clement,nl NED,"MF,FW",Sparta R'dam,28-351,1996,29,1573,54,56.4,17.5,19,76,7,10,13,1,1.17,18,23,-5,-0.29,-0.29,19.8,20.3,-0.5,-0.03,-0.10,Matches
106,Denilho Cleonise,nl NED,"FW,MF",RKC Waalwijk,23-148,2001,23,1088,47,39.0,12.1,10,69,4,13,30,2,0.35,16,30,-14,-1.16,-0.21,16.7,26.1,-9.4,-0.78,-0.02,Matches
107,Tiago Codinha,ca CAN,MF,Heracles Almelo,20-057,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
108,Amara Conde,de GER,MF,Heerenveen,28-119,1997,13,650,50,23.3,7.2,8,74,4,5,12,13,1.31,8,13,-5,-0.69,-0.31,5.9,10.8,-4.9,-0.68,-0.69,Matches
109,Vito van Crooy,nl NED,"MF,FW",NEC Nijmegen,29-096,1996,23,1709,74,61.3,19.0,20,83,11,3,18,0,1.04,30,32,-2,-0.11,-0.11,23.9,23.8,+0.1,+0.01,-0.07,Matches
110,Alessio da Cruz,cv CPV,FW,Fortuna Sittard,28-107,1997,18,1185,66,42.5,13.2,13,81,7,5,27,0,1.22,19,25,-6,-0.46,+0.22,17.3,21.9,-4.6,-0.35,-0.10,Matches
111,Ro-Zangelo Daal,nl NED,FW,AZ Alkmaar,21-084,2004,1,45,45,1.6,0.5,1,45,0,0,,11,0.00,0,2,-2,-4.00,-4.62,0.1,0.5,-0.4,-0.75,-1.29,Matches
112,Jasper Dahlhaus,nl NED,"DF,FW",Fortuna Sittard,23-159,2001,28,1563,56,56.0,17.4,17,79,11,11,20,3,1.07,18,31,-13,-0.75,-0.38,21.1,28.0,-6.9,-0.40,-0.25,Matches
113,Matteo Dams,be BEL,DF,PSV Eindhoven,21-057,2004,15,916,61,32.8,10.2,11,78,8,4,15,4,2.80,39,6,+33,+3.24,+2.04,24.6,7.0,+17.6,+1.73,+0.48,Matches
114,Damil Dankerlui,sr SUR,"DF,FW",Almere City,28-254,1996,7,158,23,5.7,1.8,0,,0,7,23,19,1.00,2,3,-1,-0.57,+0.70,2.7,2.1,+0.6,+0.32,+0.89,Matches
115,Argyrios Darelas,gr GRE,"MF,FW",NEC Nijmegen,21-201,2003,5,41,8,1.5,0.5,0,,0,5,8,26,1.80,2,0,+2,+4.39,+4.52,1.7,0.1,+1.6,+3.41,+3.43,Matches
116,Brynjolfur Darri Willumsson,is ISL,"FW,MF",Groningen,24-266,2000,26,887,34,31.8,9.9,6,80,3,20,20,1,1.27,9,16,-7,-0.71,-0.66,10.4,13.0,-2.6,-0.26,-0.08,Matches
117,Jari De Busser,be BEL,GK,Go Ahead Eag,25-196,1999,14,1260,90,45.2,14.0,14,90,14,0,,15,1.57,22,22,0,0.00,-0.18,18.0,19.3,-1.3,-0.09,-0.63,Matches
118,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,24-364,2000,28,2486,89,89.1,27.6,28,89,24,0,,0,1.18,36,49,-13,-0.47,+1.01,34.0,47.9,-13.9,-0.50,+0.18,Matches
119,Daniel Deen,nl NED,GK,AZ Alkmaar,22-081,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
120,Mats Deijl,nl NED,DF,Go Ahead Eag,27-294,1997,31,2790,90,100.0,31.0,31,90,31,0,,0,1.52,52,49,+3,+0.10,,47.4,39.5,+7.9,+0.25,,Matches
121,Maxim Dekker,nl NED,DF,AZ Alkmaar,21-014,2004,10,499,50,17.9,5.5,6,73,3,4,15,15,0.90,6,9,-3,-0.54,-1.33,7.0,6.9,+0.1,+0.02,-0.61,Matches
122,Logan Delaurier Chaubet,fr FRA,FW,Almere City,23-013,2002,12,556,46,19.9,6.2,6,70,0,6,23,5,0.50,4,12,-8,-1.29,-0.09,6.1,10.8,-4.8,-0.77,-0.30,Matches
123,Connor van den Berg,nl NED,GK,Willem II,24-048,2001,0,,,,,0,,0,0,,31,,,,,,,,,,,,Matches
124,Branco van den Boomen,nl NED,MF,Ajax,29-288,1995,12,631,53,22.6,7.0,7,80,5,5,14,13,2.17,12,5,+7,+1.00,-0.21,11.4,8.1,+3.3,+0.47,-0.69,Matches
125,Damian van der Haar,nl NED,DF,Zwolle,21-109,2004,26,1794,69,64.3,19.9,22,79,12,4,15,5,1.12,27,33,-6,-0.30,+0.15,22.5,37.2,-14.8,-0.74,-0.28,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Mickey van der Hart,nl NED,GK,Heerenveen,30-326,1994,18,1620,90,58.1,18.0,18,90,18,0,,9,1.17,24,33,-9,-0.50,-0.12,26.4,26.3,+0.1,+0.01,+0.37,Matches
127,Mike van der Hoorn,nl NED,DF,Utrecht,32-202,1992,29,2374,82,85.1,26.4,28,84,21,1,27,0,2.10,52,35,+17,+0.64,+0.21,36.0,35.7,+0.3,+0.01,-0.82,Matches
128,Djevencio van der Kust,sr SUR,DF,Sparta R'dam,24-005,2001,13,923,71,33.1,10.3,10,84,7,3,26,6,0.92,10,13,-3,-0.29,-0.20,10.4,12.1,-1.7,-0.17,-0.27,Matches
