Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
316,João Marques,pt POR,"FW,MF",Gil Vicente FC,23-081,2002,4.8,5,1.05,3,0,1,0,1,0,1,0.21,1,0,0,0,0,0,Matches
317,Gabri Martínez,es ESP,"FW,MF",Braga,22-103,2003,17.0,53,3.12,38,2,8,1,3,1,4,0.24,2,0,2,0,0,0,Matches
318,Toni Martínez,es ESP,FW,Porto,27-309,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
319,Bernardo Martins,pt POR,"FW,MF",Moreirense,27-152,1997,16.2,46,2.84,31,7,4,2,1,1,7,0.43,6,1,0,0,0,0,Matches
320,Matheus,br BRA,GK,Braga,32-290,1992,17.0,4,0.24,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
321,Matheusinho,br BRA,"FW,MF",Santa Clara,27-083,1998,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
322,Marco Matias,pt POR,"FW,MF",Farense,35-360,1989,12.1,35,2.89,14,17,1,0,3,0,4,0.33,2,2,0,0,0,0,Matches
323,Jordi Mboula,es ESP,"FW,MF",Gil Vicente FC,26-050,1999,12.8,22,1.72,16,0,1,1,4,0,5,0.39,4,0,0,0,1,0,Matches
324,Tobías Medina,ar ARG,"MF,FW",Rio Ave,21-063,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
325,Mauro Meireles Couto,pt POR,DF,Sporting CP,19-171,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
326,Francisco Meixedo,pt POR,GK,Estrela,23-351,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
327,Yair Mena Palacios,co COL,"MF,FW",AVS Futebol,24-311,2000,1.0,3,2.87,1,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
328,João Mendes,pt POR,"MF,FW",Vitória,30-196,1994,18.3,55,3.58,40,4,4,1,6,0,2,0.13,1,0,0,0,1,0,Matches
329,João Mendes,pt POR,DF,Vitória,25-022,2000,26.9,64,2.22,51,6,1,4,2,0,4,0.14,2,1,0,1,0,0,Matches
330,Joe Mendes,se SWE,DF,Braga,22-125,2002,2.0,5,2.43,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
331,Gustavo Mendonça,pt POR,MF,AVS Futebol,22-055,2003,7.2,11,1.53,7,2,0,0,1,1,1,0.14,1,0,0,0,0,0,Matches
332,Miguel Menino,pt POR,MF,Farense,22-115,2003,20.3,24,1.18,19,0,0,2,3,0,2,0.10,2,0,0,0,0,0,Matches
333,John Mercado,ec ECU,"FW,MF",AVS Futebol,22-336,2002,23.3,57,2.44,41,0,8,6,1,1,4,0.17,1,0,0,2,1,0,Matches
334,Mehdi Merghem,fr FRA,"MF,FW",Farense,27-290,1997,5.1,19,3.72,9,8,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
335,Bruno Messi,pt POR,"FW,MF",Santa Clara,28-238,1996,1.3,4,3.19,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
336,Michel,br BRA,DF,Moreirense,21-350,2003,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
337,Dieu-Merci Michel,ca CAN,FW,Vitória,21-085,2004,3.9,2,0.52,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
338,Enea Mihaj,al ALB,DF,Famalicão,26-304,1998,28.1,12,0.43,9,1,0,0,2,0,1,0.04,1,0,0,0,0,0,Matches
339,Álex Millán,es ESP,"FW,MF",Farense,25-179,1999,4.5,8,1.79,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
340,Cezary Miszta,pl POL,GK,Rio Ave,23-187,2001,23.0,8,0.35,7,1,0,0,0,0,2,0.09,1,1,0,0,0,0,Matches
341,Iyad Mohamed,km COM,MF,Casa Pia,24-061,2001,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
342,Rodrigo Mora,pt POR,MF,Porto,18-000,2007,13.9,54,3.98,35,0,7,4,5,3,10,0.74,6,0,4,0,0,0,Matches
343,Morato,br BRA,DF,Benfica,23-309,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
344,Paulo Moreira,pt POR,MF,Estrela,25-077,2000,12.1,21,1.74,14,5,2,0,0,0,2,0.17,2,0,0,0,0,0,Matches
345,Marco Moreno,es ESP,DF,Farense,24-074,2001,20.7,11,0.53,7,0,0,4,0,0,0,0.00,0,0,0,0,0,0,Matches
346,Dani Morer,es ESP,DF,Moreirense,27-089,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
347,Hidemasa Morita,jp JPN,MF,Sporting CP,29-360,1995,13.2,46,3.49,43,0,0,2,0,1,5,0.38,5,0,0,0,0,0,Matches
348,Moura,pt POR,DF,Famalicão,25-262,1999,4.0,8,2.00,7,0,0,0,0,1,1,0.25,1,0,0,0,0,0,Matches
349,Moura,pt POR,DF,Porto,25-262,1999,22.6,68,3.01,58,7,1,0,0,2,8,0.35,8,0,0,0,0,0,Matches
350,João Moutinho,pt POR,MF,Braga,38-239,1986,16.8,38,2.26,31,5,0,1,1,0,5,0.30,3,1,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
351,MT,br BRA,"DF,MF",Santa Clara,24-065,2001,30.0,46,1.53,35,7,1,3,0,0,5,0.17,5,0,0,0,0,0,Matches
352,Jonathan Mutombo,fr FRA,DF,Gil Vicente FC,22-251,2002,6.5,14,2.14,8,1,3,1,1,0,2,0.31,0,0,1,0,1,0,Matches
353,Manuel Namora,pt POR,"MF,FW",Boavista,27-082,1998,3.4,3,0.88,1,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
354,Dylan Nandín,uy URU,FW,Arouca,23-066,2002,6.6,15,2.27,10,0,1,2,2,0,2,0.30,2,0,0,0,0,0,Matches
355,Nani,pt POR,"FW,MF",Estrela,38-169,1986,5.2,17,3.29,8,6,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
356,Fran Navarro,es ESP,FW,Porto,27-091,1998,1.0,1,0.99,0,0,0,0,1,0,1,0.99,0,0,0,0,1,0,Matches
357,Fran Navarro,es ESP,FW,Braga,27-091,1998,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
358,Christian Neiva Afonso,pt POR,"DF,MF",AVS Futebol,30-146,1994,16.7,36,2.15,24,7,0,0,3,2,3,0.18,3,0,0,0,0,0,Matches
359,Nenê,br BRA,FW,AVS Futebol,41-281,1983,8.2,16,1.96,11,0,1,2,2,0,0,0.00,0,0,0,0,0,0,Matches
360,Neto,br BRA,MF,Farense,33-245,1991,17.8,26,1.46,19,3,0,3,0,1,1,0.06,1,0,0,0,0,0,Matches
361,Martim Neto,pt POR,MF,Rio Ave,22-111,2003,12.9,25,1.94,25,0,0,0,0,0,4,0.31,4,0,0,0,0,0,Matches
362,Renato Nhaga,gw GNB,MF,Casa Pia,18-039,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
363,Sikou Niakaté,ml MLI,DF,Braga,25-299,1999,20.0,21,1.05,17,0,0,4,0,0,2,0.10,0,0,0,2,0,0,Matches
364,Yusupha Njie,gm GAM,"FW,MF",Farense,31-122,1994,6.7,19,2.83,7,0,4,4,4,0,0,0.00,0,0,0,0,0,0,Matches
365,Miguel Nóbrega,pt POR,DF,Rio Ave,25-018,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
366,Jonatás Noro,pt POR,DF,Braga,19-300,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
367,João Novais,pt POR,MF,Rio Ave,31-299,1993,14.4,52,3.61,26,25,0,0,1,0,2,0.14,2,0,0,0,0,0,Matches
368,Andreas Ntoi,gr GRE,DF,Rio Ave,22-092,2003,13.2,8,0.61,7,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
369,Samuel Obeng,gh GHA,FW,Casa Pia,27-355,1997,4.1,3,0.73,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
370,Guillermo Ochoa,mx MEX,GK,AVS Futebol,39-296,1985,20.0,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
371,Lawrence Ofori,gh GHA,MF,Moreirense,26-311,1998,19.8,47,2.38,40,2,1,1,0,3,2,0.10,1,0,1,0,0,0,Matches
372,Leonardo Oliveira,pt POR,FW,Famalicão,20-086,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
373,Nélson Oliveira,pt POR,FW,Vitória,33-270,1991,18.6,29,1.56,19,0,2,2,6,0,4,0.22,2,0,1,1,0,0,Matches
374,Paulo Oliveira,pt POR,DF,Braga,33-117,1992,17.0,11,0.65,8,1,0,2,0,0,2,0.12,2,0,0,0,0,0,Matches
375,Talys Oliveira,br BRA,DF,Farense,26-084,1999,2.8,15,5.40,7,7,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
376,Samu Omorodion,es ESP,FW,Porto,21-000,2004,23.2,40,1.72,27,1,4,3,3,2,8,0.34,5,0,1,1,1,0,Matches
377,Bruno Onyemaechi,ng NGA,"DF,MF",Boavista,26-032,1999,17.4,28,1.61,21,1,3,1,2,0,3,0.17,2,0,1,0,0,0,Matches
378,Jandro Orellana,es ESP,MF,Estoril,24-271,2000,11.3,16,1.41,10,4,0,2,0,0,3,0.27,2,0,0,1,0,0,Matches
379,Korede Osundina,us USA,FW,Casa Pia,21-081,2004,1.9,4,2.16,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
380,Nicolás Otamendi,ar ARG,DF,Benfica,37-082,1988,28.1,31,1.10,27,0,0,2,1,1,5,0.18,4,0,0,0,1,0,Matches
381,Amine El Ouazzani,ma MAR,FW,Braga,23-294,2001,17.4,40,2.30,29,0,2,5,2,2,4,0.23,2,0,0,1,1,0,Matches
382,Amine Oudrhiri,ma MAR,MF,Estrela,32-182,1992,5.9,11,1.85,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
383,Amine Oudrhiri,ma MAR,MF,Rio Ave,32-182,1992,7.2,9,1.25,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
384,Pablo,br BRA,"FW,MF",Gil Vicente FC,21-123,2004,7.3,17,2.32,11,0,3,2,0,1,0,0.00,0,0,0,0,0,0,Matches
385,Renato Pantalon,hr CRO,DF,Estrela,27-190,1997,5.3,4,0.75,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
386,Renato Pantalon,hr CRO,DF,Rio Ave,27-190,1997,7.7,7,0.91,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
387,Jonathan Panzo,eng ENG,DF,Rio Ave,24-192,2000,12.2,10,0.82,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
388,David Pastor,br BRA,"DF,MF",Farense,25-074,2000,26.9,53,1.97,39,7,3,0,1,3,4,0.15,4,0,0,0,0,0,Matches
389,Afonso Patrão,pt POR,FW,Braga,18-091,2007,1.9,2,1.06,2,0,0,0,0,0,1,0.53,1,0,0,0,0,0,Matches
390,Patrick,br BRA,DF,Rio Ave,27-336,1997,11.1,8,0.72,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
391,Vangelis Pavlidis,gr GRE,FW,Benfica,26-165,1998,23.1,74,3.20,52,0,9,8,5,0,12,0.52,7,0,2,2,1,0,Matches
392,Zé Pedro Figueiredo,pt POR,DF,Porto,27-333,1997,14.6,15,1.03,14,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
393,João Pedro,br BRA,DF,Rio Ave,22-052,2003,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
394,Daniel Penha,br BRA,MF,Nacional,26-200,1998,15.9,63,3.92,41,16,1,2,1,2,4,0.25,2,1,0,0,1,0,Matches
395,Pepê,br BRA,"FW,MF",Porto,28-070,1997,21.8,59,2.78,46,7,1,3,2,0,8,0.38,7,0,0,1,0,0,Matches
396,Pereira,pt POR,"FW,MF",Casa Pia,23-079,2002,8.1,24,2.96,22,0,2,0,0,0,3,0.37,3,0,0,0,0,0,Matches
397,Diogo Pereira,pt POR,MF,Gil Vicente FC,22-001,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
398,Francisco Pereira,pt POR,MF,Estoril,23-088,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
399,Matheus Pereira,br BRA,"MF,DF",Santa Clara,24-135,2000,18.1,37,2.04,28,4,0,3,1,1,5,0.28,4,1,0,0,0,0,Matches
400,Sebastián Pérez Cardona,co COL,"MF,DF",Boavista,32-037,1993,19.6,34,1.74,25,4,0,1,3,1,2,0.10,1,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
401,Nehuén Pérez,ar ARG,DF,Porto,24-315,2000,22.1,25,1.13,22,0,0,2,0,1,2,0.09,2,0,0,0,0,0,Matches
402,Tomás Pérez,ar ARG,"DF,MF",Porto,19-252,2005,1.2,3,2.43,3,0,0,0,0,0,1,0.81,1,0,0,0,0,0,Matches
403,Francisco Petrasso,ar ARG,DF,Rio Ave,23-066,2002,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
404,Petterson,br BRA,"MF,FW",Estrela,21-121,2004,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
405,Lucas Piazon,br BRA,"MF,FW",AVS Futebol,31-105,1994,24.1,75,3.12,45,15,3,3,5,4,4,0.17,1,2,0,0,1,0,Matches
406,Wagner Pina,cv CPV,"DF,MF",Estoril,22-183,2002,25.7,46,1.78,32,3,7,2,2,0,7,0.27,5,0,2,0,0,0,Matches
407,Rodrigo Pinheiro,pt POR,DF,Famalicão,22-250,2002,20.2,61,3.02,45,8,3,2,2,1,5,0.25,4,1,0,0,0,0,Matches
408,Rodrigo Pinho,br BRA,FW,Estrela,33-340,1991,17.6,29,1.65,13,0,2,4,9,1,2,0.11,1,0,0,1,0,0,Matches
409,Alexandre Pinto,pt POR,DF,Arouca,26-301,1998,7.1,13,1.82,11,1,0,0,1,0,1,0.14,1,0,0,0,0,0,Matches
410,Dinis Pinto,pt POR,DF,Moreirense,24-254,2000,22.1,37,1.67,27,5,1,3,1,0,5,0.23,2,2,0,1,0,0,Matches
411,Jaime Pinto,pt POR,"MF,FW",Farense,27-219,1997,2.6,3,1.17,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
412,João Pinto,pt POR,MF,Gil Vicente FC,22-247,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
413,Ole Pohlmann,de GER,"MF,FW",Rio Ave,24-030,2001,16.8,48,2.86,30,6,7,4,1,0,3,0.18,1,0,1,1,0,0,Matches
414,Carlos Ponck,cv CPV,DF,Moreirense,30-112,1995,5.4,5,0.93,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
415,Boris Popović,rs SRB,DF,Arouca,25-068,2000,9.0,3,0.33,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
416,Darío Poveda,es ESP,"FW,MF",Farense,28-053,1997,10.2,18,1.76,12,0,2,1,3,0,1,0.10,1,0,0,0,0,0,Matches
417,Gianluca Prestianni,ar ARG,"MF,FW",Benfica,19-094,2006,3.2,12,3.76,10,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
418,Diogo Prioste,pt POR,MF,Benfica,21-040,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
419,Miguel Puche García,es ESP,"FW,MF",Arouca,24-005,2001,4.1,16,3.93,9,1,4,1,1,0,1,0.25,0,0,0,1,0,0,Matches
420,Quaresma,br BRA,DF,Arouca,28-256,1996,0.9,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
421,Eduardo Quaresma,pt POR,DF,Sporting CP,23-064,2002,13.6,23,1.70,21,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
422,Geovany Quenda,pt POR,"MF,DF",Sporting CP,18-005,2007,24.7,112,4.54,69,26,11,1,3,2,16,0.65,10,2,2,0,1,1,Matches
423,Uroš Račić,rs SRB,MF,Braga,27-049,1998,6.5,13,2.01,10,0,0,1,2,0,3,0.46,2,0,0,0,1,0,Matches
424,Rafinha,pt POR,MF,Farense,19-107,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
425,Jesús Ramírez,ve VEN,FW,Vitória,27-001,1998,7.3,15,2.06,7,1,0,6,1,0,2,0.28,2,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
426,Cláudio Ramos,pt POR,GK,Porto,33-170,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
427,Guilherme Ramos,pt POR,DF,Santa Clara,27-267,1997,2.7,2,0.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
428,Leonardo Realpe,ec ECU,DF,Famalicão,24-068,2001,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
429,João Rêgo,pt POR,FW,Benfica,19-319,2005,0.2,1,4.29,1,0,0,0,0,0,1,4.29,1,0,0,0,0,0,Matches
430,Francisco Reis Ferreira,pt POR,DF,Estrela,28-040,1997,15.2,16,1.05,13,0,0,3,0,0,1,0.07,1,0,0,0,0,0,Matches
431,Matheus Reis,br BRA,DF,Sporting CP,30-076,1995,14.5,25,1.72,21,0,1,1,1,1,4,0.28,3,0,1,0,0,0,Matches
432,Tiago Reis,br BRA,FW,Nacional,25-264,1999,2.6,6,2.34,3,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
433,Miguel Reisinho,pt POR,"MF,FW",Boavista,26-026,1999,22.1,45,2.03,35,3,0,2,4,1,0,0.00,0,0,0,0,0,0,Matches
434,Filipe Relvas,pt POR,DF,Vitória,25-227,1999,8.4,4,0.48,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
435,Marco Ribeiro,pt POR,"MF,DF",Boavista,19-325,2005,3.8,11,2.88,8,0,0,1,2,0,1,0.26,0,0,0,1,0,0,Matches
436,Rodrigo Ribeiro,pt POR,FW,Sporting CP,20-007,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
437,Rodrigo Ribeiro,pt POR,FW,AVS Futebol,20-007,2005,10.9,23,2.11,12,0,2,6,3,0,2,0.18,1,0,0,1,0,0,Matches
438,Tomás Ribeiro,pt POR,DF,Vitória,26-005,1999,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
439,Tomás Ribeiro,pt POR,DF,Farense,26-005,1999,7.2,4,0.56,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
440,Yuri Ribeiro,pt POR,"DF,MF",Braga,28-101,1997,5.1,12,2.35,9,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
441,Ricardinho,pt POR,"FW,MF",Santa Clara,26-272,1998,13.2,29,2.20,20,0,1,4,4,0,1,0.08,1,0,0,0,0,0,Matches
442,Riccieli,br BRA,DF,Famalicão,26-230,1998,6.5,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
443,Omar Richards,eng ENG,DF,Rio Ave,27-079,1998,21.1,26,1.23,20,2,2,0,2,0,2,0.09,1,0,1,0,0,0,Matches
444,Rivaldo,,"DF,MF",Farense,24-229,2000,5.0,12,2.39,7,3,0,0,1,1,1,0.20,1,0,0,0,0,0,Matches
445,Óscar Rivas,es ESP,DF,Vitória,25-039,2000,8.9,6,0.68,5,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
446,Pablo Roberto,br BRA,"MF,FW",Casa Pia,25-172,1999,11.5,27,2.35,18,2,4,1,1,1,1,0.09,1,0,0,0,0,0,Matches
447,Joel Robles,es ESP,GK,Estoril,34-322,1990,28.0,1,0.04,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
448,Matí­as Rocha,uy URU,DF,Arouca,24-081,2001,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
449,Rochinha,pt POR,FW,Famalicão,30-002,1995,10.0,23,2.29,10,6,2,3,1,1,1,0.10,0,0,0,1,0,0,Matches
450,Afonso Rodrigues,pt POR,"MF,FW",Famalicão,22-259,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
451,Diego Rodrigues,pt POR,MF,Braga,19-346,2005,1.8,11,6.11,7,1,0,3,0,0,1,0.56,1,0,0,0,0,0,Matches
452,Gerson Rodrigues,lu LUX,FW,AVS Futebol,29-319,1995,2.1,6,2.84,3,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
453,Ivo Rodrigues,pt POR,"MF,FW",Arouca,30-036,1995,7.1,15,2.10,12,0,0,0,3,0,1,0.14,1,0,0,0,0,0,Matches
454,Ivo Rodrigues,pt POR,"MF,FW",Moreirense,30-036,1995,6.4,10,1.57,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
455,Luís Carlos Rocha Rodrigues,pt POR,DF,Santa Clara,38-265,1986,27.6,14,0.51,9,0,0,3,1,1,1,0.04,1,0,0,0,0,0,Matches
456,Rafael Rodrigues,pt POR,"DF,MF",AVS Futebol,23-067,2002,10.6,9,0.85,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
457,Ignacio Rodríguez,uy URU,DF,AVS Futebol,21-176,2003,13.2,7,0.53,5,2,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
458,Benjamín Rollheiser,ar ARG,"MF,FW",Benfica,25-042,2000,1.5,3,1.94,2,1,0,0,0,0,2,1.29,2,0,0,0,0,0,Matches
459,Baptiste Roux,fr FRA,"DF,MF",AVS Futebol,25-160,1999,18.2,15,0.82,14,0,0,1,0,0,2,0.11,2,0,0,0,0,0,Matches
460,Alan Ruiz,ar ARG,"MF,FW",Estrela,31-259,1993,15.3,52,3.40,30,14,2,1,4,1,4,0.26,3,1,0,0,0,0,Matches
461,Gustavo sá,pt POR,MF,Famalicão,20-175,2004,26.0,65,2.50,47,0,8,2,8,0,9,0.35,6,0,2,0,1,0,Matches
462,Josué Sá,pt POR,DF,Gil Vicente FC,32-322,1992,14.3,6,0.42,5,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
463,Safira,br BRA,FW,Santa Clara,30-049,1995,11.0,19,1.73,13,0,0,2,3,1,3,0.27,3,0,0,0,0,0,Matches
464,Sala,es ESP,"FW,MF",Estoril,21-360,2003,1.7,5,2.88,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
465,Samu,pt POR,MF,Vitória,29-014,1996,19.4,67,3.46,39,19,1,5,2,1,4,0.21,2,0,0,1,1,0,Matches
466,Renato Sanches,pt POR,MF,Benfica,27-260,1997,2.2,6,2.69,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
467,Caio Santana,br BRA,"FW,MF",Estrela,21-044,2004,2.0,2,1.02,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
468,Aderlan Santos,br BRA,DF,AVS Futebol,36-026,1989,6.5,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
469,Aderlan Santos,br BRA,DF,Rio Ave,36-026,1989,17.6,9,0.51,5,0,0,3,0,1,3,0.17,0,0,0,3,0,0,Matches
470,Bruno Santos,pt POR,FW,Farense,22-019,2003,0.6,1,1.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
471,Gabriel Santos,br BRA,"FW,MF",Nacional,26-050,1999,1.0,3,3.03,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
472,Hevertton Santos,br BRA,DF,Vitória,24-093,2001,2.8,2,0.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
473,Leandro Santos,pt POR,"DF,MF",Benfica,19-219,2005,2.9,8,2.72,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
474,Léo Santos,br BRA,DF,Nacional,26-147,1998,6.6,5,0.76,4,0,0,1,0,0,1,0.15,1,0,0,0,0,0,Matches
475,Nuno Santos,pt POR,"MF,DF",Sporting CP,30-081,1995,3.9,22,5.59,15,7,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
476,Nuno Santos,pt POR,"FW,MF",Vitória,26-064,1999,19.7,56,2.84,45,2,1,5,3,0,7,0.36,5,1,0,1,0,0,Matches
477,Pedro Santos,pt POR,MF,Arouca,24-205,2000,15.0,21,1.40,14,4,0,2,0,1,3,0.20,2,0,0,1,0,0,Matches
478,Pedro Santos,pt POR,"FW,MF",Moreirense,22-084,2003,6.2,8,1.29,4,2,0,0,2,0,1,0.16,0,0,0,0,1,0,Matches
479,Zaidu Sanusi,ng NGA,DF,Porto,27-326,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
480,Guilherme Schettine,br BRA,FW,Moreirense,29-207,1995,17.2,37,2.15,23,0,4,5,4,1,5,0.29,3,0,1,1,0,0,Matches
481,Andreas Schjelderup,no NOR,"FW,MF",Benfica,20-338,2004,4.7,29,6.23,17,1,4,3,3,1,4,0.86,3,0,0,1,0,0,Matches
482,Caio Secco,br BRA,GK,Moreirense,34-134,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
483,Telasco Segovia,ve VEN,MF,Casa Pia,22-033,2003,10.1,16,1.59,16,0,0,0,0,0,3,0.30,3,0,0,0,0,0,Matches
484,Václav Sejk,cz CZE,FW,Famalicão,22-352,2002,9.0,20,2.21,17,1,0,1,1,0,3,0.33,2,0,0,0,1,0,Matches
