Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
247,Elijah Dixon-Bonner,eng ENG,"MF,FW",QPR,24-123,2001,3,10,3,0.2,0.1,0,,0,3,3,21,0.33,0,1,-1,-9.00,-8.80,0.1,0.4,-0.3,-2.65,-2.52,Matches
248,Uriah Djedje,eng ENG,MF,Norwich City,19-049,2006,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
249,Ben Doak,sct SCO,FW,Middlesbrough,19-174,2005,24,1778,74,42.9,19.8,21,81,8,3,25,0,1.54,36,22,+14,+0.71,+0.94,32.4,19.9,+12.5,+0.63,+0.66,Matches
250,Lewis Dobbin,eng ENG,FW,Norwich City,22-121,2003,10,640,64,15.5,7.1,8,73,3,2,29,0,1.50,8,8,0,0.00,-0.08,7.8,8.7,-0.8,-0.12,-0.40,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
251,Lewis Dobbin,eng ENG,"FW,MF",West Brom,22-121,2003,17,340,20,8.2,3.8,1,67,0,16,17,5,1.88,3,1,+2,+0.53,+0.34,3.5,3.5,-0.1,-0.02,-0.27,Matches
252,Owen Dodgson,eng ENG,"DF,MF",Burnley,22-046,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
253,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,23-127,2001,44,3175,72,76.7,35.3,40,77,10,4,24,1,1.36,39,36,+3,+0.09,-0.10,38.3,38.1,+0.2,+0.01,+0.22,Matches
254,Alfie Doughty,eng ENG,"DF,MF",Luton Town,25-134,1999,26,2037,78,49.2,22.6,25,80,16,1,30,0,1.08,21,32,-11,-0.49,+0.07,26.1,27.3,-1.2,-0.05,+0.16,Matches
255,Mamadou Doumbia,ml MLI,FW,Watford,19-075,2006,19,968,51,23.4,10.8,12,72,1,7,15,11,0.79,14,12,+2,+0.19,+0.47,12.2,14.2,-2.0,-0.19,+0.07,Matches
256,Oliver Dovin,se SWE,GK,Coventry City,22-297,2002,28,2467,88,59.6,27.4,28,88,27,0,,10,1.68,41,30,+11,+0.40,+0.67,41.6,30.3,+11.3,+0.41,+0.20,Matches
257,Callum Doyle,eng ENG,DF,Norwich City,21-213,2003,40,3440,86,83.1,38.2,38,89,34,2,24,0,1.23,61,53,+8,+0.21,+0.85,54.9,42.4,+12.5,+0.33,+0.65,Matches
258,Andre Dozzell,eng ENG,MF,Portsmouth,26-002,1999,39,2817,72,68.0,31.3,32,83,16,7,24,6,1.15,39,48,-9,-0.29,-0.02,33.0,46.5,-13.5,-0.43,-0.42,Matches
259,Ben Drake,eng ENG,DF,Millwall,20-118,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
260,Cody Drameh,eng ENG,DF,Hull City,23-147,2001,28,1649,59,39.8,18.3,17,82,13,11,24,12,1.07,22,21,+1,+0.05,+0.45,20.9,23.1,-2.2,-0.12,-0.16,Matches
261,Amario Duberry,eng ENG,"FW,MF",Blackburn,19-340,2005,22,723,33,17.5,8.0,6,69,0,16,20,11,1.23,9,7,+2,+0.25,+0.17,8.7,8.9,-0.2,-0.02,+0.03,Matches
262,Shane Duffy,ie IRL,DF,Norwich City,33-123,1992,45,4040,90,97.6,44.9,45,90,43,0,,1,1.24,70,67,+3,+0.07,+0.07,62.6,53.7,+8.9,+0.20,-0.82,Matches
263,Isaac Dunn,,MF,Blackburn,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
264,Jimmy Dunne,ie IRL,DF,QPR,27-197,1997,45,4050,90,97.8,45.0,45,90,45,0,,0,1.24,52,61,-9,-0.20,+0.80,47.2,53.5,-6.3,-0.14,-0.23,Matches
265,Leonard Duru,eng ENG,DF,Blackburn,20-112,2005,1,2,2,0.0,0.0,0,,0,1,2,5,1.00,0,0,0,0.00,-0.11,0.1,0.1,0.0,-1.71,-1.67,Matches
266,Pierre Dwomoh,be BEL,MF,Watford,20-317,2004,9,530,59,12.8,5.9,6,80,2,3,16,13,0.78,7,9,-2,-0.34,-0.19,7.1,13.6,-6.5,-1.10,-0.99,Matches
267,Lyndon Dykes,sct SCO,FW,QPR,29-209,1995,1,6,6,0.1,0.1,0,,0,1,6,1,1.00,1,0,+1,+15.00,+15.24,0.1,0.4,-0.3,-5.19,-5.06,Matches
268,Owen Eames,,MF,Derby County,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
269,George Earthy,eng ENG,"MF,FW",Bristol City,20-241,2004,37,1457,39,35.2,16.2,11,76,3,26,24,5,1.51,28,17,+11,+0.68,+0.91,22.2,18.4,+3.8,+0.24,+0.26,Matches
270,Malcolm Ebiowei,eng ENG,MF,Oxford United,21-242,2003,4,68,17,1.6,0.8,0,,0,4,17,11,1.00,2,1,+1,+1.32,+1.70,1.0,0.8,+0.1,+0.15,+0.69,Matches
271,Festy Ebosele,ie IRL,"DF,MF",Watford,22-275,2002,18,757,42,18.3,8.4,7,69,2,11,25,5,1.06,12,10,+2,+0.24,+0.50,13.4,13.5,0.0,-0.01,+0.29,Matches
272,Josh Eccles,eng ENG,MF,Coventry City,25-028,2000,39,2340,60,56.5,26.0,25,84,14,14,18,1,1.56,35,38,-3,-0.12,-0.57,37.0,28.1,+8.8,+0.34,+0.02,Matches
273,James Edmondson,eng ENG,MF,Blackburn,19-184,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
274,George Edmundson,eng ENG,DF,Middlesbrough,27-246,1997,24,2090,87,50.5,23.2,24,87,21,0,,7,1.33,36,33,+3,+0.13,-0.09,36.7,27.9,+8.7,+0.38,+0.24,Matches
275,Joe Edwards,eng ENG,DF,Plymouth Argyle,34-185,1990,17,1136,67,27.4,12.6,12,86,9,5,22,5,1.24,15,21,-6,-0.48,+0.45,12.6,23.7,-11.2,-0.88,+0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
276,Kyle Edwards,eng ENG,"MF,FW",Oxford United,27-076,1998,7,199,28,4.8,2.2,1,60,0,6,23,1,0.43,1,3,-2,-0.90,-0.58,2.7,3.9,-1.2,-0.53,-0.01,Matches
277,Marcus Edwards,eng ENG,"FW,MF",Burnley,26-152,1998,14,936,67,22.6,10.4,12,75,0,2,19,2,2.57,22,7,+15,+1.44,+0.37,17.8,9.6,+8.1,+0.78,+0.49,Matches
278,Ronnie Edwards,eng ENG,"DF,MF",QPR,22-037,2003,21,1819,87,43.9,20.2,20,89,19,1,30,0,1.29,25,28,-3,-0.15,+0.12,21.1,21.8,-0.7,-0.04,+0.18,Matches
279,John Egan,ie IRL,DF,Burnley,32-196,1992,7,165,24,4.0,1.8,1,73,0,6,15,19,2.71,3,1,+2,+1.09,-0.06,1.4,1.9,-0.6,-0.30,-0.73,Matches
280,John Egan,ie IRL,DF,Hull City,32-196,1992,11,730,66,17.6,8.1,8,85,6,3,18,5,1.45,5,7,-2,-0.25,-0.04,7.9,8.6,-0.7,-0.08,-0.07,Matches
281,CJ Egan-Riley,eng ENG,DF,Burnley,22-122,2003,41,3601,88,87.0,40.0,40,90,38,1,8,2,2.17,57,13,+44,+1.10,-0.40,51.9,33.7,+18.2,+0.45,+0.41,Matches
282,Hjalmar Ekdal,se SWE,DF,Burnley,26-195,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
283,Pierre Ekwah Elimby,fr FRA,MF,Sunderland,23-109,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
284,Callum Elder,au AUS,DF,Derby County,30-097,1995,29,2149,74,51.9,23.9,24,83,15,5,30,2,1.17,26,33,-7,-0.29,-0.25,23.3,26.9,-3.6,-0.15,-0.17,Matches
285,Aidomo Emakhu,ie IRL,"FW,MF",Millwall,21-190,2003,25,696,28,16.8,7.7,6,62,1,19,17,9,1.40,7,11,-4,-0.52,-0.57,9.5,12.0,-2.5,-0.32,-0.48,Matches
286,Lukas Engel,dk DEN,DF,Middlesbrough,26-141,1998,9,368,41,8.9,4.1,4,82,2,5,8,0,1.44,2,4,-2,-0.49,-0.73,6.9,2.9,+4.0,+0.98,+0.80,Matches
287,Niall Ennis,eng ENG,FW,Stoke City,25-349,1999,9,195,22,4.7,2.2,1,90,1,8,13,13,1.22,3,3,0,0.00,+0.39,1.6,3.8,-2.2,-1.02,-0.56,Matches
288,Esquerdinha,br BRA,DF,QPR,19-065,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
289,Romain Esse,eng ENG,"FW,MF",Millwall,19-356,2005,24,2018,84,48.7,22.4,24,84,13,0,,0,1.25,21,18,+3,+0.13,+0.35,27.4,20.0,+7.4,+0.33,+0.49,Matches
290,Maxime Estève,fr FRA,DF,Burnley,22-343,2002,46,4055,88,97.9,45.1,46,88,44,0,,0,2.17,67,16,+51,+1.13,-0.99,56.9,38.2,+18.7,+0.41,+0.69,Matches
291,Oscar Estupiñan,co COL,FW,Hull City,28-126,1996,2,147,74,3.6,1.6,2,74,1,0,,0,1.00,1,2,-1,-0.61,-0.41,2.2,1.7,+0.5,+0.32,+0.36,Matches
292,Kion Etete,eng ENG,FW,Cardiff City,23-157,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
293,Ched Evans,wls WAL,"FW,MF",Preston,36-127,1988,8,102,13,2.5,1.1,0,,0,8,13,11,0.88,4,1,+3,+2.65,+2.96,3.0,0.4,+2.6,+2.28,+2.48,Matches
294,George Evans,eng ENG,GK,Millwall,19-353,2005,4,360,90,8.7,4.0,4,90,4,0,,7,1.50,6,8,-2,-0.50,-0.50,6.6,5.4,+1.2,+0.30,+0.25,Matches
295,Milan van Ewijk,nl NED,DF,Coventry City,24-238,2000,45,4010,89,96.9,44.6,45,89,42,0,,0,1.53,63,56,+7,+0.16,+0.85,66.8,49.8,+17.0,+0.38,+1.53,Matches
296,Mo Faal,eng ENG,FW,West Brom,22-082,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
297,Malachi Fagan-Walcott,eng ENG,DF,Cardiff City,23-054,2002,1,24,24,0.6,0.3,0,,0,1,24,1,0.00,0,2,-2,-7.50,-7.00,0.1,0.1,-0.1,-0.21,+0.16,Matches
298,Akin Famewo,eng ENG,DF,Sheffield Weds,26-176,1998,13,938,72,22.7,10.4,11,82,8,2,20,1,1.08,6,11,-5,-0.48,-0.37,9.8,11.1,-1.4,-0.13,-0.17,Matches
299,Lamine Fanne,es ESP,"MF,FW",Luton Town,21-094,2004,12,584,49,14.1,6.5,6,74,1,6,24,3,1.33,9,8,+1,+0.15,+0.79,7.0,9.9,-2.9,-0.45,-0.37,Matches
300,Jacob Farrell,au AUS,DF,Portsmouth,22-166,2002,1,90,90,2.2,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,+0.29,0.5,0.5,0.0,-0.04,+0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
301,Christian Fassnacht,ch SUI,"FW,DF",Norwich City,31-174,1993,3,82,27,2.0,0.9,1,60,0,2,11,2,0.00,0,2,-2,-2.20,-2.31,0.9,1.1,-0.1,-0.15,-0.38,Matches
302,Favour Fawunmi,eng ENG,MF,Stoke City,19-008,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
303,Luke Faxon,eng ENG,GK,Sheffield Utd,20-078,2005,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
304,Tom Fellows,eng ENG,"FW,MF",West Brom,21-283,2003,45,2872,64,69.4,31.9,35,75,9,10,26,0,1.40,47,33,+14,+0.44,+0.72,44.3,32.7,+11.5,+0.36,+0.41,Matches
305,Marselino Ferdinan,id IDN,MF,Oxford United,20-237,2004,1,14,14,0.3,0.2,0,,0,1,14,4,1.00,1,1,0,0.00,+0.35,0.2,0.5,-0.3,-1.91,-1.39,Matches
306,Sam Field,eng ENG,MF,QPR,26-361,1998,35,2905,83,70.2,32.3,35,83,25,0,,0,1.29,36,42,-6,-0.19,+0.11,34.8,38.0,-3.1,-0.10,+0.13,Matches
307,Frank Fielding,eng ENG,GK,Stoke City,37-030,1988,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
308,Sonny Finch,eng ENG,FW,Middlesbrough,19-272,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
309,Tegan Finn,,MF,Plymouth Argyle,,,4,144,36,3.5,1.6,1,90,1,3,18,6,0.00,0,4,-4,-2.50,-1.76,0.5,2.2,-1.8,-1.09,-0.16,Matches
310,Junior Firpo,do DOM,DF,Leeds United,28-255,1996,32,2616,82,63.2,29.1,30,85,21,2,28,2,2.13,60,19,+41,+1.41,-0.01,57.0,17.8,+39.1,+1.35,+0.14,Matches
311,Will Fish,eng ENG,DF,Cardiff City,22-076,2003,21,1376,66,33.2,15.3,14,86,13,7,24,17,0.76,13,24,-11,-0.72,-0.26,14.8,20.7,-5.9,-0.39,-0.02,Matches
312,Kellen Fisher,eng ENG,"DF,MF",Norwich City,20-364,2004,38,2692,71,65.0,29.9,34,78,13,4,11,4,1.21,40,47,-7,-0.23,-0.86,41.2,37.0,+4.2,+0.14,-0.22,Matches
313,Brandon Fleming,eng ENG,"DF,MF",Hull City,25-152,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
314,Zian Flemming,nl NED,FW,Burnley,26-276,1998,35,2424,69,58.6,26.9,28,80,6,7,25,1,2.20,39,7,+32,+1.19,+0.09,32.8,20.2,+12.5,+0.47,+0.16,Matches
315,Tyrese Fornah,sl SLE,MF,Derby County,25-235,1999,1,5,5,0.1,0.1,0,,0,1,5,0,0.00,1,0,+1,+18.00,+18.20,0.2,0.0,+0.2,+3.04,+3.11,Matches
316,Adam Forshaw,eng ENG,MF,Plymouth Argyle,33-208,1991,16,683,43,16.5,7.6,7,72,3,9,20,5,0.69,6,26,-20,-2.64,-2.19,3.3,18.7,-15.4,-2.03,-1.31,Matches
317,Adam Forshaw,eng ENG,MF,Blackburn,33-208,1991,16,563,35,13.6,6.3,5,69,0,11,20,5,1.63,3,8,-5,-0.80,-1.05,6.5,9.5,-3.0,-0.47,-0.50,Matches
318,Amankwah Forson,gh GHA,"MF,FW",Norwich City,22-124,2002,21,727,35,17.6,8.1,8,62,0,13,18,15,1.38,20,13,+7,+0.87,+0.97,14.5,11.7,+2.8,+0.35,+0.16,Matches
319,Marcus Forss,fi FIN,FW,Middlesbrough,25-320,1999,24,666,28,16.1,7.4,6,65,0,18,15,3,1.08,10,11,-1,-0.14,-0.37,10.6,10.0,+0.5,+0.07,-0.22,Matches
320,Craig Forsyth,sct SCO,DF,Derby County,36-069,1989,39,2557,66,61.8,28.4,26,88,24,13,20,7,1.18,35,35,0,0.00,+0.45,30.9,30.8,+0.1,0.00,+0.19,Matches
321,Gabriel Forsyth,sct SCO,"MF,FW",Norwich City,18-273,2006,5,163,33,3.9,1.8,2,60,0,3,15,8,0.40,1,1,0,0.00,-0.07,2.6,1.3,+1.3,+0.69,+0.49,Matches
322,Lyle Foster,za RSA,FW,Burnley,24-243,2000,28,1590,57,38.4,17.7,17,83,4,11,16,0,2.11,27,5,+22,+1.25,+0.15,20.6,14.2,+6.5,+0.37,-0.06,Matches
323,Morgan Fox,wls WAL,DF,QPR,31-225,1993,26,1344,52,32.5,14.9,12,88,11,14,21,9,1.46,20,21,-1,-0.07,+0.22,17.2,17.2,0.0,0.00,+0.20,Matches
324,Gianluca Frabotta,it ITA,DF,West Brom,25-314,1999,6,65,11,1.6,0.7,0,,0,6,11,26,2.00,2,1,+1,+1.38,+1.19,0.9,1.0,-0.1,-0.15,-0.40,Matches
325,Aidan Francis,eng ENG,DF,Luton Town,20-306,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
326,Gonçalo Franco,pt POR,MF,Swansea City,24-168,2000,40,3141,79,75.9,34.9,39,80,12,1,15,5,1.48,40,39,+1,+0.03,+0.57,40.7,43.4,-2.7,-0.08,-0.21,Matches
327,Michael Frey,ch SUI,FW,QPR,30-289,1994,29,1781,61,43.0,19.8,21,74,6,8,28,3,1.14,25,28,-3,-0.15,+0.12,22.6,22.3,+0.3,+0.01,+0.26,Matches
328,Dael Fry,eng ENG,DF,Middlesbrough,27-247,1997,21,1416,67,34.2,15.7,15,89,14,6,13,7,1.43,21,19,+2,+0.13,-0.07,19.6,16.7,+2.9,+0.18,-0.11,Matches
329,Mads Frøkjær-Jensen,dk DEN,"FW,MF",Preston,25-279,1999,38,2362,62,57.1,26.2,27,77,7,11,25,1,1.21,30,27,+3,+0.11,+0.82,28.4,34.8,-6.5,-0.25,-0.25,Matches
330,Leo Fuhr Hjelde,no NOR,DF,Sunderland,21-251,2003,15,410,27,9.9,4.6,5,73,1,10,5,27,2.00,4,7,-3,-0.66,-1.07,4.1,7.6,-3.5,-0.76,-1.06,Matches
331,Jay Fulton,sct SCO,MF,Swansea City,31-033,1994,31,1289,42,31.1,14.3,13,76,3,18,17,12,1.52,10,18,-8,-0.56,-0.65,14.8,17.2,-2.5,-0.17,-0.21,Matches
332,Darnell Furlong,eng ENG,DF,West Brom,29-185,1995,42,3706,88,89.5,41.2,42,88,40,0,,0,1.45,54,43,+11,+0.27,+0.47,54.9,42.0,+12.9,+0.31,+0.75,Matches
333,Sean Fusire,eng ENG,MF,Sheffield Weds,19-338,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
334,Sam Gallagher,eng ENG,"FW,MF",Stoke City,29-231,1995,22,1024,47,24.7,11.4,9,74,2,13,27,1,1.18,18,10,+8,+0.70,+1.43,15.8,17.6,-1.8,-0.16,+0.43,Matches
335,Brendan Galloway,zw ZIM,DF,Plymouth Argyle,29-048,1996,13,980,75,23.7,10.9,11,84,7,2,29,3,0.92,10,22,-12,-1.10,-0.39,9.4,18.4,-9.0,-0.82,+0.15,Matches
336,Taylor Gardner-Hickman,eng ENG,"DF,MF",Bristol City,23-125,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
337,Djeidi Gassama,fr FRA,"MF,FW",Sheffield Weds,21-236,2003,43,2975,69,71.9,33.1,36,77,11,7,29,3,1.19,41,48,-7,-0.21,-0.06,42.2,43.3,-1.1,-0.03,-0.13,Matches
338,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,23-000,2002,2,10,5,0.2,0.1,0,,0,2,5,8,2.00,0,0,0,0.00,-1.42,0.0,0.0,0.0,-0.23,-1.53,Matches
339,Joe Gelhardt,eng ENG,"FW,MF",Hull City,23-000,2002,20,1593,80,38.5,17.7,19,82,10,1,28,0,1.30,16,18,-2,-0.11,+0.17,19.3,17.7,+1.6,+0.09,+0.19,Matches
340,Felipe Gentile,br BRA,FW,Preston,18-212,2006,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
341,Anwar El Ghazi,nl NED,FW,Cardiff City,30-001,1995,25,1175,47,28.4,13.1,14,65,0,11,24,2,1.00,16,17,-1,-0.08,+0.65,16.9,17.6,-0.8,-0.06,+0.44,Matches
342,Liam Gibbs,eng ENG,"MF,FW",Norwich City,22-139,2002,9,212,24,5.1,2.4,1,45,0,8,21,3,1.11,0,3,-3,-1.27,-1.41,2.2,1.8,+0.4,+0.18,-0.04,Matches
343,Ben Gibson,eng ENG,DF,Stoke City,32-109,1993,24,1946,81,47.0,21.6,22,86,19,2,31,10,0.96,21,29,-8,-0.37,0.00,24.6,37.4,-12.8,-0.59,-0.21,Matches
344,Lewis Gibson,eng ENG,DF,Preston,24-289,2000,19,1634,86,39.5,18.2,19,86,16,0,,1,1.05,18,23,-5,-0.28,-0.06,19.6,23.1,-3.6,-0.20,-0.10,Matches
345,Lewis Gibson,eng ENG,DF,Plymouth Argyle,24-289,2000,18,1620,90,39.1,18.0,18,90,18,0,,1,0.72,16,38,-22,-1.22,-0.69,15.9,34.5,-18.6,-1.04,-0.16,Matches
346,Alexander Gilbert,ie IRL,MF,Middlesbrough,23-127,2001,7,77,11,1.9,0.9,0,,0,7,11,11,1.14,2,1,+1,+1.17,+1.01,0.8,0.3,+0.6,+0.67,+0.42,Matches
347,Alfie Gilchrist,eng ENG,DF,Sheffield Utd,21-157,2003,30,2103,70,50.8,23.4,27,75,7,3,22,5,2.03,32,21,+11,+0.47,-0.24,27.1,23.2,+3.9,+0.17,-0.37,Matches
348,Luey Giles,wls WAL,DF,Cardiff City,18-273,2006,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
349,Ryan Giles,eng ENG,DF,Middlesbrough,25-098,2000,12,307,26,7.4,3.4,3,75,2,9,9,5,1.58,5,9,-4,-1.17,-1.45,4.4,6.8,-2.5,-0.73,-1.06,Matches
350,Ryan Giles,eng ENG,DF,Hull City,25-098,2000,16,904,57,21.8,10.0,11,72,4,5,23,9,0.69,6,13,-7,-0.70,-0.61,9.7,12.1,-2.3,-0.23,-0.27,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
351,Josh Ginnelly,eng ENG,FW,Swansea City,28-041,1997,3,33,11,0.8,0.4,0,,0,3,11,6,1.00,0,1,-1,-2.73,-2.64,0.2,1.1,-1.0,-2.65,-2.64,Matches
352,Tom Glover,au AUS,GK,Middlesbrough,27-131,1997,7,571,82,13.8,6.3,6,90,6,1,31,22,1.29,6,6,0,0.00,-0.20,6.1,4.1,+2.0,+0.32,+0.07,Matches
353,Wilfried Gnonto,it ITA,FW,Leeds United,21-180,2003,43,2276,53,55.0,25.3,26,77,3,17,16,3,2.21,47,16,+31,+1.23,-0.42,49.2,15.7,+33.5,+1.32,+0.06,Matches
354,James Golding,ie IRL,DF,Oxford United,20-267,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
355,Lynden Gooch,us USA,"DF,FW",Stoke City,29-131,1995,20,1038,52,25.1,11.5,12,74,6,8,19,4,1.20,5,12,-7,-0.61,-0.32,10.8,15.9,-5.1,-0.44,+0.05,Matches
356,Tyler Goodhram,eng ENG,"MF,FW",Oxford United,21-270,2003,41,3052,74,73.7,33.9,33,87,22,8,23,1,1.10,38,52,-14,-0.41,-0.25,33.0,51.5,-18.5,-0.55,-0.07,Matches
357,Will Goodwin,eng ENG,"FW,MF",Oxford United,22-358,2002,3,23,8,0.6,0.3,0,,0,3,8,8,0.33,1,0,+1,+3.91,+4.28,1.7,0.0,+1.7,+6.72,+7.29,Matches
358,Kaide Gordon,eng ENG,"FW,MF",Norwich City,20-211,2004,10,181,18,4.4,2.0,1,56,0,9,14,8,1.30,6,4,+2,+0.99,+0.97,2.8,2.8,0.0,0.00,-0.23,Matches
359,Kaide Gordon,eng ENG,"FW,MF",Portsmouth,20-211,2004,5,154,31,3.7,1.7,0,,0,5,31,8,0.20,2,2,0,0.00,+0.29,1.7,3.0,-1.3,-0.79,-0.51,Matches
360,Kenzo Goudmijn,nl NED,MF,Derby County,23-137,2001,41,2321,57,56.1,25.8,29,75,7,12,12,5,0.95,23,32,-9,-0.35,-0.40,26.0,28.3,-2.4,-0.09,-0.05,Matches
361,Dimitris Goutas,gr GRE,DF,Cardiff City,31-030,1994,34,2919,86,70.5,32.4,33,87,28,1,48,8,0.97,37,53,-16,-0.49,+0.17,33.3,46.5,-13.3,-0.41,-0.11,Matches
362,Aimar Govea,ec ECU,FW,Swansea City,18-330,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
363,Karlan Grant,eng ENG,"FW,MF",West Brom,27-228,1997,43,2930,68,70.8,32.6,34,80,12,9,23,0,1.35,39,32,+7,+0.22,-0.01,40.0,35.1,+4.8,+0.15,-0.30,Matches
364,Andre Gray,jm JAM,FW,Plymouth Argyle,33-312,1991,13,550,42,13.3,6.1,5,70,1,8,25,2,0.54,8,19,-11,-1.80,-1.15,4.2,12.9,-8.7,-1.42,-0.55,Matches
365,Harry Gray,eng ENG,MF,Leeds United,16-208,2008,1,5,5,0.1,0.1,0,,0,1,5,2,3.00,0,0,0,0.00,-1.41,0.0,0.0,0.0,-0.15,-1.45,Matches
366,Ivo Grbić,hr CRO,GK,Sheffield Utd,29-106,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
367,Etienne Green,eng ENG,GK,Burnley,24-289,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
368,Isaac Greenup,,MF,Middlesbrough,,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
369,Sam Greenwood,eng ENG,"FW,MF",Preston,23-098,2002,38,2427,64,58.6,27.0,29,76,11,9,24,0,1.18,27,36,-9,-0.33,-0.23,30.9,31.3,-0.5,-0.02,+0.29,Matches
370,Jake Griffin,ie IRL,DF,Stoke City,19-125,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
371,Jack Griffiths,eng ENG,MF,Stoke City,19-277,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
372,Joshua Griffiths,eng ENG,GK,West Brom,23-241,2001,6,540,90,13.0,6.0,6,90,6,0,,10,1.17,9,11,-2,-0.33,-0.63,8.7,5.7,+3.0,+0.50,+0.30,Matches
373,Matt Grimes,eng ENG,MF,Coventry City,29-293,1995,16,1366,85,33.0,15.2,15,89,14,1,29,0,1.75,23,18,+5,+0.33,+0.30,21.4,21.4,0.0,0.00,-0.49,Matches
374,Matt Grimes,eng ENG,MF,Swansea City,29-293,1995,29,2610,90,63.0,29.0,29,90,29,0,,0,1.17,32,40,-8,-0.28,-0.45,38.0,40.4,-2.4,-0.08,-0.15,Matches
375,Daniel Grimshaw,eng ENG,GK,Plymouth Argyle,27-108,1998,21,1890,90,45.7,21.0,21,90,21,0,,22,0.81,21,49,-28,-1.33,-0.97,17.4,39.3,-21.9,-1.04,-0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
376,Ilia Gruev,bg BUL,MF,Leeds United,24-363,2000,23,1699,74,41.0,18.9,20,82,12,3,20,5,2.39,36,9,+27,+1.43,+0.03,38.3,10.0,+28.3,+1.50,+0.35,Matches
