Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
364,Yusupha Njie,gm GAM,"FW,MF",Farense,31-122,1994,6.7,203,4,20,84,103,23,203,18,11,61.1,5,27.8,108,622,297,11,5,2,19,12,125,23,Matches
365,Miguel Nóbrega,pt POR,DF,Rio Ave,25-018,2000,1.0,50,9,31,15,4,0,50,0,0,,0,,34,86,27,1,1,0,0,1,37,0,Matches
366,Jonatás Noro,pt POR,DF,Braga,19-300,2005,0.1,9,1,5,3,1,1,9,0,0,,0,,8,25,14,0,0,0,0,0,8,0,Matches
367,João Novais,pt POR,MF,Rio Ave,31-299,1993,14.4,751,13,118,400,246,14,751,19,7,36.8,12,63.2,417,2015,1067,33,13,2,23,17,498,48,Matches
368,Andreas Ntoi,gr GRE,DF,Rio Ave,22-092,2003,13.2,797,119,439,342,19,9,797,2,2,100.0,0,0.0,418,1877,1089,3,1,0,6,1,483,0,Matches
369,Samuel Obeng,gh GHA,FW,Casa Pia,27-355,1997,4.1,107,8,14,56,38,11,107,4,1,25.0,3,75.0,54,218,111,3,3,1,17,4,73,8,Matches
370,Guillermo Ochoa,mx MEX,GK,AVS Futebol,39-296,1985,20.0,679,586,678,1,0,0,679,0,0,,0,,298,1436,850,0,0,0,0,0,235,0,Matches
371,Lawrence Ofori,gh GHA,MF,Moreirense,26-311,1998,19.8,1208,28,335,758,125,4,1208,19,13,68.4,5,26.3,732,3354,1540,17,15,1,32,19,833,13,Matches
372,Leonardo Oliveira,pt POR,FW,Famalicão,20-086,2005,0.3,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
373,Nélson Oliveira,pt POR,FW,Vitória,33-270,1991,18.6,481,6,23,235,226,67,481,18,5,27.8,12,66.7,294,1294,534,21,11,7,44,29,387,84,Matches
374,Paulo Oliveira,pt POR,DF,Braga,33-117,1992,17.0,1268,123,604,643,24,16,1268,1,1,100.0,0,0.0,758,3102,1460,2,2,0,5,1,868,1,Matches
375,Talys Oliveira,br BRA,DF,Farense,26-084,1999,2.8,179,7,50,79,51,0,179,2,0,0.0,2,100.0,79,380,206,4,5,0,3,3,96,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Samu Omorodion,es ESP,FW,Porto,21-000,2004,23.2,602,13,37,272,299,128,599,35,10,28.6,24,68.6,336,1567,500,20,14,13,77,25,435,120,Matches
377,Bruno Onyemaechi,ng NGA,"DF,MF",Boavista,26-032,1999,17.4,800,59,273,320,220,37,800,24,9,37.5,13,54.2,402,2203,1009,23,22,2,31,19,449,68,Matches
378,Jandro Orellana,es ESP,MF,Estoril,24-271,2000,11.3,608,11,121,361,130,11,608,14,5,35.7,8,57.1,305,1093,447,9,8,1,9,7,425,14,Matches
379,Korede Osundina,us USA,FW,Casa Pia,21-081,2004,1.9,48,2,8,19,22,5,48,2,1,50.0,1,50.0,28,142,62,3,1,0,6,1,33,16,Matches
380,Nicolás Otamendi,ar ARG,DF,Benfica,37-082,1988,28.1,2199,224,966,1139,106,57,2199,12,9,75.0,3,25.0,1346,7534,4216,14,6,0,12,2,1482,8,Matches
381,Amine El Ouazzani,ma MAR,FW,Braga,23-294,2001,17.4,474,11,50,205,227,74,474,13,5,38.5,8,61.5,232,1074,383,12,4,6,44,15,329,67,Matches
382,Amine Oudrhiri,ma MAR,MF,Estrela,32-182,1992,5.9,274,12,79,179,21,1,274,6,2,33.3,4,66.7,113,580,265,3,2,0,5,4,149,4,Matches
383,Amine Oudrhiri,ma MAR,MF,Rio Ave,32-182,1992,7.2,420,14,135,254,35,1,420,1,0,0.0,1,100.0,226,928,390,1,3,0,5,4,283,4,Matches
384,Pablo,br BRA,"FW,MF",Gil Vicente FC,21-123,2004,7.3,263,8,35,132,99,27,263,25,10,40.0,12,48.0,172,788,363,9,6,2,26,18,191,40,Matches
385,Renato Pantalon,hr CRO,DF,Estrela,27-190,1997,5.3,214,36,131,71,13,6,214,1,1,100.0,0,0.0,63,199,89,0,0,0,4,0,98,0,Matches
386,Renato Pantalon,hr CRO,DF,Rio Ave,27-190,1997,7.7,472,54,271,173,31,9,472,2,0,0.0,2,100.0,266,1118,594,2,5,0,5,0,317,6,Matches
387,Jonathan Panzo,eng ENG,DF,Rio Ave,24-192,2000,12.2,817,92,451,346,21,5,817,3,2,66.7,1,33.3,489,2592,1315,6,4,0,6,1,555,0,Matches
388,David Pastor,br BRA,"DF,MF",Farense,25-074,2000,26.9,1357,70,412,642,329,10,1357,58,32,55.2,23,39.7,633,3748,1889,51,25,4,54,25,675,93,Matches
389,Afonso Patrão,pt POR,FW,Braga,18-091,2007,1.9,54,1,4,24,26,6,54,4,1,25.0,3,75.0,30,106,57,1,3,1,10,4,42,7,Matches
390,Patrick,br BRA,DF,Rio Ave,27-336,1997,11.1,758,83,408,329,29,7,758,2,1,50.0,1,50.0,440,2127,1302,10,4,0,10,5,499,6,Matches
391,Vangelis Pavlidis,gr GRE,FW,Benfica,26-165,1998,23.1,789,13,49,285,462,155,786,57,24,42.1,32,56.1,453,2015,760,34,13,24,57,31,581,158,Matches
392,Zé Pedro Figueiredo,pt POR,DF,Porto,27-333,1997,14.6,1197,79,447,669,85,10,1197,2,1,50.0,1,50.0,715,3446,1970,9,15,0,4,0,887,7,Matches
393,João Pedro,br BRA,DF,Rio Ave,22-052,2003,1.1,83,6,29,41,13,2,83,0,0,,0,,39,173,48,0,0,0,1,0,47,4,Matches
394,Daniel Penha,br BRA,MF,Nacional,26-200,1998,15.9,736,14,104,351,291,27,736,29,13,44.8,16,55.2,347,1937,1039,27,26,3,43,12,438,60,Matches
395,Pepê,br BRA,"FW,MF",Porto,28-070,1997,21.8,1054,7,92,449,527,75,1054,52,18,34.6,29,55.8,581,3368,1363,40,35,12,51,28,753,167,Matches
396,Pereira,pt POR,"FW,MF",Casa Pia,23-079,2002,8.1,247,4,23,95,137,28,247,30,10,33.3,19,63.3,163,1241,660,35,11,15,19,9,177,71,Matches
397,Diogo Pereira,pt POR,MF,Gil Vicente FC,22-001,2003,0.2,4,1,3,1,0,0,4,0,0,,0,,1,1,0,0,0,0,0,0,1,0,Matches
398,Francisco Pereira,pt POR,MF,Estoril,23-088,2002,0.1,11,1,1,8,2,0,11,0,0,,0,,7,21,4,0,0,0,0,0,10,0,Matches
399,Matheus Pereira,br BRA,"MF,DF",Santa Clara,24-135,2000,18.1,842,22,224,377,255,29,842,33,18,54.5,10,30.3,398,2126,1027,29,21,4,33,12,438,64,Matches
400,Sebastián Pérez Cardona,co COL,"MF,DF",Boavista,32-037,1993,19.6,1108,63,307,707,107,6,1108,8,2,25.0,3,37.5,592,2536,1272,7,10,1,12,3,702,15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Nehuén Pérez,ar ARG,DF,Porto,24-315,2000,22.1,1841,149,746,1028,75,20,1841,5,3,60.0,2,40.0,1212,6484,3641,16,9,0,10,1,1414,7,Matches
402,Tomás Pérez,ar ARG,"DF,MF",Porto,19-252,2005,1.2,102,4,31,59,13,0,102,2,1,50.0,1,50.0,49,287,94,0,2,0,1,1,67,0,Matches
403,Francisco Petrasso,ar ARG,DF,Rio Ave,23-066,2002,3.7,158,23,110,43,5,4,158,0,0,,0,,89,441,227,0,0,0,2,0,92,0,Matches
404,Petterson,br BRA,"MF,FW",Estrela,21-121,2004,0.8,48,0,1,26,21,3,48,6,3,50.0,3,50.0,20,112,30,1,0,0,4,1,33,9,Matches
405,Lucas Piazon,br BRA,"MF,FW",AVS Futebol,31-105,1994,24.1,1106,27,198,558,358,42,1106,26,13,50.0,10,38.5,557,2625,1124,25,22,5,36,20,717,95,Matches
406,Wagner Pina,cv CPV,"DF,MF",Estoril,22-183,2002,25.7,1409,68,414,599,415,46,1409,78,29,37.2,45,57.7,599,3032,1488,42,17,7,68,21,695,139,Matches
407,Rodrigo Pinheiro,pt POR,DF,Famalicão,22-250,2002,20.2,1210,63,372,526,323,26,1210,29,9,31.0,14,48.3,557,3087,1654,39,24,6,24,8,635,100,Matches
408,Rodrigo Pinho,br BRA,FW,Estrela,33-340,1991,17.6,438,18,59,242,138,41,436,28,11,39.3,13,46.4,230,1138,448,12,10,3,42,25,318,46,Matches
409,Alexandre Pinto,pt POR,DF,Arouca,26-301,1998,7.1,402,27,113,172,118,6,402,2,0,0.0,2,100.0,170,826,364,7,10,1,6,4,214,42,Matches
410,Dinis Pinto,pt POR,DF,Moreirense,24-254,2000,22.1,1425,62,438,651,350,39,1425,32,12,37.5,15,46.9,621,3282,1969,51,32,2,28,20,725,90,Matches
411,Jaime Pinto,pt POR,"MF,FW",Farense,27-219,1997,2.6,58,3,8,24,30,10,58,11,4,36.4,7,63.6,35,310,128,9,5,3,8,6,35,8,Matches
412,João Pinto,pt POR,MF,Gil Vicente FC,22-247,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
413,Ole Pohlmann,de GER,"MF,FW",Rio Ave,24-030,2001,16.8,578,18,99,231,262,31,578,52,25,48.1,22,42.3,306,1898,993,36,18,9,32,25,368,69,Matches
414,Carlos Ponck,cv CPV,DF,Moreirense,30-112,1995,5.4,363,50,262,98,6,2,363,2,2,100.0,0,0.0,195,624,283,0,0,0,3,1,233,0,Matches
415,Boris Popović,rs SRB,DF,Arouca,25-068,2000,9.0,618,115,402,200,16,5,618,2,1,50.0,1,50.0,371,1459,773,2,0,0,4,2,433,1,Matches
416,Darío Poveda,es ESP,"FW,MF",Farense,28-053,1997,10.2,272,10,23,138,114,27,272,24,11,45.8,13,54.2,134,647,281,11,4,4,26,12,181,48,Matches
417,Gianluca Prestianni,ar ARG,"MF,FW",Benfica,19-094,2006,3.2,182,0,9,51,125,8,182,19,6,31.6,13,68.4,120,667,277,7,8,2,13,15,148,38,Matches
418,Diogo Prioste,pt POR,MF,Benfica,21-040,2004,0.1,21,1,6,14,1,0,21,0,0,,0,,18,80,39,1,0,0,0,0,19,0,Matches
419,Miguel Puche García,es ESP,"FW,MF",Arouca,24-005,2001,4.1,232,3,42,88,105,19,232,22,14,63.6,7,31.8,121,759,324,16,9,11,12,9,126,34,Matches
420,Quaresma,br BRA,DF,Arouca,28-256,1996,0.9,76,3,14,44,19,1,76,3,3,100.0,0,0.0,31,261,152,5,4,0,3,2,46,5,Matches
421,Eduardo Quaresma,pt POR,DF,Sporting CP,23-064,2002,13.6,1135,51,320,718,112,7,1135,33,23,69.7,9,27.3,800,3535,2120,29,18,1,16,7,839,17,Matches
422,Geovany Quenda,pt POR,"MF,DF",Sporting CP,18-005,2007,24.7,1416,21,194,500,740,85,1416,79,37,46.8,37,46.8,807,4742,2663,97,44,40,40,15,881,221,Matches
423,Uroš Račić,rs SRB,MF,Braga,27-049,1998,6.5,439,15,76,294,71,11,439,4,2,50.0,2,50.0,222,1105,376,5,4,3,3,1,302,12,Matches
424,Rafinha,pt POR,MF,Farense,19-107,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
425,Jesús Ramírez,ve VEN,FW,Vitória,27-001,1998,7.3,212,5,12,90,114,45,212,8,3,37.5,4,50.0,112,417,126,5,4,1,22,14,166,42,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
426,Cláudio Ramos,pt POR,GK,Porto,33-170,1991,2.0,56,41,54,2,0,0,56,0,0,,0,,31,129,68,0,0,0,0,0,32,0,Matches
427,Guilherme Ramos,pt POR,DF,Santa Clara,27-267,1997,2.7,156,12,73,78,6,1,156,1,1,100.0,0,0.0,94,453,226,3,2,0,0,1,93,0,Matches
428,Leonardo Realpe,ec ECU,DF,Famalicão,24-068,2001,3.0,139,31,92,43,4,3,139,2,2,100.0,0,0.0,66,392,256,1,0,1,1,0,76,0,Matches
429,João Rêgo,pt POR,FW,Benfica,19-319,2005,0.2,22,0,2,8,13,0,22,1,1,100.0,0,0.0,13,159,61,2,1,0,1,2,11,3,Matches
430,Francisco Reis Ferreira,pt POR,DF,Estrela,28-040,1997,15.2,922,119,533,342,56,16,922,6,3,50.0,3,50.0,409,1931,1114,6,3,0,7,1,514,4,Matches
431,Matheus Reis,br BRA,DF,Sporting CP,30-076,1995,14.5,1105,53,275,621,218,20,1105,12,8,66.7,2,16.7,673,3105,1878,34,21,4,12,7,787,54,Matches
432,Tiago Reis,br BRA,FW,Nacional,25-264,1999,2.6,58,0,3,26,29,15,58,1,0,0.0,1,100.0,24,79,26,0,0,0,5,3,40,8,Matches
433,Miguel Reisinho,pt POR,"MF,FW",Boavista,26-026,1999,22.1,1058,43,181,605,288,51,1054,45,19,42.2,21,46.7,501,2050,746,8,22,1,29,19,651,65,Matches
434,Filipe Relvas,pt POR,DF,Vitória,25-227,1999,8.4,595,83,322,262,15,10,595,0,0,,0,,317,1304,676,1,1,0,2,0,375,0,Matches
435,Marco Ribeiro,pt POR,"MF,DF",Boavista,19-325,2005,3.8,174,11,36,88,51,2,174,2,0,0.0,2,100.0,73,369,143,3,6,0,5,1,89,11,Matches
436,Rodrigo Ribeiro,pt POR,FW,Sporting CP,20-007,2005,0.0,1,0,0,0,1,1,1,0,0,,0,,1,3,3,0,0,0,0,0,1,1,Matches
437,Rodrigo Ribeiro,pt POR,FW,AVS Futebol,20-007,2005,10.9,356,17,60,151,153,49,356,45,14,31.1,29,64.4,173,1009,405,19,11,7,31,10,240,44,Matches
438,Tomás Ribeiro,pt POR,DF,Vitória,26-005,1999,3.5,219,29,127,82,10,5,219,0,0,,0,,111,409,148,0,2,0,0,2,149,1,Matches
439,Tomás Ribeiro,pt POR,DF,Farense,26-005,1999,7.2,346,52,224,107,17,5,346,0,0,,0,,132,616,374,1,0,0,1,1,172,3,Matches
440,Yuri Ribeiro,pt POR,"DF,MF",Braga,28-101,1997,5.1,427,16,80,202,147,11,427,4,2,50.0,2,50.0,248,897,448,9,10,2,5,7,290,33,Matches
441,Ricardinho,pt POR,"FW,MF",Santa Clara,26-272,1998,13.2,502,7,64,207,244,37,502,43,17,39.5,26,60.5,287,1871,1030,40,22,9,33,22,308,53,Matches
442,Riccieli,br BRA,DF,Famalicão,26-230,1998,6.5,389,77,235,147,8,8,389,2,2,100.0,0,0.0,249,1245,758,3,0,0,0,0,269,1,Matches
443,Omar Richards,eng ENG,DF,Rio Ave,27-079,1998,21.1,1379,72,513,632,248,11,1379,50,21,42.0,24,48.0,673,3146,1673,30,25,2,25,14,795,70,Matches
444,Rivaldo,,"DF,MF",Farense,24-229,2000,5.0,310,24,113,121,79,3,310,10,5,50.0,5,50.0,131,692,458,12,9,2,4,5,147,27,Matches
445,Óscar Rivas,es ESP,DF,Vitória,25-039,2000,8.9,577,59,279,283,16,5,577,5,3,60.0,1,20.0,327,1466,882,3,1,0,4,1,385,2,Matches
446,Pablo Roberto,br BRA,"MF,FW",Casa Pia,25-172,1999,11.5,611,6,111,372,149,16,611,45,30,66.7,14,31.1,395,2300,972,20,14,6,32,15,426,34,Matches
447,Joel Robles,es ESP,GK,Estoril,34-322,1990,28.0,935,741,928,7,0,0,935,0,0,,0,,408,1990,1170,0,0,0,0,1,327,0,Matches
448,Matí­as Rocha,uy URU,DF,Arouca,24-081,2001,3.2,267,32,135,129,3,3,267,0,0,,0,,163,597,382,0,0,0,0,1,201,0,Matches
449,Rochinha,pt POR,FW,Famalicão,30-002,1995,10.0,356,4,53,160,149,13,356,42,9,21.4,26,61.9,237,1347,574,16,12,6,23,22,258,48,Matches
450,Afonso Rodrigues,pt POR,"MF,FW",Famalicão,22-259,2002,0.1,9,0,1,4,4,1,9,0,0,,0,,6,11,7,0,0,0,1,0,7,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
451,Diego Rodrigues,pt POR,MF,Braga,19-346,2005,1.8,118,1,18,69,32,5,118,2,2,100.0,0,0.0,80,512,270,6,5,1,4,2,86,6,Matches
452,Gerson Rodrigues,lu LUX,FW,AVS Futebol,29-319,1995,2.1,91,2,7,36,50,9,91,7,2,28.6,5,71.4,61,315,115,6,4,0,8,6,70,15,Matches
453,Ivo Rodrigues,pt POR,"MF,FW",Arouca,30-036,1995,7.1,367,14,64,150,158,22,367,32,12,37.5,15,46.9,240,1252,544,14,23,6,20,29,272,48,Matches
454,Ivo Rodrigues,pt POR,"MF,FW",Moreirense,30-036,1995,6.4,410,16,110,246,63,1,410,13,4,30.8,7,53.8,206,1188,585,10,6,0,14,11,259,12,Matches
455,Luís Carlos Rocha Rodrigues,pt POR,DF,Santa Clara,38-265,1986,27.6,1338,190,772,539,30,17,1338,2,2,100.0,0,0.0,680,3112,1507,5,0,0,6,3,811,3,Matches
456,Rafael Rodrigues,pt POR,"DF,MF",AVS Futebol,23-067,2002,10.6,603,35,251,238,120,2,603,11,6,54.5,4,36.4,227,790,332,10,5,1,13,6,279,24,Matches
457,Ignacio Rodríguez,uy URU,DF,AVS Futebol,21-176,2003,13.2,755,111,458,284,15,5,755,2,2,100.0,0,0.0,358,1504,826,2,3,1,5,1,455,0,Matches
458,Benjamín Rollheiser,ar ARG,"MF,FW",Benfica,25-042,2000,1.5,142,0,19,70,55,3,142,8,3,37.5,4,50.0,96,468,209,6,4,0,3,4,114,16,Matches
459,Baptiste Roux,fr FRA,"DF,MF",AVS Futebol,25-160,1999,18.2,1022,131,538,447,41,9,1022,2,1,50.0,1,50.0,493,1941,984,4,4,0,4,0,641,3,Matches
460,Alan Ruiz,ar ARG,"MF,FW",Estrela,31-259,1993,15.3,894,23,116,515,275,13,893,42,23,54.8,15,35.7,445,1962,712,14,18,1,30,14,560,55,Matches
461,Gustavo sá,pt POR,MF,Famalicão,20-175,2004,26.0,1138,29,175,528,447,77,1138,59,18,30.5,30,50.8,772,3782,1571,38,39,9,50,31,875,140,Matches
462,Josué Sá,pt POR,DF,Gil Vicente FC,32-322,1992,14.3,1035,127,560,445,34,12,1035,6,3,50.0,3,50.0,678,3390,2153,11,7,0,7,2,775,3,Matches
463,Safira,br BRA,FW,Santa Clara,30-049,1995,11.0,321,11,29,158,136,41,319,8,0,0.0,5,62.5,134,482,187,6,5,0,27,12,224,34,Matches
464,Sala,es ESP,"FW,MF",Estoril,21-360,2003,1.7,77,4,9,37,31,4,77,4,1,25.0,2,50.0,53,220,46,2,5,0,6,4,57,17,Matches
465,Samu,pt POR,MF,Vitória,29-014,1996,19.4,1044,14,116,492,442,63,1044,21,6,28.6,15,71.4,496,1892,794,24,14,11,30,18,702,107,Matches
466,Renato Sanches,pt POR,MF,Benfica,27-260,1997,2.2,213,1,22,141,51,1,213,6,3,50.0,3,50.0,137,717,470,7,5,0,4,4,161,9,Matches
467,Caio Santana,br BRA,"FW,MF",Estrela,21-044,2004,2.0,88,3,23,34,32,5,88,8,3,37.5,5,62.5,48,215,74,3,1,1,11,7,47,9,Matches
468,Aderlan Santos,br BRA,DF,AVS Futebol,36-026,1989,6.5,281,82,191,89,2,1,281,0,0,,0,,112,358,109,0,0,0,4,0,126,1,Matches
469,Aderlan Santos,br BRA,DF,Rio Ave,36-026,1989,17.6,1131,192,701,417,20,13,1131,2,2,100.0,0,0.0,544,2029,863,3,1,0,4,0,658,1,Matches
470,Bruno Santos,pt POR,FW,Farense,22-019,2003,0.6,20,0,3,6,11,3,20,3,0,0.0,3,100.0,7,34,4,0,0,0,0,2,10,2,Matches
471,Gabriel Santos,br BRA,"FW,MF",Nacional,26-050,1999,1.0,34,0,9,12,14,5,34,5,0,0.0,3,60.0,19,182,90,3,2,1,5,0,23,4,Matches
472,Hevertton Santos,br BRA,DF,Vitória,24-093,2001,2.8,201,14,63,79,59,2,201,7,4,57.1,3,42.9,102,428,183,3,3,0,4,2,107,15,Matches
473,Leandro Santos,pt POR,"DF,MF",Benfica,19-219,2005,2.9,223,2,46,90,88,2,223,9,5,55.6,4,44.4,148,560,244,4,5,0,7,1,148,30,Matches
474,Léo Santos,br BRA,DF,Nacional,26-147,1998,6.6,365,70,259,94,13,9,365,0,0,,0,,178,756,337,1,1,0,3,0,214,2,Matches
475,Nuno Santos,pt POR,"MF,DF",Sporting CP,30-081,1995,3.9,310,8,39,104,169,10,310,2,0,0.0,0,0.0,176,702,367,13,2,3,4,2,207,58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
476,Nuno Santos,pt POR,"FW,MF",Vitória,26-064,1999,19.7,1039,23,107,492,452,71,1039,35,13,37.1,21,60.0,590,2577,1300,31,34,4,38,16,779,155,Matches
477,Pedro Santos,pt POR,MF,Arouca,24-205,2000,15.0,949,21,220,622,114,6,949,17,8,47.1,7,41.2,571,2912,1259,20,12,2,15,11,643,36,Matches
478,Pedro Santos,pt POR,"FW,MF",Moreirense,22-084,2003,6.2,221,6,37,99,89,12,221,10,3,30.0,7,70.0,117,434,151,4,5,3,22,4,137,35,Matches
479,Zaidu Sanusi,ng NGA,DF,Porto,27-326,1997,0.6,45,1,9,13,23,2,45,1,1,100.0,0,0.0,20,67,39,2,0,0,0,0,29,7,Matches
480,Guilherme Schettine,br BRA,FW,Moreirense,29-207,1995,17.2,496,24,60,248,195,56,496,32,12,37.5,20,62.5,271,1422,659,21,15,5,48,17,336,50,Matches
481,Andreas Schjelderup,no NOR,"FW,MF",Benfica,20-338,2004,4.7,202,2,23,57,124,29,202,22,8,36.4,13,59.1,124,846,481,22,9,10,5,11,145,53,Matches
482,Caio Secco,br BRA,GK,Moreirense,34-134,1990,3.0,99,95,99,0,0,0,99,1,0,0.0,1,100.0,55,235,119,0,0,0,0,0,43,0,Matches
483,Telasco Segovia,ve VEN,MF,Casa Pia,22-033,2003,10.1,607,19,124,366,123,15,607,19,10,52.6,8,42.1,331,1405,520,9,4,4,15,18,390,20,Matches
484,Václav Sejk,cz CZE,FW,Famalicão,22-352,2002,9.0,258,11,19,127,114,35,258,4,0,0.0,3,75.0,114,455,155,7,6,6,12,12,184,41,Matches
485,Patrick Sequeira,cr CRC,GK,Casa Pia,26-065,1999,31.0,1142,1035,1137,5,0,0,1142,0,0,,0,,681,3260,1839,0,0,0,2,0,508,0,Matches
486,Serginho,pt POR,MF,Santa Clara,25-155,1999,12.9,634,14,130,367,144,10,634,16,6,37.5,8,50.0,327,1669,850,13,9,4,14,11,370,14,Matches
487,Guilherme Serrão,pt POR,"MF,DF",Estrela,21-233,2003,6.5,328,14,111,141,81,5,328,12,7,58.3,3,25.0,130,906,379,8,5,0,17,5,151,25,Matches
488,André Seruca,pt POR,"MF,DF",Farense,24-188,2000,0.2,6,0,3,1,2,1,6,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
489,Naziru Shuabiu,ng NGA,FW,Rio Ave,21-084,2004,0.0,2,0,0,1,1,0,2,0,0,,0,,1,17,11,1,0,0,0,0,0,0,Matches
490,Sidney,br BRA,DF,Santa Clara,28-108,1997,25.6,1476,101,637,735,125,23,1476,12,8,66.7,3,25.0,708,3336,1890,22,23,0,11,5,831,14,Matches
491,Alysson Silva,br BRA,DF,Santa Clara,22-221,2002,1.8,125,5,53,71,2,0,125,1,0,0.0,1,100.0,95,411,261,0,1,0,2,0,97,0,Matches
492,António Silva,pt POR,DF,Benfica,21-187,2003,20.6,1454,128,663,728,66,22,1454,3,2,66.7,1,33.3,933,4974,2891,22,18,1,11,1,1017,1,Matches
493,Gustavo da Silva,br BRA,FW,Vitória,25-338,1999,8.4,286,15,42,80,169,49,286,20,5,25.0,15,75.0,160,979,527,22,15,9,26,8,174,61,Matches
494,Joel silva,pt POR,"MF,DF",Boavista,22-083,2003,23.6,1086,50,267,539,292,26,1086,34,13,38.2,19,55.9,502,2364,1092,29,19,4,32,20,564,72,Matches
495,José Silva,pt POR,DF,Sporting CP,19-258,2005,0.1,8,0,2,3,3,2,8,1,0,0.0,1,100.0,4,7,0,0,0,0,0,1,2,0,Matches
496,Luís Manuel Costa Silva,pt POR,MF,AVS Futebol,32-218,1992,5.2,216,15,41,140,36,5,216,2,1,50.0,1,50.0,115,363,148,2,3,0,6,5,140,5,Matches
497,Raul Silva,br BRA,DF,Farense,35-182,1989,5.2,217,32,120,79,20,8,217,1,0,0.0,1,100.0,96,517,321,6,4,0,2,0,128,4,Matches
498,Rui Silva,pt POR,GK,Sporting CP,31-087,1994,15.0,360,302,353,7,0,0,360,0,0,,0,,199,817,465,0,0,0,0,0,147,0,Matches
499,Tiago Silva,pt POR,MF,Vitória,31-337,1993,24.8,2122,36,380,1333,431,9,2119,42,22,52.4,16,38.1,1211,5553,2493,18,17,1,31,11,1485,37,Matches
500,Tomás Silva,pt POR,"DF,MF",Boavista,18-345,2006,1.0,39,3,18,15,6,2,39,0,0,,0,,14,35,16,2,0,2,1,1,21,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
501,David Simão,pt POR,MF,Arouca,34-355,1990,19.7,1400,44,336,845,227,2,1400,15,11,73.3,2,13.3,768,2943,1422,10,13,0,16,18,946,34,Matches
502,João Simões,pt POR,MF,Sporting CP,18-119,2007,4.4,309,11,37,169,106,9,309,12,5,41.7,7,58.3,206,1060,475,11,8,3,10,3,224,15,Matches
503,Sphephelo Sithole,za RSA,"FW,MF",Gil Vicente FC,26-063,1999,0.6,25,2,10,9,6,0,25,0,0,,0,,16,80,36,1,0,0,0,0,16,0,Matches
504,Filipe Soares,pt POR,MF,Farense,25-350,1999,6.5,294,11,78,158,62,9,294,14,6,42.9,6,42.9,135,797,322,12,3,0,11,8,161,13,Matches
505,Lucas Soares,br BRA,"MF,DF",Santa Clara,27-001,1998,16.4,803,37,221,326,261,20,803,24,5,20.8,17,70.8,342,1685,834,22,14,6,28,9,397,77,Matches
506,Rafa Soares,pt POR,DF,Famalicão,29-361,1995,21.9,1348,61,459,487,415,24,1348,10,6,60.0,4,40.0,610,2481,1325,30,24,2,18,6,693,106,Matches
