Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
167,Mikkel Desler,dk DEN,DF,Austin,30-075,1995,2.6,6,2.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
168,Djibril Diani,fr FRA,MF,Charlotte,27-083,1998,2.4,6,2.45,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
169,Jefferson Díaz,co COL,DF,Minnesota Utd,24-151,2000,6.7,11,1.64,10,0,0,1,0,0,2,0.30,2,0,0,0,0,0,Matches
170,Luis Díaz,cr CRC,"FW,MF",NE Revolution,26-150,1998,1.0,5,4.79,2,0,0,1,2,0,1,0.96,0,0,0,1,0,0,Matches
171,Hamady Diop,sn SEN,DF,San Diego FC,22-333,2002,2.2,8,3.67,7,0,0,1,0,0,1,0.46,1,0,0,0,0,0,Matches
172,Innocent Dje,ci CIV,MF,Chicago Fire,22-000,2003,1.1,1,0.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
173,Derek Dodson,us USA,"DF,MF",D.C. United,26-183,1998,2.0,6,2.93,4,0,2,0,0,0,1,0.49,1,0,0,0,0,0,Matches
174,Maxime Dominguez,ch SUI,MF,Toronto FC,29-093,1996,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
175,Ronald Donkor,ml MLI,MF,NY Red Bulls,20-166,2004,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
176,Christopher Donovan,us USA,FW,Philadelphia Union,24-270,2000,1.5,8,5.45,5,0,0,1,2,0,2,1.36,2,0,0,0,0,0,Matches
177,Griffin Dorsey,us USA,DF,Houston Dynamo,26-061,1999,10.9,18,1.65,16,0,2,0,0,0,3,0.27,3,0,0,0,0,0,Matches
178,C.J. dos Santos,us USA,GK,San Diego FC,24-254,2000,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Hassani Dotson,us USA,MF,Minnesota Utd,27-272,1997,4.1,8,1.94,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
180,Souleyman Doumbia,ci CIV,DF,Charlotte,28-223,1996,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
181,Anders Dreyer,dk DEN,FW,San Diego FC,27-003,1998,10.6,48,4.52,30,10,3,3,2,0,7,0.66,5,2,0,0,0,0,Matches
182,Nicolás Dubersarsky,ar ARG,MF,Austin,20-135,2004,0.8,2,2.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
183,Erik Duenas,us USA,"MF,FW",Houston Dynamo,20-199,2004,0.8,3,3.75,3,0,0,0,0,0,1,1.25,1,0,0,0,0,0,Matches
184,Morris Duggan,de GER,DF,Minnesota Utd,24-193,2000,6.4,6,0.94,6,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
185,Bryce Duke,us USA,"MF,FW",CF Montréal,24-066,2001,4.7,18,3.82,10,2,1,3,2,0,0,0.00,0,0,0,0,0,0,Matches
186,Kyle Duncan,us USA,DF,NY Red Bulls,27-270,1997,2.0,2,1.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
187,Chris Durkin,us USA,"MF,FW",St. Louis,25-086,2000,3.8,3,0.80,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
188,Jeremy Ebobisse,us USA,FW,LAFC,28-080,1997,2.8,6,2.13,3,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
189,Daniel Edelman,us USA,MF,NY Red Bulls,22-007,2003,6.9,10,1.45,8,0,0,0,2,0,1,0.14,1,0,0,0,0,0,Matches
190,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,33-101,1992,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
191,Matthew Edwards,us USA,DF,Atlanta Utd,22-077,2003,4.8,13,2.68,13,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
192,Michael Edwards,us USA,DF,Colorado Rapids,24-159,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
193,Raheem Edwards,ca CAN,DF,NY Red Bulls,29-294,1995,3.9,8,2.05,6,1,0,0,1,0,2,0.51,1,0,0,0,1,0,Matches
194,Noah Eile,se SWE,DF,NY Red Bulls,22-290,2002,10.5,15,1.43,14,0,1,0,0,0,1,0.10,1,0,0,0,0,0,Matches
195,Jack Elliott,eng ENG,DF,Chicago Fire,29-253,1995,10.0,7,0.70,5,0,0,2,0,0,3,0.30,1,0,0,2,0,0,Matches
196,Emeka Eneli,us USA,MF,Real Salt Lake,25-199,1999,9.5,25,2.63,18,1,3,1,2,0,1,0.11,1,0,0,0,0,0,Matches
197,Lukas Engel,dk DEN,DF,FC Cincinnati,26-142,1998,10.3,23,2.25,20,0,1,2,0,0,3,0.29,2,0,0,1,0,0,Matches
198,Boris Enow,cm CMR,MF,D.C. United,25-036,2000,5.6,11,1.96,9,0,1,0,0,1,1,0.18,0,0,0,0,0,1,Matches
199,Ramiro Enrique,ar ARG,"FW,MF",Orlando City,24-001,2001,2.3,2,0.87,2,0,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches
200,Franco Escobar,ar ARG,DF,Houston Dynamo,30-073,1995,8.9,10,1.13,7,2,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
201,Cristian Espinoza,ar ARG,"DF,MF",SJ Earthquakes,30-032,1995,11.0,80,7.27,52,22,4,1,1,0,11,1.00,7,3,0,0,1,0,Matches
202,Derrick Etienne,ht HAI,FW,Toronto FC,28-161,1996,3.1,3,0.97,3,0,0,0,0,0,1,0.32,1,0,0,0,0,0,Matches
203,Evander,br BRA,"MF,FW",FC Cincinnati,26-330,1998,8.0,38,4.75,22,5,4,1,6,0,4,0.50,1,0,1,0,2,0,Matches
204,Diego Fagúndez,uy URU,"FW,MF",LA Galaxy,30-080,1995,9.9,38,3.83,27,9,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
205,Maximiliano Falcón,uy URU,DF,Inter Miami,28-004,1997,4.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
206,Marco Farfan,us USA,DF,FC Dallas,26-174,1998,5.2,7,1.35,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
207,Logan Farrington,us USA,FW,FC Dallas,23-142,2001,5.7,10,1.75,7,0,0,1,2,0,1,0.17,1,0,0,0,0,0,Matches
208,Mohamed Farsi,dz ALG,"DF,MF",Columbus Crew,25-140,1999,8.9,27,3.04,25,1,0,1,0,0,5,0.56,5,0,0,0,0,0,Matches
209,Ilay Feingold,il ISR,"DF,FW",NE Revolution,20-255,2004,9.0,16,1.78,12,1,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
210,Joaquín Fernández,es ESP,DF,Sporting KC,28-339,1996,6.2,3,0.49,3,0,0,0,0,0,2,0.32,2,0,0,0,0,0,Matches
211,Julián Fernández,ar ARG,"FW,MF",NYCFC,21-122,2004,5.6,19,3.39,17,0,0,2,0,0,2,0.36,2,0,0,0,0,0,Matches
212,Omir Fernandez,us USA,"MF,FW",Colorado Rapids,26-086,1999,2.0,13,6.43,11,0,1,1,0,0,2,0.99,2,0,0,0,0,0,Matches
213,Omir Fernandez,us USA,"FW,MF",Portland Timbers,26-086,1999,0.4,1,2.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
214,Jesús Ferreira,us USA,"FW,MF",Seattle Sounders,24-132,2000,7.3,22,3.01,20,0,0,2,0,0,4,0.55,3,0,0,1,0,0,Matches
215,Nicolas Fleuriau,ca CAN,"DF,FW",Vancouver W'caps,22-349,2002,0.1,3,33.75,0,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
216,Deybi Flores,hn HON,MF,Toronto FC,28-323,1996,7.7,9,1.16,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
217,Gilberto Flores,py PAR,DF,FC Cincinnati,22-034,2003,6.6,6,0.91,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
218,Max Floriani,us USA,DF,SJ Earthquakes,22-088,2003,1.8,2,1.10,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
219,CJ Fodrey,us USA,"FW,MF",Austin,21-084,2004,0.7,5,7.50,4,0,1,0,0,0,1,1.50,1,0,0,0,0,0,Matches
220,Mamadou Fofana,ml MLI,DF,NE Revolution,27-104,1998,9.9,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
221,Emil Forsberg,se SWE,MF,NY Red Bulls,33-194,1991,10.7,36,3.38,23,8,0,1,4,0,4,0.38,3,0,0,1,0,0,Matches
222,Ajani Fortune,tt TRI,"MF,FW",Atlanta Utd,22-126,2002,4.0,17,4.20,13,1,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
223,Jimer Fory,co COL,"DF,MF",Portland Timbers,22-346,2002,8.6,8,0.93,6,2,0,0,0,0,2,0.23,1,1,0,0,0,0,Matches
224,Kobe Franklin,ca CAN,DF,Toronto FC,21-360,2003,0.6,2,3.16,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
225,Ian Fray,us USA,DF,Inter Miami,22-247,2002,4.7,5,1.06,2,0,1,0,2,0,1,0.21,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
226,Wayne Frederick,tt TRI,MF,Colorado Rapids,20-326,2004,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
227,Alexander Freeman,us USA,DF,Orlando City,20-269,2004,10.4,27,2.60,24,0,1,2,0,0,1,0.10,1,0,0,0,0,0,Matches
228,Matt Freese,us USA,GK,NYCFC,26-245,1998,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
229,Stefan Frei,ch SUI,GK,Seattle Sounders,39-015,1986,10.0,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
230,Julian Gaines,us USA,FW,Nashville SC,22-181,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
231,Jeffrey Gal,us USA,GK,Chicago Fire,32-029,1993,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
232,Jon Gallagher,ie IRL,DF,Austin,29-071,1996,8.4,11,1.30,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
233,Pedro Gallese,pe PER,GK,Orlando City,35-071,1990,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
234,Ignatius Ganago,cm CMR,"FW,MF",NE Revolution,26-078,1999,9.3,13,1.39,10,0,0,1,1,1,3,0.32,2,0,0,0,1,0,Matches
235,Carlos Garcés,co COL,DF,LA Galaxy,23-206,2001,7.6,5,0.66,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
236,Manu García,es ESP,MF,Sporting KC,27-123,1998,10.4,42,4.05,24,5,5,2,4,2,8,0.77,4,0,0,2,1,1,Matches
237,Ryan Gauld,sct SCO,FW,Vancouver W'caps,29-140,1995,2.2,10,4.55,6,3,0,1,0,0,1,0.45,1,0,0,0,0,0,Matches
238,Dániel Gazdag,hu HUN,"MF,FW",Philadelphia Union,29-064,1996,5.5,22,4.01,19,0,0,0,2,1,3,0.55,3,0,0,0,0,0,Matches
239,Dániel Gazdag,hu HUN,"FW,MF",Columbus Crew,29-064,1996,2.5,10,4.00,9,0,0,0,1,0,2,0.80,1,0,0,0,1,0,Matches
240,Owen Géne,fr FRA,"MF,FW",Minnesota Utd,22-047,2003,1.1,1,0.88,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
241,Joran Gerbet,fr FRA,MF,Orlando City,23-309,2001,4.3,6,1.38,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
242,Carles Gil,es ESP,MF,NE Revolution,32-164,1992,10.0,53,5.32,32,10,5,1,4,1,3,0.30,1,0,0,0,2,0,Matches
243,Blake Gillingham,us USA,GK,Houston Dynamo,22-206,2002,3.3,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Olivier Giroud,fr FRA,FW,LAFC,38-217,1986,4.6,12,2.60,9,0,0,1,2,0,3,0.65,1,0,0,1,1,0,Matches
245,Dennis Gjengaar,no NOR,"FW,MF",NY Red Bulls,21-070,2004,3.3,3,0.92,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
246,Justen Glad,us USA,DF,Real Salt Lake,28-066,1997,10.0,11,1.10,8,0,0,1,2,0,1,0.10,0,0,0,0,1,0,Matches
247,Omari Glasgow,gy GUY,"DF,FW",Chicago Fire,21-164,2003,5.3,11,2.07,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
248,Ian Glavinovich,ar ARG,DF,Philadelphia Union,23-190,2001,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
249,Jakob Glesnes,no NOR,DF,Philadelphia Union,31-041,1994,11.0,8,0.73,6,1,0,1,0,0,1,0.09,0,1,0,0,0,0,Matches
250,Aníbal Godoy,pa PAN,MF,San Diego FC,35-084,1990,8.0,16,2.01,13,0,0,0,3,0,4,0.50,2,0,0,0,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
251,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,32-309,1992,9.9,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
252,Nicksoen Gomis,fr FRA,DF,Toronto FC,23-051,2002,5.3,2,0.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
253,Diogo Gonçalves,pt POR,"FW,MF",Real Salt Lake,28-088,1997,9.2,30,3.27,19,4,1,5,1,0,4,0.44,3,0,0,1,0,0,Matches
254,Omar Gonzalez,us USA,"DF,MF",Chicago Fire,36-206,1988,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
255,Zavier Gozo,us USA,FW,Real Salt Lake,18-044,2007,2.9,8,2.78,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
256,Owen Graham Roache,ca CAN,FW,CF Montréal,17-083,2008,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
257,Tayvon Gray,jm JAM,DF,NYCFC,22-259,2002,2.4,6,2.50,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
258,Julian Gressel,us USA,MF,Minnesota Utd,31-140,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
259,Yuri Guboglo,ht HAI,"DF,MF",CF Montréal,18-046,2007,5.1,7,1.36,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
260,Colin Guske,us USA,"FW,MF",Orlando City,18-096,2007,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
261,Brian Gutiérrez,us USA,MF,Chicago Fire,21-322,2003,6.1,29,4.72,22,0,2,3,0,2,2,0.33,1,0,0,1,0,0,Matches
262,Andrew Gutman,us USA,DF,Chicago Fire,28-215,1996,9.7,20,2.05,17,1,0,1,1,0,4,0.41,3,0,0,0,1,0,Matches
263,Brad Guzan,us USA,GK,Atlanta Utd,40-238,1984,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
264,Justin Haak,us USA,"DF,MF",NYCFC,23-235,2001,10.7,6,0.56,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
265,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-089,2006,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
266,Alexander Hack,de GER,DF,NY Red Bulls,31-239,1993,5.4,9,1.68,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
267,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,29-230,1995,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
268,Nick Hagglund,us USA,DF,FC Cincinnati,32-233,1992,5.5,3,0.55,3,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
269,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-053,1999,1.8,7,3.89,7,0,0,0,0,0,2,1.11,2,0,0,0,0,0,Matches
270,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-127,1999,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
271,Julian Hall,us USA,"MF,FW",NY Red Bulls,17-042,2008,1.9,3,1.62,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
272,Bret Halsey,us USA,DF,FC Cincinnati,24-338,2000,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
273,Nicholas Hansen,dk DEN,GK,Colorado Rapids,23-299,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
274,Ian Harkes,us USA,MF,SJ Earthquakes,30-036,1995,9.3,26,2.80,24,0,0,1,0,1,3,0.32,3,0,0,0,0,0,Matches
275,Cameron Harper,us USA,"DF,FW",NY Red Bulls,23-167,2001,3.5,9,2.57,5,0,2,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
276,Nathan Harriel,us USA,"DF,MF",Philadelphia Union,24-012,2001,6.5,6,0.93,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
277,Alex Harris,us USA,MF,Colorado Rapids,20-078,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
278,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-046,2000,1.6,3,1.89,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
279,Marcel Hartel,de GER,MF,St. Louis,29-106,1996,10.9,42,3.85,25,12,0,4,1,0,1,0.09,1,0,0,0,0,0,Matches
280,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-091,2000,5.2,4,0.77,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
281,Thomas Hasal,ca CAN,GK,LAFC,25-300,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
282,Kobi Henry,us USA,"DF,FW",Real Salt Lake,21-009,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
283,Fabian Herbers,de GER,"MF,FW",CF Montréal,31-261,1993,2.9,11,3.84,9,0,0,0,1,1,1,0.35,1,0,0,0,0,0,Matches
284,Ronald Hernández,ve VEN,"DF,FW",Atlanta Utd,27-226,1997,1.5,3,1.94,3,0,0,0,0,0,1,0.65,1,0,0,0,0,0,Matches
285,Aaron Herrera,gt GUA,"DF,MF",D.C. United,27-333,1997,9.7,29,2.98,17,10,1,1,0,0,3,0.31,2,0,1,0,0,0,Matches
286,Marcelo Herrera,ar ARG,DF,Columbus Crew,26-183,1998,3.4,10,2.96,8,0,2,0,0,0,1,0.30,1,0,0,0,0,0,Matches
287,Kyle Hiebert,ca CAN,DF,St. Louis,27-279,1997,10.6,8,0.76,7,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
288,Brendan Hines-Ike,us USA,DF,Austin,30-156,1994,10.0,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
289,Bongokuhle Hlongwane,za RSA,DF,Minnesota Utd,24-319,2000,10.5,31,2.96,25,0,3,1,2,0,4,0.38,3,0,0,0,1,0,Matches
290,Ryan Hollingshead,us USA,"DF,MF",LAFC,34-019,1991,8.0,24,3.00,20,0,0,1,1,2,1,0.12,0,0,0,1,0,0,Matches
291,Jannes Horn,de GER,DF,St. Louis,28-088,1997,7.2,11,1.53,9,0,0,1,1,0,1,0.14,1,0,0,0,0,0,Matches
292,Jung Hoyeon,kr KOR,MF,Minnesota Utd,24-219,2000,0.2,1,5.63,1,0,0,0,0,0,1,5.63,1,0,0,0,0,0,Matches
293,Keegan Hughes,us USA,FW,NE Revolution,24-287,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
294,Sebastien Ibeagha,us USA,DF,FC Dallas,33-104,1992,10.5,3,0.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
295,Aliyu Ibrahim,ng NGA,"MF,FW",Houston Dynamo,23-109,2002,2.0,3,1.53,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Aliyu Ibrahim,ng NGA,FW,Columbus Crew,23-109,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
297,Sunusi Ibrahim,ng NGA,FW,CF Montréal,22-216,2002,0.6,2,3.21,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
298,Igor,br BRA,MF,LAFC,22-059,2003,8.7,11,1.26,8,0,0,2,1,0,1,0.11,1,0,0,0,0,0,Matches
299,Mitja Ilenič,si SVN,DF,NYCFC,20-130,2004,8.2,13,1.58,10,0,0,2,1,0,1,0.12,1,0,0,0,0,0,Matches
300,Milan Iloski,us USA,"MF,FW",San Diego FC,25-280,1999,0.8,7,9.13,5,0,2,0,0,0,2,2.61,2,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
301,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-066,1996,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
302,Marcus Ingvartsen,dk DEN,FW,San Diego FC,29-121,1996,3.5,7,2.00,5,0,0,0,2,0,1,0.29,1,0,0,0,0,0,Matches
303,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,33-335,1991,5.2,15,2.91,10,2,0,2,1,0,2,0.39,2,0,0,0,0,0,Matches
304,Aljaž Ivačič,si SVN,GK,NE Revolution,31-127,1993,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
305,Ousman jabang,us USA,DF,CF Montréal,24-037,2001,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
306,Aziel Jackson,us USA,"MF,FW",Columbus Crew,23-193,2001,4.7,14,2.99,10,0,1,0,2,1,1,0.21,1,0,0,0,0,0,Matches
307,Robin Jansson,se SWE,DF,Orlando City,33-171,1991,9.0,6,0.67,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
308,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,24-350,2000,9.4,21,2.24,17,0,1,1,1,1,4,0.43,3,0,1,0,0,0,Matches
309,Julio Joao Ortíz,ec ECU,MF,Portland Timbers,29-004,1996,4.5,3,0.67,3,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
310,Sean Johnson,us USA,GK,Toronto FC,35-339,1989,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
311,Tate Johnson,us USA,DF,Vancouver W'caps,19-299,2005,6.5,14,2.16,11,1,0,0,1,1,1,0.15,1,0,0,0,0,0,Matches
312,DeJuan Jones,us USA,DF,Columbus Crew,27-315,1997,2.7,8,2.94,7,0,1,0,0,0,2,0.73,2,0,0,0,0,0,Matches
313,DeJuan Jones,us USA,DF,SJ Earthquakes,27-315,1997,1.3,6,4.66,6,0,0,0,0,0,2,1.55,2,0,0,0,0,0,Matches
314,Derrick Jones,us USA,MF,Columbus Crew,28-063,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
315,Kim Joonhong,kr KOR,GK,D.C. United,21-336,2003,7.0,2,0.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
316,Dejan Joveljić,rs SRB,FW,Sporting KC,25-271,1999,10.1,18,1.79,15,0,1,1,1,0,1,0.10,1,0,0,0,0,0,Matches
317,Mykhi Joyner,us USA,"MF,FW",St. Louis,18-248,2006,0.8,2,2.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
318,Preston Judd,us USA,"FW,MF",SJ Earthquakes,25-342,1999,2.5,5,1.97,3,0,0,1,1,0,1,0.39,0,0,0,0,1,0,Matches
319,Anderson Julio,ec ECU,"FW,DF",FC Dallas,28-339,1996,6.9,11,1.60,7,0,4,0,0,0,2,0.29,1,0,1,0,0,0,Matches
320,Sam Junqua,us USA,DF,Real Salt Lake,28-177,1996,5.8,9,1.55,6,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
321,Mathias Jørgensen,dk DEN,DF,LA Galaxy,35-012,1990,6.3,5,0.80,4,0,0,1,0,0,2,0.32,1,0,0,1,0,0,Matches
322,Kristijan Kahlina,hr CRO,GK,Charlotte,32-285,1992,11.0,2,0.18,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
323,Kaick,br BRA,MF,FC Dallas,19-157,2005,3.9,7,1.82,6,0,0,1,0,0,1,0.26,0,0,0,1,0,0,Matches
324,Bernard Kamungo,us USA,FW,FC Dallas,23-124,2002,2.2,5,2.32,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
325,Bibi Karamoko,us USA,FW,D.C. United,19-185,2005,0.2,2,9.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
326,Alexandros Katranis,gr GRE,DF,Real Salt Lake,27-001,1998,6.9,30,4.32,18,9,2,1,0,0,2,0.29,2,0,0,0,0,0,Matches
327,Mark-Anthony Kaye,ca CAN,MF,SJ Earthquakes,30-154,1994,3.3,17,5.20,16,0,0,0,0,1,2,0.61,2,0,0,0,0,0,Matches
328,Kim Kee-hee,kr KOR,DF,Seattle Sounders,35-296,1989,3.5,2,0.57,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
329,Kevin Kelsy,ve VEN,FW,Portland Timbers,20-282,2004,4.8,6,1.24,3,0,0,1,2,0,1,0.21,0,0,0,1,0,0,Matches
330,Ryan Kent,eng ENG,"MF,FW",Seattle Sounders,28-175,1996,0.7,7,10.33,6,0,1,0,0,0,2,2.95,2,0,0,0,0,0,Matches
